,timestamp,front-end_carts&p90,orders_carts&p90,unknown_carts&p90,front-end_catalogue&p90,unknown_catalogue&p90,unknown_front-end&p90,front-end_orders&p90,unknown_orders&p90,unknown_payment&p90,unknown_queue-master&p90,unknown_shipping&p90,front-end_user&p90,orders_user&p90,unknown_user&p90
0,2023-08-24 08:09:47,,,42.5,,205.00000000000003,9.5,,85.0,22.75,227.5,425.0,,,85.00000000000001
1,2023-08-24 08:09:52,,,42.5,,205.00000000000003,9.5,,85.0,22.75,205.0,425.0,,,42.5
2,2023-08-24 08:09:57,,,42.5,,205.0,9.5,,85.0,22.75,205.0,425.0,,,42.5
3,2023-08-24 08:10:02,,,42.5,,205.0,9.5,,85.0,42.5,205.0,425.0,,,42.5
4,2023-08-24 08:10:07,,,42.5,,205.0,9.25,,85.0,42.5,42.5,425.0,,,46.25
5,2023-08-24 08:10:12,,,42.5,,205.00000000000003,9.25,,85.0,42.5,42.5,425.00000000000006,,,46.25
6,2023-08-24 08:10:17,,,46.25,,205.00000000000003,9.25,,46.25,205.0,42.5,425.00000000000006,,,46.25
7,2023-08-24 08:10:22,,,46.25,,205.00000000000003,9.25,,46.25,205.0,46.25,425.00000000000006,,,42.5
8,2023-08-24 08:10:27,,,46.25,,22.75,9.25,,46.25,205.0,46.25,46.25,,,42.5
9,2023-08-24 08:10:32,,,46.25,,22.75,9.25,,46.25,2050.0,46.25,46.25,,,42.5
10,2023-08-24 08:10:37,,,46.25,,22.75,8.5,,46.25,2050.0,850.0,46.25,,,85.0
11,2023-08-24 08:10:42,,,46.25,,22.75,8.5,,46.25,2050.0,850.0,42.5,,,85.0
12,2023-08-24 08:10:47,,,42.5,,22.75,8.5,,46.25,2050.0,850.0,42.5,,,85.0
13,2023-08-24 08:10:52,,,42.5,,22.75,8.5,,46.25,2050.0,850.0000000000001,42.5,,,85.0
14,2023-08-24 08:10:57,,,42.5,,22.75,8.5,,46.25,2050.0,850.0000000000001,42.5,,,85.0
15,2023-08-24 08:11:02,,,23.5,,22.75,8.5,,42.5,2050.0,850.0000000000001,42.5,,,85.0
16,2023-08-24 08:11:07,,,23.5,,22.75,4.6,,42.5,2050.0,850.0,42.5,,,85.0
17,2023-08-24 08:11:12,,,23.5,,20.5,4.6,,42.5,2050.0,850.0,20.5,,,85.0
18,2023-08-24 08:11:17,,,22.75,,20.5,4.6,,42.5,20.500000000000004,850.0,20.5,,,85.0
19,2023-08-24 08:11:22,,,22.75,,20.5,4.6,,42.5,20.500000000000004,20.5,20.5,,,42.5
20,2023-08-24 08:11:27,,,22.75,,20.500000000000004,4.6,,42.5,20.500000000000004,20.5,20.500000000000004,,,42.5
21,2023-08-24 08:11:32,,,22.75,,20.500000000000004,4.6,,8.5,20.5,20.5,20.500000000000004,,,42.5
22,2023-08-24 08:11:37,,,22.75,,20.500000000000004,4.6,,8.5,20.5,42.5,20.500000000000004,,,20.500000000000004
23,2023-08-24 08:11:42,,,22.75,,22.75,4.6,,8.5,20.5,42.5,20.500000000000004,,,20.500000000000004
24,2023-08-24 08:11:47,,,22.75,,22.75,4.6,,205.00000000000003,20.5,42.5,20.500000000000004,,,20.500000000000004
25,2023-08-24 08:11:52,,,22.75,,22.75,8.5,,205.00000000000003,20.500000000000004,42.5,20.500000000000004,,,42.5
26,2023-08-24 08:11:57,,,22.75,,22.750000000000004,8.5,,205.00000000000003,20.500000000000004,42.5,20.5,,,42.5
27,2023-08-24 08:12:02,,,23.5,,22.750000000000004,8.5,,205.00000000000003,20.5,42.5,20.5,,,42.5
28,2023-08-24 08:12:07,,,23.5,,22.750000000000004,8.5,,205.00000000000003,20.5,42.5,20.5,,,42.5
29,2023-08-24 08:12:12,,,23.5,,20.5,8.5,,205.00000000000003,20.5,42.5,22.75,,,42.5
30,2023-08-24 08:12:17,,,23.5,,20.5,8.5,,205.0,42.5,42.5,22.75,,,42.5
31,2023-08-24 08:12:22,,,23.5,,20.5,20.5,,205.0,42.5,20.5,22.75,,,42.5
32,2023-08-24 08:12:27,,,23.5,,9.25,20.5,,205.0,42.5,20.5,22.75,,,42.5
33,2023-08-24 08:12:32,,,22.75,,9.25,20.5,,9.25,42.5,20.5,22.75,,,42.5
34,2023-08-24 08:12:37,,,22.75,,9.25,20.500000000000004,,9.25,42.5,4.6,22.75,,,85.0
35,2023-08-24 08:12:42,,,22.75,,9.25,20.500000000000004,,9.25,42.5,4.6,20.5,,,85.0
36,2023-08-24 08:12:47,,,20.500000000000004,,9.25,20.500000000000004,,8.5,42.5,4.6,20.5,,,85.0
37,2023-08-24 08:12:52,,,20.500000000000004,,9.25,20.5,,8.5,42.5,8.5,20.5,,,85.0
38,2023-08-24 08:12:57,,,20.500000000000004,,20.500000000000004,20.5,,8.5,42.5,8.5,20.5,,,85.0
39,2023-08-24 08:13:02,,,9.5,,20.500000000000004,20.5,,8.5,42.5,8.5,20.5,,,85.0
40,2023-08-24 08:13:07,,,9.5,,20.500000000000004,9.25,,8.5,42.5,20.5,20.5,,,85.0
41,2023-08-24 08:13:12,,,9.5,,22.75,9.25,,8.5,42.5,20.5,20.500000000000004,,,85.0
42,2023-08-24 08:13:17,,,9.25,,22.75,9.25,,20.500000000000004,42.5,20.5,20.500000000000004,,,85.0
43,2023-08-24 08:13:22,,,9.25,,22.75,9.25,,20.500000000000004,42.5,20.5,20.500000000000004,,,22.75
44,2023-08-24 08:13:27,,,9.25,,23.5,9.25,,20.500000000000004,42.5,20.5,20.500000000000004,,,22.75
45,2023-08-24 08:13:32,,,9.25,,23.5,9.25,,22.75,205.0,20.5,20.500000000000004,,,22.75
46,2023-08-24 08:13:37,,,9.25,,23.5,8.5,,22.75,205.0,22.750000000000004,20.500000000000004,,,85.0
47,2023-08-24 08:13:42,,,9.25,,23.5,8.5,,22.75,205.0,22.750000000000004,9.25,,,85.0
48,2023-08-24 08:13:47,,,20.5,,23.5,8.5,,23.5,204.99999999999997,22.750000000000004,9.25,,,85.0
49,2023-08-24 08:13:52,,,20.5,,23.5,4.6,,23.5,204.99999999999997,22.75,9.25,,,85.0
50,2023-08-24 08:13:57,,,20.5,,22.75,4.6,,23.5,204.99999999999997,22.75,9.25,,,85.0
51,2023-08-24 08:14:02,,,42.5,,22.75,4.6,,23.5,205.00000000000003,22.75,9.25,,,85.0
52,2023-08-24 08:14:07,,,42.5,,22.75,42.5,,23.5,205.00000000000003,23.5,9.25,,,85.0
53,2023-08-24 08:14:12,,,42.5,,22.75,42.5,,23.5,205.00000000000003,23.5,85.0,,,85.0
54,2023-08-24 08:14:17,,,46.25,,22.75,42.5,,22.75,46.25,23.5,85.0,,,85.0
55,2023-08-24 08:14:22,,,46.25,,22.75,42.5,,22.75,46.25,42.5,85.0,,,42.5
56,2023-08-24 08:14:27,,,46.25,,22.75,42.5,,22.75,46.25,42.5,85.0,,,42.5
57,2023-08-24 08:14:32,,,85.0,,22.75,42.5,,20.500000000000004,42.5,42.5,85.0,,,42.5
58,2023-08-24 08:14:37,,,85.0,,22.75,42.5,,20.500000000000004,42.5,42.5,85.0,,,205.00000000000003
59,2023-08-24 08:14:42,,,85.0,,205.0,42.5,,20.500000000000004,42.5,42.5,85.0,,,205.00000000000003
60,2023-08-24 08:14:47,,,92.5,,205.0,42.5,,20.500000000000004,46.25,42.5,85.0,,,205.00000000000003
61,2023-08-24 08:14:52,,,92.5,,205.0,20.5,,20.500000000000004,46.25,46.25,85.0,,,205.0
62,2023-08-24 08:14:57,,,92.5,,205.0,20.5,,20.500000000000004,46.25,46.25,42.5,,,205.0
63,2023-08-24 08:15:02,,,92.5,,205.0,20.5,,20.5,42.5,46.25,42.5,,,205.0
64,2023-08-24 08:15:07,,,92.5,,205.0,20.5,,20.5,42.5,42.5,42.5,,,204.99999999999997
65,2023-08-24 08:15:12,,,92.5,,205.0,20.5,,20.5,42.5,42.5,20.5,,,204.99999999999997
66,2023-08-24 08:15:17,,,85.0,,205.0,20.5,,20.5,42.5,42.50000000000001,20.5,,,204.99999999999997
67,2023-08-24 08:15:22,,,85.0,,205.0,9.25,,20.5,42.5,42.5,20.5,,,42.5
68,2023-08-24 08:15:27,,,85.0,,22.75,9.25,,20.5,42.5,42.5,850.0,,,42.5
69,2023-08-24 08:15:32,,,42.5,,22.75,9.25,,42.50000000000001,42.5,42.5,850.0,,,42.5
70,2023-08-24 08:15:37,,,42.5,,22.75,9.25,,42.50000000000001,42.5,22.75,850.0,,,85.0
71,2023-08-24 08:15:42,,,42.5,,22.75,9.25,,42.50000000000001,42.5,22.75,850.0000000000001,,,85.0
72,2023-08-24 08:15:47,,,85.0,,22.75,9.25,,42.5,205.0,22.75,850.0000000000001,,,85.0
73,2023-08-24 08:15:52,,,85.0,,22.75,42.5,,42.5,204.99999999999997,205.0,850.0000000000001,,,92.5
74,2023-08-24 08:15:57,,,85.0,,42.5,42.5,,42.5,204.99999999999997,205.00000000000003,850.0,,,92.5
75,2023-08-24 08:16:02,,,92.5,,42.5,42.5,,46.25,205.0,205.00000000000003,850.0,,,92.5
76,2023-08-24 08:16:07,,,92.5,,42.5,42.5,,46.25,205.0,205.0,850.0,,,205.0
77,2023-08-24 08:16:12,,,92.5,,42.5,42.5,,46.25,205.0,205.0,204.99999999999997,,,205.0
78,2023-08-24 08:16:17,,,92.5,,42.5,42.5,,42.5,205.0,205.0,204.99999999999997,,,205.0
