"@timestamp","process.args","kubernetes.labels.app","kubernetes.pod.name"
"2023-08-24 08:19:20","runc, --version","-","catalogue-db-6b55d8cdb7-69crs"
"2023-08-24 08:19:08","/usr/bin/containerd-shim-runc-v2, -namespace, moby, -id, e8ca3c6b0a58bdbaee2dabc0145424d91e8b353f073b645f5d92ff9f6f4a5fc4, -address, /var/run/desktop-containerd/containerd.sock","-","catalogue-6479dbb5bd-fgxd7"
"2023-08-24 08:19:01","runc, --version","-","carts-db-67f744dd5f-jsmnm"
"2023-08-24 08:16:47","runc, --version","-","catalogue-6479dbb5bd-fgxd7"
"2023-08-24 08:16:21","runc, --version","-","queue-master-9fc44d68d-8cx26"
"2023-08-24 08:16:21","runc, --version","-","queue-master-9fc44d68d-8cx26"
"2023-08-24 08:16:05","runc, --version","-","catalogue-6479dbb5bd-fgxd7"
"2023-08-24 08:16:05","runc, --version","-","catalogue-6479dbb5bd-fgxd7"
"2023-08-24 08:15:50","runc, --version","-","orders-db-b76d8c54c-b828w"
"2023-08-24 08:09:09","runc, --version","-","payment-c7df5b49-zlcth"
"2023-08-24 08:07:33","runc, --version","-","orders-74f65597c5-hcj9n"
"2023-08-24 08:07:05","runc, --version","-","queue-master-9fc44d68d-8cx26"
