"@timestamp","process.args","kubernetes.labels.app","kubernetes.pod.name"
"2023-08-22 09:46:45","/usr/bin/containerd-shim-runc-v2, -namespace, moby, -id, baa7931dce8384e1fe911462883eadb6c8bf358b073b70fd52604aacf3c71a34, -address, /var/run/desktop-containerd/containerd.sock",currencyservice,"currencyservice-ccbc788bc-7lbhx"
"2023-08-22 09:45:04","runc, --version",emailservice,"emailservice-9f8578d69-r6rx8"
"2023-08-22 09:44:34","runc, --version",recommendationservice,"recommendationservice-cc746f6c7-9r7zm"
"2023-08-22 09:44:34","runc, --version",recommendationservice,"recommendationservice-cc746f6c7-9r7zm"
"2023-08-22 09:44:05","/usr/bin/containerd-shim-runc-v2, -namespace, moby, -id, 11c37a78a4f49f3fc715750076c8497b710bbb3d4682ff1c4ca385671865dc3c, -address, /var/run/desktop-containerd/containerd.sock",paymentservice,"paymentservice-78549bfd9c-h8tg5"
"2023-08-22 09:40:28","/usr/bin/containerd-shim-runc-v2, -namespace, moby, -id, e570364a3f32d99ce4b23ff8581644cf53c104c96d1fb8d8bbe659e0a2816ee6, -address, /var/run/desktop-containerd/containerd.sock",emailservice,"emailservice-9f8578d69-r6rx8"
"2023-08-22 09:38:30","/usr/bin/containerd-shim-runc-v2, -namespace, moby, -id, 4efc926fd15db6a28c7e2714fb8425413f687083275fa0f46ecc77baaf4eae4d, -address, /var/run/desktop-containerd/containerd.sock",checkoutservice,"checkoutservice-6d6f4d7cc7-jkzgt"
"2023-08-22 09:38:17","runc, --version",recommendationservice,"recommendationservice-cc746f6c7-9r7zm"
"2023-08-22 09:36:07","runc, --version",productcatalogservice,"productcatalogservice-6b5dd45849-52szd"
"2023-08-22 09:35:12","runc, --version",productcatalogservice,"productcatalogservice-6b5dd45849-52szd"
"2023-08-22 09:35:02","runc, --version",adservice,"adservice-76b448fddf-qfsdp"
