"@timestamp","process.args","kubernetes.labels.app","kubernetes.pod.name"
"2023-08-23 06:59:51","/usr/bin/containerd-shim-runc-v2, -namespace, moby, -id, 02cd2974a8c29c71c5cae46a3a52101ecd6d9194f13a61c675edefdda0bfe1b2, -address, /var/run/desktop-containerd/containerd.sock","redis-cart","redis-cart-6997b66668-xkfsv"
"2023-08-23 06:59:51","/usr/bin/containerd-shim-runc-v2, -namespace, moby, -id, ab8564ab6514c534bf3aec7cf492298caf36e41e35556e7ee3602a2cd150f41b, -address, /var/run/desktop-containerd/containerd.sock","redis-cart","redis-cart-6997b66668-xkfsv"
"2023-08-23 06:59:51","runc, init","redis-cart","redis-cart-6997b66668-xkfsv"
"2023-08-23 06:59:51","/usr/bin/containerd-shim-runc-v2, -namespace, moby, -id, 50c7cb6514b02fe3e9c3a934eae2a70e3c797993afa19e94c5849e290ab16ee9, -address, /var/run/desktop-containerd/containerd.sock","redis-cart","redis-cart-6997b66668-xkfsv"
"2023-08-23 06:59:51","/usr/bin/containerd-shim-runc-v2, -namespace, moby, -id, c51960e1045880969818f3ab08c326be9ea1b4af930d9da5dd5b978feb140418, -address, /var/run/desktop-containerd/containerd.sock","redis-cart","redis-cart-6997b66668-xkfsv"
"2023-08-23 06:59:51","/usr/bin/containerd-shim-runc-v2, -namespace, moby, -id, c4563deecde0b4749c70f2aae9aadbb641d54f16bc872f56e3424ad8c976cc7d, -address, /var/run/desktop-containerd/containerd.sock","redis-cart","redis-cart-6997b66668-xkfsv"
"2023-08-23 06:59:48","/usr/bin/containerd-shim-runc-v2, -namespace, moby, -id, c4563deecde0b4749c70f2aae9aadbb641d54f16bc872f56e3424ad8c976cc7d, -address, /var/run/desktop-containerd/containerd.sock",currencyservice,"currencyservice-ccbc788bc-7lbhx"
"2023-08-23 06:59:48","/usr/bin/containerd-shim-runc-v2, -namespace, moby, -id, c3b2000afe7c23f9cef663989efdeb061e29147f50517364048ab15001a04b2a, -address, /var/run/desktop-containerd/containerd.sock",currencyservice,"currencyservice-ccbc788bc-7lbhx"
"2023-08-23 06:59:47","/usr/bin/containerd-shim-runc-v2, -namespace, moby, -id, c3b2000afe7c23f9cef663989efdeb061e29147f50517364048ab15001a04b2a, -address, /var/run/desktop-containerd/containerd.sock",currencyservice,"currencyservice-ccbc788bc-7lbhx"
"2023-08-23 06:59:46","runc, --root, /var/run/docker/runtime-runc/moby, --log, /var/run/desktop-containerd/daemon/io.containerd.runtime.v2.task/moby/ab8564ab6514c534bf3aec7cf492298caf36e41e35556e7ee3602a2cd150f41b/log.json, --log-format, json, create, --bundle, /var/run/desktop-containerd/daemon/io.containerd.runtime.v2.task/moby/ab8564ab6514c534bf3aec7cf492298caf36e41e35556e7ee3602a2cd150f41b, --pid-file, /var/run/desktop-containerd/daemon/io.containerd.runtime.v2.task/moby/ab8564ab6514c534bf3aec7cf492298caf36e41e35556e7ee3602a2cd150f41b/init.pid, ab8564ab6514c534bf3aec7cf492298caf36e41e35556e7ee3602a2cd150f41b",cartservice,"cartservice-6969c94d94-l66mx"
