,timestamp,details-v1-7d4d9d5fcb-pkpvm_cpu,details-v1-7d4d9d5fcb-pkpvm_memory,productpage-v1-66756cddfd-psmzt_cpu,productpage-v1-66756cddfd-psmzt_memory,ratings-v1-85cc46b6d4-txdpr_cpu,ratings-v1-85cc46b6d4-txdpr_memory,reviews-v1-777df99c6d-lz7ht_cpu,reviews-v1-777df99c6d-lz7ht_memory,reviews-v2-cdd8fb88b-pd9dw_cpu,reviews-v2-cdd8fb88b-pd9dw_memory,reviews-v3-58b6479b-6btgp_cpu,reviews-v3-58b6479b-6btgp_memory
10,2023-06-30 08:54:23,77.79214503923309,88.8832,456.4900313479638,115.224576,31.7222832722837,69.255168,20.578245676511504,269.53728,41.75604173086291,243.499008,47.65373024171366,257.355776
11,2023-06-30 08:54:28,66.30721832100387,88.8832,516.1186564439582,115.593216,33.647486516284786,69.255168,20.578245676511504,269.53728,37.08294545415206,243.499008,47.65373024171366,257.355776
12,2023-06-30 08:54:33,57.088374999997875,88.8832,516.1186564439582,115.593216,35.93224657193743,68.83328,21.847662043095013,269.53728,47.935559796436905,243.687424,49.94176111595679,257.355776
13,2023-06-30 08:54:38,96.55781418712776,88.90368,419.5769449871658,115.593216,35.93224657193743,68.83328,21.847662043095013,269.53728,47.935559796436905,243.687424,51.5111403388246,257.400832
14,2023-06-30 08:54:43,96.55781418712776,88.90368,465.9741015694596,115.511296,38.098721695745624,68.83328,21.847662043095013,269.53728,54.084579171704824,243.687424,51.5111403388246,257.400832
15,2023-06-30 08:54:48,96.55781418712776,88.90368,619.1249854769381,115.511296,38.72632803723265,68.440064,23.41484688355444,269.553664,53.42593177844022,243.8144,56.60147348047448,257.400832
16,2023-06-30 08:54:53,100.02421050482627,88.948736,619.1249854769381,115.511296,38.72632803723265,68.440064,23.41484688355444,269.553664,53.42593177844022,243.8144,56.60147348047448,257.400832
17,2023-06-30 08:54:58,100.02421050482627,88.948736,664.109642821007,119.431168,40.57708346908111,68.440064,22.841013044214503,269.553664,52.80519594121816,243.8144,44.559745836976376,257.400832
18,2023-06-30 08:55:03,88.21222073376448,88.936448,664.109642821007,119.431168,36.71889587164287,68.64896,22.11806749521011,269.553664,48.681179047997006,243.95776,39.84295638027016,257.400832
19,2023-06-30 08:55:08,88.21222073376448,88.936448,685.1381626214373,119.431168,36.71889587164287,68.64896,22.11806749521011,269.553664,48.681179047997006,243.95776,49.54833523145815,257.59744
