,timestamp,carts-7bbf9dc945-gw8gn_cpu,carts-7bbf9dc945-gw8gn_memory,carts-db-67f744dd5f-jsmnm_cpu,carts-db-67f744dd5f-jsmnm_memory,catalogue-6479dbb5bd-fgxd7_cpu,catalogue-6479dbb5bd-fgxd7_memory,catalogue-db-6b55d8cdb7-69crs_cpu,catalogue-db-6b55d8cdb7-69crs_memory,front-end-7f5c844b4c-c8gzm_cpu,front-end-7f5c844b4c-c8gzm_memory,orders-74f65597c5-hcj9n_cpu,orders-74f65597c5-hcj9n_memory,orders-db-b76d8c54c-b828w_cpu,orders-db-b76d8c54c-b828w_memory,payment-c7df5b49-zlcth_cpu,payment-c7df5b49-zlcth_memory,queue-master-9fc44d68d-8cx26_cpu,queue-master-9fc44d68d-8cx26_memory,rabbitmq-6576689cc9-hrqlj_cpu,rabbitmq-6576689cc9-hrqlj_memory,session-db-695f7fd48f-j5twv_cpu,session-db-695f7fd48f-j5twv_memory,shipping-79c568cddc-6wj89_cpu,shipping-79c568cddc-6wj89_memory,shipping-79c568cddc-77sn2_cpu,shipping-79c568cddc-77sn2_memory,shipping-79c568cddc-87bp7_cpu,shipping-79c568cddc-87bp7_memory,shipping-79c568cddc-8gz94_cpu,shipping-79c568cddc-8gz94_memory,shipping-79c568cddc-8xc6p_cpu,shipping-79c568cddc-8xc6p_memory,shipping-79c568cddc-8z68c_cpu,shipping-79c568cddc-8z68c_memory,shipping-79c568cddc-9vqxf_cpu,shipping-79c568cddc-9vqxf_memory,shipping-79c568cddc-hcvhv_cpu,shipping-79c568cddc-hcvhv_memory,shipping-79c568cddc-hld5b_cpu,shipping-79c568cddc-hld5b_memory,shipping-79c568cddc-j849d_cpu,shipping-79c568cddc-j849d_memory,shipping-79c568cddc-jmt2l_cpu,shipping-79c568cddc-jmt2l_memory,shipping-79c568cddc-jtq95_cpu,shipping-79c568cddc-jtq95_memory,shipping-79c568cddc-km5k5_cpu,shipping-79c568cddc-km5k5_memory,shipping-79c568cddc-l2xnv_cpu,shipping-79c568cddc-l2xnv_memory,shipping-79c568cddc-ldc6x_cpu,shipping-79c568cddc-ldc6x_memory,shipping-79c568cddc-mrfz4_cpu,shipping-79c568cddc-mrfz4_memory,shipping-79c568cddc-tcdlp_cpu,shipping-79c568cddc-tcdlp_memory,shipping-79c568cddc-w5m54_cpu,shipping-79c568cddc-w5m54_memory,shipping-79c568cddc-w5qtm_cpu,shipping-79c568cddc-w5qtm_memory,shipping-79c568cddc-xpcl5_cpu,shipping-79c568cddc-xpcl5_memory,shipping-79c568cddc-zkmjn_cpu,shipping-79c568cddc-zkmjn_memory,user-79dddf5cc9-rvpfd_cpu,user-79dddf5cc9-rvpfd_memory,user-db-b8dfb847c-fpzdr_cpu,user-db-b8dfb847c-fpzdr_memory
0,2023-08-24 15:20:25,7.686789612345958,-0.39304448967723177,12.769822587125391,0.0,7.140856107356417,-0.17795409663404574,5.305107071619503,-1.4234766010662807,8.168431282289445,-0.1828612658113684,5.909516049031442,0.0,10.554076539098945,0.0,5.840003096214639,0.0,6.0111693640262756,-0.16427807486631016,18.23460608989575,-0.18930650545038633,4.6741939172209355,0.0,292.2634491454189,94.7904512,282.94733672376873,119.2655848555942,289.78523119392685,87.59586286916795,283.06156965267036,55.77601176367615,291.9792630994261,109.80473925916039,301.00747818861646,148.01895688750776,296.29478481537103,92.82946877664236,269.0335423899653,58.930192340425535,334.0900580093044,109.4221318660512,304.78036037242947,109.6015755778308,271.00263867377964,28.31364889804564,5.369256781592063,0.0,292.2202081427265,62.77832007238628,297.58308398164775,69.01010657054944,298.69244492016765,92.40426438884462,286.7562720595249,75.1462387267849,299.89147069147066,91.03276902236422,279.3963276012824,109.15420189866376,288.08091219480775,104.94266337393786,288.5988646101114,61.607372192783245,328.34640206518236,191.82602904162633,6.551903002009112,0.0,10.21510994991666,0.0
1,2023-08-24 15:20:30,7.686789612345958,-0.39304448967723177,9.690469476949813,0.0,5.217024985472271,-0.1631481381707582,5.305107071619503,-1.4234766010662807,5.762769069223732,0.2811899313501144,5.909516049031442,0.0,10.554076539098945,0.0,5.840003096214639,0.0,6.0111693640262756,-0.2307729571351058,14.647543508400217,0.0,4.6741939172209355,0.0,292.2634491454189,114.87828098723405,282.94733672376873,146.87655484184125,289.78523119392685,106.21584902450505,283.06156965267036,70.83351723413567,291.9792630994261,130.59912222652338,301.00747818861646,171.8560731087632,296.29478481537103,108.90327899562043,269.0335423899653,73.75912851063829,334.0900580093044,137.66957794242552,304.78036037242947,141.4430605950676,271.00263867377964,37.22768374930202,5.369256781592063,0.0,292.2202081427265,78.62222893147981,297.58308398164775,85.2500714057143,298.69244492016765,111.38702136095617,286.7562720595249,89.3432572465153,299.89147069147066,109.36508249727495,279.3963276012824,133.0375797729092,288.08091219480775,124.29942135123893,288.5988646101114,77.35366540499624,328.34640206518236,191.82602904162633,6.020419563057192,0.0,10.048973735111126,-0.5125716813786421
2,2023-08-24 15:20:35,5.369398784056086,-0.33874569262577536,9.690469476949813,0.0,5.217024985472271,-0.19576797740603955,4.028632115547649,-1.131329927287311,5.762769069223732,-0.1862716185488872,4.965209587159698,0.0,10.554076539098945,0.0,5.840003096214639,0.0,5.102994321117916,-0.18028810243642185,14.647543508400217,0.0,4.273575557387482,0.0,292.2634491454189,134.9661107744681,282.94733672376873,174.4875248280883,289.78523119392685,124.83583517984216,283.06156965267036,60.555264,291.9792630994261,129.37210781710297,301.00747818861646,195.69318933001867,296.29478481537103,124.97708921459855,269.0335423899653,88.58806468085106,334.0900580093044,165.91702401879985,304.78036037242947,173.2845456123044,271.00263867377964,46.14171860055839,4.618559218558667,0.0,292.2202081427265,94.46613779057334,297.58308398164775,101.4900362408791,298.69244492016765,128.45260823387005,286.7562720595249,133.21382453656264,299.89147069147066,127.69739597218569,279.3963276012824,156.92095764715458,288.08091219480775,143.65617932854002,288.5988646101114,93.0999586172092,328.34640206518236,191.82602904162633,6.020419563057192,0.0,10.048973735111126,-0.5125716813786421
3,2023-08-24 15:20:40,5.369398784056086,-0.33874569262577536,9.690469476949813,0.0,5.217024985472271,-0.19576797740603955,4.028632115547649,-1.9037249941316083,5.762769069223732,-0.1862716185488872,4.965209587159698,0.0,9.639059947219014,0.0,6.3964978448275165,0.0,5.102994321117916,-0.18028810243642185,14.647543508400217,0.0,4.273575557387482,0.0,292.2634491454189,143.3342487343047,282.94733672376873,132.37431431195753,289.78523119392685,165.05836932706663,283.06156965267036,60.555264,291.9792630994261,147.66709792763237,301.00747818861646,154.05318034773333,296.29478481537103,105.701376,269.0335423899653,71.368704,334.0900580093044,134.627328,304.78036037242947,149.41674280679825,271.00263867377964,37.036032,4.618559218558667,0.0,292.2202081427265,77.04576,297.58308398164775,88.670208,298.69244492016765,147.69543568619392,286.7562720595249,152.10082965999067,299.89147069147066,145.97129166101695,279.3963276012824,180.8043355214,288.08091219480775,139.30107745994067,288.5988646101114,74.883072,328.34640206518236,191.82602904162633,6.020419563057192,0.0,10.048973735111126,-0.512571681378642
4,2023-08-24 15:20:45,5.021419720305442,-0.27407715314036596,10.283734741008693,0.0,10.508654474200876,0.0,4.028632115547649,-1.9037249941316083,7.346593578695932,-0.5761125219769486,4.965209587159698,0.0,9.639059947219014,0.0,6.3964978448275165,0.0,5.102994321117916,-0.18028810243642185,17.023894091060544,0.0,4.273575557387482,0.0,292.2634491454189,162.05337852682467,282.94733672376873,150.145899003406,289.78523119392685,186.4761630787946,283.06156965267036,149.17637579247838,291.9792630994261,165.96208803816174,301.00747818861646,171.23453501439997,296.29478481537103,201.22635486307308,269.0335423899653,127.82997393001003,334.0900580093044,156.80330322580645,304.78036037242947,171.97736471061657,271.00263867377964,126.56309434248742,4.618559218558667,0.0,292.2202081427265,148.95397103376624,297.58308398164775,88.670208,298.69244492016765,166.93826313851775,286.7562720595249,170.98783478341872,299.89147069147066,164.49603742372884,279.3963276012824,144.5489189591824,288.08091219480775,155.97146321661722,288.5988646101114,145.80214370158046,328.34640206518236,191.82602904162633,6.261988146552831,0.0,10.048973735111126,-0.8162318840579711
5,2023-08-24 15:20:50,5.021419720305442,-0.38302973055942574,10.283734741008693,0.0,10.508654474200876,0.0,4.028632115547649,-1.9037249941316083,7.346593578695932,-0.35528453147588385,4.965209587159698,0.0,9.639059947219014,0.0,4.282355154255271,0.0,5.102994321117916,0.0,17.023894091060544,0.0,4.9907238996026395,0.0,292.2634491454189,180.77250831934464,282.94733672376873,167.91748369485444,289.78523119392685,207.89395683052254,283.06156965267036,167.50575176914262,291.9792630994261,141.520896,301.00747818861646,206.176256,,201.22635486307308,269.0335423899653,143.29583408390764,334.0900580093044,176.04651402850715,304.78036037242947,194.53798661443486,271.00263867377964,143.37406774291875,4.618559218558667,0.0,292.2202081427265,167.05540331576995,297.58308398164775,187.0670654784967,298.69244492016765,151.65849600000004,286.7562720595249,145.98144,299.89147069147066,183.02078318644067,279.3963276012824,161.18113414508747,288.08091219480775,200.04462908011868,288.5988646101114,163.47159692627858,328.34640206518236,191.82602904162633,6.261988146552831,0.0,9.967149220489981,-0.49088531999031554
6,2023-08-24 15:20:55,5.792658252243503,-0.30763114971740696,9.751339764195606,0.0,10.508654474200876,0.0,4.188585607941146,0.0,7.346593578695932,-0.35528453147588385,5.108172411886751,0.0,9.572128470331725,0.0,4.282355154255271,0.0,5.751427966997642,0.0,17.023894091060544,0.0,4.9907238996026395,0.0,292.2634491454189,224.62955751023972,282.94733672376873,173.14588391107856,289.78523119392685,213.62535843848497,283.06156965267036,185.8351277458069,291.9792630994261,158.50870906713206,301.00747818861646,206.176256,,201.22635486307308,269.0335423899653,185.5903218467715,334.0900580093044,195.28972483120782,304.78036037242947,177.610752,271.00263867377964,160.1850411433501,5.0756173655536285,0.0,292.2202081427265,217.21718738404454,297.58308398164775,187.0670654784967,298.69244492016765,177.1485073847208,286.7562720595249,163.8636564508617,299.89147069147066,188.63007620338982,279.3963276012824,199.58658223086087,288.08091219480775,200.0446290801187,288.5988646101114,212.03343869637771,,,6.147404593957527,0.0,9.967149220489981,-0.49088531999031554
7,2023-08-24 15:21:00,5.792658252243503,-0.30763114971740696,9.751339764195606,0.0,5.342173863765135,0.0,4.188585607941146,0.0,7.196803272480468,0.8736134174638713,5.108172411886751,0.0,9.572128470331725,0.0,4.282355154255271,0.0,5.751427966997642,0.0,15.527335561727039,0.0,4.9907238996026395,0.0,292.2634491454189,173.68918960585512,282.94733672376873,155.37429921963013,289.78523119392685,192.207564686757,283.06156965267036,174.13731999749973,291.9792630994261,140.2137189566027,301.00747818861646,157.3588729856,,164.4363080920865,269.0335423899653,150.0451354550686,334.0900580093044,185.6835139984996,304.78036037242947,208.6789844237482,271.00263867377964,165.04005026139467,5.0756173655536285,0.0,292.2202081427265,174.94400750426715,,187.0670654784967,298.69244492016765,157.90567993239694,286.7562720595249,144.97665132743364,299.89147069147066,170.10533044067796,279.3963276012824,164.30133771396328,288.08091219480775,155.85810459347184,288.5988646101114,175.22178332070285,,,6.147404593957527,0.0,9.967149220489981,-0.6799005169763868
8,2023-08-24 15:21:05,5.792658252243503,0.0,9.751339764195606,0.0,5.342173863765135,0.18574687371169438,4.188585607941146,0.0,7.196803272480468,1.0317117850600448,5.820934256057027,0.0,9.572128470331725,0.0,6.073982215229354,0.0,5.641847730082217,0.0,15.527335561727039,0.0,5.3537034414386016,0.0,292.2634491454189,154.97005981333513,282.94733672376873,137.60271452818165,289.78523119392685,170.78977093502903,,155.8079440208355,291.9792630994261,121.9187288460733,301.00747818861646,47.849472,,155.36906725775546,,134.57927530117095,,166.44030319579895,304.78036037242947,186.11836251992986,,148.22907686096332,5.0756173655536285,0.0,,156.84257522226346,,187.0670654784967,298.69244492016765,138.66285248007307,286.7562720595249,126.0896462040056,299.89147069147066,151.58058467796613,,147.6691225280582,288.08091219480775,139.18771883679528,,157.55233009600474,,,6.147404593957527,0.0,9.884272616523745,-0.4735167957650539
9,2023-08-24 15:21:10,5.792658252243503,0.0,9.751339764195606,0.0,5.342173863765135,0.18574687371169438,4.188585607941146,0.0,8.23103619236586,-1.2144701720232856,5.820934256057027,0.0,9.572128470331725,0.0,6.073982215229354,0.0,5.641847730082217,0.0,15.527335561727039,0.18849692039511912,5.3537034414386016,0.0,,124.36421756234239,,66.19722552462527,,168.8784514385093,,137.47856804417128,291.9792630994261,80.88776211812628,,57.28054263066056,,,,119.11341514727333,,147.19709239309827,,163.55774061611157,,131.41810346053197,5.394835649826841,0.0,,138.74114294025975,,187.0670654784967,298.69244492016765,87.8592,286.7562720595249,139.83588627072402,,132.99489803861005,,83.19519093069077,,100.2146506154738,,139.88287687130656,,,6.147404593957527,0.0,9.884272616523745,-0.4735167957650539
