"@timestamp","process.args","kubernetes.labels.app","kubernetes.pod.name"
"2023-08-23 03:51:24","runc, --version",paymentservice,"paymentservice-78549bfd9c-h8tg5"
"2023-08-23 03:50:42","runc, --version",productcatalogservice,"productcatalogservice-6b5dd45849-52szd"
"2023-08-23 03:50:40","runc, --version",cartservice,"cartservice-6969c94d94-l66mx"
"2023-08-23 03:49:47","runc, --version",checkoutservice,"checkoutservice-6d6f4d7cc7-jkzgt"
"2023-08-23 03:49:38","runc, --version",recommendationservice,"recommendationservice-cc746f6c7-9r7zm"
"2023-08-23 03:49:38","runc, --version",recommendationservice,"recommendationservice-cc746f6c7-9r7zm"
"2023-08-23 03:49:26","runc, --version",currencyservice,"currencyservice-ccbc788bc-7lbhx"
"2023-08-23 03:48:54","runc, --version",checkoutservice,"checkoutservice-6d6f4d7cc7-jkzgt"
"2023-08-23 03:48:53","runc, --version","redis-cart","redis-cart-6997b66668-xkfsv"
"2023-08-23 03:46:51","/usr/bin/containerd-shim-runc-v2, -namespace, moby, -id, abdbcd3e142eedcd74e475b4b1231790da1b6bb7e64f7f08762caf4f9d57698b, -address, /var/run/desktop-containerd/containerd.sock",recommendationservice,"recommendationservice-cc746f6c7-9r7zm"
"2023-08-23 03:46:50","/usr/bin/containerd-shim-runc-v2, -namespace, moby, -id, 3ffe21d38f52c86ecbabfaada5f4a4316a0ade66011498e532e993d49386aba1, -address, /var/run/desktop-containerd/containerd.sock",productcatalogservice,"productcatalogservice-6b5dd45849-52szd"
"2023-08-23 03:45:23","runc, --version",productcatalogservice,"productcatalogservice-6b5dd45849-52szd"
"2023-08-23 03:43:53","runc, --version",emailservice,"emailservice-9f8578d69-r6rx8"
"2023-08-23 03:42:09","runc, --version",shippingservice,"shippingservice-7ccdfd8767-zlxq5"
"2023-08-23 03:42:08","runc, --version",paymentservice,"paymentservice-78549bfd9c-h8tg5"
"2023-08-23 03:42:08","runc, --version",paymentservice,"paymentservice-78549bfd9c-h8tg5"
"2023-08-23 03:41:27","runc, --version",checkoutservice,"checkoutservice-6d6f4d7cc7-jkzgt"
"2023-08-23 03:41:23","runc, --version",emailservice,"emailservice-9f8578d69-r6rx8"
"2023-08-23 03:41:10","runc, --version",productcatalogservice,"productcatalogservice-6b5dd45849-52szd"
"2023-08-23 03:41:10","runc, --version",productcatalogservice,"productcatalogservice-6b5dd45849-52szd"
"2023-08-23 03:40:53","runc, --version",emailservice,"emailservice-9f8578d69-r6rx8"
"2023-08-23 03:40:53","runc, --version",emailservice,"emailservice-9f8578d69-r6rx8"
"2023-08-23 03:40:53","runc, --version",emailservice,"emailservice-9f8578d69-r6rx8"
"2023-08-23 03:40:52","runc, --version",emailservice,"emailservice-9f8578d69-r6rx8"
