,timestamp,frontend_adservice&p50,checkoutservice_cartservice&p50,frontend_cartservice&p50,frontend_checkoutservice&p50,checkoutservice_currencyservice&p50,frontend_currencyservice&p50,checkoutservice_emailservice&p50,loadgenerator_frontend&p50,checkoutservice_paymentservice&p50,checkoutservice_productcatalogservice&p50,frontend_productcatalogservice&p50,recommendationservice_productcatalogservice&p50,frontend_recommendationservice&p50,checkoutservice_shippingservice&p50,frontend_shippingservice&p50,frontend_adservice&p90,checkoutservice_cartservice&p90,frontend_cartservice&p90,frontend_checkoutservice&p90,checkoutservice_currencyservice&p90,frontend_currencyservice&p90,checkoutservice_emailservice&p90,loadgenerator_frontend&p90,checkoutservice_paymentservice&p90,checkoutservice_productcatalogservice&p90,frontend_productcatalogservice&p90,recommendationservice_productcatalogservice&p90,frontend_recommendationservice&p90,checkoutservice_shippingservice&p90,frontend_shippingservice&p90,frontend_adservice&p99,checkoutservice_cartservice&p99,frontend_cartservice&p99,frontend_checkoutservice&p99,checkoutservice_currencyservice&p99,frontend_currencyservice&p99,checkoutservice_emailservice&p99,loadgenerator_frontend&p99,checkoutservice_paymentservice&p99,checkoutservice_productcatalogservice&p99,frontend_productcatalogservice&p99,recommendationservice_productcatalogservice&p99,frontend_recommendationservice&p99,checkoutservice_shippingservice&p99,frontend_shippingservice&p99
0,2023-08-22 05:13:21,3.1904761904761902,3.666666666666667,5.5555555555555545,62.5,3.0,3.3582089552238803,3.0,73.33333333333334,5.0,3.0,2.3076923076923075,2.578947368421053,8.88888888888889,3.0,3.0,4.942857142857143,8.000000000000002,20.499999999999993,92.5,4.6,7.049999999999995,4.6,193.3333333333334,9.0,4.6,4.7569230769230755,6.500000000000005,25.0,4.6,4.6,9.425000000000002,9.8,41.49999999999999,99.25,4.96,19.075000000000003,4.96,244.33333333333331,9.899999999999999,4.96,9.170833333333327,20.35000000000001,84.99999999999993,4.96,4.960000000000001
1,2023-08-22 05:13:26,2.909090909090909,3.666666666666667,5.5555555555555545,75.0,3.0,3.3582089552238803,3.0,73.33333333333334,5.0,2.0,1.5225225225225225,2.0,7.884615384615384,3.0,3.0,4.581818181818182,8.000000000000002,20.499999999999993,95.0,4.6,7.049999999999995,4.6,193.3333333333334,9.0,4.4,4.333333333333334,4.3999999999999995,15.40000000000001,4.6,4.6,4.958181818181818,9.8,41.49999999999999,99.5,4.96,19.075000000000003,4.959999999999999,244.33333333333331,9.899999999999999,4.9399999999999995,4.965765765765765,4.9399999999999995,24.040000000000006,4.96,4.960000000000001
2,2023-08-22 05:13:31,2.909090909090909,3.0,3.928571428571429,75.0,3.2857142857142856,3.09009009009009,3.0,73.33333333333334,3.0,2.0,1.5225225225225225,2.0,7.884615384615384,2.333333333333333,2.8,4.581818181818182,4.6,9.045454545454547,95.0,6.0,4.762162162162163,4.6,193.3333333333334,4.6,4.4,4.333333333333334,4.3999999999999995,15.40000000000001,4.466666666666667,4.56,4.958181818181818,4.96,21.92500000000002,99.5,9.600000000000001,9.8,4.959999999999999,244.33333333333331,4.96,4.9399999999999995,4.965765765765765,4.9399999999999995,24.040000000000006,4.946666666666667,4.9559999999999995
3,2023-08-22 05:13:36,2.909090909090909,3.0,3.928571428571429,75.0,3.2857142857142856,3.09009009009009,3.0,54.54545454545454,3.0,2.0,1.5225225225225225,2.0,7.884615384615384,2.333333333333333,2.8,4.581818181818182,4.6,9.045454545454547,95.0,6.0,4.762162162162163,4.6,96.36363636363637,4.6,4.4,4.333333333333334,4.3999999999999995,15.40000000000001,4.466666666666667,4.56,4.958181818181818,4.96,21.92500000000002,99.5,9.600000000000001,9.8,4.959999999999999,227.00000000000006,4.96,4.9399999999999995,4.965765765765765,4.9399999999999995,24.040000000000006,4.946666666666667,4.9559999999999995
4,2023-08-22 05:13:41,3.0,3.0,3.928571428571429,37.5,3.2857142857142856,3.09009009009009,3.0,54.54545454545454,3.0,0.25,0.4848484848484848,2.2222222222222223,7.4,2.333333333333333,2.8,4.92,4.6,9.045454545454547,47.5,6.0,4.762162162162163,4.6,96.36363636363637,4.6,0.45,4.243956043956043,4.8,9.96,4.466666666666667,4.56,23.200000000000006,4.96,21.92500000000002,49.75,9.600000000000001,9.8,4.96,227.00000000000006,4.96,0.49499999999999994,5.199999999999987,20.65000000000002,42.00000000000003,4.946666666666667,4.9559999999999995
5,2023-08-22 05:13:46,3.0,5.0,3.5185185185185186,37.5,,3.044943820224719,3.0,54.54545454545454,7.5,0.25,0.4848484848484848,2.2222222222222223,7.4,5.0,3.0,4.92,9.0,8.600000000000009,47.5,,4.680898876404495,4.6,96.36363636363637,9.5,0.45,4.243956043956043,4.8,9.96,22.0,4.6,23.200000000000006,9.9,41.50000000000007,49.75,,11.350000000000142,4.96,227.00000000000006,9.95,0.49499999999999994,5.199999999999987,20.65000000000002,42.00000000000003,24.699999999999996,4.96
6,2023-08-22 05:13:51,3.0,5.0,3.5185185185185186,37.5,,3.044943820224719,3.0,57.35294117647058,7.5,0.25,0.4848484848484848,2.2222222222222223,7.4,5.0,3.0,4.92,9.0,8.600000000000009,47.5,,4.680898876404495,4.6,167.4999999999999,9.5,0.45,4.243956043956043,4.8,9.96,22.0,4.6,23.200000000000006,9.9,41.50000000000007,49.75,,11.350000000000142,4.96,392.4999999999995,9.95,0.49499999999999994,5.199999999999987,20.65000000000002,42.00000000000003,24.699999999999996,4.96
7,2023-08-22 05:13:56,4.066666666666666,5.0,3.5185185185185186,75.0,,3.044943820224719,5.0,57.35294117647058,7.5,2.5,1.3636363636363635,2.368421052631579,8.833333333333334,5.0,3.0,13.5,9.0,8.600000000000009,95.0,,4.680898876404495,9.0,167.4999999999999,9.5,4.5,4.381818181818183,4.473684210526316,24.250000000000007,22.0,4.6,23.85,9.9,41.50000000000007,99.5,,11.350000000000142,9.9,392.4999999999995,9.95,4.95,8.35,4.947368421052632,47.124999999999986,24.699999999999996,4.96
8,2023-08-22 05:14:01,4.066666666666666,5.0,6.71875,75.0,3.0,3.226950354609929,5.0,57.35294117647058,3.0,2.5,1.3636363636363635,2.368421052631579,8.833333333333334,3.0,3.0,13.5,19.0,17.5,95.0,4.6,5.115384615384613,9.0,167.4999999999999,4.6,4.5,4.381818181818183,4.473684210526316,24.250000000000007,4.6,4.6,23.85,24.399999999999995,24.249999999999993,99.5,4.96,20.72499999999996,9.9,392.4999999999995,4.960000000000001,4.95,8.35,4.947368421052632,47.124999999999986,4.960000000000001,4.96
9,2023-08-22 05:14:06,4.066666666666666,5.0,6.71875,75.0,3.0,3.226950354609929,5.0,92.30769230769229,3.0,2.5,1.3636363636363635,2.368421052631579,8.833333333333334,3.0,3.0,13.5,19.0,17.5,95.0,4.6,5.115384615384613,9.0,231.25,4.6,4.5,4.381818181818183,4.473684210526316,24.250000000000007,4.6,4.6,23.85,24.399999999999995,24.249999999999993,99.5,4.96,20.72499999999996,9.9,450.0,4.960000000000001,4.95,8.35,4.947368421052632,47.124999999999986,4.960000000000001,4.96
