"@timestamp","process.args","kubernetes.labels.app","kubernetes.pod.name"
"2023-08-22 05:23:22","/usr/bin/containerd-shim-runc-v2, -namespace, moby, -id, facf6d71e33390daf283448b46ec4f4899a3acdec52de83d31e6491a3d2c0f51, -address, /var/run/desktop-containerd/containerd.sock",checkoutservice,"checkoutservice-6d6f4d7cc7-jkzgt"
"2023-08-22 05:23:22","runc, init",checkoutservice,"checkoutservice-6d6f4d7cc7-jkzgt"
"2023-08-22 05:23:22","/usr/bin/containerd-shim-runc-v2, -namespace, moby, -id, ae7a267213d58ce0549b5e7e0e79470da861328a8184af70ffc4996339f4f553, -address, /var/run/desktop-containerd/containerd.sock",checkoutservice,"checkoutservice-6d6f4d7cc7-jkzgt"
"2023-08-22 05:23:19","/usr/bin/containerd-shim-runc-v2, -namespace, moby, -id, fdf750000fc257537ab5b3ddd333da3eabca625161d2fa2e9ae496e9ccbf4fea, -address, /var/run/desktop-containerd/containerd.sock",paymentservice,"paymentservice-78549bfd9c-h8tg5"
"2023-08-22 05:23:19","/usr/bin/containerd-shim-runc-v2, -namespace, moby, -id, e294fb5bab0768a4d04e0db661dd0bf712effa9e42cfec2016fff22de285c020, -address, /var/run/desktop-containerd/containerd.sock",paymentservice,"paymentservice-78549bfd9c-h8tg5"
"2023-08-22 05:23:17","runc, --root, /var/run/docker/runtime-runc/moby, --log, /var/run/desktop-containerd/daemon/io.containerd.runtime.v2.task/moby/b831c182735cf349cc004557afe30e02e85b9420d108ce8aefbc724da2543c61/log.json, --log-format, json, create, --bundle, /var/run/desktop-containerd/daemon/io.containerd.runtime.v2.task/moby/b831c182735cf349cc004557afe30e02e85b9420d108ce8aefbc724da2543c61, --pid-file, /var/run/desktop-containerd/daemon/io.containerd.runtime.v2.task/moby/b831c182735cf349cc004557afe30e02e85b9420d108ce8aefbc724da2543c61/init.pid, b831c182735cf349cc004557afe30e02e85b9420d108ce8aefbc724da2543c61","redis-cart","redis-cart-6997b66668-xkfsv"
"2023-08-22 05:23:17","/usr/bin/containerd-shim-runc-v2, -namespace, moby, -id, b831c182735cf349cc004557afe30e02e85b9420d108ce8aefbc724da2543c61, -address, /var/run/desktop-containerd/containerd.sock","redis-cart","redis-cart-6997b66668-xkfsv"
"2023-08-22 05:23:17","runc, init","redis-cart","redis-cart-6997b66668-xkfsv"
"2023-08-22 05:23:17","/usr/bin/containerd-shim-runc-v2, -namespace, moby, -id, 7ccb86da98f64b9272f4029eef85e0f2e31c8ed1a8637044e6dfb14afbaab206, -address, /var/run/desktop-containerd/containerd.sock","redis-cart","redis-cart-6997b66668-xkfsv"
"2023-08-22 05:23:16","runc, --version",paymentservice,"paymentservice-78549bfd9c-h8tg5"
"2023-08-22 05:22:12","/usr/bin/containerd-shim-runc-v2, -namespace, moby, -id, f2c564851d8636ac0c128d346ef31647cec86dd57bf37836874660dd065b46f4, -address, /var/run/desktop-containerd/containerd.sock",loadgenerator,"loadgenerator-7f8f5d8fb6-5mm4r"
"2023-08-22 05:22:12","/usr/bin/containerd-shim-runc-v2, -namespace, moby, -id, 7eade43c91a4ed925f40d82dde7728db33f3b1484af0e5ac984af5c6fb045b2e, -address, /var/run/desktop-containerd/containerd.sock",loadgenerator,"loadgenerator-7f8f5d8fb6-5mm4r"
"2023-08-22 05:22:12","runc, init",loadgenerator,"loadgenerator-7f8f5d8fb6-5mm4r"
"2023-08-22 05:22:09","/usr/bin/containerd-shim-runc-v2, -namespace, moby, -id, 8763fd27adb03cd9458440f6f3fdbdd5f12040130b2b69d44e32392691e3f873, -address, /var/run/desktop-containerd/containerd.sock",checkoutservice,"checkoutservice-6d6f4d7cc7-jkzgt"
"2023-08-22 05:22:09","/usr/bin/containerd-shim-runc-v2, -namespace, moby, -id, cc6f67903074747fbbef31861d60f40d6f03f166133151585669be36568c4b32, -address, /var/run/desktop-containerd/containerd.sock",checkoutservice,"checkoutservice-6d6f4d7cc7-jkzgt"
"2023-08-22 05:22:07","runc, init",paymentservice,"paymentservice-78549bfd9c-h8tg5"
"2023-08-22 05:22:07","/usr/bin/containerd-shim-runc-v2, -namespace, moby, -id, 19e8fedaf6b39f1c29ecd5343dcb364012663f936faee113c4c91e4825549778, -address, /var/run/desktop-containerd/containerd.sock",paymentservice,"paymentservice-78549bfd9c-h8tg5"
"2023-08-22 05:22:07","runc, --root, /var/run/docker/runtime-runc/moby, --log, /var/run/desktop-containerd/daemon/io.containerd.runtime.v2.task/moby/19e8fedaf6b39f1c29ecd5343dcb364012663f936faee113c4c91e4825549778/log.json, --log-format, json, create, --bundle, /var/run/desktop-containerd/daemon/io.containerd.runtime.v2.task/moby/19e8fedaf6b39f1c29ecd5343dcb364012663f936faee113c4c91e4825549778, --pid-file, /var/run/desktop-containerd/daemon/io.containerd.runtime.v2.task/moby/19e8fedaf6b39f1c29ecd5343dcb364012663f936faee113c4c91e4825549778/init.pid, 19e8fedaf6b39f1c29ecd5343dcb364012663f936faee113c4c91e4825549778",paymentservice,"paymentservice-78549bfd9c-h8tg5"
"2023-08-22 05:22:07","/usr/bin/containerd-shim-runc-v2, -namespace, moby, -id, 7cedcb43667e2c1c3da3bb62d0a6c8ad0b33c800cdbebe3598303c1efc94716a, -address, /var/run/desktop-containerd/containerd.sock",paymentservice,"paymentservice-78549bfd9c-h8tg5"
"2023-08-22 05:21:38","runc, --version",checkoutservice,"checkoutservice-6d6f4d7cc7-jkzgt"
"2023-08-22 05:21:38","runc, --version",checkoutservice,"checkoutservice-6d6f4d7cc7-jkzgt"
"2023-08-22 05:21:37","/usr/bin/containerd-shim-runc-v2, -namespace, moby, -id, 8300fc88fbc9c42b4c22a13ab45155b007c6fd1eddda09333d0e25b970f9f591, -address, /var/run/desktop-containerd/containerd.sock",paymentservice,"paymentservice-78549bfd9c-h8tg5"
"2023-08-22 05:21:37","/usr/bin/containerd-shim-runc-v2, -namespace, moby, -id, c96905efd3fee959b08ef0a0dc8fb955156f828531ccc398430e52e4f1ca5d41, -address, /var/run/desktop-containerd/containerd.sock",paymentservice,"paymentservice-78549bfd9c-h8tg5"
"2023-08-22 05:21:37","runc, init",paymentservice,"paymentservice-78549bfd9c-h8tg5"
"2023-08-22 05:21:32","/usr/bin/containerd-shim-runc-v2, -namespace, moby, -id, 7eade43c91a4ed925f40d82dde7728db33f3b1484af0e5ac984af5c6fb045b2e, -address, /var/run/desktop-containerd/containerd.sock","redis-cart","redis-cart-6997b66668-xkfsv"
"2023-08-22 05:21:32","runc, init","redis-cart","redis-cart-6997b66668-xkfsv"
"2023-08-22 05:21:32","runc, --root, /var/run/docker/runtime-runc/moby, --log, /var/run/desktop-containerd/daemon/io.containerd.runtime.v2.task/moby/7eade43c91a4ed925f40d82dde7728db33f3b1484af0e5ac984af5c6fb045b2e/log.json, --log-format, json, create, --bundle, /var/run/desktop-containerd/daemon/io.containerd.runtime.v2.task/moby/7eade43c91a4ed925f40d82dde7728db33f3b1484af0e5ac984af5c6fb045b2e, --pid-file, /var/run/desktop-containerd/daemon/io.containerd.runtime.v2.task/moby/7eade43c91a4ed925f40d82dde7728db33f3b1484af0e5ac984af5c6fb045b2e/init.pid, 7eade43c91a4ed925f40d82dde7728db33f3b1484af0e5ac984af5c6fb045b2e","redis-cart","redis-cart-6997b66668-xkfsv"
"2023-08-22 05:21:32","/usr/bin/containerd-shim-runc-v2, -namespace, moby, -id, d90a34574da4fbb603ff813f70cd6ca5213399c91e9bb3cf52e4202325b334c1, -address, /var/run/desktop-containerd/containerd.sock","redis-cart","redis-cart-6997b66668-xkfsv"
"2023-08-22 05:21:13","runc, --version",shippingservice,"shippingservice-7ccdfd8767-zlxq5"
