,timestamp,front-end_carts&p90,orders_carts&p90,unknown_carts&p90,front-end_catalogue&p90,unknown_catalogue&p90,unknown_front-end&p90,front-end_orders&p90,unknown_orders&p90,unknown_payment&p90,unknown_queue-master&p90,unknown_shipping&p90,front-end_user&p90,orders_user&p90,unknown_user&p90
0,2023-08-24 05:12:08,,,22.75,,4.6,4.6,,23.5,8.5,42.5,205.0,,,4.6
1,2023-08-24 05:12:13,,,22.75,,4.6,4.6,,23.5,8.5,42.50000000000001,205.0,,,8.5
2,2023-08-24 05:12:18,,,22.75,,4.6,4.6,,23.5,8.5,42.50000000000001,205.00000000000006,,,8.5
3,2023-08-24 05:12:23,,,20.500000000000004,,4.6,4.6,,23.5,8.500000000000002,42.50000000000001,205.00000000000006,,,8.5
4,2023-08-24 05:12:28,,,20.500000000000004,,4.6,4.6,,23.5,8.500000000000002,42.5,205.00000000000006,,,8.5
5,2023-08-24 05:12:33,,,20.500000000000004,,4.6,4.6,,23.5,8.500000000000002,42.5,205.0,,,8.5
6,2023-08-24 05:12:38,,,42.5,,4.6,4.6,,42.5,20.5,42.5,205.0,,,8.5
7,2023-08-24 05:12:43,,,42.5,,4.6,42.5,,42.5,20.5,23.5,205.0,,,8.5
8,2023-08-24 05:12:48,,,42.5,,42.5,42.5,,42.5,20.5,23.5,23.5,,,8.5
9,2023-08-24 05:12:53,,,42.5,,42.5,42.5,,42.5,22.75,23.5,23.5,,,8.5
10,2023-08-24 05:12:58,,,42.5,,42.5,42.5,,42.5,22.75,85.0,23.5,,,4.6
11,2023-08-24 05:13:03,,,42.5,,42.5,42.5,,42.5,22.75,85.0,23.5,,,4.6
12,2023-08-24 05:13:08,,,42.5,,42.5,42.5,,46.25,22.750000000000004,85.0,23.5,,,4.6
13,2023-08-24 05:13:13,,,42.5,,42.5,42.50000000000001,,46.25,22.750000000000004,85.00000000000001,23.5,,,4.6
14,2023-08-24 05:13:18,,,42.5,,42.5,42.50000000000001,,46.25,22.750000000000004,85.00000000000001,23.5,,,4.6
15,2023-08-24 05:13:23,,,20.5,,42.5,42.50000000000001,,42.5,20.5,85.00000000000001,23.5,,,4.6
16,2023-08-24 05:13:28,,,20.5,,42.5,8.5,,42.5,20.5,85.0,23.5,,,4.6
17,2023-08-24 05:13:33,,,20.5,,4.6,8.5,,42.5,20.5,85.0,23.5,,,4.6
18,2023-08-24 05:13:38,,,9.25,,4.6,8.5,,42.5,8.5,85.0,23.5,,,4.6
19,2023-08-24 05:13:43,,,9.25,,4.6,4.6,,42.5,8.5,23.5,23.5,,,8.5
20,2023-08-24 05:13:48,,,9.25,,4.6,4.6,,42.5,8.5,23.5,23.5,,,8.5
21,2023-08-24 05:13:53,,,20.500000000000004,,4.6,4.6,,23.5,8.5,23.5,23.5,,,8.5
