,timestamp,front-end_carts&p90,unknown_carts&p90,front-end_catalogue&p90,unknown_catalogue&p90,unknown_front-end&p90,unknown_orders&p90,unknown_payment&p90,unknown_queue-master&p90,unknown_shipping&p90,unknown_user&p90
36,2023-08-25 07:18:16,,20.5,,20.5,23.5,4.6,20.5,4.6,20.5,42.5
37,2023-08-25 07:18:21,,20.5,,8.5,23.5,4.6,20.5,4.6,20.5,42.5
38,2023-08-25 07:18:26,,20.5,,8.5,23.5,8.500000000000002,4.6,20.5,20.5,42.5
39,2023-08-25 07:18:31,,20.5,,8.5,23.5,8.500000000000002,4.6,20.5,20.5,42.5
40,2023-08-25 07:18:36,,20.5,,4.6,23.5,8.500000000000002,4.6,20.5,20.5,42.5
41,2023-08-25 07:18:41,,20.5,,4.6,23.5,8.5,4.6,20.5,20.5,8.5
42,2023-08-25 07:18:46,,20.5,,4.6,23.5,8.5,4.6,20.5,20.5,8.5
43,2023-08-25 07:18:51,,20.5,,8.5,23.5,8.5,4.6,20.5,20.5,8.5
44,2023-08-25 07:18:56,,20.5,,8.5,23.5,42.5,4.6,20.5,20.5,8.5
45,2023-08-25 07:19:01,,8.5,,8.5,23.5,42.5,4.6,20.5,9.25,8.5
46,2023-08-25 07:19:06,,8.5,,8.5,23.5,42.5,4.6,20.5,9.25,8.5
47,2023-08-25 07:19:11,,8.5,,8.5,23.5,42.5,20.5,4.6,9.25,8.5
48,2023-08-25 07:19:16,,8.5,,8.5,23.5,42.5,20.5,4.6,8.5,8.5
49,2023-08-25 07:19:21,,8.5,,8.5,23.5,42.5,20.5,4.6,8.5,8.5
50,2023-08-25 07:19:26,,8.5,,8.5,23.5,42.50000000000001,20.500000000000004,4.6,8.5,4.6
51,2023-08-25 07:19:31,,8.500000000000002,,8.5,23.5,42.50000000000001,20.500000000000004,4.6,20.500000000000004,4.6
52,2023-08-25 07:19:36,,8.500000000000002,,8.500000000000002,23.5,42.50000000000001,20.500000000000004,4.6,20.500000000000004,4.6
53,2023-08-25 07:19:41,,8.500000000000002,,8.500000000000002,23.5,4.6,20.5,4.6,20.500000000000004,4.6
54,2023-08-25 07:19:46,,9.25,,8.500000000000002,23.5,4.6,20.5,4.6,22.75,4.6
55,2023-08-25 07:19:51,,9.25,,8.5,23.5,4.6,20.5,4.6,22.75,4.6
56,2023-08-25 07:19:56,,9.25,,8.5,23.5,20.5,4.6,4.6,22.75,4.6
57,2023-08-25 07:20:01,,9.25,,8.5,23.5,20.5,4.6,4.6,22.75,4.6
58,2023-08-25 07:20:06,,9.25,,8.5,23.5,20.5,4.6,4.6,22.75,4.6
59,2023-08-25 07:20:11,,9.25,,8.5,23.5,20.5,4.6,8.5,22.75,8.5
60,2023-08-25 07:20:16,,20.5,,8.5,23.5,20.5,4.6,8.5,20.5,8.5
61,2023-08-25 07:20:21,,20.5,,4.6,42.5,20.5,4.6,8.5,20.5,8.5
62,2023-08-25 07:20:26,,20.5,,4.6,42.5,20.5,4.6,8.500000000000002,20.5,8.5
63,2023-08-25 07:20:31,,20.500000000000004,,4.6,42.5,20.5,4.6,8.500000000000002,20.5,8.5
64,2023-08-25 07:20:36,,20.500000000000004,,8.5,42.5,20.5,4.6,8.500000000000002,20.5,8.5
65,2023-08-25 07:20:41,,20.500000000000004,,8.5,42.5,4.6,4.6,8.5,20.5,9.25
66,2023-08-25 07:20:46,,20.5,,8.5,42.5,4.6,4.6,8.5,22.75,9.25
67,2023-08-25 07:20:51,,20.5,,8.5,42.5,4.6,4.6,8.5,22.75,9.25
68,2023-08-25 07:20:56,,20.5,,8.5,42.5,4.6,4.6,4.6,22.75,8.5
69,2023-08-25 07:21:01,,9.5,,8.5,42.5,4.6,4.6,4.6,23.5,8.5
70,2023-08-25 07:21:06,,9.5,,8.5,23.5,4.6,4.6,4.6,23.5,8.5
71,2023-08-25 07:21:11,,9.5,,8.5,23.5,20.5,4.6,4.6,23.5,8.5
72,2023-08-25 07:21:16,,9.25,,8.5,23.5,20.5,4.6,4.6,22.75,8.5
73,2023-08-25 07:21:21,,9.25,,4.6,23.5,20.5,4.6,4.6,22.75,8.5
74,2023-08-25 07:21:26,,9.25,,4.6,23.5,20.5,4.6,4.6,22.75,8.5
75,2023-08-25 07:21:31,,9.25,,4.6,23.5,20.5,4.6,4.6,20.5,8.5
76,2023-08-25 07:21:36,,9.25,,8.5,42.50000000000001,20.5,4.6,4.6,20.5,8.5
77,2023-08-25 07:21:41,,9.25,,8.5,42.50000000000001,20.5,4.6,8.5,20.5,9.25
78,2023-08-25 07:21:46,,9.25,,8.5,42.50000000000001,20.5,4.6,8.5,9.25,9.25
79,2023-08-25 07:21:51,,9.25,,8.5,42.5,20.5,4.6,8.5,9.25,9.25
80,2023-08-25 07:21:56,,9.25,,8.5,42.5,20.5,4.6,8.5,9.25,9.25
81,2023-08-25 07:22:01,,9.5,,8.5,42.5,20.5,4.6,8.5,9.25,9.25
82,2023-08-25 07:22:06,,9.5,,8.5,42.50000000000001,20.5,4.6,8.5,9.25,9.25
83,2023-08-25 07:22:11,,9.5,,8.5,42.50000000000001,20.5,4.6,8.5,9.25,8.5
84,2023-08-25 07:22:16,,9.25,,8.5,42.50000000000001,20.5,4.6,8.5,9.5,8.5
85,2023-08-25 07:22:21,,9.25,,4.6,23.5,20.5,4.6,8.5,9.5,8.5
86,2023-08-25 07:22:26,,9.25,,4.6,23.5,20.500000000000004,4.6,4.6,9.5,4.6
87,2023-08-25 07:22:31,,8.5,,4.6,23.5,20.500000000000004,4.6,4.6,9.25,4.6
88,2023-08-25 07:22:36,,8.5,,8.500000000000002,23.5,20.500000000000004,4.6,4.6,9.25,4.6
89,2023-08-25 07:22:41,,8.5,,8.500000000000002,23.5,4.6,4.6,4.6,9.25,20.5
90,2023-08-25 07:22:46,,20.5,,8.500000000000002,23.5,4.6,4.6,4.6,8.5,20.5
91,2023-08-25 07:22:51,,20.5,,8.5,23.5,4.6,4.6,4.6,8.5,20.5
92,2023-08-25 07:22:56,,20.5,,8.5,23.5,4.6,4.6,4.6,8.5,20.5
93,2023-08-25 07:23:01,,22.75,,8.5,23.5,4.6,4.6,4.6,20.500000000000004,20.5
94,2023-08-25 07:23:06,,22.75,,8.500000000000002,23.5,4.6,4.6,4.6,20.500000000000004,20.5
95,2023-08-25 07:23:11,,22.75,,8.500000000000002,23.5,4.6,4.6,8.5,20.500000000000004,20.5
96,2023-08-25 07:23:16,,23.5,,8.500000000000002,23.5,4.6,4.6,8.5,20.5,20.5
97,2023-08-25 07:23:21,,23.5,,4.6,23.5,4.6,4.6,8.5,20.5,20.5
98,2023-08-25 07:23:26,,23.5,,4.6,23.5,4.6,8.5,9.25,20.5,8.5
99,2023-08-25 07:23:31,,22.75,,4.6,23.5,4.6,8.5,9.25,22.75,8.5
100,2023-08-25 07:23:36,,22.75,,4.6,23.5,4.6,8.5,9.25,22.75,8.5
101,2023-08-25 07:23:41,,22.75,,4.6,23.5,8.5,8.5,9.25,22.75,8.5
102,2023-08-25 07:23:46,,20.5,,4.6,23.5,8.5,8.5,9.25,22.75,8.5
103,2023-08-25 07:23:51,,20.5,,8.5,22.75,8.5,8.5,9.25,22.75,8.5
104,2023-08-25 07:23:56,,20.5,,8.5,22.75,8.500000000000002,8.5,8.5,22.75,4.6
105,2023-08-25 07:24:01,,20.500000000000004,,8.5,22.75,8.500000000000002,8.5,8.5,22.75,4.6
106,2023-08-25 07:24:06,,20.500000000000004,,8.500000000000002,22.75,8.500000000000002,8.5,8.5,22.75,4.6
107,2023-08-25 07:24:11,,20.500000000000004,,8.500000000000002,22.75,9.25,4.6,205.0,22.75,4.6
108,2023-08-25 07:24:16,,22.75,,8.500000000000002,22.75,9.25,4.6,205.0,22.75,4.6
109,2023-08-25 07:24:21,,22.75,,8.5,22.75,9.25,4.6,205.0,22.75,4.6
110,2023-08-25 07:24:26,,22.75,,8.5,22.75,8.500000000000002,8.5,205.00000000000006,22.75,4.6
111,2023-08-25 07:24:31,,23.5,,8.5,22.75,8.500000000000002,8.5,205.00000000000006,20.500000000000004,4.6
112,2023-08-25 07:24:36,,23.5,,8.5,23.5,8.500000000000002,8.5,205.00000000000006,20.500000000000004,4.6
113,2023-08-25 07:24:41,,23.5,,8.5,23.5,20.5,8.5,205.00000000000006,20.500000000000004,20.5
114,2023-08-25 07:24:46,,23.5,,8.5,23.5,20.5,8.5,205.00000000000006,20.5,20.5
115,2023-08-25 07:24:51,,23.5,,9.25,23.5,20.5,8.5,205.00000000000006,20.5,20.5
116,2023-08-25 07:24:56,,23.5,,9.25,23.5,20.500000000000004,8.5,4.6,20.5,20.5
117,2023-08-25 07:25:01,,23.5,,9.25,23.5,20.500000000000004,8.5,4.6,9.5,20.5
118,2023-08-25 07:25:06,,23.5,,9.25,23.5,20.500000000000004,8.5,4.6,9.5,20.5
119,2023-08-25 07:25:11,,23.5,,9.25,23.5,20.5,4.6,4.6,9.5,20.5
120,2023-08-25 07:25:16,,23.5,,9.25,23.5,20.5,4.6,4.6,20.5,20.5
