,timestamp,details-v1-7d4d9d5fcb-pkpvm_cpu,details-v1-7d4d9d5fcb-pkpvm_memory,productpage-v1-66756cddfd-767dc_cpu,productpage-v1-66756cddfd-767dc_memory,productpage-v1-66756cddfd-7lpz5_cpu,productpage-v1-66756cddfd-7lpz5_memory,productpage-v1-66756cddfd-f6gf5_cpu,productpage-v1-66756cddfd-f6gf5_memory,productpage-v1-66756cddfd-jmtbg_cpu,productpage-v1-66756cddfd-jmtbg_memory,productpage-v1-66756cddfd-m6tcs_cpu,productpage-v1-66756cddfd-m6tcs_memory,productpage-v1-66756cddfd-psmzt_cpu,productpage-v1-66756cddfd-psmzt_memory,productpage-v1-66756cddfd-wgv7g_cpu,productpage-v1-66756cddfd-wgv7g_memory,productpage-v1-66756cddfd-xd2t7_cpu,productpage-v1-66756cddfd-xd2t7_memory,ratings-v1-85cc46b6d4-txdpr_cpu,ratings-v1-85cc46b6d4-txdpr_memory,reviews-v1-777df99c6d-lz7ht_cpu,reviews-v1-777df99c6d-lz7ht_memory,reviews-v2-cdd8fb88b-pd9dw_cpu,reviews-v2-cdd8fb88b-pd9dw_memory,reviews-v3-58b6479b-6btgp_cpu,reviews-v3-58b6479b-6btgp_memory
10,2023-06-27 07:55:50,52.17877336926634,64.704512,,53.63712,,53.612544,,53.542912,,55.631872,,53.563392,326.02854753709596,99.700736,,57.36448,,53.743616,23.00733715733708,67.792896,28.839331619537006,226.742272,41.42656815981106,223.965184,40.28418325077936,230.42048
11,2023-06-27 07:55:55,52.17877336926634,64.704512,,53.63712,,53.612544,,53.542912,,55.631872,,53.563392,326.02854753709596,99.700736,,57.36448,,53.743616,22.500971779522708,67.792896,26.409731961976135,226.791424,22.588008815012447,223.965184,29.059828370053555,230.42048
12,2023-06-27 07:56:00,44.6422742612615,64.704512,,53.63712,,53.612544,,53.542912,,55.631872,,53.563392,317.71494437503947,99.700736,,57.36448,,53.743616,22.500971779522708,67.792896,26.409731961976135,226.791424,25.376634664854425,223.965184,29.059828370053555,230.42048
13,2023-06-27 07:56:05,31.556600000001822,64.704512,,53.63712,,53.612544,,53.542912,,55.631872,,53.563392,330.1251476530961,99.753984,,57.36448,,53.743616,18.315603520433324,67.792896,24.524956217163815,226.791424,27.24261084903849,223.944704,29.059828370053555,230.42048
14,2023-06-27 07:56:10,51.579717436806305,64.704512,,53.63712,,53.612544,,53.542912,,55.631872,,53.563392,330.1251476530961,99.753984,,57.36448,,53.743616,22.310925291896865,68.059136,23.87810106055951,226.816,32.5916199392982,223.944704,31.944850411855658,230.42048
15,2023-06-27 07:56:15,51.579717436806305,64.704512,,53.63712,,53.612544,,53.542912,,55.631872,,53.563392,330.1251476530961,99.753984,,57.36448,,53.743616,22.310925291896865,68.059136,23.878101060559505,226.816,28.0747835448219,223.944704,31.522834413671166,230.42048
16,2023-06-27 07:56:20,49.92871861405934,64.704512,,53.63712,,53.612544,,53.542912,,55.631872,,53.563392,309.23981574329486,99.753984,,57.36448,,53.743616,22.310925291896865,68.059136,22.173340192633674,226.816,33.75640913618664,223.965184,31.522834413671166,230.42048
17,2023-06-27 07:56:25,49.92871861405934,64.704512,,53.63712,,53.612544,,53.542912,,55.631872,,53.563392,338.3009256563994,99.577856,,57.36448,,53.743616,20.98175713818849,68.059136,21.834586923467224,226.803712,32.69938716499071,223.965184,33.043326946388156,230.4
18,2023-06-27 07:56:30,53.009007173131636,64.704512,,53.63712,,53.612544,,53.542912,,55.631872,,53.563392,338.3009256563994,99.577856,,57.36448,,53.743616,22.729631481767512,68.308992,21.834586923467224,226.803712,32.69938716499071,223.965184,33.043326946388156,230.4
19,2023-06-27 07:56:35,53.009007173131636,64.704512,,53.63712,,53.612544,,53.542912,,55.631872,,53.563392,374.0592013077993,99.577856,,57.36448,,53.743616,24.90159985336804,68.308992,17.64533333254342,226.803712,34.35783942645887,223.965184,37.201573312828344,230.4
20,2023-06-27 07:56:40,36.40923657686547,64.704512,,53.63712,,53.612544,,53.542912,,55.631872,,53.563392,374.0592013077993,99.577856,,57.36448,,53.743616,24.90159985336804,68.308992,21.512577720823447,226.803712,34.35783942645887,223.965184,37.201573312828344,230.4
21,2023-06-27 07:56:45,54.72057978417878,64.475136,,53.63712,,53.612544,,53.542912,,55.631872,,53.563392,290.3011118149612,99.577856,,57.36448,,53.743616,23.80075842798469,67.682304,21.51257772082345,226.803712,34.35783942645887,223.965184,33.88110623386937,230.4
22,2023-06-27 07:56:50,54.72057978417878,64.475136,,53.63712,,53.612544,,53.542912,,55.631872,,53.563392,275.1083598399471,99.577856,,57.36448,,53.743616,23.71983663282137,67.682304,22.58306287840003,226.803712,35.684690358373096,223.965184,31.82238916458783,230.4
23,2023-06-27 07:56:55,45.32108799556646,64.475136,,53.63712,,53.612544,,53.542912,,55.631872,,53.563392,301.3415663879275,99.987456,,57.36448,,53.743616,23.71983663282137,67.682304,19.236469673336117,226.803712,29.467925101599768,223.956992,31.822389164587836,230.4
24,2023-06-27 07:57:00,45.32108799556646,64.475136,,53.63712,,53.612544,,53.542912,,55.631872,,53.563392,301.3415663879275,99.987456,,57.36448,,53.743616,23.71983663282137,67.682304,19.392580670469496,226.803712,29.467925101599768,223.956992,31.822389164587836,230.4
25,2023-06-27 07:57:05,45.32108799556646,64.475136,,53.63712,,53.612544,,53.542912,,55.631872,,53.563392,245.1549760293834,99.987456,,57.36448,,53.743616,21.137789904503048,68.509696,17.507182154365907,226.803712,25.855390085392347,223.956992,29.29569451282916,230.44096
26,2023-06-27 07:57:10,8.295099999998001,64.475136,,53.63712,,53.612544,,53.542912,,55.631872,,53.563392,277.9977422881287,99.75808,,57.36448,,53.743616,18.582271130339034,68.509696,12.596675000000346,226.803712,25.855390085392347,223.956992,26.210810236242555,230.44096
27,2023-06-27 07:57:15,29.71175662893853,64.479232,,53.63712,,53.612544,,53.542912,,55.631872,,53.563392,277.9977422881287,99.75808,,57.36448,,53.743616,18.582271130339034,68.509696,22.317343818262124,226.820096,20.012610580053785,223.956992,26.210810236242555,230.44096
28,2023-06-27 07:57:20,33.20235004512854,64.479232,,53.63712,,53.612544,,53.542912,,55.631872,,53.563392,300.9526421357179,99.88096,,57.36448,,53.743616,20.15185058389364,68.542464,22.317343818262124,226.820096,13.276234843545643,223.956992,29.347655446952285,230.682624
29,2023-06-27 07:57:25,41.88712099428008,64.479232,,53.63712,,53.612544,,53.542912,,55.631872,,53.563392,237.1620347507924,99.88096,,57.36448,,53.743616,20.15185058389364,68.542464,21.695170298979328,226.820096,24.100089050883458,223.936512,30.07581775701031,230.682624
30,2023-06-27 07:57:30,46.03844727407539,64.479232,,53.63712,,53.612544,,53.542912,,55.631872,,53.563392,267.32035756145785,99.88096,,57.36448,,53.743616,21.378560882403434,68.62848,21.695170298979328,226.820096,24.100089050883458,223.936512,32.446397896210165,230.760448
31,2023-06-27 07:57:35,46.03844727407539,64.479232,,53.63712,,53.612544,,53.542912,,55.631872,,53.563392,290.0734377750835,100.446208,,57.36448,,53.743616,21.378560882403434,68.62848,20.14331700090989,226.820096,27.676710153928344,223.936512,32.446397896210165,230.760448
32,2023-06-27 07:57:40,46.03844727407539,64.479232,,53.63712,,53.612544,,53.542912,,55.631872,,53.563392,355.77766663156376,100.446208,,57.36448,,53.743616,21.378560882403434,68.62848,20.130070958636228,226.807808,30.235397502908487,223.961088,32.446397896210165,230.760448
33,2023-06-27 07:57:45,54.32941144280064,64.479232,,53.63712,,53.612544,,53.542912,,55.631872,,53.563392,358.96963061495336,100.39296,,57.36448,,53.743616,20.890518409662395,68.62848,20.130070958636228,226.807808,30.235397502908487,223.961088,32.13059058364297,230.760448
34,2023-06-27 07:57:50,53.65140534805602,64.466944,,53.63712,,53.612544,,53.542912,,55.631872,,53.563392,358.96963061495336,100.39296,,57.36448,,53.743616,18.830817309375252,68.62848,12.373574999998025,226.807808,29.417518064038624,223.956992,33.78784837159483,230.793216
35,2023-06-27 07:57:55,52.93354822712661,64.466944,,53.63712,,53.612544,,53.542912,,55.631872,,53.563392,314.40034976610156,100.39296,,57.36448,,53.743616,22.507816571130515,67.825664,18.528257867922434,226.807808,20.771803375844407,223.956992,33.78784837159483,230.793216
36,2023-06-27 07:58:00,52.93354822712661,64.466944,,53.63712,,53.612544,,53.542912,,55.631872,,53.563392,284.3487009641419,100.39296,,57.36448,,53.743616,22.507816571130515,67.825664,18.528257867922434,226.807808,23.381736264280963,223.956992,31.420073960368082,230.998016
37,2023-06-27 07:58:05,52.93354822712661,64.466944,,53.63712,,53.612544,,53.542912,,55.631872,,53.563392,254.2970521621823,100.39296,,57.36448,,53.743616,22.189577187808162,67.825664,18.528257867922434,226.807808,20.766975000000798,223.956992,29.36611019974789,230.998016
38,2023-06-27 07:58:10,46.78898037677947,64.487424,,53.63712,,53.612544,,53.542912,,55.631872,,53.563392,292.62346063443437,100.532224,,57.36448,,53.743616,21.991362220334686,68.067328,18.03605863581188,226.824192,27.647167194069493,223.956992,29.366110199747894,230.998016
39,2023-06-27 07:58:15,43.56805417905321,64.487424,,53.63712,,53.612544,,53.542912,,55.631872,,53.563392,292.62346063443437,100.532224,,57.36448,,53.743616,21.991362220334686,68.067328,18.064190384976285,226.824192,27.647167194069493,223.956992,30.664451408398683,231.170048
40,2023-06-27 07:58:20,43.56805417905321,64.487424,,53.63712,,53.612544,,53.542912,,55.631872,,53.563392,278.8364199922547,100.532224,,57.36448,,53.743616,20.529193246741027,68.067328,18.064190384976285,226.824192,27.647167194069493,223.956992,28.219567717255252,231.170048
41,2023-06-27 07:58:25,46.98407939429523,64.479232,,53.63712,,53.612544,,53.542912,,55.631872,,53.563392,278.8364199922547,100.532224,,57.36448,,53.743616,21.12445935724127,68.694016,17.61028127183849,226.824192,27.059354343854643,223.961088,28.219567717255252,231.170048
42,2023-06-27 07:58:30,43.94238487379826,64.479232,,53.63712,,53.612544,,53.542912,,55.631872,,53.563392,289.57207143363536,100.41344,,57.36448,,53.743616,15.838250216668559,68.694016,17.61028127183849,226.824192,27.059354343854643,223.961088,17.611575000000812,231.170048
43,2023-06-27 07:58:35,43.94238487379826,64.479232,,53.63712,,53.612544,,53.542912,,55.631872,,53.563392,270.34557903746696,100.41344,,57.36448,,53.743616,17.42347835530242,68.153344,17.61028127183849,226.824192,27.059354343854643,223.961088,20.80506893540279,231.170048
44,2023-06-27 07:58:40,46.43817825318809,64.479232,,53.63712,,53.612544,,53.542912,,55.631872,,53.563392,270.34557903746696,100.41344,,57.36448,,53.743616,21.792362827483327,68.153344,18.806338676986115,226.824192,27.787513023650057,223.956992,29.714711101140637,231.387136
45,2023-06-27 07:58:45,46.43817825318809,64.479232,,53.63712,,53.612544,,53.542912,,55.631872,,53.563392,233.45487785830994,100.41344,,57.36448,,53.743616,21.792362827483327,68.153344,18.806338676986115,226.824192,27.787513023650057,223.956992,29.714711101140637,231.387136
46,2023-06-27 07:58:50,52.77336564571388,64.479232,,53.63712,,53.612544,,53.542912,,55.631872,,53.563392,292.5296520787151,100.41344,,57.36448,,53.743616,20.110932823710954,68.005888,18.306344670439586,226.824192,25.7430613438842,223.956992,32.12749169435145,231.387136
47,2023-06-27 07:58:55,52.77336564571388,64.479232,,53.63712,,53.612544,,53.542912,,55.631872,,53.563392,292.5296520787151,100.41344,,57.36448,,53.743616,19.655271818770473,68.005888,16.622437462109268,226.824192,26.496957578103256,223.956992,28.7226969292396,231.530496
48,2023-06-27 07:59:00,42.16086170338435,64.479232,,53.63712,,53.612544,,53.542912,,55.631872,,53.563392,276.7126270248485,100.356096,,57.36448,,53.743616,19.655271818770473,68.005888,18.967494205916957,226.83648,26.496957578103256,223.956992,26.607278794516233,231.530496
49,2023-06-27 07:59:05,37.763081232908185,64.479232,,53.63712,,53.612544,,53.542912,,55.631872,,53.563392,276.7126270248485,100.356096,,57.36448,,53.743616,20.21221508404528,68.64896,18.967494205916957,226.83648,26.496957578103256,223.956992,27.167935575404652,231.591936
50,2023-06-27 07:59:10,43.954763725989174,64.479232,,53.63712,,,,,,55.631872,,53.563392,256.5782393793365,100.356096,,57.36448,,53.743616,19.4295874822207,68.64896,19.00835441703687,226.83648,25.293086138811457,223.96928,27.167935575404652,231.591936
51,2023-06-27 07:59:15,43.954763725989174,64.479232,,53.63712,,,,,,55.631872,,53.563392,256.5782393793365,100.356096,,57.36448,,53.743616,19.4295874822207,68.64896,16.115599680670805,226.83648,25.293086138811457,223.96928,17.611967337905423,231.591936
52,2023-06-27 07:59:20,43.954763725989174,64.479232,,53.63712,,,,,,55.631872,,53.563392,293.26796238985423,100.806656,,57.36448,,53.743616,19.4295874822207,68.64896,23.044876984265862,226.848768,26.225431646674863,223.977472,22.33064554237914,231.75168
53,2023-06-27 07:59:25,39.55806783144688,64.479232,,53.63712,,,,,,55.631872,,53.563392,293.26796238985423,100.806656,,57.36448,,53.743616,20.46661990179511,67.944448,23.645302427329582,226.848768,25.132028549401763,223.977472,26.834880180711583,231.75168
54,2023-06-27 07:59:30,45.748867889414235,64.823296,,53.63712,,,,,,55.631872,,53.563392,305.45012738236346,100.806656,,57.36448,,53.743616,20.46661990179511,67.944448,23.645302427329582,226.848768,25.132028549401763,223.977472,26.834880180711583,231.75168
55,2023-06-27 07:59:35,45.748867889414235,64.823296,,53.63712,,,,,,55.631872,,53.563392,322.3019274611349,100.5568,,57.36448,,53.743616,22.953098351337083,68.399104,23.851543686876923,227.086336,21.42163359003467,223.977472,28.056713130146186,231.91552
56,2023-06-27 07:59:40,37.7245652143873,64.823296,,53.63712,,,,,,55.631872,,53.563392,322.3019274611349,100.5568,,57.36448,,53.743616,22.953098351337083,68.399104,25.56180663869371,227.086336,18.671350000002462,223.977472,30.995853623257233,231.91552
57,2023-06-27 07:59:45,42.32248655391066,64.823296,,53.63712,,,,,,55.631872,,53.563392,322.3019274611349,100.5568,,57.36448,,53.743616,22.953098351337083,68.399104,25.56180663869371,227.086336,32.10416392146692,223.985664,30.99585362325724,231.91552
58,2023-06-27 07:59:50,54.913320815866,64.856064,,53.63712,,,,,,55.631872,,53.563392,354.2565683497161,100.5568,,57.36448,,53.743616,23.583207770229947,67.85024,26.078239169494,226.861056,32.10416392146692,223.985664,25.394214076787474,231.91552
59,2023-06-27 07:59:55,54.91332081586599,64.856064,,53.63712,,,,,,55.631872,,53.563392,340.5094346873693,100.409344,,57.36448,,53.743616,23.583207770229947,67.85024,26.078239169494,226.861056,32.574515996960365,223.985664,30.617593960282868,234.213376
60,2023-06-27 08:00:00,54.91332081586599,64.856064,,53.63712,,,,,,55.631872,,53.563392,331.9047690597184,100.409344,,57.36448,,53.743616,23.583207770229947,67.85024,18.933746251442994,226.861056,30.918369822306282,223.981568,30.617593960282868,234.213376
61,2023-06-27 08:00:05,48.71879101511325,64.954368,,53.63712,,,,,,55.631872,,53.563392,331.9047690597184,100.409344,,57.36448,,53.743616,16.78614007120668,68.603904,21.95425650144646,226.873344,30.918369822306282,223.981568,29.95503377674576,234.213376
62,2023-06-27 08:00:10,45.095776132073375,64.954368,,53.63712,,,,,,55.631872,,53.563392,309.7971837291225,100.749312,,57.36448,,53.743616,18.569926102746972,68.603904,21.954256501446455,226.873344,31.54894955851014,224.333824,28.01481684441338,234.266624
63,2023-06-27 08:00:15,49.272747151822344,65.081344,,53.63712,,,,,,55.631872,,53.563392,309.7971837291225,100.749312,,57.36448,,53.743616,18.68694246641601,68.603904,21.954256501446455,226.873344,31.54894955851014,224.333824,28.01481684441338,234.266624
64,2023-06-27 08:00:20,49.272747151822344,65.081344,,53.63712,,,,,,55.631872,,53.563392,286.65908093537126,100.749312,,57.36448,,53.743616,22.009348463499077,68.722688,20.193354674909617,226.881536,22.75453918376599,223.997952,27.63834392557856,233.222144
65,2023-06-27 08:00:25,49.272747151822344,65.081344,,53.63712,,,,,,55.631872,,53.563392,237.4182173076979,100.749312,,57.36448,,53.743616,21.442666218776285,68.722688,20.193354674909617,226.881536,25.198749531948966,223.997952,27.63834392557856,233.222144
66,2023-06-27 08:00:30,29.401949999999033,65.081344,,,,,,,,,,53.563392,213.5299605630836,100.749312,,,,,21.442666218776285,68.722688,20.193354674909617,226.881536,29.330524178195745,223.997952,27.63834392557856,233.222144
67,2023-06-27 08:00:35,50.141193912701155,65.191936,,,,,,,,,,,174.08719984873383,100.749312,,,,,21.734451539538306,67.739648,15.208648200050206,226.881536,30.755907279563424,224.055296,24.509884493201998,233.28768
68,2023-06-27 08:00:40,50.141193912701155,65.191936,,,,,,,,,,,325.14758226997895,100.839424,,,,,21.734451539538306,67.739648,17.623388182172615,226.861056,30.755907279563424,224.055296,28.785864785637408,233.28768
69,2023-06-27 08:00:45,51.49927201922637,65.24928,,,,,,,,,,,325.14758226997895,100.839424,,,,,22.582212558522112,68.17792,17.623388182172615,226.861056,32.174236471265715,224.055296,28.785864785637408,233.28768
70,2023-06-27 08:00:50,58.10363790186223,65.24928,,,,,,,,,,,325.14758226997895,100.839424,,,,,24.297720830548638,68.17792,17.009689034368773,226.881536,31.327906976744902,224.059392,28.785864785637408,233.28768
71,2023-06-27 08:00:55,58.10363790186223,65.24928,,,,,,,,,,,362.3418300508454,100.634624,,,,,24.297720830548638,68.17792,17.009689034368773,226.881536,31.327906976744902,224.059392,32.26953393427381,233.304064
72,2023-06-27 08:01:00,58.10363790186223,65.24928,,,,,,,,,,,362.3418300508454,100.634624,,,,,24.297720830548638,68.17792,16.59616372363084,226.873344,31.23720735347963,224.059392,32.26953393427381,233.304064
73,2023-06-27 08:01:05,44.67317365629766,65.24928,,,,,,,,,,,362.3418300508454,100.634624,,,,,22.055716684477215,68.583424,16.073782745691886,226.873344,29.88496822913509,224.034816,32.26953393427381,233.304064
74,2023-06-27 08:01:10,49.28788934952649,65.347584,,,,,,,,,,,166.85749999999948,100.634624,,,,,22.055716684477215,68.583424,16.073782745691886,226.873344,29.97784216805697,224.034816,32.558779608651285,233.304064
75,2023-06-27 08:01:15,45.086152692454704,65.347584,,,,,,,,,,,166.85749999999948,100.634624,,,,,22.055716684477215,68.583424,16.07378274569189,226.873344,28.46057544872203,224.063488,28.89872185697887,233.304064
76,2023-06-27 08:01:20,45.08615269245471,65.347584,,,,,,,,,,,166.85749999999948,100.634624,,,,,20.427641397210312,68.349952,14.094809470822065,227.012608,26.323835762101133,224.063488,27.54120949221423,233.304064
77,2023-06-27 08:01:25,45.08615269245471,65.347584,,,,,,,,,,,303.4982782217158,101.0688,,,,,20.427641397210312,68.349952,16.496841198431454,227.012608,26.323835762101133,224.063488,27.54120949221423,233.304064
78,2023-06-27 08:01:30,48.89131097561053,65.572864,,,,,,,,,,,303.4982782217158,101.0688,,,,,20.427641397210312,68.349952,16.496841198431454,227.012608,26.323835762101133,224.063488,29.24409506532411,233.324544
79,2023-06-27 08:01:35,46.6816565470852,65.572864,,,,,,,,,,,303.4982782217158,101.0688,,,,,20.349197198736285,68.059136,20.483210152768667,227.049472,28.917267704245926,224.083968,21.93355710848791,233.324544
80,2023-06-27 08:01:40,46.6816565470852,65.572864,,,,,,,,,,,272.8290947670666,101.0688,,,,,20.349197198736285,68.059136,21.458697243230116,227.049472,28.917267704245926,224.083968,26.738458013516894,233.324544
81,2023-06-27 08:01:45,41.66742261710747,65.662976,,,,,,,,,,,272.8290947670666,101.0688,,,,,18.15510912218036,68.059136,21.458697243230116,227.049472,28.917267704245926,224.083968,26.738458013516894,233.324544
82,2023-06-27 08:01:50,54.98623405073925,65.662976,,,,,,,,,,,272.8290947670666,101.0688,,,,,17.766631774648932,68.059136,20.64826986684911,227.033088,30.05495610015606,224.083968,28.436942279968445,233.385984
83,2023-06-27 08:01:55,54.98623405073925,65.662976,,,,,,,,,,,363.2741010259902,101.277696,,,,,22.799929274228017,68.509696,20.648269866849105,227.033088,31.015433812688507,224.223232,31.88077070307719,233.385984
84,2023-06-27 08:02:00,55.45239494563503,65.716224,,,,,,,,,,,363.2741010259902,101.277696,,,,,22.799929274228017,68.509696,19.119810225388466,227.033088,31.015433812688507,224.223232,31.88077070307719,233.385984
85,2023-06-27 08:02:05,55.45239494563503,65.716224,,,,,,,,,,,363.2741010259902,101.277696,,,,,23.46411777215893,68.36224,20.46420428636568,227.045376,33.6309533243537,224.223232,30.8453082129146,233.377792
86,2023-06-27 08:02:10,54.94683739483123,65.716224,,,,,,,,,,,310.4897525532882,101.187584,,,,,23.46411777215893,68.36224,20.46420428636568,227.045376,33.6309533243537,224.223232,30.8453082129146,233.377792
87,2023-06-27 08:02:15,46.80488359591521,65.76128,,,,,,,,,,,310.4897525532882,101.187584,,,,,22.289870258530875,67.801088,20.46420428636568,227.045376,27.95683491062124,224.063488,30.020951142275397,233.377792
88,2023-06-27 08:02:20,46.80488359591521,65.76128,,,,,,,,,,,310.4897525532882,101.187584,,,,,21.3714243476996,67.801088,14.164487430799268,227.033088,27.95683491062124,224.063488,30.020951142275397,233.377792
89,2023-06-27 08:02:25,46.80488359591521,65.76128,,,,,,,,,,,177.22697324852453,101.285888,,,,,21.3714243476996,67.801088,14.164487430799268,227.033088,27.95683491062124,224.063488,31.698206174456136,233.385984
90,2023-06-27 08:02:30,43.49361032226378,65.76128,,,,,,,,,,,200.49732162674465,101.285888,,,,,22.641131965663277,68.52608,15.028020615293443,227.135488,30.1318015060841,224.362496,25.872945217161057,233.385984
91,2023-06-27 08:02:35,34.25266791579347,65.76128,,,,,,,,,,,223.7676700049648,101.285888,,,,,18.339240207897294,68.52608,15.047776029569857,227.135488,28.67209678385466,224.362496,34.060818134690436,233.381888
92,2023-06-27 08:02:40,50.18852747562194,65.814528,,,,,,,,,,,279.24418053864156,101.285888,,,,,19.06453425840657,68.52608,15.047776029569857,227.135488,28.67209678385466,224.362496,34.060818134690436,233.381888
93,2023-06-27 08:02:45,48.122930781587435,65.814528,,,,,,,,,,,215.26933877723883,101.285888,,,,,17.244930519045614,68.52608,12.226945014693406,227.135488,28.217430386319855,224.23552,33.67697007817457,233.381888
94,2023-06-27 08:02:50,48.122930781587435,65.814528,,,,,,,,,,,191.9989903990187,101.285888,,,,,22.333945218298336,68.726784,16.250034238757795,227.155968,28.217430386319855,224.23552,30.94795658339001,233.381888
95,2023-06-27 08:02:55,50.29687637020619,65.851392,,,,,,,,,,,369.7141305793178,101.318656,,,,,22.86863966770385,68.726784,16.250034238757795,227.155968,26.219637118097985,224.23552,35.77913346613702,233.381888
96,2023-06-27 08:03:00,58.290224508887114,65.851392,,,,,,,,,,,369.7141305793178,101.318656,,,,,22.86863966770385,68.726784,16.25003423875779,227.155968,26.28015741748212,224.23552,34.91283348665975,233.361408
97,2023-06-27 08:03:05,58.290224508887114,65.851392,,,,,,,,,,,369.7141305793178,101.318656,,,,,20.282446026720788,68.726784,14.496915385155576,227.155968,23.671523823338394,224.23552,28.692055724930214,233.361408
98,2023-06-27 08:03:10,50.390334713008556,65.82272,,,,,,,,,,,379.36938874626253,101.318656,,,,,21.867275816630627,68.165632,17.79899919857668,227.434496,29.378425949207262,224.219136,34.74432392941195,233.361408
