,timestamp,adservice-76b448fddf-mt4pz_cpu,adservice-76b448fddf-mt4pz_memory,cartservice-6969c94d94-bm86p_cpu,cartservice-6969c94d94-bm86p_memory,checkoutservice-6d6f4d7cc7-6vtw5_cpu,checkoutservice-6d6f4d7cc7-6vtw5_memory,currencyservice-ccbc788bc-75kbw_cpu,currencyservice-ccbc788bc-75kbw_memory,emailservice-9f8578d69-blc6d_cpu,emailservice-9f8578d69-blc6d_memory,frontend-846c85c54c-chcfv_cpu,frontend-846c85c54c-chcfv_memory,loadgenerator-7f8f5d8fb6-gxnfl_cpu,loadgenerator-7f8f5d8fb6-gxnfl_memory,paymentservice-78549bfd9c-dmwzb_cpu,paymentservice-78549bfd9c-dmwzb_memory,productcatalogservice-6b5dd45849-8cd8z_cpu,productcatalogservice-6b5dd45849-8cd8z_memory,recommendationservice-cc746f6c7-8bv54_cpu,recommendationservice-cc746f6c7-8bv54_memory,redis-cart-6997b66668-g888c_cpu,redis-cart-6997b66668-g888c_memory,shippingservice-7ccdfd8767-rk992_cpu,shippingservice-7ccdfd8767-rk992_memory
0,2023-08-23 08:31:31,12.580534677956129,0.1595028124139559,22.13574278947545,0.0,5.084486301369868,-7.896223935091278,30.704066169971043,0.6451933174224344,7.101503006012087,0.0,77.26683970625461,0.0,20.189154693311895,0.1712830260406767,5.268816523061264,-0.8697835679659816,53.91063537267987,0.0,19.885366142198087,0.0,8.315851502651729,0.0,6.979756838905799,0.0
1,2023-08-23 08:31:36,12.580534677956129,0.1595028124139559,22.13574278947545,0.0,5.084486301369868,-7.896223935091278,39.18725065783859,0.9282878923150883,7.101503006012087,0.0,96.9942925476985,0.162817048443115,20.189154693311895,0.1712830260406767,5.268816523061264,-1.149550673281361,53.91063537267987,0.0,17.227078170758986,0.0,8.315851502651729,0.0,6.979756838905799,0.0
2,2023-08-23 08:31:41,12.580534677956129,0.21386213807288648,22.13574278947545,0.0,4.255313295274689,0.18541987699764517,39.18725065783859,0.9282878923150883,7.101503006012087,0.0,96.9942925476985,0.162817048443115,18.47522307202044,0.20288387451843698,5.268816523061264,-1.149550673281361,42.105004101722706,0.0,17.227078170758986,0.0,7.4148178807946525,0.0,6.6847097508537034,0.0
3,2023-08-23 08:31:46,15.981661020908671,-0.8840287769784173,17.93821448013066,0.0,4.255313295274689,0.18541987699764517,39.18725065783859,0.9282878923150883,6.278766588602578,0.0,96.9942925476985,0.47437077764454716,18.47522307202044,0.20288387451843698,5.268816523061264,-1.149550673281361,42.105004101722706,0.0,17.227078170758986,0.0,7.4148178807946525,0.0,6.6847097508537034,0.0
4,2023-08-23 08:31:51,15.981661020908671,-13.487031327250664,17.93821448013066,0.0,4.255313295274689,0.18541987699764517,39.18725065783859,1.4395105699699482,6.278766588602578,0.0,79.80356366796993,0.0,18.152849228333796,0.16193602491913262,4.8033168166650135,-0.7365702141572666,39.17181274900457,0.0,17.227078170758986,0.0,7.4148178807946525,0.0,7.559775949588643,0.0
5,2023-08-23 08:31:56,15.981661020908671,-13.487031327250664,17.93821448013066,0.0,6.111509846827182,-1.6171938220578639,37.648677142426834,1.1942143127603182,6.278766588602578,0.0,79.80356366796993,0.0,18.152849228333796,0.16193602491913262,4.8033168166650135,-1.5963826556436644,39.17181274900457,0.0,18.426887701712808,0.0,7.40322356537448,0.0,7.559775949588643,0.0
6,2023-08-23 08:32:01,12.924693389171411,-0.994711876893062,20.044029730166336,0.0,6.111509846827182,-2.4135224082575872,37.648677142426834,1.1942143127603182,6.278766588602578,0.0,79.80356366796993,-0.23504753072107584,18.152849228333796,0.0,5.202813599062106,-1.0430747465220467,39.17181274900457,0.0,18.426887701712808,0.0,7.40322356537448,0.0,7.559775949588643,0.0
7,2023-08-23 08:32:06,12.924693389171411,-1.186696256554079,20.044029730166336,0.0,6.111509846827182,-2.230272,37.648677142426834,1.790869400630915,6.589876670092531,0.0,79.80356366796993,-0.23504753072107584,18.152849228333796,0.0,5.202813599062106,-1.0430747465220467,39.17181274900457,0.0,20.159454090006303,0.0,7.520088943413585,0.0,6.8584511425269366,0.0
8,2023-08-23 08:32:11,12.924693389171411,-1.186696256554079,20.044029730166336,0.0,4.120941732960625,-2.001680129240711,40.57556024873872,0.6654970664259631,6.589876670092531,0.0,91.97293210343278,0.0,18.252119810593566,0.0,5.202813599062106,-1.0430747465220467,45.430159871660145,0.1703046975074022,20.159454090006303,0.0,7.520088943413585,0.0,6.8584511425269366,0.0
9,2023-08-23 08:32:16,12.924693389171411,-0.9766543155224972,18.732568550643574,0.0,4.120941732960625,-2.001680129240711,40.57556024873872,0.6654970664259631,6.589876670092531,0.0,91.97293210343278,-0.22561842764146223,18.252119810593566,0.0,5.202813599062106,0.2627427349596656,45.430159871660145,0.1703046975074022,20.159454090006303,0.0,7.520088943413585,0.0,6.073652180697448,0.0
