"@timestamp","process.args","kubernetes.labels.app","kubernetes.pod.name"
"2023-08-23 08:40:54","runc, --root, /var/run/docker/runtime-runc/moby, --log, /var/run/desktop-containerd/daemon/io.containerd.runtime.v2.task/moby/42f8cfbc2b7689ba201d715a1e922b3dc47766dd9c0f699d68a052b2ee3e9335/log.json, --log-format, json, exec, --process, /tmp/runc-process1186819379, --detach, --pid-file, /var/run/desktop-containerd/daemon/io.containerd.runtime.v2.task/moby/42f8cfbc2b7689ba201d715a1e922b3dc47766dd9c0f699d68a052b2ee3e9335/9729e0c8697cfb97150fa7b40722df182f307a431ccb841cc07a0f522915c7ec.pid, 42f8cfbc2b7689ba201d715a1e922b3dc47766dd9c0f699d68a052b2ee3e9335",recommendationservice,"recommendationservice-cc746f6c7-8bv54"
"2023-08-23 08:40:54","/usr/bin/containerd-shim-runc-v2, -namespace, moby, -id, 22cb2eabf6cbe03d3c9a13af3ed14c0cfacd2055b3dc60fde78c4909d6bcbb86, -address, /var/run/desktop-containerd/containerd.sock",recommendationservice,"recommendationservice-cc746f6c7-8bv54"
"2023-08-23 08:40:24","runc, --root, /var/run/docker/runtime-runc/moby, --log, /var/run/desktop-containerd/daemon/io.containerd.runtime.v2.task/moby/42f8cfbc2b7689ba201d715a1e922b3dc47766dd9c0f699d68a052b2ee3e9335/log.json, --log-format, json, exec, --process, /tmp/runc-process1861620275, --detach, --pid-file, /var/run/desktop-containerd/daemon/io.containerd.runtime.v2.task/moby/42f8cfbc2b7689ba201d715a1e922b3dc47766dd9c0f699d68a052b2ee3e9335/24f1f50162c2e029161f892c1b2f261ba632ef7a3b1c2073df85aa5dbcc9fcf1.pid, 42f8cfbc2b7689ba201d715a1e922b3dc47766dd9c0f699d68a052b2ee3e9335",currencyservice,"currencyservice-ccbc788bc-75kbw"
"2023-08-23 08:39:55","runc, --root, /var/run/docker/runtime-runc/moby, --log, /var/run/desktop-containerd/daemon/io.containerd.runtime.v2.task/moby/42f8cfbc2b7689ba201d715a1e922b3dc47766dd9c0f699d68a052b2ee3e9335/log.json, --log-format, json, exec, --process, /tmp/runc-process3229917678, --detach, --pid-file, /var/run/desktop-containerd/daemon/io.containerd.runtime.v2.task/moby/42f8cfbc2b7689ba201d715a1e922b3dc47766dd9c0f699d68a052b2ee3e9335/a0c3c55f45fd0233e5272574074537d44140d7a17c0ba4cf739352be04ffa30a.pid, 42f8cfbc2b7689ba201d715a1e922b3dc47766dd9c0f699d68a052b2ee3e9335",adservice,"adservice-76b448fddf-mt4pz"
"2023-08-23 08:38:54","runc, --root, /var/run/docker/runtime-runc/moby, --log, /var/run/desktop-containerd/daemon/io.containerd.runtime.v2.task/moby/42f8cfbc2b7689ba201d715a1e922b3dc47766dd9c0f699d68a052b2ee3e9335/log.json, --log-format, json, exec, --process, /tmp/runc-process3728614090, --detach, --pid-file, /var/run/desktop-containerd/daemon/io.containerd.runtime.v2.task/moby/42f8cfbc2b7689ba201d715a1e922b3dc47766dd9c0f699d68a052b2ee3e9335/4ae006a09d6d1b00d8d77490288dd8378616b30ae68abfc9b15825d97c6f090a.pid, 42f8cfbc2b7689ba201d715a1e922b3dc47766dd9c0f699d68a052b2ee3e9335",loadgenerator,"loadgenerator-7f8f5d8fb6-gxnfl"
"2023-08-23 08:37:26","runc, --version",emailservice,"emailservice-9f8578d69-blc6d"
"2023-08-23 08:37:25","runc, --version",adservice,"adservice-76b448fddf-mt4pz"
"2023-08-23 08:37:25","runc, --version",adservice,"adservice-76b448fddf-mt4pz"
"2023-08-23 08:37:15","/usr/bin/containerd-shim-runc-v2, -namespace, moby, -id, 2072f213dd4970626d0d830c2002fb9dc11854d4d77d4142f3bd8c6384819cda, -address, /var/run/desktop-containerd/containerd.sock",paymentservice,"paymentservice-78549bfd9c-dmwzb"
"2023-08-23 08:37:14","/usr/bin/containerd-shim-runc-v2, -namespace, moby, -id, 557e467b1fd2310de228ab58e1f83837ebaaa99e0695edb860f873e8353bb5dc, -address, /var/run/desktop-containerd/containerd.sock",paymentservice,"paymentservice-78549bfd9c-dmwzb"
"2023-08-23 08:35:44","/usr/bin/containerd-shim-runc-v2, -namespace, moby, -id, c56a0daec88f3b829b0055332f6def6b0b40ccca32113c5f27235a1e464fce90, -address, /var/run/desktop-containerd/containerd.sock",frontend,"frontend-846c85c54c-chcfv"
