,timestamp,front-end_carts&p90,orders_carts&p90,unknown_carts&p90,front-end_catalogue&p90,unknown_catalogue&p90,unknown_front-end&p90,front-end_orders&p90,unknown_orders&p90,unknown_payment&p90,unknown_queue-master&p90,unknown_shipping&p90,front-end_user&p90,orders_user&p90,unknown_user&p90
0,2023-08-24 14:35:56,,,8.5,,20.5,205.0,,85.0,85.0,850.0,425.0000000000001,,,425.0
1,2023-08-24 14:36:01,,,8.5,,20.5,205.0,,85.0,85.0,850.0000000000001,425.0000000000001,,,425.0
2,2023-08-24 14:36:06,,,9.25,,20.5,205.0,,85.0,85.0,850.0000000000001,42.5,,,8.5
3,2023-08-24 14:36:11,,,9.25,,20.5,85.0,,85.0,85.0,850.0000000000001,42.5,,,8.5
4,2023-08-24 14:36:16,,,9.25,,4.6,85.0,,85.0,85.0,205.0,42.5,,,8.5
5,2023-08-24 14:36:21,,,8.5,,4.6,85.0,,23.5,22.75,205.0,42.5,,,4.6
6,2023-08-24 14:36:26,,,8.5,,4.6,85.0,,23.5,22.75,205.0,42.5,,,4.6
7,2023-08-24 14:36:31,,,8.5,,4.6,85.0,,23.5,22.75,9.5,42.5,,,4.6
8,2023-08-24 14:36:36,,,8.5,,4.6,85.0,,42.5,22.75,9.5,23.5,,,8.500000000000002
9,2023-08-24 14:36:41,,,8.5,,4.6,23.5,,42.5,22.75,9.5,23.5,,,8.500000000000002
10,2023-08-24 14:36:46,,,8.5,,4.6,23.5,,42.5,22.75,9.5,23.5,,,8.500000000000002
11,2023-08-24 14:36:51,,,4.6,,4.6,23.5,,42.5,20.5,9.5,22.75,,,8.5
12,2023-08-24 14:36:56,,,4.6,,4.6,23.5,,42.5,20.5,9.5,22.75,,,8.5
13,2023-08-24 14:37:01,,,4.6,,4.6,23.5,,42.5,20.5,9.5,22.75,,,8.5
14,2023-08-24 14:37:06,,,8.5,,4.6,23.5,,42.5,20.5,9.5,22.75,,,8.5
15,2023-08-24 14:37:11,,,8.5,,4.6,23.5,,42.5,20.5,9.5,22.75,,,8.5
16,2023-08-24 14:37:16,,,8.5,,4.6,23.5,,42.5,20.5,9.5,22.75,,,8.5
17,2023-08-24 14:37:21,,,9.25,,4.6,23.5,,22.75,20.5,9.5,20.5,,,4.6
18,2023-08-24 14:37:26,,,9.25,,4.6,23.5,,22.75,20.5,9.5,20.5,,,4.6
19,2023-08-24 14:37:31,,,9.25,,4.6,23.5,,22.75,20.5,42.50000000000001,20.5,,,4.6
20,2023-08-24 14:37:36,,,9.25,,4.6,23.5,,23.5,20.5,42.50000000000001,22.75,,,4.6
21,2023-08-24 14:37:41,,,9.25,,4.6,22.75,,23.5,20.5,42.50000000000001,22.75,,,4.6
22,2023-08-24 14:37:46,,,9.25,,4.6,22.75,,23.5,20.5,42.5,22.75,,,4.6
23,2023-08-24 14:37:51,,,8.5,,4.6,22.75,,23.5,20.5,42.5,22.750000000000004,,,4.6
24,2023-08-24 14:37:56,,,8.5,,4.6,22.75,,23.5,20.5,42.5,22.750000000000004,,,4.6
25,2023-08-24 14:38:01,,,8.5,,8.5,22.75,,23.5,20.5,42.50000000000001,22.750000000000004,,,4.6
26,2023-08-24 14:38:06,,,8.5,,8.5,22.75,,22.75,20.500000000000004,42.50000000000001,23.5,,,4.6
27,2023-08-24 14:38:11,,,8.5,,8.5,85.0,,22.75,20.500000000000004,42.50000000000001,23.5,,,4.6
28,2023-08-24 14:38:16,,,8.5,,8.5,85.0,,22.75,20.500000000000004,20.5,23.5,,,4.6
29,2023-08-24 14:38:21,,,8.5,,8.5,85.0,,20.5,20.5,20.5,23.5,,,4.6
30,2023-08-24 14:38:26,,,8.5,,8.5,85.0,,20.5,20.5,20.5,23.5,,,4.6
31,2023-08-24 14:38:31,,,8.5,,8.5,85.0,,20.5,20.5,20.5,23.5,,,4.6
32,2023-08-24 14:38:36,,,8.5,,8.5,85.0,,20.5,20.500000000000004,20.5,23.5,,,4.6
33,2023-08-24 14:38:41,,,8.5,,8.5,85.00000000000001,,20.5,20.500000000000004,20.5,23.5,,,4.6
34,2023-08-24 14:38:46,,,8.5,,4.6,85.00000000000001,,20.5,20.500000000000004,20.5,23.5,,,4.6
35,2023-08-24 14:38:51,,,4.6,,4.6,85.00000000000001,,22.75,20.5,20.5,22.75,,,4.6
36,2023-08-24 14:38:56,,,4.6,,4.6,23.5,,22.75,20.5,20.5,22.75,,,4.6
37,2023-08-24 14:39:01,,,4.6,,4.6,23.5,,22.75,20.5,8.5,22.75,,,4.6
38,2023-08-24 14:39:06,,,4.6,,4.6,23.5,,22.75,20.500000000000004,8.5,20.5,,,4.6
39,2023-08-24 14:39:11,,,4.6,,4.6,23.5,,22.75,20.500000000000004,8.5,20.5,,,4.6
40,2023-08-24 14:39:16,,,4.6,,4.6,23.5,,22.75,20.500000000000004,4.6,20.5,,,4.6
41,2023-08-24 14:39:21,,,850.0,,4.6,23.5,,20.5,8.5,4.6,9.5,,,4.6
42,2023-08-24 14:39:26,,,850.0,,4.6,23.5,,20.5,8.5,4.6,9.5,,,4.6
43,2023-08-24 14:39:31,,,850.0,,8.5,23.5,,20.5,8.5,4.6,9.5,,,4.6
44,2023-08-24 14:39:36,,,850.0,,8.5,23.5,,9.25,9.25,4.6,9.5,,,8.5
45,2023-08-24 14:39:41,,,850.0,,8.5,23.5,,9.25,9.25,4.6,9.5,,,8.5
46,2023-08-24 14:39:46,,,850.0,,8.5,23.5,,9.25,9.25,42.5,9.5,,,8.5
47,2023-08-24 14:39:51,,,850.0,,8.5,23.5,,42.5,9.25,42.5,20.5,,,8.5
48,2023-08-24 14:39:56,,,850.0,,8.5,23.5,,42.5,9.25,42.5,20.5,,,8.5
49,2023-08-24 14:40:01,,,850.0,,8.5,23.5,,42.5,9.25,42.5,20.5,,,8.5
50,2023-08-24 14:40:06,,,4.6,,8.5,23.5,,42.5,8.5,42.5,205.0,,,8.5
51,2023-08-24 14:40:11,,,4.6,,8.5,23.5,,42.5,8.5,42.5,205.0,,,8.5
52,2023-08-24 14:40:16,,,4.6,,4.6,23.5,,42.5,8.5,42.50000000000001,205.0,,,8.5
53,2023-08-24 14:40:21,,,4.6,,4.6,23.5,,42.5,4.6,42.50000000000001,205.0,,,4.6
54,2023-08-24 14:40:26,,,4.6,,4.6,22.75,,42.5,4.6,42.50000000000001,205.0,,,4.6
55,2023-08-24 14:40:31,,,4.6,,4.6,22.75,,42.5,4.6,20.500000000000004,205.0,,,4.6
56,2023-08-24 14:40:36,,,4.6,,4.6,22.75,,23.5,4.6,20.500000000000004,205.0,,,4.6
57,2023-08-24 14:40:41,,,4.6,,4.6,22.75,,23.5,4.6,20.500000000000004,205.0,,,4.6
