,timestamp,adservice-76b448fddf-qfsdp_cpu,adservice-76b448fddf-qfsdp_memory,cartservice-6969c94d94-l66mx_cpu,cartservice-6969c94d94-l66mx_memory,checkoutservice-6d6f4d7cc7-jkzgt_cpu,checkoutservice-6d6f4d7cc7-jkzgt_memory,currencyservice-ccbc788bc-6rlj2_cpu,currencyservice-ccbc788bc-6rlj2_memory,currencyservice-ccbc788bc-9ps4z_cpu,currencyservice-ccbc788bc-9ps4z_memory,currencyservice-ccbc788bc-dzj7f_cpu,currencyservice-ccbc788bc-dzj7f_memory,currencyservice-ccbc788bc-nxbb7_cpu,currencyservice-ccbc788bc-nxbb7_memory,currencyservice-ccbc788bc-t9dms_cpu,currencyservice-ccbc788bc-t9dms_memory,emailservice-9f8578d69-r6rx8_cpu,emailservice-9f8578d69-r6rx8_memory,frontend-846c85c54c-9rg78_cpu,frontend-846c85c54c-9rg78_memory,loadgenerator-7f8f5d8fb6-5mm4r_cpu,loadgenerator-7f8f5d8fb6-5mm4r_memory,paymentservice-78549bfd9c-h8tg5_cpu,paymentservice-78549bfd9c-h8tg5_memory,productcatalogservice-6b5dd45849-52szd_cpu,productcatalogservice-6b5dd45849-52szd_memory,recommendationservice-cc746f6c7-9r7zm_cpu,recommendationservice-cc746f6c7-9r7zm_memory,redis-cart-6997b66668-xkfsv_cpu,redis-cart-6997b66668-xkfsv_memory,shippingservice-7ccdfd8767-zlxq5_cpu,shippingservice-7ccdfd8767-zlxq5_memory
10,2023-08-22 05:59:22,13.46911579921967,129.339392,12.80970929030749,83.92704,9.39859843799946,70.946816,,71.729152,,72.15104,24.663256231298394,92.250112,,71.643136,,63.11936,7.117781986531824,134.71744,77.3942604657454,72.8064,22.522438450084245,97.120256,3.357004295081012,72.8064,41.68681549659994,61.66528,20.789596273291913,91.07456,8.118401020449348,50.126848,7.667841083837839,64.802816
11,2023-08-22 05:59:27,12.47736569710939,129.339392,9.806550000000058,83.92704,9.877504395975196,70.959104,,71.729152,,72.15104,23.010809583310877,92.250112,,71.643136,,63.11936,7.375315719272343,134.71744,77.3942604657454,72.8064,20.93082871976055,97.120256,2.975426803795674,72.8064,41.68681549659994,61.66528,22.247137178508428,91.07456,8.118401020449346,50.126848,7.667841083837839,64.802816
12,2023-08-22 05:59:32,12.47736569710939,129.339392,20.87612335157627,84.025344,11.8643555086068,70.959104,,71.729152,,72.15104,29.562641951791854,92.413952,,71.643136,,63.11936,7.232468983586577,134.725632,77.3942604657454,72.8064,20.93082871976055,97.120256,5.852959950581675,73.48224,41.68681549659994,61.66528,22.247137178508428,91.07456,8.118401020449346,50.126848,7.598837433113917,64.933888
13,2023-08-22 05:59:37,12.47736569710939,129.339392,20.87612335157627,84.025344,11.8643555086068,70.959104,,71.729152,,72.15104,29.399876712976873,92.413952,,71.643136,,63.11936,7.754395107100942,134.725632,75.89659290481204,72.72448,20.43522490501154,97.128448,5.852959950581675,73.48224,44.284052085977486,61.980672,22.247137178508428,91.07456,8.468726954277587,50.13504,7.598837433113917,64.933888
14,2023-08-22 05:59:42,12.47736569710939,129.339392,21.531965845519732,83.59936,12.001628550415095,71.151616,,71.729152,,72.15104,29.399876712976873,92.413952,,71.643136,,63.11936,7.754395107100942,134.725632,75.89659290481204,72.72448,20.43522490501154,97.128448,6.608093926275754,73.48224,44.284052085977486,61.980672,20.532300434246498,91.336704,8.468726954277587,50.13504,8.33647589281142,64.933888
15,2023-08-22 05:59:47,8.733187967185208,129.380352,21.531965845519732,83.59936,13.801015181149438,71.151616,,71.729152,,72.15104,28.52102862479056,92.700672,,71.643136,,63.11936,7.378995939461055,134.71744,73.4498061102455,72.82688,16.04831517224646,97.128448,6.608093926275754,73.48224,47.495325665784364,61.980672,14.616102654805267,91.336704,8.468726954277587,50.13504,6.996341079287022,64.933888
16,2023-08-22 05:59:52,9.784771144045001,129.380352,21.61797557153154,83.59936,13.801015181149438,71.151616,,71.729152,,72.15104,27.768622786147915,92.700672,,71.643136,,63.11936,5.529519967044803,134.71744,72.99531211448316,72.82688,18.229784997826965,97.222656,6.608093926275754,73.48224,47.495325665784364,61.980672,16.279821483608856,91.336704,7.580945163956652,50.139136,4.804925000000004,64.933888
17,2023-08-22 05:59:57,13.871803054479146,129.830912,19.479809625707826,83.574784,11.688921063921084,71.335936,,71.729152,,72.15104,25.88413146993677,92.99968,,71.643136,,63.11936,6.763594068043182,134.71744,72.99531211448316,72.82688,18.229784997826965,97.222656,4.953204314720794,73.48224,41.37684833121955,62.267392,16.271835633230598,91.336704,7.580945163956652,50.139136,7.262498193156752,64.786432
18,2023-08-22 06:00:02,13.871803054479146,129.830912,10.508614510047709,83.574784,9.367377377866777,71.335936,,71.729152,,72.15104,25.88413146993677,92.99968,,71.643136,,63.11936,6.763594068043182,134.71744,62.70771489153478,72.634368,17.16607401318637,97.189888,4.953204314720794,72.78592,41.37684833121955,62.267392,17.914081996434955,91.369472,7.580945163956652,50.139136,7.262498193156752,64.786432
19,2023-08-22 06:00:07,13.871803054479146,129.830912,11.85130247729352,83.574784,9.367377377866777,71.335936,,71.729152,,72.15104,17.121980119484302,92.99968,,71.643136,,63.11936,6.251664671554894,134.71744,62.70771489153478,72.634368,14.882657869934963,97.189888,4.953204314720794,72.78592,37.42185128983442,62.267392,17.914081996434955,91.369472,6.050579576503299,50.139136,7.262498193156752,64.786432
20,2023-08-22 06:00:12,19.763026537867617,130.367488,10.3629999999999,83.574784,8.108930964571641,71.33184,,71.729152,,72.15104,15.87332500000116,92.99968,,71.643136,,63.11936,5.9440654472317656,134.71744,62.70771489153478,72.634368,14.882657869934963,97.189888,4.930240684027724,72.78592,34.06074632952717,61.857792,15.238027585390407,91.377664,5.440580627364948,50.139136,6.4160909505009975,64.565248
21,2023-08-22 06:00:17,22.93000551704289,130.367488,15.134749249416089,83.59936,7.458024610408137,71.33184,,71.729152,,72.15104,18.104338052915246,92.99968,,71.643136,,63.11936,5.9440654472317656,134.71744,41.89085000000006,72.634368,15.867699967294133,97.202176,4.930240684027724,72.323072,34.06074632952717,61.857792,15.238027585390402,91.377664,7.081824367747228,49.958912,6.4160909505009975,64.565248
22,2023-08-22 06:00:22,22.93000551704289,130.367488,15.134749249416089,83.59936,7.458024610408137,71.33184,,71.729152,,72.15104,16.169038735675407,92.99968,,71.643136,,63.11936,5.694115238972285,134.71744,45.637823868003096,72.634368,15.799312918614119,97.202176,4.930240684027724,72.323072,27.97175899303304,61.857792,14.320573577521639,91.377664,7.019958502124506,49.958912,6.321194161441982,64.565248
23,2023-08-22 06:00:27,19.40879305844307,130.326528,15.134749249416089,83.59936,4.817615260900586,71.335936,,71.729152,,72.15104,14.233739418435567,92.99968,,71.643136,,63.11936,5.694115238972285,134.71744,40.51130332072845,72.634368,15.799312918614119,97.202176,3.434227492039294,72.323072,22.538944102611197,61.857792,14.846904980662819,91.52512,7.019958502124506,49.958912,6.314527375799181,64.565248
24,2023-08-22 06:00:32,22.84372834372835,130.326528,13.624097690086549,83.59936,4.817615260900586,71.335936,,71.729152,,72.15104,26.792505080731708,92.585984,,71.643136,,63.11936,5.366417268092599,134.71744,63.68551940498429,72.66304,13.441133804569972,97.202176,3.853120012124347,72.359936,29.709833645045283,62.32064,14.84690498066282,91.52512,6.937779350416807,49.946624,4.573142306652203,64.565248
