"@timestamp","process.args","kubernetes.labels.app","kubernetes.pod.name"
"2023-08-23 06:37:19","/usr/bin/containerd-shim-runc-v2, -namespace, moby, -id, 1e8214583071e0561344aca5674b8e007e0aacf507d168a78d19c8ce110a691e, -address, /var/run/desktop-containerd/containerd.sock",productcatalogservice,"productcatalogservice-6b5dd45849-52szd"
"2023-08-23 06:37:19","/usr/bin/containerd-shim-runc-v2, -namespace, moby, -id, 3d91c145f82ce1c603e447c6267db2d65e5041f95e0a42de228590bd5420cf09, -address, /var/run/desktop-containerd/containerd.sock",productcatalogservice,"productcatalogservice-6b5dd45849-52szd"
"2023-08-23 06:37:16","/usr/bin/containerd-shim-runc-v2, -namespace, moby, -id, 3d91c145f82ce1c603e447c6267db2d65e5041f95e0a42de228590bd5420cf09, -address, /var/run/desktop-containerd/containerd.sock",paymentservice,"paymentservice-78549bfd9c-h8tg5"
"2023-08-23 06:37:16","/usr/bin/containerd-shim-runc-v2, -namespace, moby, -id, 1e8214583071e0561344aca5674b8e007e0aacf507d168a78d19c8ce110a691e, -address, /var/run/desktop-containerd/containerd.sock",paymentservice,"paymentservice-78549bfd9c-h8tg5"
"2023-08-23 06:37:16","/usr/bin/containerd-shim-runc-v2, -namespace, moby, -id, 9e7df7cb434cb953f09ca83086f7c6933e8d21a3a5e1e80d65d257f6475c6f08, -address, /var/run/desktop-containerd/containerd.sock",paymentservice,"paymentservice-78549bfd9c-h8tg5"
"2023-08-23 06:37:16","/usr/bin/containerd-shim-runc-v2, -namespace, moby, -id, f3ad15bafc80146fc9bab6a6f5c211c057a7fcc040dd42f4f8adf97050b11da4, -address, /var/run/desktop-containerd/containerd.sock",paymentservice,"paymentservice-78549bfd9c-h8tg5"
"2023-08-23 06:37:16","/usr/bin/containerd-shim-runc-v2, -namespace, moby, -id, dd1c43c7a8aa05da2a5007e2a591b0d5f8edf7ff8cdd8aa474ac8987517e3719, -address, /var/run/desktop-containerd/containerd.sock",paymentservice,"paymentservice-78549bfd9c-h8tg5"
"2023-08-23 06:36:02","runc, --root, /var/run/docker/runtime-runc/moby, --log, /var/run/desktop-containerd/daemon/io.containerd.runtime.v2.task/moby/458e741d40fb0a96823e3ec887c1b33b3a92013e065d6d597b0931cba5b839a4/log.json, --log-format, json, create, --bundle, /var/run/desktop-containerd/daemon/io.containerd.runtime.v2.task/moby/458e741d40fb0a96823e3ec887c1b33b3a92013e065d6d597b0931cba5b839a4, --pid-file, /var/run/desktop-containerd/daemon/io.containerd.runtime.v2.task/moby/458e741d40fb0a96823e3ec887c1b33b3a92013e065d6d597b0931cba5b839a4/init.pid, 458e741d40fb0a96823e3ec887c1b33b3a92013e065d6d597b0931cba5b839a4",productcatalogservice,"productcatalogservice-6b5dd45849-52szd"
"2023-08-23 06:36:01","runc, init",productcatalogservice,"productcatalogservice-6b5dd45849-52szd"
"2023-08-23 06:36:01","/usr/bin/containerd-shim-runc-v2, -namespace, moby, -id, 458e741d40fb0a96823e3ec887c1b33b3a92013e065d6d597b0931cba5b839a4, -address, /var/run/desktop-containerd/containerd.sock",productcatalogservice,"productcatalogservice-6b5dd45849-52szd"
