,timestamp,carts-7bbf9dc945-gw8gn_cpu,carts-7bbf9dc945-gw8gn_memory,carts-db-67f744dd5f-jsmnm_cpu,carts-db-67f744dd5f-jsmnm_memory,catalogue-6479dbb5bd-fgxd7_cpu,catalogue-6479dbb5bd-fgxd7_memory,catalogue-db-6b55d8cdb7-69crs_cpu,catalogue-db-6b55d8cdb7-69crs_memory,front-end-7f5c844b4c-c8gzm_cpu,front-end-7f5c844b4c-c8gzm_memory,orders-74f65597c5-hcj9n_cpu,orders-74f65597c5-hcj9n_memory,orders-db-b76d8c54c-b828w_cpu,orders-db-b76d8c54c-b828w_memory,payment-c7df5b49-zlcth_cpu,payment-c7df5b49-zlcth_memory,queue-master-9fc44d68d-8cx26_cpu,queue-master-9fc44d68d-8cx26_memory,rabbitmq-6576689cc9-hrqlj_cpu,rabbitmq-6576689cc9-hrqlj_memory,session-db-695f7fd48f-j5twv_cpu,session-db-695f7fd48f-j5twv_memory,shipping-79c568cddc-jtq95_cpu,shipping-79c568cddc-jtq95_memory,user-79dddf5cc9-rvpfd_cpu,user-79dddf5cc9-rvpfd_memory,user-db-b8dfb847c-fpzdr_cpu,user-db-b8dfb847c-fpzdr_memory
0,2023-08-24 07:34:20,7.363121422116001,0.0,9.539561150655482,0.0,5.512977342836049,0.0,4.349600042948151,0.0,7.909969572220791,0.1922412117476948,27.76678131587778,-0.18923141537169255,14.61571749118436,0.0,5.964342174600184,0.0,5.547243672243328,0.0,22.725634216622254,-0.4155010425793748,5.139048941339704,0.0,5.356059445381549,-0.1718055290753098,6.459175688012888,0.0,10.254223598303279,0.0
1,2023-08-24 07:34:25,7.1872719311045845,0.0,9.539561150655482,0.0,4.566859132983994,0.0,4.349600042948151,0.0,7.315516448881181,-0.2825024383447122,7.381909547738422,-0.1453601706307243,14.61571749118436,0.0,5.964342174600184,0.0,5.547243672243328,0.0,22.4485708324642,0.0,5.139048941339704,0.0,5.356059445381549,-0.1718055290753098,6.459175688012888,0.0,10.254223598303279,0.0
2,2023-08-24 07:34:30,7.1872719311045845,0.0,10.140139814663685,0.0,4.566859132983994,0.0,4.048555048554704,0.0,7.315516448881181,-0.7895349216630196,7.381909547738422,-0.1819505081551612,10.026086190182275,0.0,5.964342174600184,0.0,5.547243672243328,0.0,22.4485708324642,-0.21995823275745166,4.873190604143652,0.0,5.356059445381549,-0.2635025017869907,6.459175688012888,0.0,10.254223598303279,0.0
3,2023-08-24 07:34:35,4.923625649376194,0.0,10.140139814663685,0.0,4.566859132983994,0.0,4.048555048554704,0.0,7.315516448881181,-1.0140768990309472,7.381909547738422,-0.1819505081551612,10.026086190182275,0.0,5.964342174600184,0.0,10.902391473875767,0.0,17.901484716157025,-0.16783758614267089,4.873190604143652,0.0,4.8573563699399465,-0.1707205557309757,5.826802208012792,0.0,10.254223598303279,0.0
4,2023-08-24 07:34:40,4.923625649376194,0.0,10.140139814663685,0.0,4.566859132983994,0.0,4.048555048554704,0.0,7.315516448881181,-1.0140768990309472,7.381909547738422,-0.2619450276153871,10.026086190182275,0.0,5.003660582643346,0.0,10.902391473875767,0.0,17.901484716157025,-0.1678375861426709,4.873190604143652,0.0,4.8573563699399465,-0.1707205557309757,5.826802208012792,0.0,10.254223598303279,0.0
5,2023-08-24 07:34:45,4.923625649376194,0.0,10.134702717809398,0.0,5.833817547937837,0.1667231313214374,4.323071830520675,0.0,7.315516448881181,-0.7820307526101907,6.976921808890183,-0.16497314890154596,10.402366010244558,0.0,5.003660582643346,0.0,10.902391473875767,0.0,17.901484716157025,0.5296897655280518,4.873190604143652,0.0,4.8573563699399465,0.0,5.826802208012792,0.0,10.254223598303279,0.0
6,2023-08-24 07:34:50,6.021100537857175,0.0,10.134702717809398,0.0,5.833817547937837,0.1667231313214374,4.323071830520675,0.0,7.315516448881181,-0.6975243443576117,6.976921808890183,-0.16497314890154596,10.402366010244558,0.0,5.003660582643346,0.0,7.095416794833185,0.0,17.901484716157025,0.4423748217621318,5.085445625511256,0.0,5.4108910891096444,0.0,5.826802208012792,0.0,10.139698856709783,0.0
7,2023-08-24 07:34:55,6.021100537857175,0.0,10.134702717809398,0.0,7.428028142231643,0.1631248237859267,4.323071830520675,0.0,8.054294827143618,0.0,6.976921808890183,0.0,10.402366010244558,0.0,5.003660582643346,0.0,7.095416794833185,0.0,21.33104747945366,0.3261972850678733,5.085445625511256,0.0,5.4108910891096444,0.0,7.411277209546875,0.0,10.139698856709783,0.0
8,2023-08-24 07:35:00,6.021100537857175,0.0,10.134702717809398,0.0,7.428028142231643,0.20094350842418238,5.555862795443407,0.0,8.054294827143618,0.0,6.352824067245674,0.0,10.402366010244558,0.0,6.182103691499034,0.0,7.095416794833185,0.0,21.33104747945366,0.3261972850678733,5.085445625511256,0.0,6.3504495504499126,0.0,7.411277209546875,0.0,10.139698856709783,0.0
9,2023-08-24 07:35:05,6.519510454968712,0.0,9.77170484727721,0.0,7.428028142231643,0.20094350842418238,5.555862795443407,0.0,8.054294827143618,0.0,6.352824067245674,0.0,10.56509155967075,-0.18342787352422307,6.182103691499034,0.0,6.747994604954356,0.0,21.33104747945366,0.0,4.963702074166681,0.0,6.3504495504499126,0.0,7.411277209546875,0.0,10.139698856709783,0.0
10,2023-08-24 07:35:10,6.519510454968712,0.0,9.77170484727721,0.0,6.002964299523032,0.14513905293675505,5.555862795443407,0.0,8.054294827143618,0.8919690581808849,9.521749657009682,0.0,10.56509155967075,-0.18342787352422307,6.182103691499034,0.0,6.747994604954356,0.0,21.33104747945366,0.0,4.963702074166681,0.0,6.3504495504499126,0.0,6.169008292783328,0.0,10.303631436314147,0.0
11,2023-08-24 07:35:15,6.519510454968712,0.0,9.77170484727721,0.0,6.002964299523032,0.18035626125825605,5.555862795443407,0.0,9.221692796391933,-0.5199324714178865,9.521749657009682,0.0,10.56509155967075,-0.1834278735242231,6.182103691499034,0.0,6.747994604954356,0.0,20.094813695869178,0.16087279074841807,4.225842517169477,0.0,5.763799743259222,0.0,6.169008292783328,0.0,10.303631436314147,0.0
12,2023-08-24 07:35:20,6.519510454968712,0.0,9.77170484727721,0.0,6.002964299523032,0.18035626125825605,5.555862795443407,0.0,9.221692796391933,-0.5199324714178866,9.521749657009682,0.0,8.980310372324917,-0.16493959731543625,5.459605566122615,0.0,5.164376786105849,0.0,20.094813695869178,0.16087279074841807,4.225842517169477,0.0,5.763799743259222,0.0,6.169008292783328,0.0,10.303631436314147,0.0
13,2023-08-24 07:35:25,8.44095120444773,0.0,10.159773202029916,0.0,6.002964299523032,0.0,8.785899618908562,1.093023739386588,9.221692796391933,-1.8369634528127883,9.521749657009682,0.0,8.980310372324917,-0.16493959731543625,5.459605566122615,0.0,5.164376786105849,0.0,19.612996855601118,0.15788809718490832,4.225842517169477,0.0,5.763799743259222,0.0,6.169008292783328,0.0,10.303631436314147,0.0
