,timestamp,front-end_carts&p90,orders_carts&p90,unknown_carts&p90,front-end_catalogue&p90,unknown_catalogue&p90,unknown_front-end&p90,front-end_orders&p90,unknown_orders&p90,unknown_payment&p90,unknown_queue-master&p90,unknown_shipping&p90,front-end_user&p90,orders_user&p90,unknown_user&p90
0,2023-08-24 07:34:20,,,22.75,,20.5,850.0,,850.0000000000001,4.6,425.0000000000001,20.5,,,20.500000000000004
1,2023-08-24 07:34:25,,,22.75,,20.5,20.5,,850.0000000000001,4.6,20.5,20.5,,,20.500000000000004
2,2023-08-24 07:34:30,,,22.75,,4.6,20.5,,42.5,4.6,20.5,20.5,,,20.500000000000004
3,2023-08-24 07:34:35,,,20.5,,4.6,20.5,,42.5,4.6,20.5,20.5,,,20.500000000000004
4,2023-08-24 07:34:40,,,20.5,,4.6,20.5,,42.5,4.6,42.5,20.5,,,8.5
5,2023-08-24 07:34:45,,,20.5,,4.6,20.5,,42.5,4.6,42.5,9.25,,,8.5
6,2023-08-24 07:34:50,,,8.5,,4.6,20.5,,42.5,4.6,42.5,9.25,,,8.5
7,2023-08-24 07:34:55,,,8.5,,4.6,20.5,,42.5,4.6,42.5,9.25,,,8.5
8,2023-08-24 07:35:00,,,8.5,,8.5,20.5,,20.5,4.6,42.5,8.5,,,8.5
9,2023-08-24 07:35:05,,,9.25,,8.5,20.5,,20.5,4.6,42.5,8.5,,,8.5
10,2023-08-24 07:35:10,,,9.25,,8.5,4.6,,20.5,4.6,46.25,8.5,,,20.5
11,2023-08-24 07:35:15,,,9.25,,8.5,4.6,,22.75,4.6,46.25,8.5,,,20.5
12,2023-08-24 07:35:20,,,9.25,,8.5,4.6,,22.75,4.6,46.25,8.5,,,20.5
13,2023-08-24 07:35:25,,,9.25,,8.5,4.6,,22.75,4.6,42.5,8.5,,,20.5
14,2023-08-24 07:35:30,,,9.25,,8.5,4.6,,22.75,4.6,42.5,9.25,,,20.5
15,2023-08-24 07:35:35,,,9.25,,8.5,4.6,,22.75,20.5,42.5,9.25,,,20.5
16,2023-08-24 07:35:40,,,9.25,,8.5,4.6,,22.75,20.5,42.5,9.25,,,20.5
17,2023-08-24 07:35:45,,,9.25,,4.6,4.6,,20.5,20.5,42.5,20.5,,,20.5
18,2023-08-24 07:35:50,,,8.5,,4.6,4.6,,20.5,20.500000000000004,42.5,20.5,,,20.5
19,2023-08-24 07:35:55,,,8.5,,4.6,4.6,,20.5,20.500000000000004,9.25,20.5,,,8.500000000000002
20,2023-08-24 07:36:00,,,8.5,,8.5,4.6,,9.5,20.500000000000004,9.25,20.5,,,8.500000000000002
21,2023-08-24 07:36:05,,,8.5,,8.5,4.6,,9.5,20.5,9.25,20.5,,,8.500000000000002
22,2023-08-24 07:36:10,,,8.5,,8.5,8.500000000000002,,9.5,20.5,20.500000000000004,20.5,,,8.5
23,2023-08-24 07:36:15,,,8.5,,8.500000000000002,8.500000000000002,,9.25,20.5,20.500000000000004,20.5,,,8.5
24,2023-08-24 07:36:20,,,4.6,,8.500000000000002,8.500000000000002,,9.25,4.6,20.500000000000004,20.5,,,8.5
25,2023-08-24 07:36:25,,,4.6,,8.500000000000002,8.5,,9.25,4.6,20.5,20.5,,,8.5
26,2023-08-24 07:36:30,,,4.6,,8.5,8.5,,8.500000000000002,4.6,20.5,85.00000000000001,,,8.5
27,2023-08-24 07:36:35,,,4.6,,8.5,8.5,,8.500000000000002,4.6,20.5,85.00000000000001,,,8.5
28,2023-08-24 07:36:40,,,4.6,,8.5,8.5,,8.500000000000002,4.6,20.5,85.00000000000001,,,42.50000000000001
29,2023-08-24 07:36:45,,,4.6,,4.6,8.5,,8.5,4.6,20.5,85.0,,,42.50000000000001
30,2023-08-24 07:36:50,,,4.6,,4.6,8.5,,8.5,4.6,20.5,85.0,,,42.50000000000001
31,2023-08-24 07:36:55,,,4.6,,4.6,4.6,,8.5,4.6,20.500000000000004,85.0,,,42.5
32,2023-08-24 07:37:00,,,4.6,,4.6,4.6,,8.5,4.6,20.500000000000004,85.0,,,42.5
33,2023-08-24 07:37:05,,,42.5,,4.6,4.6,,8.5,4.6,20.500000000000004,85.0,,,42.5
34,2023-08-24 07:37:10,,,42.5,,4.6,4.6,,8.5,4.6,20.5,85.0,,,42.50000000000001
35,2023-08-24 07:37:15,,,42.5,,4.6,4.6,,8.5,4.6,20.5,23.5,,,42.5
36,2023-08-24 07:37:20,,,42.5,,4.6,4.6,,8.5,4.6,20.5,23.5,,,42.5
37,2023-08-24 07:37:25,,,42.5,,4.6,4.6,,8.5,4.6,20.5,23.5,,,4.6
38,2023-08-24 07:37:30,,,42.5,,4.6,4.6,,8.5,4.6,20.5,23.5,,,4.6
39,2023-08-24 07:37:35,,,42.5,,4.6,4.6,,8.5,4.6,20.5,23.5,,,4.6
40,2023-08-24 07:37:40,,,42.5,,4.6,20.5,,8.5,4.6,4.6,23.5,,,4.6
41,2023-08-24 07:37:45,,,42.5,,20.5,20.5,,8.5,4.6,4.6,23.5,,,4.6
42,2023-08-24 07:37:50,,,4.6,,20.5,20.5,,8.5,4.6,4.6,23.5,,,4.6
43,2023-08-24 07:37:55,,,4.6,,20.5,20.5,,8.5,4.6,4.6,23.5,,,4.6
44,2023-08-24 07:38:00,,,4.6,,20.500000000000004,20.5,,9.25,4.6,4.6,23.5,,,4.6
45,2023-08-24 07:38:05,,,4.6,,20.500000000000004,20.5,,9.25,4.6,4.6,23.5,,,4.6
46,2023-08-24 07:38:10,,,4.6,,20.500000000000004,20.5,,9.25,4.6,4.6,23.5,,,8.5
47,2023-08-24 07:38:15,,,4.6,,20.5,20.5,,9.25,4.6,4.6,23.5,,,8.5
48,2023-08-24 07:38:20,,,8.5,,20.5,20.5,,9.25,4.6,4.6,23.5,,,8.5
49,2023-08-24 07:38:25,,,8.5,,20.5,8.5,,9.25,4.6,4.6,23.5,,,9.25
50,2023-08-24 07:38:30,,,8.5,,4.6,8.5,,9.5,4.6,4.6,23.5,,,9.25
51,2023-08-24 07:38:35,,,8.5,,4.6,8.5,,9.5,4.6,4.6,23.5,,,9.25
52,2023-08-24 07:38:40,,,8.5,,4.6,8.500000000000002,,9.5,4.6,4.6,23.5,,,9.5
53,2023-08-24 07:38:45,,,8.5,,4.6,8.500000000000002,,9.25,4.6,4.6,22.75,,,9.5
54,2023-08-24 07:38:50,,,9.25,,4.6,8.500000000000002,,9.25,4.6,4.6,22.75,,,9.5
55,2023-08-24 07:38:55,,,9.25,,4.6,8.5,,9.25,4.6,8.5,22.75,,,9.25
56,2023-08-24 07:39:00,,,9.25,,4.6,8.5,,9.25,4.6,8.5,22.750000000000004,,,9.25
57,2023-08-24 07:39:05,,,20.5,,4.6,8.5,,9.25,850.0,8.5,22.750000000000004,,,9.25
58,2023-08-24 07:39:10,,,20.5,,4.6,4.6,,9.25,850.0,20.5,22.750000000000004,,,8.5
59,2023-08-24 07:39:15,,,20.5,,4.6,4.6,,8.5,850.0,20.5,20.500000000000004,,,8.5
60,2023-08-24 07:39:20,,,20.5,,4.6,4.6,,8.5,850.0,20.5,20.500000000000004,,,8.5
61,2023-08-24 07:39:25,,,20.5,,4.6,8.500000000000002,,8.5,850.0,42.5,20.500000000000004,,,4.6
62,2023-08-24 07:39:30,,,20.5,,8.5,8.500000000000002,,205.0,850.0,42.5,42.5,,,4.6
63,2023-08-24 07:39:35,,,20.5,,8.5,8.500000000000002,,205.0,850.0,42.5,42.5,,,4.6
64,2023-08-24 07:39:40,,,20.5,,8.5,8.5,,205.0,850.0,42.5,42.5,,,425.0
65,2023-08-24 07:39:45,,,20.5,,9.25,8.5,,205.00000000000006,850.0,42.5,42.5,,,425.0
66,2023-08-24 07:39:50,,,20.500000000000004,,9.25,8.5,,205.00000000000006,205.0,42.5,42.5,,,425.0
67,2023-08-24 07:39:55,,,20.500000000000004,,9.25,20.5,,205.00000000000006,205.0,42.5,42.5,,,425.0000000000001
68,2023-08-24 07:40:00,,,20.500000000000004,,9.5,20.5,,205.0,205.0,42.5,42.5,,,425.0000000000001
69,2023-08-24 07:40:05,,,20.500000000000004,,9.5,20.500000000000004,,205.0,20.5,42.5,42.5,,,425.0000000000001
70,2023-08-24 07:40:10,,,20.500000000000004,,9.5,20.5,,205.0,20.5,20.5,42.5,,,425.0
71,2023-08-24 07:40:15,,,20.500000000000004,,9.5,20.5,,20.500000000000004,20.5,20.5,20.5,,,425.00000000000006
72,2023-08-24 07:40:20,,,20.5,,9.5,20.5,,20.500000000000004,42.5,20.5,20.5,,,425.00000000000006
73,2023-08-24 07:40:25,,,20.5,,9.5,20.5,,20.500000000000004,42.5,4.6,20.5,,,4.6
74,2023-08-24 07:40:30,,,20.5,,9.25,20.5,,9.25,42.5,4.6,8.5,,,4.6
75,2023-08-24 07:40:35,,,4.6,,9.25,20.5,,9.25,42.5,4.6,8.5,,,4.6
76,2023-08-24 07:40:40,,,4.6,,9.25,4.6,,9.25,42.5,4.6,8.5,,,4.6
77,2023-08-24 07:40:45,,,4.6,,8.5,4.6,,9.5,42.5,4.6,9.25,,,4.6
78,2023-08-24 07:40:50,,,4.6,,8.5,4.6,,9.5,42.5,4.6,9.25,,,4.6
79,2023-08-24 07:40:55,,,4.6,,8.5,4.6,,9.5,42.5,4.6,9.25,,,4.6
80,2023-08-24 07:41:00,,,4.6,,4.6,4.6,,9.25,42.5,4.6,9.25,,,4.6
81,2023-08-24 07:41:05,,,20.5,,4.6,4.6,,9.25,8.5,4.6,9.25,,,4.6
82,2023-08-24 07:41:10,,,20.5,,4.6,4.6,,9.25,8.5,4.6,9.25,,,20.5
83,2023-08-24 07:41:15,,,20.5,,4.6,4.6,,20.5,8.5,4.6,9.5,,,20.5
84,2023-08-24 07:41:20,,,20.5,,4.6,4.6,,20.5,8.5,4.6,9.5,,,20.5
85,2023-08-24 07:41:25,,,20.5,,4.6,4.6,,20.5,8.5,20.5,9.5,,,20.5
86,2023-08-24 07:41:30,,,20.5,,4.6,4.6,,22.75,8.5,20.5,20.5,,,20.5
87,2023-08-24 07:41:35,,,20.5,,4.6,4.6,,22.75,4.6,20.5,20.5,,,20.5
88,2023-08-24 07:41:40,,,20.5,,4.6,4.6,,22.75,4.6,20.500000000000004,20.5,,,20.5
89,2023-08-24 07:41:45,,,20.5,,4.6,4.6,,23.5,4.6,20.500000000000004,20.5,,,20.5
90,2023-08-24 07:41:50,,,85.0,,4.6,4.6,,23.5,42.50000000000001,20.500000000000004,20.5,,,20.5
91,2023-08-24 07:41:55,,,85.0,,4.6,4.6,,23.5,42.50000000000001,22.75,20.5,,,20.5
