,timestamp,currencyservice
39,2023-08-23 06:22:04,1
40,2023-08-23 06:22:04,1
41,2023-08-23 06:22:04,1
78,2023-08-23 06:18:29,1
79,2023-08-23 06:18:29,1
80,2023-08-23 06:18:29,1
81,2023-08-23 06:18:29,1
118,2023-08-23 06:16:17,1
183,2023-08-23 06:11:25,1
