,timestamp,frontend
38,2023-08-23 06:23:07,1
68,2023-08-23 06:19:42,1
69,2023-08-23 06:19:42,1
70,2023-08-23 06:19:42,1
71,2023-08-23 06:19:42,1
72,2023-08-23 06:19:41,1
73,2023-08-23 06:19:41,1
74,2023-08-23 06:18:41,1
134,2023-08-23 06:15:14,1
135,2023-08-23 06:15:14,1
136,2023-08-23 06:15:14,1
137,2023-08-23 06:15:14,1
138,2023-08-23 06:15:12,1
