,adservice-76b448fddf-h9ghr_cpu,adservice-76b448fddf-h9ghr_memory,cartservice-6969c94d94-4wphs_cpu,cartservice-6969c94d94-4wphs_memory,checkoutservice-6d6f4d7cc7-4qbg7_cpu,checkoutservice-6d6f4d7cc7-4qbg7_memory,checkoutservice-6d6f4d7cc7-cmq4d_cpu,checkoutservice-6d6f4d7cc7-cmq4d_memory,checkoutservice-6d6f4d7cc7-jss8v_cpu,checkoutservice-6d6f4d7cc7-jss8v_memory,checkoutservice-6d6f4d7cc7-s86z5_cpu,checkoutservice-6d6f4d7cc7-s86z5_memory,currencyservice-ccbc788bc-dzj7f_cpu,currencyservice-ccbc788bc-dzj7f_memory,emailservice-9f8578d69-r6rx8_cpu,emailservice-9f8578d69-r6rx8_memory,frontend-846c85c54c-2dpvf_cpu,frontend-846c85c54c-2dpvf_memory,loadgenerator-7f8f5d8fb6-5mm4r_cpu,loadgenerator-7f8f5d8fb6-5mm4r_memory,paymentservice-78549bfd9c-9l6jt_cpu,paymentservice-78549bfd9c-9l6jt_memory,productcatalogservice-6b5dd45849-52szd_cpu,productcatalogservice-6b5dd45849-52szd_memory,recommendationservice-cc746f6c7-5zvng_cpu,recommendationservice-cc746f6c7-5zvng_memory,redis-cart-6997b66668-xkfsv_cpu,redis-cart-6997b66668-xkfsv_memory,shippingservice-7ccdfd8767-9c9h6_cpu,shippingservice-7ccdfd8767-9c9h6_memory,frontend_adservice&p50,checkoutservice_cartservice&p50,frontend_cartservice&p50,frontend_checkoutservice&p50,checkoutservice_currencyservice&p50,frontend_currencyservice&p50,checkoutservice_emailservice&p50,loadgenerator_frontend&p50,checkoutservice_paymentservice&p50,checkoutservice_productcatalogservice&p50,frontend_productcatalogservice&p50,recommendationservice_productcatalogservice&p50,frontend_recommendationservice&p50,checkoutservice_shippingservice&p50,frontend_shippingservice&p50,frontend_adservice&p90,checkoutservice_cartservice&p90,frontend_cartservice&p90,frontend_checkoutservice&p90,checkoutservice_currencyservice&p90,frontend_currencyservice&p90,checkoutservice_emailservice&p90,loadgenerator_frontend&p90,checkoutservice_paymentservice&p90,checkoutservice_productcatalogservice&p90,frontend_productcatalogservice&p90,recommendationservice_productcatalogservice&p90,frontend_recommendationservice&p90,checkoutservice_shippingservice&p90,frontend_shippingservice&p90,frontend_adservice&p99,checkoutservice_cartservice&p99,frontend_cartservice&p99,frontend_checkoutservice&p99,checkoutservice_currencyservice&p99,frontend_currencyservice&p99,checkoutservice_emailservice&p99,loadgenerator_frontend&p99,checkoutservice_paymentservice&p99,checkoutservice_productcatalogservice&p99,frontend_productcatalogservice&p99,recommendationservice_productcatalogservice&p99,frontend_recommendationservice&p99,checkoutservice_shippingservice&p99,frontend_shippingservice&p99,shippingservice.csv,frontend.csv,emailservice.csv,paymentservice.csv,checkoutservice.csv,currencyservice.csv,cartservice.csv,loadgenerator.csv
0,9.560846328106388,143.937536,18.14127686472938,87.179264,9.637863451988329,0.0,2.532534382640587,0.0,2.277626199845677,53.100544,10.021505052935192,66.076672,33.24789715917871,89.198592,8.65108242161619,98.250752,81.36600117057947,63.893504,23.130984962185423,96.3584,7.652011520115188,78.0288,32.81018095752636,61.292544,19.724923939913374,100.749312,10.634564671193749,49.250304,9.4314120124485,63.680512,4.5,25.0,8.181818181818182,175.0,3.0,4.159420289855072,7.5,96.66666666666669,3.0,0.25,2.606557377049181,3.076923076923077,17.083333333333336,5.0,3.571428571428572,14.500000000000004,45.0,23.000000000000007,235.0,4.6,16.099999999999994,9.5,262.5000000000003,4.6,0.45,4.967213114754099,4.861538461538462,35.50000000000001,9.0,11.500000000000009,23.950000000000003,49.49999999999999,81.99999999999996,248.5,4.96,36.37500000000001,9.95,476.2500000000001,4.960000000000001,0.495,16.000000000000053,9.275,48.55,9.9,23.64999999999999,0,0,0,1,0,0,0,0
1,9.560846328106388,143.937536,18.32184805698072,87.179264,11.312964858410105,0.0,3.0268803484107583,0.0,2.8495204899691338,53.100544,10.070478463283768,66.3552,33.24789715917871,89.198592,9.392352498536829,98.250752,83.76755683072165,63.909888,22.8673889324885,96.44032,7.62758498269289,78.266368,45.02274496718999,61.104128,19.724923939913374,100.749312,10.634564671193749,49.250304,8.889462748590137,63.680512,4.5,5.0,8.958333333333334,175.0,3.0,4.159420289855072,7.5,96.66666666666669,3.0,0.25,2.606557377049181,3.076923076923077,17.083333333333336,5.0,3.571428571428572,14.500000000000004,9.0,29.166666666666664,235.0,4.6,16.099999999999994,9.5,262.5000000000003,4.6,0.45,4.967213114754099,4.861538461538462,35.50000000000001,9.0,11.500000000000009,23.950000000000003,9.9,82.5000000000001,248.5,4.96,36.37500000000001,9.95,476.2500000000001,4.960000000000001,0.495,16.000000000000053,9.275,48.55,9.9,23.64999999999999,0,0,0,0,0,0,0,0
2,9.071006277808792,143.937536,19.76138883174544,87.191552,12.98806626483188,0.0,3.521226314180929,64.208896,3.4214147800925905,54.263808,9.245283018868069,66.3552,33.27791762013503,89.567232,9.064921261550555,98.275328,83.76755683072165,63.909888,22.8673889324885,96.44032,6.963354776928016,78.266368,44.15015727074898,61.104128,19.724923939913374,100.749312,10.634564671193749,49.250304,8.889462748590137,63.680512,4.5,5.0,8.958333333333334,175.0,3.0,4.159420289855072,4.0,98.21428571428572,3.0,3.0000000000000004,2.940740740740741,3.25,17.083333333333336,3.0,3.2222222222222223,14.500000000000004,9.0,29.166666666666664,235.0,4.6,16.099999999999994,8.5,245.83333333333331,4.6,8.000000000000002,6.03571428571429,7.749999999999998,35.50000000000001,4.6,5.0,23.950000000000003,9.9,82.5000000000001,248.5,4.96,36.37500000000001,9.85,471.8750000000001,4.960000000000001,9.8,27.37500000000026,22.82499999999999,48.55,4.96,9.499999999999996,0,0,0,0,0,0,0,0
3,9.563971795615425,144.044032,19.76138883174544,87.191552,14.663167671253657,52.195328,2.9115,64.208896,2.964699999999998,54.263808,9.245283018868069,66.3552,33.27791762013503,89.567232,9.064921261550555,98.275328,84.70742466604531,63.909888,22.283149698840425,96.44032,8.171752708731718,78.266368,42.096239237037125,61.280256,19.65580824924165,100.749312,8.230385610549876,49.405952,8.712422826149776,63.696896,3.526315789473684,5.0,8.958333333333334,137.5,4.6,3.523809523809524,4.0,98.21428571428572,4.0,3.0000000000000004,2.940740740740741,3.25,9.375,3.0,3.2222222222222223,9.333333333333336,9.0,29.166666666666664,227.5,11.50000000000002,8.166666666666668,8.5,245.83333333333331,20.500000000000004,8.000000000000002,6.03571428571429,7.749999999999998,23.800000000000004,4.6,5.0,23.2,9.9,82.5000000000001,247.75000000000003,23.65,21.024999999999977,9.85,471.8750000000001,24.55,9.8,27.37500000000026,22.82499999999999,86.00000000000003,4.96,9.499999999999996,0,0,0,0,0,0,0,0
4,9.563971795615425,144.044032,19.76138883174544,87.191552,11.78333333333334,52.195328,2.9115,64.208896,2.964699999999998,54.263808,7.561639937107035,66.3552,34.850858965726815,89.567232,9.064921261550555,98.275328,82.42066240360296,64.053248,20.90041569502209,96.52224,6.969483591459564,78.266368,42.096239237037125,61.280256,19.65580824924165,100.749312,8.230385610549876,49.405952,8.712422826149776,63.696896,3.526315789473684,10.0,7.5,137.5,4.6,3.523809523809524,4.0,98.21428571428572,4.0,3.0000000000000004,2.940740740740741,3.25,9.375,3.0,3.2222222222222223,9.333333333333336,22.0,22.42857142857143,227.5,11.50000000000002,8.166666666666668,8.5,245.83333333333331,20.500000000000004,8.000000000000002,6.03571428571429,7.749999999999998,23.800000000000004,4.6,5.0,23.2,24.700000000000003,44.50000000000004,247.75000000000003,23.65,21.024999999999977,9.85,471.8750000000001,24.55,9.8,27.37500000000026,22.82499999999999,86.00000000000003,4.96,9.499999999999996,0,0,0,0,0,0,0,0
5,9.925301773750752,144.044032,13.596400000000129,87.191552,13.87117972629744,52.195328,2.9115,64.24576,2.964699999999998,54.263808,6.791199685534695,66.3552,34.850858965726815,89.567232,7.007649999999899,98.275328,82.42066240360296,64.053248,20.90041569502209,96.52224,6.288504199065254,78.266368,38.96573338905162,61.333504,19.65580824924165,100.749312,8.678676078850177,49.405952,9.150975941897617,63.696896,3.526315789473684,10.0,7.5,137.5,4.6,3.523809523809524,3.0,91.07142857142858,4.0,5.0,3.079365079365079,3.24,9.375,3.0,3.0000000000000004,9.333333333333336,22.0,22.42857142857143,227.5,11.50000000000002,8.166666666666668,4.6,360.7142857142859,20.500000000000004,9.0,9.291666666666664,5.500000000000011,23.800000000000004,4.6,11.499999999999996,23.2,24.700000000000003,44.50000000000004,247.75000000000003,23.65,21.024999999999977,4.96,486.0714285714286,24.55,9.9,27.874999999999776,20.80000000000001,86.00000000000003,4.96,23.64999999999999,0,0,0,0,0,0,0,0
6,9.925301773750752,144.044032,19.726038881587787,87.232512,12.196078319875664,54.542336,3.3450414119804406,64.24576,2.964699999999998,54.263808,6.645500999589846,66.3552,32.215579274496044,89.14944,8.726339869280931,98.291712,83.09505044671651,64.053248,20.30123427344684,96.52224,6.678722251562296,78.266368,38.96573338905162,61.333504,20.88464684136425,100.749312,8.284579516382333,49.528832,8.024296675191898,63.684608,3.588235294117647,10.0,7.5,,,3.382608695652174,3.0,91.07142857142858,,5.0,3.079365079365079,3.24,13.75,3.0,3.0000000000000004,9.66666666666667,22.0,22.42857142857143,,,9.149999999999997,4.6,360.7142857142859,,9.0,9.291666666666664,5.500000000000011,44.58333333333333,4.6,11.499999999999996,23.35,24.700000000000003,44.50000000000004,,,24.495454545454542,4.96,486.0714285714286,,9.9,27.874999999999776,20.80000000000001,88.49999999999997,4.96,23.64999999999999,0,0,0,0,0,0,0,0
7,9.14846487886596,144.023552,19.726038881587787,87.232512,10.520976913453886,54.542336,2.850695446210269,64.24576,3.5465452507716027,54.263808,8.168078148582996,66.453504,30.0905746726924,89.14944,8.726339869280933,98.291712,73.0334500031438,64.372736,18.31416273737859,96.477184,7.623314889814271,78.393344,38.96573338905162,61.333504,18.15356334841686,100.737024,8.284579516382331,49.528832,8.024296675191898,63.684608,3.588235294117647,,6.249999999999999,,,3.382608695652174,3.0,91.07142857142858,,5.0,3.079365079365079,3.24,13.75,3.0,3.0000000000000004,9.66666666666667,,57.50000000000004,,,9.149999999999997,4.6,360.7142857142859,,9.0,9.291666666666664,5.500000000000011,44.58333333333333,4.6,11.499999999999996,23.35,,95.75,,,24.495454545454542,4.96,486.0714285714286,,9.9,27.874999999999776,20.80000000000001,88.49999999999997,4.96,23.64999999999999,0,0,0,0,0,0,0,0
8,9.088017672734916,144.023552,19.583704994788864,87.179264,8.845875507032112,54.542336,2.3563494804400977,64.24576,2.9746509606481464,54.263808,8.168078148582996,66.453504,30.0905746726924,89.14944,8.726339869280933,98.291712,73.0334500031438,64.372736,18.31416273737859,96.477184,7.623314889814271,78.393344,15.33997500000055,61.333504,18.153563348416856,100.737024,8.284579516382331,49.528832,7.176346708047027,63.684608,3.588235294117647,,6.249999999999999,,,3.382608695652174,,76.78571428571428,,0.25,3.0917431192660545,3.142857142857143,13.75,5.0,3.5,9.66666666666667,,57.50000000000004,,,9.149999999999997,,325.0,,0.45,6.818181818181808,8.166666666666668,44.58333333333333,9.0,7.500000000000002,23.35,,95.75,,,24.495454545454542,,845.0000000000003,,0.495,21.99999999999998,21.850000000000023,88.49999999999997,9.9,9.75,0,0,0,0,0,0,0,0
9,10.767970103760396,144.420864,19.471397602088174,87.179264,,54.542336,,64.24576,2.4027566705246897,54.263808,8.18218245286258,66.727936,32.31434731477887,88.92416,7.157466936076487,98.308096,73.0334500031438,64.372736,12.723853049477713,96.477184,6.286272944932237,78.548992,24.92683779907641,61.640704,16.782344069804463,100.737024,7.5819142491746385,49.528832,7.176346708047027,63.684608,3.111111111111111,,6.249999999999999,75.0,3.0,3.762886597938144,,76.78571428571428,7.5,0.25,3.0917431192660545,3.142857142857143,17.5,5.0,3.5,4.8,,57.50000000000004,95.0,4.6,9.720000000000004,,325.0,9.5,0.45,6.818181818181808,8.166666666666668,39.00000000000001,9.0,7.500000000000002,9.050000000000004,,95.75,99.5,4.960000000000001,41.49999999999957,,845.0000000000003,9.95,0.495,21.99999999999998,21.850000000000023,48.900000000000006,9.9,9.75,0,0,0,0,0,0,0,0
