,timestamp,frontend_adservice&p50,checkoutservice_cartservice&p50,frontend_cartservice&p50,frontend_checkoutservice&p50,checkoutservice_currencyservice&p50,frontend_currencyservice&p50,checkoutservice_emailservice&p50,loadgenerator_frontend&p50,checkoutservice_paymentservice&p50,checkoutservice_productcatalogservice&p50,frontend_productcatalogservice&p50,recommendationservice_productcatalogservice&p50,frontend_recommendationservice&p50,checkoutservice_shippingservice&p50,frontend_shippingservice&p50,frontend_adservice&p90,checkoutservice_cartservice&p90,frontend_cartservice&p90,frontend_checkoutservice&p90,checkoutservice_currencyservice&p90,frontend_currencyservice&p90,checkoutservice_emailservice&p90,loadgenerator_frontend&p90,checkoutservice_paymentservice&p90,checkoutservice_productcatalogservice&p90,frontend_productcatalogservice&p90,recommendationservice_productcatalogservice&p90,frontend_recommendationservice&p90,checkoutservice_shippingservice&p90,frontend_shippingservice&p90,frontend_adservice&p99,checkoutservice_cartservice&p99,frontend_cartservice&p99,frontend_checkoutservice&p99,checkoutservice_currencyservice&p99,frontend_currencyservice&p99,checkoutservice_emailservice&p99,loadgenerator_frontend&p99,checkoutservice_paymentservice&p99,checkoutservice_productcatalogservice&p99,frontend_productcatalogservice&p99,recommendationservice_productcatalogservice&p99,frontend_recommendationservice&p99,checkoutservice_shippingservice&p99,frontend_shippingservice&p99
0,2023-08-22 04:31:15,4.5,25.0,8.181818181818182,175.0,3.0,4.159420289855072,7.5,96.66666666666669,3.0,0.25,2.606557377049181,3.076923076923077,17.083333333333336,5.0,3.5714285714285716,14.500000000000004,45.0,23.000000000000007,235.0,4.6,16.099999999999994,9.5,262.5000000000003,4.6,0.45,4.967213114754099,4.861538461538462,35.50000000000001,9.0,11.500000000000007,23.950000000000003,49.49999999999999,81.99999999999996,248.5,4.96,36.37500000000001,9.95,476.2500000000001,4.960000000000001,0.495,16.000000000000053,9.274999999999999,48.55,9.899999999999999,23.64999999999999
1,2023-08-22 04:31:20,4.5,5.0,8.958333333333334,175.0,3.0,4.159420289855072,7.5,96.66666666666669,3.0,0.25,2.606557377049181,3.076923076923077,17.083333333333336,5.0,3.5714285714285716,14.500000000000004,9.0,29.166666666666664,235.0,4.6,16.099999999999994,9.5,262.5000000000003,4.6,0.45,4.967213114754099,4.861538461538462,35.50000000000001,9.0,11.500000000000007,23.950000000000003,9.9,82.5000000000001,248.5,4.96,36.37500000000001,9.95,476.2500000000001,4.960000000000001,0.495,16.000000000000053,9.274999999999999,48.55,9.899999999999999,23.64999999999999
2,2023-08-22 04:31:25,4.5,5.0,8.958333333333334,175.0,3.0,4.159420289855072,4.0,98.21428571428571,3.0,3.0000000000000004,2.940740740740741,3.25,17.083333333333336,3.0,3.2222222222222223,14.500000000000004,9.0,29.166666666666664,235.0,4.6,16.099999999999994,8.5,245.83333333333334,4.6,8.000000000000002,6.03571428571429,7.749999999999998,35.50000000000001,4.6,5.0,23.950000000000003,9.9,82.5000000000001,248.5,4.96,36.37500000000001,9.85,471.8750000000001,4.960000000000001,9.8,27.37500000000026,22.82499999999999,48.55,4.96,9.499999999999996
3,2023-08-22 04:31:30,3.526315789473684,5.0,8.958333333333334,137.5,4.6,3.5238095238095237,4.0,98.21428571428571,4.0,3.0000000000000004,2.940740740740741,3.25,9.375,3.0,3.2222222222222223,9.333333333333337,9.0,29.166666666666664,227.5,11.50000000000002,8.166666666666668,8.5,245.83333333333334,20.500000000000004,8.000000000000002,6.03571428571429,7.749999999999998,23.800000000000004,4.6,5.0,23.199999999999996,9.9,82.5000000000001,247.75000000000003,23.65,21.024999999999977,9.85,471.8750000000001,24.549999999999997,9.8,27.37500000000026,22.82499999999999,86.00000000000003,4.96,9.499999999999996
4,2023-08-22 04:31:35,3.526315789473684,10.0,7.5,137.5,4.6,3.5238095238095237,4.0,98.21428571428571,4.0,3.0000000000000004,2.940740740740741,3.25,9.375,3.0,3.2222222222222223,9.333333333333337,22.0,22.42857142857143,227.5,11.50000000000002,8.166666666666668,8.5,245.83333333333334,20.500000000000004,8.000000000000002,6.03571428571429,7.749999999999998,23.800000000000004,4.6,5.0,23.199999999999996,24.700000000000003,44.500000000000036,247.75000000000003,23.65,21.024999999999977,9.85,471.8750000000001,24.549999999999997,9.8,27.37500000000026,22.82499999999999,86.00000000000003,4.96,9.499999999999996
5,2023-08-22 04:31:40,3.526315789473684,10.0,7.5,137.5,4.6,3.5238095238095237,3.0,91.07142857142858,4.0,5.0,3.079365079365079,3.24,9.375,3.0,3.0000000000000004,9.333333333333337,22.0,22.42857142857143,227.5,11.50000000000002,8.166666666666668,4.6,360.7142857142859,20.500000000000004,9.0,9.291666666666664,5.500000000000011,23.800000000000004,4.6,11.499999999999995,23.199999999999996,24.700000000000003,44.500000000000036,247.75000000000003,23.65,21.024999999999977,4.96,486.0714285714286,24.549999999999997,9.9,27.874999999999776,20.80000000000001,86.00000000000003,4.96,23.64999999999999
6,2023-08-22 04:31:45,3.588235294117647,10.0,7.5,,,3.382608695652174,3.0,91.07142857142858,,5.0,3.079365079365079,3.24,13.75,3.0,3.0000000000000004,9.66666666666667,22.0,22.42857142857143,,,9.149999999999995,4.6,360.7142857142859,,9.0,9.291666666666664,5.500000000000011,44.58333333333333,4.6,11.499999999999995,23.35,24.700000000000003,44.500000000000036,,,24.495454545454542,4.96,486.0714285714286,,9.9,27.874999999999776,20.80000000000001,88.49999999999997,4.96,23.64999999999999
7,2023-08-22 04:31:50,3.588235294117647,,6.249999999999999,,,3.382608695652174,3.0,91.07142857142858,,5.0,3.079365079365079,3.24,13.75,3.0,3.0000000000000004,9.66666666666667,,57.500000000000036,,,9.149999999999995,4.6,360.7142857142859,,9.0,9.291666666666664,5.500000000000011,44.58333333333333,4.6,11.499999999999995,23.35,,95.75,,,24.495454545454542,4.96,486.0714285714286,,9.9,27.874999999999776,20.80000000000001,88.49999999999997,4.96,23.64999999999999
8,2023-08-22 04:31:55,3.588235294117647,,6.249999999999999,,,3.382608695652174,,76.78571428571428,,0.25,3.0917431192660545,3.142857142857143,13.75,5.0,3.5,9.66666666666667,,57.500000000000036,,,9.149999999999995,,325.0,,0.45,6.818181818181808,8.166666666666668,44.58333333333333,9.0,7.500000000000002,23.35,,95.75,,,24.495454545454542,,845.0000000000003,,0.49500000000000005,21.99999999999998,21.850000000000023,88.49999999999997,9.9,9.75
9,2023-08-22 04:32:00,3.111111111111111,,6.249999999999999,75.0,3.0,3.7628865979381443,,76.78571428571428,7.5,0.25,3.0917431192660545,3.142857142857143,17.5,5.0,3.5,4.8,,57.500000000000036,95.0,4.6,9.720000000000004,,325.0,9.5,0.45,6.818181818181808,8.166666666666668,39.00000000000001,9.0,7.500000000000002,9.050000000000004,,95.75,99.5,4.960000000000001,41.499999999999574,,845.0000000000003,9.95,0.49500000000000005,21.99999999999998,21.850000000000023,48.900000000000006,9.9,9.75
