,timestamp,front-end_carts&p90,orders_carts&p90,unknown_carts&p90,front-end_catalogue&p90,unknown_catalogue&p90,unknown_front-end&p90,front-end_orders&p90,unknown_orders&p90,unknown_payment&p90,unknown_queue-master&p90,unknown_shipping&p90,front-end_user&p90,orders_user&p90,unknown_user&p90
0,2023-08-24 05:21:50,,,205.0,,4.6,4.6,,42.50000000000001,4.6,9.25,205.0,,,8.500000000000002
1,2023-08-24 05:21:55,,,205.00000000000006,,4.6,4.6,,42.50000000000001,8.5,9.25,205.0,,,8.500000000000002
2,2023-08-24 05:22:00,,,205.00000000000006,,4.6,4.6,,42.50000000000001,8.5,9.25,205.0,,,8.5
3,2023-08-24 05:22:05,,,205.00000000000006,,4.6,4.6,,23.5,8.5,9.25,42.5,,,8.5
4,2023-08-24 05:22:10,,,9.25,,4.6,4.6,,23.5,8.5,9.25,42.5,,,8.5
5,2023-08-24 05:22:15,,,9.25,,4.6,4.6,,23.5,8.5,9.25,42.5,,,8.5
6,2023-08-24 05:22:20,,,9.25,,4.6,4.6,,23.5,8.5,9.25,85.0,,,8.5
7,2023-08-24 05:22:25,,,20.500000000000004,,4.6,4.6,,23.5,9.25,9.25,85.0,,,8.5
8,2023-08-24 05:22:30,,,20.500000000000004,,4.6,4.6,,23.5,9.25,425.0,85.0,,,8.5
9,2023-08-24 05:22:35,,,20.500000000000004,,4.6,4.6,,850.0,9.25,425.0,85.0,,,8.5
10,2023-08-24 05:22:40,,,20.5,,4.6,4.6,,850.0,9.25,425.0,85.0,,,8.5
11,2023-08-24 05:22:45,,,20.5,,4.6,8.5,,850.0,9.25,425.0,85.0,,,9.25
12,2023-08-24 05:22:50,,,20.5,,4.6,8.5,,850.0,9.25,425.0,85.0,,,9.25
13,2023-08-24 05:22:55,,,20.5,,4.6,8.5,,850.0,9.25,425.0,85.0,,,9.25
14,2023-08-24 05:23:00,,,20.5,,4.6,8.5,,850.0,9.25,425.0,85.0,,,9.25
15,2023-08-24 05:23:05,,,20.5,,4.6,8.5,,850.0,9.25,425.0,23.5,,,9.25
16,2023-08-24 05:23:10,,,8.5,,4.6,8.5,,850.0,8.5,425.0,23.5,,,9.25
17,2023-08-24 05:23:15,,,8.5,,4.6,8.500000000000002,,850.0,8.5,9.25,23.5,,,8.500000000000002
18,2023-08-24 05:23:20,,,8.5,,4.6,8.500000000000002,,9.25,8.5,9.25,23.5,,,8.500000000000002
19,2023-08-24 05:23:25,,,20.5,,4.6,8.500000000000002,,9.25,8.5,9.25,23.5,,,8.500000000000002
20,2023-08-24 05:23:30,,,20.5,,4.6,4.6,,9.25,8.5,20.5,23.5,,,4.6
21,2023-08-24 05:23:35,,,20.5,,4.6,4.6,,8.5,8.5,20.5,23.5,,,4.6
22,2023-08-24 05:23:40,,,20.5,,4.6,4.6,,8.5,8.5,20.5,23.5,,,4.6
23,2023-08-24 05:23:45,,,20.5,,4.6,4.6,,8.5,8.5,20.5,23.5,,,8.5
24,2023-08-24 05:23:50,,,20.5,,4.6,4.6,,4.6,8.5,20.5,23.5,,,8.5
25,2023-08-24 05:23:55,,,20.5,,4.6,4.6,,4.6,8.5,20.5,23.5,,,8.5
26,2023-08-24 05:24:00,,,20.5,,4.6,4.6,,4.6,8.5,20.5,23.5,,,8.5
27,2023-08-24 05:24:05,,,20.5,,8.5,4.6,,4.6,8.5,20.5,85.0,,,8.5
28,2023-08-24 05:24:10,,,9.25,,8.5,4.6,,4.6,4.6,20.5,85.0,,,8.5
29,2023-08-24 05:24:15,,,9.25,,8.5,4.6,,4.6,4.6,20.500000000000004,85.0,,,9.25
30,2023-08-24 05:24:20,,,9.25,,8.5,4.6,,8.5,4.6,20.500000000000004,85.0,,,9.25
31,2023-08-24 05:24:25,,,9.25,,8.5,4.6,,8.5,4.6,20.500000000000004,85.0,,,9.25
32,2023-08-24 05:24:30,,,9.25,,8.5,4.6,,8.5,4.6,22.75,85.0,,,8.5
33,2023-08-24 05:24:35,,,9.25,,8.5,4.6,,8.5,4.6,22.75,85.0,,,8.5
34,2023-08-24 05:24:40,,,9.25,,8.5,4.6,,8.5,4.6,22.75,85.0,,,8.5
35,2023-08-24 05:24:45,,,9.25,,8.5,4.6,,8.5,4.6,22.750000000000004,85.0,,,8.5
