,timestamp,details-v1-7d4d9d5fcb-gtrkb_cpu,details-v1-7d4d9d5fcb-gtrkb_memory,productpage-v1-66756cddfd-48z5w_cpu,productpage-v1-66756cddfd-48z5w_memory,productpage-v1-66756cddfd-5pjdl_cpu,productpage-v1-66756cddfd-5pjdl_memory,productpage-v1-66756cddfd-7dbg5_cpu,productpage-v1-66756cddfd-7dbg5_memory,productpage-v1-66756cddfd-csds5_cpu,productpage-v1-66756cddfd-csds5_memory,productpage-v1-66756cddfd-fkrm9_cpu,productpage-v1-66756cddfd-fkrm9_memory,productpage-v1-66756cddfd-j5k9c_cpu,productpage-v1-66756cddfd-j5k9c_memory,productpage-v1-66756cddfd-n6hfk_cpu,productpage-v1-66756cddfd-n6hfk_memory,productpage-v1-66756cddfd-pkfrh_cpu,productpage-v1-66756cddfd-pkfrh_memory,productpage-v1-66756cddfd-rntlb_cpu,productpage-v1-66756cddfd-rntlb_memory,productpage-v1-66756cddfd-vjl5h_cpu,productpage-v1-66756cddfd-vjl5h_memory,ratings-v1-85cc46b6d4-lpptk_cpu,ratings-v1-85cc46b6d4-lpptk_memory,reviews-v1-777df99c6d-8bnvq_cpu,reviews-v1-777df99c6d-8bnvq_memory,reviews-v2-cdd8fb88b-m67hx_cpu,reviews-v2-cdd8fb88b-m67hx_memory,reviews-v3-58b6479b-p2kpc_cpu,reviews-v3-58b6479b-p2kpc_memory
12,2023/6/22 03:23,40.7145,65.773568,,97.6896,,98.881536,,104.300544,,100.462592,,98.934784,,97.0752,,103.571456,,98.521088,,98.189312,,106.483712,23.21991062,66.174976,25.52505893,279.187456,29.97782196,239.18592,32.53337986,254.660608
13,2023/6/22 03:23,45.99195373,65.773568,,97.6896,,98.881536,,104.300544,,100.462592,,98.934784,,97.0752,,103.571456,,98.521088,,98.189312,,106.483712,14.893375,66.174976,24.4207979,279.187456,29.97782196,239.18592,30.39997163,254.660608
14,2023/6/22 03:23,36.19066667,65.773568,,97.6896,,98.881536,,104.300544,,100.462592,,98.934784,,97.0752,,103.571456,,98.521088,,98.189312,,106.483712,16.46998498,66.174976,24.4207979,279.187456,29.97782196,239.18592,31.17083812,254.660608
15,2023/6/22 03:23,62.81608535,65.773568,,97.6896,,98.881536,,104.300544,,100.462592,,98.934784,,97.0752,,103.571456,,98.521088,,98.189312,,106.483712,24.13190648,66.408448,41.76572917,277.48352,33.05083656,239.2064,31.17083812,254.660608
16,2023/6/22 03:23,62.81608535,65.773568,,97.6896,,98.881536,,104.300544,,100.462592,,,,97.0752,,103.571456,,98.521088,,98.189312,,106.483712,24.13190648,66.408448,41.76572917,277.48352,36.39221021,239.2064,33.03316656,254.660608
17,2023/6/22 03:24,62.81608535,65.773568,,97.6896,,98.881536,,104.300544,,100.462592,,,,97.0752,,103.571456,,98.521088,,98.189312,,106.483712,25.61655524,66.408448,48.8862812,277.48352,36.39221021,239.2064,34.15514703,254.70976
18,2023/6/22 03:24,55.80028269,65.78176,,97.6896,,98.881536,,104.300544,,100.462592,,,,97.0752,,103.571456,,98.521088,,98.189312,,106.483712,25.61655524,66.408448,40.15871311,277.467136,33.34480821,239.194112,34.15514703,254.70976
19,2023/6/22 03:24,55.80028269,65.78176,,97.6896,,98.881536,,104.300544,,100.462592,,,,97.0752,,103.571456,,98.521088,,98.189312,,106.483712,23.36325124,66.424832,40.15871311,277.467136,33.34480821,239.194112,32.10011855,254.701568
20,2023/6/22 03:24,55.80028269,65.78176,,97.6896,,98.881536,,104.300544,,100.462592,,,,97.0752,,103.571456,,98.521088,,98.189312,,106.483712,23.36325124,66.424832,40.15871311,277.467136,33.34480821,239.194112,31.79433225,254.701568
21,2023/6/22 03:24,56.25102365,65.769472,,97.6896,,98.881536,,104.300544,,100.462592,,,,97.0752,,103.571456,,98.521088,,98.189312,,106.483712,23.36325124,66.424832,38.52894977,277.48352,33.34480821,239.194112,31.79433225,254.701568
22,2023/6/22 03:24,36.49093999,65.769472,,97.6896,,98.881536,,104.300544,,100.462592,,,,97.0752,,103.571456,,98.521088,,98.189312,,106.483712,14.67361803,66.424832,38.52894977,277.48352,22.45914698,239.214592,26.02260114,254.701568
23,2023/6/22 03:24,40.68759219,65.769472,,97.6896,,98.881536,,104.300544,,100.462592,,,,97.0752,,103.571456,,98.521088,,98.189312,,106.483712,21.83268748,66.019328,38.52894977,277.48352,29.21024259,239.214592,33.00465126,254.705664
24,2023/6/22 03:24,40.56253195,65.769472,,97.6896,,98.881536,,104.300544,,100.462592,,,,97.0752,,103.571456,,98.521088,,98.189312,,106.483712,21.83268748,66.019328,15.24135592,277.479424,29.21024259,239.214592,33.00465126,254.705664
25,2023/6/22 03:24,52.06992786,65.712128,,97.6896,,98.881536,,104.300544,,100.462592,,,,97.0752,,103.571456,,98.521088,,98.189312,,106.483712,21.83268748,66.019328,15.24135592,277.479424,30.46165279,239.112192,33.00465126,254.705664
26,2023/6/22 03:24,52.06992786,65.712128,,97.6896,,98.881536,,104.300544,,100.462592,,,,97.0752,,103.571456,,98.521088,,98.189312,,106.483712,22.00786672,66.686976,15.24135592,277.479424,30.46165279,239.112192,25.80605727,254.705664
27,2023/6/22 03:24,55.75842661,65.712128,,97.6896,,98.881536,,104.300544,,100.462592,,,,97.0752,,103.571456,,98.521088,,98.189312,,106.483712,19.42002877,66.686976,15.32490399,277.274624,31.44502718,239.112192,30.53746174,254.644224
28,2023/6/22 03:24,55.95455521,65.712128,,97.6896,,98.881536,,104.300544,,100.462592,,,,97.0752,,103.571456,,98.521088,,98.189312,,106.483712,23.96817,66.68288,15.32490399,277.274624,31.44502718,239.112192,30.53746174,254.644224
29,2023/6/22 03:25,55.95455521,65.712128,,97.6896,,98.881536,,104.300544,,100.462592,,,,97.0752,,103.571456,,98.521088,,98.189312,,106.483712,23.96817,66.68288,15.32490399,277.274624,36.95844098,239.136768,32.58437748,254.644224
30,2023/6/22 03:25,55.30518399,65.712128,,97.6896,,98.881536,,,,100.462592,,,,97.0752,,103.571456,,98.521088,,98.189312,,106.483712,23.96817,66.68288,14.58248345,277.262336,40.10955428,239.136768,32.94672489,254.615552
31,2023/6/22 03:25,55.30518399,65.712128,,97.6896,,98.881536,,,,100.462592,,,,97.0752,,103.571456,,98.521088,,98.189312,,106.483712,16.3542,66.68288,14.58248345,277.262336,37.42740992,239.112192,31.33467018,254.615552
32,2023/6/22 03:25,51.49852632,65.773568,,97.6896,,98.881536,,,,100.462592,,,,97.0752,,103.571456,,98.521088,,98.189312,,106.483712,23.32039352,66.72384,14.58465675,277.254144,37.42740992,239.112192,30.15839457,254.631936
33,2023/6/22 03:25,49.79639369,65.773568,,97.6896,,98.881536,,,,100.462592,,,,97.0752,,103.571456,,98.521088,,98.189312,,106.483712,23.32039352,66.72384,14.19184641,277.254144,37.42740992,239.112192,30.15839457,254.631936
34,2023/6/22 03:25,49.79639369,65.773568,,97.6896,,98.881536,,,,100.462592,,,,97.0752,,103.571456,,98.521088,,98.189312,,106.483712,23.79518431,66.564096,14.19184641,277.254144,34.01140348,239.112192,30.15839457,254.631936
35,2023/6/22 03:25,54.7024594,65.765376,,97.6896,,98.881536,,,,100.462592,,,,97.0752,,103.571456,,98.521088,,98.189312,,106.483712,24.23152331,66.564096,14.19184641,277.254144,30.61573017,239.112192,21.482875,254.631936
36,2023/6/22 03:25,54.7024594,65.765376,,97.6896,,98.881536,,,,100.462592,,,,97.0752,,103.571456,,98.521088,,98.189312,,106.483712,24.23152331,66.564096,15.32834372,277.250048,39.61633239,239.2064,33.07834002,254.615552
37,2023/6/22 03:25,56.63305022,65.765376,,97.6896,,98.881536,,,,100.462592,,,,97.0752,,103.571456,,98.521088,,98.189312,,106.483712,20.32809414,66.564096,15.32834372,277.250048,35.31575591,239.2064,33.07834002,254.615552
38,2023/6/22 03:25,56.63305022,65.765376,,97.6896,,98.881536,,,,100.462592,,,,97.0752,,103.571456,,98.521088,,98.189312,,106.483712,24.7163953,66.985984,16.04103204,277.250048,35.31575591,239.2064,33.07834002,254.615552
39,2023/6/22 03:25,56.63305022,65.765376,,97.6896,,98.881536,,,,100.462592,,,,97.0752,,103.571456,,98.521088,,98.189312,,106.483712,24.7163953,66.985984,17.66773663,277.250048,34.43865682,239.218688,48.7056367,254.636032
