"@timestamp","process.args","kubernetes.labels.app","kubernetes.pod.name"
"2023-08-22 08:37:14","/usr/bin/containerd-shim-runc-v2, -namespace, moby, -id, 6c5a38cc7e468474a946e3ce7a2e34211d28cde2e9e2271480d10ef58c763658, -address, /var/run/desktop-containerd/containerd.sock",adservice,"adservice-76b448fddf-qfsdp"
"2023-08-22 08:37:13","/usr/bin/containerd-shim-runc-v2, -namespace, moby, -id, fd80aca39b4a5f8ee91ae412d3cb64f54aad9f5ded3b54a1cd3e9aae2c352747, -address, /var/run/desktop-containerd/containerd.sock",adservice,"adservice-76b448fddf-qfsdp"
"2023-08-22 08:34:05","runc, --version",loadgenerator,"loadgenerator-7f8f5d8fb6-5mm4r"
"2023-08-22 08:34:03","runc, --version",checkoutservice,"checkoutservice-6d6f4d7cc7-jkzgt"
"2023-08-22 08:31:45","/usr/bin/containerd-shim-runc-v2, -namespace, moby, -id, fd80aca39b4a5f8ee91ae412d3cb64f54aad9f5ded3b54a1cd3e9aae2c352747, -address, /var/run/desktop-containerd/containerd.sock",emailservice,"emailservice-9f8578d69-r6rx8"
"2023-08-22 08:31:44","/usr/bin/containerd-shim-runc-v2, -namespace, moby, -id, 14a3c6a36b2ab66969f7bd075bae996828c22163c51bc8058d0b2973b6b81006, -address, /var/run/desktop-containerd/containerd.sock",adservice,"adservice-76b448fddf-qfsdp"
"2023-08-22 08:24:56","runc, --version",currencyservice,"currencyservice-ccbc788bc-7lbhx"
"2023-08-22 08:24:56","runc, --version",currencyservice,"currencyservice-ccbc788bc-7lbhx"
"2023-08-22 08:24:56","runc, --version",currencyservice,"currencyservice-ccbc788bc-7lbhx"
