,timestamp,adservice-76b448fddf-mt4pz_cpu,adservice-76b448fddf-mt4pz_memory,cartservice-6969c94d94-bm86p_cpu,cartservice-6969c94d94-bm86p_memory,checkoutservice-6d6f4d7cc7-6vtw5_cpu,checkoutservice-6d6f4d7cc7-6vtw5_memory,currencyservice-ccbc788bc-75kbw_cpu,currencyservice-ccbc788bc-75kbw_memory,emailservice-9f8578d69-blc6d_cpu,emailservice-9f8578d69-blc6d_memory,frontend-846c85c54c-chcfv_cpu,frontend-846c85c54c-chcfv_memory,loadgenerator-7f8f5d8fb6-gxnfl_cpu,loadgenerator-7f8f5d8fb6-gxnfl_memory,paymentservice-78549bfd9c-dmwzb_cpu,paymentservice-78549bfd9c-dmwzb_memory,productcatalogservice-6b5dd45849-8cd8z_cpu,productcatalogservice-6b5dd45849-8cd8z_memory,recommendationservice-cc746f6c7-8bv54_cpu,recommendationservice-cc746f6c7-8bv54_memory,redis-cart-6997b66668-g888c_cpu,redis-cart-6997b66668-g888c_memory,shippingservice-7ccdfd8767-rk992_cpu,shippingservice-7ccdfd8767-rk992_memory
0,2023-08-23 09:35:30,79.20963226873675,18.27552208067803,12.18742766964701,-0.17614525867686026,5.098620799829752,-0.6678810837519558,35.057998620643914,-5.562469135802469,5.7460565089273095,0.0,54.64618769569356,-0.14058278007939123,17.59237333743283,0.0,4.527788552113564,0.7088766033695344,24.257300310383375,0.0,14.158703333845583,0.0,7.633239971991667,0.0,5.652865416198007,-0.3117223353960871
1,2023-08-23 09:35:35,79.20963226873675,23.61165852553942,12.18742766964701,-0.17614525867686026,4.836127108185688,-0.4354249512321707,35.057998620643914,-5.562469135802469,5.7460565089273095,0.0,54.64618769569356,0.0,14.762297261367287,0.0,4.527788552113564,0.7088766033695344,24.257300310383375,0.2174195266295319,14.158703333845583,0.0,7.633239971991667,0.0,5.652865416198007,-0.19719043828167485
2,2023-08-23 09:35:40,79.20963226873675,19.64854002393815,12.18742766964701,0.0,4.836127108185688,0.0,35.057998620643914,-9.588586817301062,5.764466687519628,0.0,54.64618769569356,0.0,14.762297261367287,0.0,4.527788552113564,0.7088766033695344,24.257300310383375,0.26418059220170037,11.985360700271256,0.0,6.505599306408418,0.0,5.652865416198007,-0.180224
3,2023-08-23 09:35:45,79.20963226873675,17.68090181347653,12.18742766964701,0.0,4.825479799865802,0.15711728466813904,20.04084271781885,-5.95745347698335,5.764466687519628,0.0,54.64618769569356,0.0,14.762297261367287,0.0,4.527788552113564,0.7028890205351587,22.949839743589603,0.16410854124931706,11.985360700271256,0.0,6.505599306408418,0.0,5.017205316780154,-0.16923147549193499
4,2023-08-23 09:35:50,79.20963226873675,15.713263603014914,12.18742766964701,0.0,4.825479799865802,0.157117284668139,20.04084271781885,-5.95745347698335,5.764466687519628,0.0,58.964507641494805,0.16842664894500747,14.395997653347317,0.0,4.91455748100378,0.6870183612528855,22.949839743589603,0.16410854124931706,16.589587918341998,0.0,6.505599306408418,0.0,5.017205316780154,-0.16923147549193499
5,2023-08-23 09:35:55,26.291841719589392,9.259079335674128,13.841535393007021,0.0,4.825479799865802,0.24696488930844424,20.04084271781885,0.0,6.330536024797743,0.16110287836951986,58.964507641494805,0.16842664894500747,14.395997653347317,0.0,4.91455748100378,0.6870183612528855,22.949839743589603,0.0,16.589587918341998,0.0,6.784168784169042,0.0,5.017205316780154,-0.18708779592827288
6,2023-08-23 09:36:00,26.291841719589392,9.259079335674127,13.841535393007021,0.0,4.825479799865802,0.24696488930844424,27.60417105540374,-0.18440541658536586,6.330536024797743,0.16110287836951986,62.68128969222823,0.16645660668921458,14.366357865842346,0.0,4.394348249756335,0.6529723636802801,22.949839743589603,0.0,16.589587918341998,0.0,6.784168784169042,0.0,6.6627036086525235,-0.14436398590195448
7,2023-08-23 09:36:05,26.291841719589392,9.259079335674127,12.647740007471327,0.0,8.943111066479275,0.4611930622689792,27.60417105540374,-0.20501029463414636,6.330536024797743,0.20900652011442417,62.68128969222823,0.2031837655016911,14.366357865842346,0.0,4.394348249756335,0.65297236368028,35.45963737152122,0.15648972503617944,15.611479789709488,0.0,6.784168784169042,0.0,6.6627036086525235,-0.17831013785370362
8,2023-08-23 09:36:10,24.28995539147879,2.9688901091358364,12.647740007471327,0.0,8.943111066479275,0.4611930622689792,27.60417105540374,-0.24725853658536584,6.330536024797743,0.20900652011442417,62.68128969222823,0.2031837655016911,14.366357865842346,0.0,4.394348249756335,0.4272913690333186,35.45963737152122,0.22504245518619237,15.611479789709488,0.0,6.425994108983958,0.0,6.6627036086525235,-0.17831013785370362
9,2023-08-23 09:36:15,24.28995539147879,2.9688901091358364,12.647740007471327,0.0,8.943111066479275,0.7304842825832407,18.981746423285042,-0.1725952882589542,5.802996331023222,0.18408518851785335,49.915316780289174,-0.14507155123068116,14.366357865842346,0.0,4.394348249756335,0.5127445153948283,35.45963737152122,0.22504245518619237,15.611479789709488,0.0,6.425994108983958,0.0,5.571086152582043,0.0
