,timestamp,ratings.csv
0,2023-06-28 08:25:21,0
1,2023-06-28 08:25:26,0
2,2023-06-28 08:25:31,0
3,2023-06-28 08:25:36,0
4,2023-06-28 08:25:41,0
5,2023-06-28 08:25:46,0
6,2023-06-28 08:25:51,0
7,2023-06-28 08:25:56,0
8,2023-06-28 08:26:01,0
9,2023-06-28 08:26:06,0
10,2023-06-28 08:26:11,0
11,2023-06-28 08:26:16,0
12,2023-06-28 08:26:21,0
13,2023-06-28 08:26:26,0
14,2023-06-28 08:26:31,0
15,2023-06-28 08:26:36,0
16,2023-06-28 08:26:41,0
17,2023-06-28 08:26:46,0
18,2023-06-28 08:26:51,0
19,2023-06-28 08:26:56,0
20,2023-06-28 08:27:01,0
21,2023-06-28 08:27:06,0
22,2023-06-28 08:27:11,0
23,2023-06-28 08:27:16,0
24,2023-06-28 08:27:21,0
25,2023-06-28 08:27:26,0
26,2023-06-28 08:27:31,0
27,2023-06-28 08:27:36,0
28,2023-06-28 08:27:41,0
29,2023-06-28 08:27:46,0
30,2023-06-28 08:27:51,0
31,2023-06-28 08:27:56,0
32,2023-06-28 08:28:01,0
33,2023-06-28 08:28:06,0
34,2023-06-28 08:28:11,0
35,2023-06-28 08:28:16,0
36,2023-06-28 08:28:21,0
37,2023-06-28 08:28:26,0
38,2023-06-28 08:28:31,0
39,2023-06-28 08:28:36,0
40,2023-06-28 08:28:41,0
41,2023-06-28 08:28:46,0
42,2023-06-28 08:28:51,0
43,2023-06-28 08:28:56,0
44,2023-06-28 08:29:01,0
45,2023-06-28 08:29:06,0
46,2023-06-28 08:29:11,0
47,2023-06-28 08:29:16,0
48,2023-06-28 08:29:21,0
49,2023-06-28 08:29:26,0
50,2023-06-28 08:29:31,0
51,2023-06-28 08:29:36,0
52,2023-06-28 08:29:41,0
53,2023-06-28 08:29:46,0
54,2023-06-28 08:29:51,0
55,2023-06-28 08:29:56,0
56,2023-06-28 08:30:01,0
57,2023-06-28 08:30:06,0
58,2023-06-28 08:30:11,0
59,2023-06-28 08:30:16,0
60,2023-06-28 08:30:21,0
61,2023-06-28 08:30:26,0
62,2023-06-28 08:30:31,0
63,2023-06-28 08:30:36,0
64,2023-06-28 08:30:41,0
65,2023-06-28 08:30:46,0
66,2023-06-28 08:30:51,0
67,2023-06-28 08:30:56,0
68,2023-06-28 08:31:01,0
69,2023-06-28 08:31:06,0
70,2023-06-28 08:31:11,0
71,2023-06-28 08:31:16,0
72,2023-06-28 08:31:21,0
73,2023-06-28 08:31:26,0
74,2023-06-28 08:31:31,0
75,2023-06-28 08:31:36,0
76,2023-06-28 08:31:41,0
77,2023-06-28 08:31:46,0
78,2023-06-28 08:31:51,0
79,2023-06-28 08:31:56,0
80,2023-06-28 08:32:01,0
81,2023-06-28 08:32:06,0
82,2023-06-28 08:32:11,0
83,2023-06-28 08:32:16,0
84,2023-06-28 08:32:21,0
85,2023-06-28 08:32:26,0
86,2023-06-28 08:32:31,0
87,2023-06-28 08:32:36,0
88,2023-06-28 08:32:41,0
89,2023-06-28 08:32:46,0
90,2023-06-28 08:32:51,0
91,2023-06-28 08:32:56,0
92,2023-06-28 08:33:01,0
93,2023-06-28 08:33:06,0
94,2023-06-28 08:33:11,0
95,2023-06-28 08:33:16,0
96,2023-06-28 08:33:21,0
97,2023-06-28 08:33:26,0
98,2023-06-28 08:33:31,0
99,2023-06-28 08:33:36,0
100,2023-06-28 08:33:41,0
101,2023-06-28 08:33:46,0
102,2023-06-28 08:33:51,0
103,2023-06-28 08:33:56,0
104,2023-06-28 08:34:01,0
105,2023-06-28 08:34:06,0
106,2023-06-28 08:34:11,0
107,2023-06-28 08:34:16,0
108,2023-06-28 08:34:21,0
109,2023-06-28 08:34:26,0
110,2023-06-28 08:34:31,0
111,2023-06-28 08:34:36,0
112,2023-06-28 08:34:41,0
113,2023-06-28 08:34:46,0
114,2023-06-28 08:34:51,0
115,2023-06-28 08:34:56,0
116,2023-06-28 08:35:01,0
117,2023-06-28 08:35:06,0
118,2023-06-28 08:35:11,0
119,2023-06-28 08:35:16,0
120,2023-06-28 08:35:21,0
