,timestamp,currencyservice.csv
0,2023-08-23 05:52:02,0
1,2023-08-23 05:52:07,0
2,2023-08-23 05:52:12,0
3,2023-08-23 05:52:17,0
4,2023-08-23 05:52:22,0
5,2023-08-23 05:52:27,0
6,2023-08-23 05:52:32,0
7,2023-08-23 05:52:37,0
8,2023-08-23 05:52:42,0
9,2023-08-23 05:52:47,0
10,2023-08-23 05:52:52,0
11,2023-08-23 05:52:57,0
12,2023-08-23 05:53:02,0
13,2023-08-23 05:53:07,0
14,2023-08-23 05:53:12,0
15,2023-08-23 05:53:17,0
16,2023-08-23 05:53:22,0
17,2023-08-23 05:53:27,0
18,2023-08-23 05:53:32,0
19,2023-08-23 05:53:37,0
20,2023-08-23 05:53:42,0
21,2023-08-23 05:53:47,0
22,2023-08-23 05:53:52,0
23,2023-08-23 05:53:57,0
24,2023-08-23 05:54:02,0
25,2023-08-23 05:54:07,0
26,2023-08-23 05:54:12,0
27,2023-08-23 05:54:17,0
28,2023-08-23 05:54:22,0
29,2023-08-23 05:54:27,0
30,2023-08-23 05:54:32,0
31,2023-08-23 05:54:37,0
32,2023-08-23 05:54:42,0
33,2023-08-23 05:54:47,0
34,2023-08-23 05:54:52,0
35,2023-08-23 05:54:57,0
36,2023-08-23 05:55:02,0
37,2023-08-23 05:55:07,0
38,2023-08-23 05:55:12,0
39,2023-08-23 05:55:17,0
40,2023-08-23 05:55:22,0
41,2023-08-23 05:55:27,0
42,2023-08-23 05:55:32,0
43,2023-08-23 05:55:37,1
44,2023-08-23 05:55:42,0
45,2023-08-23 05:55:47,0
46,2023-08-23 05:55:52,0
47,2023-08-23 05:55:57,0
48,2023-08-23 05:56:02,0
49,2023-08-23 05:56:07,0
50,2023-08-23 05:56:12,0
51,2023-08-23 05:56:17,0
52,2023-08-23 05:56:22,0
53,2023-08-23 05:56:27,0
54,2023-08-23 05:56:32,0
55,2023-08-23 05:56:37,0
56,2023-08-23 05:56:42,0
57,2023-08-23 05:56:47,0
58,2023-08-23 05:56:52,0
59,2023-08-23 05:56:57,0
60,2023-08-23 05:57:02,0
61,2023-08-23 05:57:07,0
62,2023-08-23 05:57:12,0
63,2023-08-23 05:57:17,0
64,2023-08-23 05:57:22,0
65,2023-08-23 05:57:27,0
66,2023-08-23 05:57:32,0
67,2023-08-23 05:57:37,0
68,2023-08-23 05:57:42,0
69,2023-08-23 05:57:47,0
70,2023-08-23 05:57:52,0
71,2023-08-23 05:57:57,0
72,2023-08-23 05:58:02,0
73,2023-08-23 05:58:07,0
74,2023-08-23 05:58:12,0
75,2023-08-23 05:58:17,0
76,2023-08-23 05:58:22,0
77,2023-08-23 05:58:27,0
78,2023-08-23 05:58:32,0
79,2023-08-23 05:58:37,0
80,2023-08-23 05:58:42,0
81,2023-08-23 05:58:47,0
82,2023-08-23 05:58:52,0
83,2023-08-23 05:58:57,0
84,2023-08-23 05:59:02,0
85,2023-08-23 05:59:07,0
86,2023-08-23 05:59:12,0
87,2023-08-23 05:59:17,0
88,2023-08-23 05:59:22,0
89,2023-08-23 05:59:27,0
90,2023-08-23 05:59:32,0
91,2023-08-23 05:59:37,0
92,2023-08-23 05:59:42,0
93,2023-08-23 05:59:47,0
94,2023-08-23 05:59:52,0
95,2023-08-23 05:59:57,0
96,2023-08-23 06:00:02,1
97,2023-08-23 06:00:07,0
98,2023-08-23 06:00:12,0
99,2023-08-23 06:00:17,0
100,2023-08-23 06:00:22,0
101,2023-08-23 06:00:27,0
102,2023-08-23 06:00:32,0
103,2023-08-23 06:00:37,0
104,2023-08-23 06:00:42,0
105,2023-08-23 06:00:47,0
106,2023-08-23 06:00:52,0
107,2023-08-23 06:00:57,0
108,2023-08-23 06:01:02,0
109,2023-08-23 06:01:07,0
110,2023-08-23 06:01:12,0
111,2023-08-23 06:01:17,0
112,2023-08-23 06:01:22,0
113,2023-08-23 06:01:27,0
114,2023-08-23 06:01:32,0
115,2023-08-23 06:01:37,0
116,2023-08-23 06:01:42,0
117,2023-08-23 06:01:47,0
118,2023-08-23 06:01:52,0
119,2023-08-23 06:01:57,0
120,2023-08-23 06:02:02,0
