"@timestamp","process.executable","process.args",message,"kubernetes.namespace","kubernetes.labels.version","kubernetes.labels.app","event.type","event.dataset","event.category","event.action","process.name"
"2023-06-27 06:21:06","/usr/bin/runc","runc, --root, /var/run/docker/runtime-runc/moby, --log, /var/run/desktop-containerd/daemon/io.containerd.runtime.v2.task/moby/8d9918dec65e27ce6d755e62ffebe1b4929e62809021f3297880ae96b94a939e/log.json, --log-format, json, exec, --process, /tmp/runc-process3803769066, --detach, --pid-file, /var/run/desktop-containerd/daemon/io.containerd.runtime.v2.task/moby/8d9918dec65e27ce6d755e62ffebe1b4929e62809021f3297880ae96b94a939e/0f0fd5b811f2a2e146968bf86c95a0bf196cfd80d49a234e368822c278b24469.pid, 8d9918dec65e27ce6d755e62ffebe1b4929e62809021f3297880ae96b94a939e","ERROR for PID 2910: failed to get namespaces for /usr/bin/runc PID 2910: stat /proc/2910/ns/mnt: no such file or directory",default,v1,reviews,info,process,process,"process_error",runc
"2023-06-27 06:21:04","/usr/local/bin/nsexec","/usr/local/bin/nsexec, -n, /proc/37764/ns/net, --, ipset, save, -o, xml","Process nsexec (PID: 2113) by user root STARTED",default,v2,reviews,start,process,process,"process_started",nsexec
"2023-06-27 06:21:04","/usr/local/bin/nsexec","/usr/local/bin/nsexec, -n, /proc/37764/ns/net, --, iptables-save, -c","Process nsexec (PID: 1580) by user root STOPPED",default,v2,reviews,end,process,process,"process_stopped",nsexec
"2023-06-27 06:21:02","/usr/local/bin/envoy","/usr/local/bin/envoy, -c, etc/istio/proxy/envoy-rev.json, --drain-time-s, 45, --drain-strategy, immediate, --local-address-ip-version, v4, --file-flush-interval-msec, 1000, --disable-hot-restart, --allow-unknown-static-fields, --log-format, %Y-%m-%dT%T.%fZ	%l	envoy %n %g:%#	%v	thread=%t, -l, warning, --component-log-level, misc:error, --concurrency, 2","Process envoy (PID: 1307) STARTED",default,v3,reviews,start,process,process,"process_started",envoy
"2023-06-27 06:21:02","/usr/local/bin/envoy","/usr/local/bin/envoy, -c, etc/istio/proxy/envoy-rev.json, --drain-time-s, 45, --drain-strategy, immediate, --local-address-ip-version, v4, --file-flush-interval-msec, 1000, --disable-hot-restart, --allow-unknown-static-fields, --log-format, %Y-%m-%dT%T.%fZ	%l	envoy %n %g:%#	%v	thread=%t, -l, warning, --component-log-level, misc:error, --concurrency, 2","Process envoy (PID: 1386) STARTED",default,v3,reviews,start,process,process,"process_started",envoy
"2023-06-27 06:21:02","/usr/local/bin/envoy","/usr/local/bin/envoy, -c, etc/istio/proxy/envoy-rev.json, --drain-time-s, 45, --drain-strategy, immediate, --local-address-ip-version, v4, --file-flush-interval-msec, 1000, --disable-hot-restart, --allow-unknown-static-fields, --log-format, %Y-%m-%dT%T.%fZ	%l	envoy %n %g:%#	%v	thread=%t, -l, warning, --component-log-level, misc:error, --concurrency, 2","Process envoy (PID: 1366) STARTED",default,v3,reviews,start,process,process,"process_started",envoy
"2023-06-27 06:21:02","/usr/bin/bash","/bin/bash, /opt/ol/helpers/runtime/docker-server.sh, /opt/ol/wlp/bin/server, run, defaultServer","Process docker-server.s (PID: 554) by user auditbeat STOPPED",default,v3,reviews,end,process,process,"process_stopped","docker-server.s"
"2023-06-27 06:20:55","/usr/bin/runc","runc, --root, /var/run/docker/runtime-runc/moby, --log, /var/run/desktop-containerd/daemon/io.containerd.runtime.v2.task/moby/091a331a096137bd21fa6afbe5bb63dd6ddc2ce42693bf3866089b2d698878cd/log.json, --log-format, json, create, --bundle, /var/run/desktop-containerd/daemon/io.containerd.runtime.v2.task/moby/091a331a096137bd21fa6afbe5bb63dd6ddc2ce42693bf3866089b2d698878cd, --pid-file, /var/run/desktop-containerd/daemon/io.containerd.runtime.v2.task/moby/091a331a096137bd21fa6afbe5bb63dd6ddc2ce42693bf3866089b2d698878cd/init.pid, 091a331a096137bd21fa6afbe5bb63dd6ddc2ce42693bf3866089b2d698878cd","Process runc (PID: 99450) by user root STOPPED",default,v1,reviews,end,process,process,"process_stopped",runc
"2023-06-27 06:20:55","/usr/bin/runc","runc, --root, /var/run/docker/runtime-runc/moby, --log, /var/run/desktop-containerd/daemon/io.containerd.runtime.v2.task/moby/08ffc3f4f1772ebfb0b25db6290ae949710a7ef590cc0a266fe36e7ec9c8c2e4/log.json, --log-format, json, create, --bundle, /var/run/desktop-containerd/daemon/io.containerd.runtime.v2.task/moby/08ffc3f4f1772ebfb0b25db6290ae949710a7ef590cc0a266fe36e7ec9c8c2e4, --pid-file, /var/run/desktop-containerd/daemon/io.containerd.runtime.v2.task/moby/08ffc3f4f1772ebfb0b25db6290ae949710a7ef590cc0a266fe36e7ec9c8c2e4/init.pid, 08ffc3f4f1772ebfb0b25db6290ae949710a7ef590cc0a266fe36e7ec9c8c2e4","Process runc (PID: 99344) by user root STOPPED",default,v1,reviews,end,process,process,"process_stopped",runc
"2023-06-27 06:20:55","/usr/bin/dockerd","libnetwork-setkey, -exec-root=/var/run/docker, 091a331a096137bd21fa6afbe5bb63dd6ddc2ce42693bf3866089b2d698878cd, bffd31080bab","Process exe (PID: 99492) by user root STOPPED",default,v1,reviews,end,process,process,"process_stopped",exe
"2023-06-27 06:20:54","/usr/bin/dockerd","libnetwork-setkey, -exec-root=/var/run/docker, 091a331a096137bd21fa6afbe5bb63dd6ddc2ce42693bf3866089b2d698878cd, bffd31080bab","Process exe (PID: 99492) by user root STARTED",default,v1,reviews,start,process,process,"process_started",exe
"2023-06-27 06:20:54","/","runc, init","Process runc:[2:INIT] (PID: 99475) by user root STARTED",default,v1,reviews,start,process,process,"process_started","runc:[2:INIT]"
"2023-06-27 06:20:54","/pause","/pause","Process pause (PID: 99302) STARTED",default,v1,reviews,start,process,process,"process_started",pause
