,timestamp,details-v1-7d4d9d5fcb-pkpvm_cpu,details-v1-7d4d9d5fcb-pkpvm_memory,productpage-v1-66756cddfd-psmzt_cpu,productpage-v1-66756cddfd-psmzt_memory,ratings-v1-85cc46b6d4-txdpr_cpu,ratings-v1-85cc46b6d4-txdpr_memory,reviews-v1-777df99c6d-lz7ht_cpu,reviews-v1-777df99c6d-lz7ht_memory,reviews-v2-cdd8fb88b-4fhc4_cpu,reviews-v2-cdd8fb88b-4fhc4_memory,reviews-v2-cdd8fb88b-g72ph_cpu,reviews-v2-cdd8fb88b-g72ph_memory,reviews-v2-cdd8fb88b-hdknv_cpu,reviews-v2-cdd8fb88b-hdknv_memory,reviews-v2-cdd8fb88b-j8xf2_cpu,reviews-v2-cdd8fb88b-j8xf2_memory,reviews-v2-cdd8fb88b-l7c7g_cpu,reviews-v2-cdd8fb88b-l7c7g_memory,reviews-v2-cdd8fb88b-ljxhw_cpu,reviews-v2-cdd8fb88b-ljxhw_memory,reviews-v2-cdd8fb88b-pd9dw_cpu,reviews-v2-cdd8fb88b-pd9dw_memory,reviews-v2-cdd8fb88b-sxt2s_cpu,reviews-v2-cdd8fb88b-sxt2s_memory,reviews-v3-58b6479b-6btgp_cpu,reviews-v3-58b6479b-6btgp_memory
19,2023-06-27 06:12:32,53.74629818738621,64.126976,355.1870856023196,100.651008,23.349874649756984,69.28384,18.558359739048274,221.048832,,,,,,113.606656,,,,314.687488,,145.444864,30.755715798210012,218.914816,,342.601728,29.334488465915946,229.732352
20,2023-06-27 06:12:37,58.27381070219517,64.126976,355.18708560231966,100.651008,19.82093026102371,69.28384,15.684002281929114,221.048832,,,,,,113.606656,,,,314.687488,,145.444864,33.08485978434326,218.914816,,342.601728,30.393221306795102,229.732352
21,2023-06-27 06:12:42,58.27381070219517,64.126976,368.64947327495514,100.78208,25.755117906193878,69.066752,16.99902798096637,221.036544,,,,,,113.606656,,,,314.687488,,145.444864,36.47608112220892,218.914816,,342.601728,30.393221306795102,229.732352
22,2023-06-27 06:12:47,51.99513768751894,64.126976,415.2298202235615,100.78208,25.755117906193878,69.066752,20.323298650508583,221.036544,,,,,,113.606656,,,,314.687488,,145.444864,36.47608112220892,218.914816,,342.601728,28.52994985204007,229.732352
23,2023-06-27 06:12:52,57.322443868359315,64.114688,415.2298202235615,100.78208,25.85128738276498,69.402624,20.323298650508583,221.036544,,,,,,113.606656,,,,314.687488,,145.444864,36.47608112220892,218.914816,,342.601728,32.425525307937434,229.666816
24,2023-06-27 06:12:57,57.322443868359315,64.114688,358.7674461122229,100.429824,25.85128738276498,69.402624,19.18274324966212,221.196288,,,,,,,,,,314.687488,,145.444864,27.681545979973002,218.914816,,342.601728,32.425525307937434,229.666816
25,2023-06-27 06:13:02,57.322443868359315,64.114688,200.8350060421928,100.429824,25.85128738276498,69.402624,18.39004901631593,221.196288,,,,,,,,,,314.687488,,145.444864,30.40499918693572,219.451392,,342.601728,32.425525307937434,229.666816
26,2023-06-27 06:13:07,46.85645994832061,64.192512,184.53102686317294,99.98336,21.035661561174127,69.24288,18.39004901631593,221.196288,,,,,,,,,,314.687488,,145.444864,30.40499918693572,219.451392,,342.601728,32.0424897119332,229.666816
27,2023-06-27 06:13:12,46.85645994832061,64.192512,205.11199594261362,99.98336,21.035661561174127,69.24288,12.27262401588811,225.693696,,,,,,,,,,314.687488,,145.444864,30.40499918693572,219.451392,,342.601728,26.373271587409942,229.564416
28,2023-06-27 06:13:17,46.85645994832061,64.192512,246.97162895328796,99.98336,21.035661561174127,69.24288,14.662487250291946,225.693696,,,,,,,,,,314.687488,,145.444864,22.41216131538739,219.099136,,342.601728,26.373271587409942,229.564416
29,2023-06-27 06:13:22,27.490480750007933,64.192512,208.07153929623715,99.98336,13.698806624578781,69.095424,14.662487250291946,225.693696,,,,,,,,,,314.687488,,145.444864,22.412161315387394,219.099136,,342.601728,24.849432534679107,229.384192
30,2023-06-27 06:13:27,32.21452570032289,64.262144,229.19947983468367,99.889152,16.083602834927685,69.095424,13.621677462586428,225.44384,,,,,,,,,,314.687488,,145.444864,22.092490790593303,219.086848,,342.601728,22.84529700450187,229.384192
31,2023-06-27 06:13:32,32.21452570032289,64.262144,185.67512822741585,99.889152,16.083602834927685,69.095424,11.946412438780042,225.44384,,,,,,,,,,314.687488,,145.444864,22.092490790593303,219.086848,,342.601728,22.84529700450187,229.384192
32,2023-06-27 06:13:37,32.987282538118066,64.3072,185.67512822741585,99.889152,16.08360283492768,69.095424,13.815763043363383,226.312192,,,,,,,,,,314.687488,,145.444864,15.885011039018623,219.131904,,342.601728,17.930430479962656,229.384192
33,2023-06-27 06:13:42,32.987282538118066,64.3072,235.3258097231467,100.057088,10.4649787427663,69.095424,13.258276163727938,226.312192,,,,,,,,,,314.687488,,145.444864,17.702518022888032,219.131904,,342.601728,14.17811435139547,229.384192
34,2023-06-27 06:13:47,32.987282538118066,64.3072,235.3258097231467,100.057088,17.205463290679237,68.599808,13.258276163727938,226.312192,,,,,,,,,,314.687488,,145.444864,21.810083806432893,219.131904,,342.601728,22.95670134639011,229.978112
35,2023-06-27 06:13:52,43.394888301501325,64.299008,235.3258097231467,100.057088,19.483984880134585,68.599808,13.273179929340133,226.308096,,,,,,,,,,314.687488,,145.444864,25.85890613747336,219.148288,,342.601728,25.9995233956651,229.978112
36,2023-06-27 06:13:57,43.394888301501325,64.299008,272.00905854773833,100.057088,19.483984880134585,68.599808,14.545131575610759,226.308096,,,,,,,,,,314.687488,,145.444864,25.85890613747336,219.148288,,342.601728,25.9995233956651,229.978112
37,2023-06-27 06:14:02,43.394888301501325,64.299008,270.2484680957978,99.92192,19.483984880134585,68.599808,16.02981555428892,226.516992,,,,,,,,,,314.687488,,145.444864,29.41968495202307,219.148288,,342.601728,25.273861667541592,229.96992
38,2023-06-27 06:14:07,36.894474999999716,64.299008,312.9304715115958,99.92192,22.903193482332576,68.599808,16.02981555428892,226.516992,,,,,,,,,,314.687488,,145.444864,23.76260642113739,219.148288,,342.601728,25.273861667541592,229.96992
39,2023-06-27 06:14:12,50.89943914402067,64.299008,312.9304715115958,99.92192,22.02074874127011,68.685824,17.93474643524682,226.516992,,,,,,,,,,314.687488,,145.444864,28.744080213113236,219.168768,,342.601728,27.279882143708857,229.96992
40,2023-06-27 06:14:17,50.89943914402067,64.299008,257.28361041504627,99.92192,22.02074874127011,68.685824,15.177727539488503,226.516992,,,,,,,,,,314.687488,,145.444864,31.16929153054764,219.168768,,342.601728,29.390664999700963,229.96992
41,2023-06-27 06:14:22,50.89943914402067,64.299008,231.20607112241325,99.92192,21.25069383720567,68.685824,13.683165336551266,226.516992,,,,,,,,,,314.687488,,145.444864,32.3308717167852,219.21792,,342.601728,21.881569327537644,229.96992
42,2023-06-27 06:14:27,55.36289956692238,64.299008,175.91582763387296,99.92192,23.89102625071406,68.988928,11.563800707779707,226.516992,,,,,,,,,,314.687488,,145.444864,32.90411119996138,219.21792,,342.601728,26.68441677754021,230.05184
43,2023-06-27 06:14:32,55.36289956692238,64.299008,361.9232061631799,99.98336,23.89102625071406,68.988928,17.078745712885826,226.594816,,,,,,,,,,314.687488,,145.444864,32.90411119996138,219.21792,,342.601728,32.22204346382791,230.05184
44,2023-06-27 06:14:37,54.930178083425595,64.299008,361.9232061631799,99.98336,23.89102625071406,68.988928,18.131388693642688,226.594816,,,,,,,,,,314.687488,,145.444864,25.443795370931962,219.21792,,342.601728,32.22204346382791,230.05184
45,2023-06-27 06:14:42,57.35156383159885,64.299008,413.64665148928884,99.98336,23.89102625071406,68.988928,18.37778461183621,226.603008,,,,,,,,,,314.687488,,145.444864,32.48330968872419,219.21792,,342.601728,33.96791886577617,230.05184
46,2023-06-27 06:14:47,57.35156383159885,64.299008,417.187236916151,100.028416,14.860133333333655,68.988928,18.37778461183621,226.603008,,,,,,,,,,314.687488,,145.444864,32.48330968872419,219.21792,,342.601728,37.808694829462254,230.05184
47,2023-06-27 06:14:52,50.278354904287816,64.299008,417.187236916151,100.028416,14.860133333333655,68.988928,17.668443002781405,226.603008,,,,,,,,,,314.687488,,145.444864,35.54536647290461,219.21792,,342.601728,37.808694829462254,230.05184
48,2023-06-27 06:14:57,50.51705140475772,64.299008,417.187236916151,100.028416,26.91310148731356,68.517888,17.668443002781405,226.603008,,,,,,,,,,314.687488,,145.444864,34.97561189577993,219.19744,,342.601728,37.808694829462254,230.05184
49,2023-06-27 06:15:02,55.60954139470905,64.274432,216.3435658921743,99.872768,26.91310148731356,68.517888,11.89007607134171,226.676736,,,,,,,,,,314.687488,,145.444864,34.97561189577993,219.19744,,342.601728,33.144569466342595,230.039552
50,2023-06-27 06:15:07,55.60954139470905,64.274432,243.81873030892714,99.872768,26.91310148731356,68.517888,13.317610387335238,226.676736,,,,,,,,,,314.687488,,145.444864,31.27256502226542,219.19744,,342.601728,33.144569466342595,230.039552
51,2023-06-27 06:15:12,46.693613546500366,64.262144,271.29389472568,99.872768,26.18423599292443,68.517888,17.13041179192236,226.676736,,,,,,,,,,314.687488,,145.444864,29.97702916278916,219.19744,,342.601728,33.144569466342595,230.039552
52,2023-06-27 06:15:17,46.693613546500366,64.262144,261.122588858598,99.872768,22.135172384546163,68.46464,13.91603277259973,226.676736,,,,,,,,,,314.687488,,145.444864,29.97702916278916,219.19744,,342.601728,28.522773508135863,230.035456
53,2023-06-27 06:15:22,46.693613546500366,64.262144,233.64742444184523,99.872768,22.135172384546163,68.46464,12.488498456606196,226.676736,,,,,,,,,,314.687488,,145.444864,23.105428982983216,219.48416,,342.601728,28.522773508135863,230.035456
54,2023-06-27 06:15:27,39.82494908659857,64.262144,206.1722600250924,99.872768,9.765761095279629,68.46464,11.060964140612668,226.676736,,,,,,,,,,314.687488,,145.444864,27.039618341641038,219.48416,,342.601728,23.537541218009945,230.035456
55,2023-06-27 06:15:32,38.77668918233643,64.454656,225.92760658042323,99.966976,12.204922860342387,68.304896,13.429976174130132,226.840576,,,,,,,,,,314.687488,,145.444864,23.421341857274722,219.48416,,342.601728,23.537541218009945,230.035456
56,2023-06-27 06:15:37,38.77668918233643,64.454656,225.92760658042323,99.966976,13.619781328430188,68.304896,13.429976174130132,226.840576,,,,,,,,,,314.687488,,145.444864,21.168040328804636,219.48416,,342.601728,18.69361330843191,230.035456
57,2023-06-27 06:15:42,32.691828935527994,64.49152,251.40971205045992,99.971072,16.978301617053603,68.304896,12.100193903176656,226.840576,,,,,,,,,,314.687488,,145.444864,15.602088318774681,219.48416,,342.601728,16.994833093686896,230.035456
58,2023-06-27 06:15:47,38.506402706428425,64.49152,252.51203878516947,99.971072,19.36717580773004,68.03456,13.592709883103478,227.037184,,,,,,,,,,314.687488,,145.444864,25.112869688099327,219.643904,,342.601728,26.87524217166037,230.166528
59,2023-06-27 06:15:52,38.506402706428425,64.49152,252.51203878516947,99.971072,19.36717580773004,68.03456,13.592709883103478,227.037184,,,,,,,,,,314.687488,,145.444864,25.112869688099327,219.643904,,342.601728,26.87524217166037,230.166528
60,2023-06-27 06:15:57,41.42070865198808,64.47104,263.1893743026346,100.00384,17.493455243573358,67.969024,13.592709883103478,227.037184,,,,,,,,,,314.687488,,145.444864,25.45997923073714,219.643904,,,26.87524217166037,230.166528
61,2023-06-27 06:16:02,44.11436794332601,64.47104,216.0625630454035,100.00384,21.097351753029805,67.969024,11.113645566351696,227.037184,,,,,,,,,,314.687488,,145.444864,25.45997923073714,219.643904,,,27.89362999085671,230.273024
62,2023-06-27 06:16:07,44.11436794332601,64.47104,242.39592031306103,100.00384,20.490135707562747,68.677632,12.859787368965003,227.069952,,,,,,,,,,314.687488,,145.444864,24.681434599153384,219.643904,,,27.89362999085671,230.273024
63,2023-06-27 06:16:12,41.38647968804425,64.47104,252.06316250051435,100.098048,20.490135707562747,68.677632,16.7168529102321,227.069952,,,,,,,,,,314.687488,,145.444864,25.232006898196293,219.652096,,,27.89362999085671,230.273024
64,2023-06-27 06:16:17,46.95801647321563,64.495616,297.46938524691177,100.098048,20.966575864888128,68.677632,16.7168529102321,227.069952,,,,,,,,,,,,145.444864,25.232006898196293,219.652096,,,18.71947833288231,230.141952
65,2023-06-27 06:16:22,46.95801647321563,64.495616,291.9262175277194,100.10624,21.279752889598345,67.776512,15.949547621362848,227.049472,,,,,,,,,,,,145.444864,18.120187598035823,219.652096,,,20.95281325690056,230.141952
66,2023-06-27 06:16:27,46.95801647321563,64.495616,291.9262175277194,100.10624,21.27975288959835,67.776512,15.949547621362848,227.049472,,,,,,,,,,,,145.444864,23.266680346089345,219.652096,,,26.800019088218917,230.141952
67,2023-06-27 06:16:32,44.21062458236827,64.495616,275.0846667181911,100.10624,17.42557599389904,67.776512,15.664450899339725,227.049472,,,,,,,,,,,,,26.22884787519566,221.278208,,,22.440660983281507,230.141952
68,2023-06-27 06:16:37,44.21062458236827,64.495616,288.6489907931977,100.020224,20.29385426160021,67.964928,15.263609491746994,227.074048,,,,,,,,,,,,,26.22884787519566,221.278208,,,26.120103524099413,230.301696
69,2023-06-27 06:16:42,42.21423712041676,64.495616,287.0142482007381,100.020224,20.29385426160021,67.964928,15.263609491746994,227.074048,,,,,,,,,,,,,27.45737167573404,221.270016,,,26.120103524099413,230.301696
70,2023-06-27 06:16:47,47.350348516435446,64.507904,287.0142482007381,100.020224,17.961341564370183,67.964928,11.732348278307201,227.074048,,,,,,,,,,,,,29.746239147255345,221.270016,,,26.080056179775223,230.301696
71,2023-06-27 06:16:52,47.350348516435446,64.507904,307.888341390851,100.016128,22.160941275344715,68.255744,11.67259521358073,227.074048,,,,,,,,,,,,,29.74623914725534,221.270016,,,26.080056179775223,230.301696
72,2023-06-27 06:16:57,40.292457898225685,64.507904,323.7566848184381,100.016128,23.081364659051562,68.255744,14.866575162864793,227.065856,,,,,,,,,,,,,29.95631079855831,221.2864,,,28.508971569884817,230.285312
73,2023-06-27 06:17:02,46.04341353951395,64.53248,303.56309245116694,99.96288,23.081364659051562,68.255744,14.866575162864793,227.065856,,,,,,,,,,,,,29.95631079855831,221.2864,,,28.96588614730935,230.285312
74,2023-06-27 06:17:07,46.04341353951394,64.53248,303.56309245116694,99.96288,22.80618036139037,68.337664,15.15542530993283,227.065856,,,,,,,,,,,,,29.972637887441707,221.30688,,,28.96588614730935,230.285312
75,2023-06-27 06:17:12,46.04341353951394,64.53248,311.98110114743884,99.96288,22.80618036139037,68.337664,15.377971002168135,227.10272,,,,,,,,,,,,,23.740325440381703,221.30688,,,28.96588614730935,230.285312
76,2023-06-27 06:17:17,49.253888818051976,64.53248,263.36404621862965,99.96288,22.806180361390375,68.337664,15.377971002168135,227.10272,,,,,,,,,,,,,29.400795206362147,221.30688,,,33.14827948516042,230.457344
77,2023-06-27 06:17:22,54.497357768159844,64.589824,182.89100000000644,99.96288,23.48985834348011,68.337664,17.110836719576316,227.598336,,,,,,,,,,,,,24.094115009364927,221.30688,,,33.14827948516042,230.457344
78,2023-06-27 06:17:27,54.497357768159844,64.589824,203.20240932886156,99.96288,24.91706545156391,68.108288,17.110836719576316,227.598336,,,,,,,,,,,,,31.400405502710885,221.30688,,,33.1710879406771,230.465536
79,2023-06-27 06:17:32,52.84521972684094,64.589824,360.99858464237155,100.319232,24.917065451563904,68.108288,17.110836719576316,227.598336,,,,,,,,,,,,,31.171142927672193,221.30688,,,33.1710879406771,230.465536
80,2023-06-27 06:17:37,52.84521972684094,64.589824,356.0252719129856,100.319232,24.747628865978502,68.108288,14.742876620544244,227.81952,,,,,,,,,,,,,31.171142927672193,221.30688,,,33.11535448492154,230.465536
81,2023-06-27 06:17:42,39.98137211483468,64.589824,356.0252719129856,100.319232,25.367604640727883,67.989504,17.541414380320088,227.81952,,,,,,,,,,,,,34.23744440608401,221.335552,,,35.54469296969253,230.617088
82,2023-06-27 06:17:47,63.84747300607983,64.589824,375.68905536269176,100.27008,25.367604640727883,67.989504,17.541414380320088,227.81952,,,,,,,,,,,,,34.23744440608401,221.335552,,,35.54469296969253,230.617088
83,2023-06-27 06:17:52,63.84747300607983,64.589824,413.1506644937653,100.27008,27.550630046925072,68.44416,14.894317498027675,227.81952,,,,,,,,,,,,,34.23744440608401,221.335552,,,35.54469296969253,230.617088
84,2023-06-27 06:17:57,63.84747300607983,64.589824,413.1506644937653,100.27008,27.550630046925072,68.44416,17.76007555242067,227.606528,,,,,,,,,,,,,35.68333469732917,221.335552,,,34.76256534898711,230.883328
85,2023-06-27 06:18:02,64.2840886641131,64.589824,303.6013443373299,100.27008,27.550630046925072,68.44416,17.76007555242067,227.606528,,,,,,,,,,,,,32.78568163116155,221.335552,,,34.76256534898711,230.883328
86,2023-06-27 06:18:07,52.910063409517235,64.602112,313.0419423056133,101.49888,18.23932326056153,68.214784,16.523855626327205,226.807808,,,,,,,,,,,,,31.515747508306248,221.335552,,,34.76256534898711,230.883328
87,2023-06-27 06:18:12,52.910063409517235,64.602112,313.0419423056133,101.49888,22.40680164276966,68.214784,15.503962194063389,226.807808,,,,,,,,,,,,,31.515747508306248,221.335552,,,30.161503889368124,230.998016
88,2023-06-27 06:18:17,52.910063409517235,64.602112,313.0419423056133,101.49888,22.406801642769658,68.214784,15.503962194063389,226.807808,,,,,,,,,,,,,31.515747508306248,221.335552,,,29.45640405069676,230.998016
89,2023-06-27 06:18:22,25.318587787443818,64.577536,276.27115626511784,100.315136,22.406801642769658,68.214784,14.838299243033477,226.807808,,,,,,,,,,,,,24.849772963455624,221.335552,,,29.45640405069676,230.998016
90,2023-06-27 06:18:27,32.24904108833061,64.577536,276.27115626511784,100.315136,18.643884971110115,68.292608,13.330218778486456,226.787328,,,,,,,,,,,,,18.788440386253885,221.335552,,,19.722273381871485,230.998016
91,2023-06-27 06:18:32,32.24904108833061,64.577536,205.185303421649,100.315136,18.643884971110115,68.292608,13.330218778486456,226.787328,,,,,,,,,,,,,23.39765463122197,221.433856,,,21.974078928208105,231.05536
92,2023-06-27 06:18:37,35.12702619651161,64.720896,219.80014012610798,100.4544,18.643884971110115,68.292608,11.667827709532041,226.787328,,,,,,,,,,,,,23.39765463122197,221.433856,,,21.974078928208105,231.05536
93,2023-06-27 06:18:42,35.12702619651161,64.720896,219.80014012610798,100.4544,17.635172617292092,69.029888,12.370665829145736,226.799616,,,,,,,,,,,,,23.579495394473362,221.32736,,,23.956969215038825,231.325696
94,2023-06-27 06:18:47,33.883315938570156,64.720896,184.8919859722089,100.4544,17.635172617292092,69.029888,12.370665829145736,226.799616,,,,,,,,,,,,,23.579495394473362,221.32736,,,23.956969215038825,231.325696
95,2023-06-27 06:18:52,33.883315938570156,64.720896,281.4159983407043,100.384768,18.647078793865376,69.029888,12.370665829145736,226.799616,,,,,,,,,,,,,23.579495394473362,221.32736,,,23.956969215038825,231.325696
96,2023-06-27 06:18:57,40.162438815942835,64.745472,281.4159983407043,100.384768,20.11723685648655,67.977216,12.939759290541351,226.799616,,,,,,,,,,,,,25.935686979985263,221.30688,,,27.96722913389592,231.092224
97,2023-06-27 06:19:02,40.162438815942835,64.745472,256.3229836584067,100.503552,20.11723685648655,67.977216,12.939759290541351,226.799616,,,,,,,,,,,,,21.336601656356248,221.30688,,,27.96722913389592,231.092224
98,2023-06-27 06:19:07,41.7565546366353,64.790528,281.51826966452677,100.503552,19.18137979949441,67.977216,10.694697323241233,226.824192,,,,,,,,,,,,,23.921884962793374,221.30688,,,24.856198975436847,231.170048
99,2023-06-27 06:19:12,41.7565546366353,64.790528,281.51826966452677,100.503552,19.504755313449657,67.588096,12.923454798740725,226.824192,,,,,,,,,,,,,20.185374999999794,221.30688,,,22.587705597893954,231.170048
100,2023-06-27 06:19:17,41.7565546366353,64.790528,238.81585813238564,100.503552,19.504755313449657,67.588096,12.923454798740725,226.824192,,,,,,,,,,,,,25.984002992563255,221.30688,,,27.411986850327914,231.170048
101,2023-06-27 06:19:22,35.55731061765464,64.790528,266.1892110911569,99.991552,19.504755313449657,67.588096,13.105482444064934,226.799616,,,,,,,,,,,,,25.984002992563255,221.30688,,,22.67679455515752,231.170048
102,2023-06-27 06:19:27,40.44749171985011,64.647168,266.1892110911569,99.991552,17.263450677310544,67.801088,12.819126498276464,226.799616,,,,,,,,,,,,,25.435811942898876,221.04064,,,20.392462317630198,231.170048
103,2023-06-27 06:19:32,40.44749171985011,64.647168,266.1892110911569,99.991552,17.263450677310544,67.801088,12.819126498276464,226.799616,,,,,,,,,,,,,24.488633949435275,221.04064,,,20.03901487942555,230.78912
104,2023-06-27 06:19:37,32.02350178787611,64.679936,231.049261404306,99.954688,17.263450677310544,67.801088,10.283004755331334,226.799616,,,,,,,,,,,,,24.488633949435275,221.04064,,,20.03901487942555,230.78912
