,timestamp,front-end_carts&p90,orders_carts&p90,unknown_carts&p90,front-end_catalogue&p90,unknown_catalogue&p90,unknown_front-end&p90,front-end_orders&p90,unknown_orders&p90,unknown_payment&p90,unknown_queue-master&p90,unknown_shipping&p90,front-end_user&p90,orders_user&p90,unknown_user&p90
0,2023-08-24 05:02:27,,,205.0,,20.500000000000004,4.6,,42.5,4.6,92.5,23.5,,,8.5
1,2023-08-24 05:02:32,,,205.0,,20.500000000000004,4.6,,42.5,4.6,95.0,23.5,,,8.5
2,2023-08-24 05:02:37,,,42.5,,20.5,4.6,,23.5,4.6,95.0,23.5,,,8.5
3,2023-08-24 05:02:42,,,42.5,,20.5,4.6,,23.5,4.6,95.0,23.5,,,9.25
4,2023-08-24 05:02:47,,,42.5,,20.5,4.6,,23.5,4.6,92.5,23.5,,,9.25
5,2023-08-24 05:02:52,,,22.75,,8.5,4.6,,23.5,4.6,92.5,85.0,,,9.25
6,2023-08-24 05:02:57,,,22.75,,8.5,4.6,,23.5,4.6,92.5,85.0,,,8.5
7,2023-08-24 05:03:02,,,22.75,,8.5,4.6,,23.5,4.6,85.0,85.0,,,8.5
8,2023-08-24 05:03:07,,,42.5,,8.5,4.6,,42.5,4.6,85.0,85.0,,,8.5
9,2023-08-24 05:03:12,,,42.5,,8.5,4.6,,42.5,8.5,85.0,85.0,,,42.5
10,2023-08-24 05:03:17,,,42.5,,8.5,4.6,,42.5,8.5,205.00000000000006,85.0,,,42.5
11,2023-08-24 05:03:22,,,45.0,,4.6,4.6,,46.25,8.5,205.00000000000006,92.5,,,42.5
12,2023-08-24 05:03:27,,,42.5,,4.6,4.6,,46.25,42.50000000000001,205.00000000000006,92.5,,,42.50000000000001
13,2023-08-24 05:03:32,,,42.5,,4.6,4.6,,46.25,42.50000000000001,205.0,92.5,,,42.50000000000001
14,2023-08-24 05:03:37,,,46.25,,4.6,4.6,,46.25,42.50000000000001,205.0,85.0,,,42.50000000000001
15,2023-08-24 05:03:42,,,46.25,,4.6,4.6,,46.25,42.5,205.0,85.0,,,42.5
16,2023-08-24 05:03:47,,,46.25,,4.6,4.6,,46.25,42.5,205.00000000000003,85.0,,,42.5
17,2023-08-24 05:03:52,,,42.5,,8.5,4.6,,46.25,42.5,205.00000000000003,92.5,,,42.5
18,2023-08-24 05:03:57,,,42.5,,8.5,4.6,,46.25,42.5,205.00000000000003,92.5,,,9.5
19,2023-08-24 05:04:02,,,42.5,,8.5,4.6,,46.25,42.5,23.5,92.5,,,9.5
20,2023-08-24 05:04:07,,,42.5,,8.5,4.6,,42.5,42.5,23.5,90.0,,,9.5
21,2023-08-24 05:04:12,,,42.5,,8.5,4.6,,42.5,85.0,23.5,90.0,,,9.25
22,2023-08-24 05:04:17,,,42.5,,8.5,4.6,,42.5,85.0,205.0,90.0,,,9.25
23,2023-08-24 05:04:22,,,40.0,,9.25,4.6,,42.5,85.0,205.0,92.5,,,9.25
24,2023-08-24 05:04:27,,,22.75,,9.25,4.6,,42.5,85.0,205.0,92.5,,,8.5
25,2023-08-24 05:04:32,,,22.75,,9.25,4.6,,42.5,85.0,205.0,92.5,,,8.5
26,2023-08-24 05:04:37,,,42.5,,205.0,4.6,,85.0,85.0,205.0,85.0,,,8.5
27,2023-08-24 05:04:42,,,42.5,,205.0,4.6,,85.0,85.0,205.0,85.0,,,20.5
28,2023-08-24 05:04:47,,,42.5,,205.0,4.6,,85.0,85.0,205.00000000000006,85.0,,,20.5
29,2023-08-24 05:04:52,,,42.5,,205.00000000000003,4.6,,85.0,85.0,205.00000000000006,80.0,,,20.5
30,2023-08-24 05:04:57,,,42.5,,205.00000000000003,4.6,,85.0,4.6,205.00000000000006,80.0,,,20.5
31,2023-08-24 05:05:02,,,42.5,,205.00000000000003,4.6,,85.0,4.6,205.0,80.0,,,20.5
32,2023-08-24 05:05:07,,,42.5,,205.0,4.6,,92.5,4.6,205.0,46.25,,,20.5
33,2023-08-24 05:05:12,,,42.5,,205.0,4.6,,92.5,4.6,205.0,46.25,,,20.5
34,2023-08-24 05:05:17,,,42.5,,205.0,4.6,,92.5,4.6,227.5,46.25,,,20.5
35,2023-08-24 05:05:22,,,23.5,,4.6,4.6,,85.00000000000001,4.6,227.5,46.25,,,20.5
36,2023-08-24 05:05:27,,,23.5,,4.6,4.6,,85.00000000000001,8.5,227.5,46.25,,,20.5
37,2023-08-24 05:05:32,,,23.5,,4.6,4.6,,85.00000000000001,8.5,227.5,46.25,,,20.5
38,2023-08-24 05:05:37,,,23.5,,8.5,4.6,,85.0,8.5,227.5,46.25,,,20.5
39,2023-08-24 05:05:42,,,23.5,,8.5,4.6,,85.0,20.5,227.5,46.25,,,22.75
40,2023-08-24 05:05:47,,,23.5,,8.5,4.6,,85.0,20.5,205.00000000000006,46.25,,,22.75
41,2023-08-24 05:05:52,,,23.5,,8.5,4.6,,46.25,20.5,205.00000000000006,42.5,,,22.75
42,2023-08-24 05:05:57,,,23.5,,8.5,4.6,,46.25,20.5,205.00000000000006,42.5,,,22.75
