,timestamp,frontend_adservice&p90,checkoutservice_cartservice&p90,frontend_cartservice&p90,frontend_checkoutservice&p90,checkoutservice_currencyservice&p90,frontend_currencyservice&p90,checkoutservice_emailservice&p90,loadgenerator_frontend&p90,checkoutservice_paymentservice&p90,checkoutservice_productcatalogservice&p90,frontend_productcatalogservice&p90,recommendationservice_productcatalogservice&p90,frontend_recommendationservice&p90,checkoutservice_shippingservice&p90,frontend_shippingservice&p90
0,2023-08-23 09:14:12,7.5,4.6,32.14285714285714,90.0,4.6,7.899999999999998,4.6,243.18181818181816,4.6,4.466666666666667,5.88235294117648,4.935483870967742,24.416666666666664,4.6,4.876923076923077
1,2023-08-23 09:14:17,7.5,4.6,32.14285714285714,90.0,4.6,7.906250000000002,4.6,243.18181818181813,4.6,4.44,5.647058823529408,4.807142857142857,24.416666666666664,4.6,4.942857142857143
2,2023-08-23 09:14:22,7.5,5.999999999999995,24.35714285714284,190.00000000000006,4.6,7.906250000000002,7.5,224.3548387096775,4.6,4.44,5.647058823529408,4.807142857142857,24.416666666666664,4.6,4.942857142857143
3,2023-08-23 09:14:27,6.099999999999993,5.999999999999995,24.35714285714284,190.00000000000006,4.6,7.906250000000002,7.5,224.3548387096775,4.6,4.44,5.647058823529408,4.807142857142857,23.14285714285714,4.6,4.942857142857143
4,2023-08-23 09:14:32,6.099999999999993,5.999999999999995,24.35714285714284,190.00000000000006,4.6,7.697368421052626,7.5,224.35483870967755,4.6,4.48,4.843051771117167,4.8969696969696965,23.14285714285714,4.6,4.876923076923077
5,2023-08-23 09:14:37,6.099999999999993,9.666666666666666,14.999999999999979,159.99999999999994,4.6,7.697368421052626,14.50000000000001,197.7586206896552,4.6,4.48,4.843051771117167,4.8969696969696965,23.14285714285714,4.6,4.876923076923077
6,2023-08-23 09:14:42,4.9375,9.666666666666666,14.999999999999979,159.99999999999994,4.6,7.697368421052626,14.50000000000001,197.7586206896552,8.0,4.48,4.843051771117167,4.8969696969696965,20.5,4.6,4.876923076923077
7,2023-08-23 09:14:47,4.9375,9.666666666666666,14.999999999999979,159.99999999999994,4.716129032258065,5.571428571428578,14.50000000000001,197.7586206896552,8.0,4.415384615384616,4.6514745308310985,4.708571428571428,20.5,4.815384615384615,4.7333333333333325
8,2023-08-23 09:14:52,4.9375,9.4,10.49999999999999,189.99999999999994,4.716129032258065,5.571428571428578,13.0,161.36363636363632,8.0,4.415384615384616,4.6514745308310985,4.708571428571428,20.5,4.815384615384615,4.7333333333333325
9,2023-08-23 09:14:57,6.428571428571434,9.4,10.49999999999999,189.99999999999994,4.716129032258065,5.571428571428578,13.0,161.36363636363632,8.25,4.415384615384616,4.6514745308310985,4.708571428571428,18.25,4.815384615384616,4.733333333333334
10,2023-08-23 09:15:02,6.428571428571434,9.4,10.49999999999999,189.99999999999994,4.789473684210526,4.8670967741935485,13.0,161.36363636363632,8.25,4.200000000000001,4.4884422110552755,4.63943661971831,18.25,4.854545454545454,4.586666666666667
11,2023-08-23 09:15:07,6.428571428571434,9.5,12.884615384615387,145.0000000000001,4.789473684210526,4.8670967741935485,15.999999999999998,144.99999999999997,8.25,4.200000000000001,4.4884422110552755,4.63943661971831,18.25,4.854545454545454,4.586666666666667
12,2023-08-23 09:15:12,6.21428571428572,9.5,12.884615384615387,145.0000000000001,4.789473684210526,4.8670967741935485,15.999999999999998,144.99999999999997,8.5,4.200000000000001,4.4884422110552755,4.63943661971831,16.125000000000007,4.854545454545454,4.586666666666667
13,2023-08-23 09:15:17,6.21428571428572,9.5,12.884615384615387,145.0000000000001,4.789473684210527,4.765371024734983,15.999999999999998,144.99999999999997,8.5,4.142857142857143,4.490256410256411,4.555555555555557,16.125000000000007,12.999999999999986,4.706666666666666
14,2023-08-23 09:15:22,6.21428571428572,7.999999999999999,12.000000000000009,189.99999999999994,4.789473684210527,4.765371024734983,4.6,120.76923076923079,8.5,4.142857142857143,4.490256410256411,4.555555555555557,16.125000000000007,12.999999999999986,4.706666666666666
15,2023-08-23 09:15:27,7.611111111111112,7.999999999999999,12.000000000000009,189.99999999999994,4.789473684210527,4.765371024734983,4.6,120.76923076923079,4.6,4.142857142857144,4.490256410256411,4.555555555555556,19.535714285714278,12.999999999999986,4.706666666666666
16,2023-08-23 09:15:32,7.611111111111112,7.999999999999999,12.000000000000009,189.99999999999994,4.6,4.813084112149532,4.6,120.76923076923079,4.6,3.8000000000000007,4.501052631578947,4.516417910447762,19.535714285714278,4.6000000000000005,4.685714285714285
17,2023-08-23 09:15:37,7.611111111111112,4.6,10.600000000000007,90.0,4.6,4.813084112149532,4.6,159.21052631578948,4.6,3.8000000000000007,4.501052631578947,4.516417910447762,19.535714285714278,4.6000000000000005,4.685714285714285
18,2023-08-23 09:15:42,5.200000000000001,4.6,10.600000000000007,90.0,4.6,4.813084112149532,4.6,159.21052631578948,4.6,3.8000000000000007,4.501052631578947,4.516417910447762,20.0,4.6000000000000005,4.685714285714285
19,2023-08-23 09:15:47,5.200000000000001,4.6,10.600000000000007,90.0,4.6,4.831511254019292,4.6,159.21052631578948,4.6,4.333333333333333,4.456774193548387,4.508771929824562,20.0,4.52,4.878260869565216
20,2023-08-23 09:15:52,5.200000000000001,4.6,10.500000000000032,47.5,4.6,4.831511254019292,4.6,152.9411764705882,4.6,4.333333333333333,4.456774193548387,4.508771929824562,20.0,4.52,4.878260869565216
21,2023-08-23 09:15:57,6.428571428571431,4.6,10.500000000000032,47.5,4.6,4.831511254019292,4.6,152.9411764705882,4.6,4.333333333333333,4.456774193548387,4.508771929824562,21.25,4.52,4.878260869565216
22,2023-08-23 09:16:02,6.428571428571431,4.6,10.500000000000032,47.5,4.9,4.88,4.6,152.9411764705882,4.6,7.000000000000002,4.540453074433659,4.571428571428571,21.25,5.000000000000006,4.885714285714285
23,2023-08-23 09:16:07,6.428571428571431,4.6000000000000005,9.666666666666671,175.00000000000006,4.9,4.88,7.500000000000002,154.37500000000028,4.6,7.000000000000002,4.540453074433659,4.571428571428571,21.25,5.000000000000006,4.885714285714285
24,2023-08-23 09:16:12,4.9,4.6000000000000005,9.666666666666664,175.00000000000006,4.9,4.88,7.500000000000002,154.37500000000028,7.5,7.000000000000002,4.540453074433659,4.571428571428571,19.0,5.000000000000006,4.885714285714286
25,2023-08-23 09:16:17,4.9,4.6,9.666666666666668,175.00000000000006,4.960000000000001,4.852140077821011,7.500000000000002,154.37500000000028,7.5,6.5000000000000036,4.572908366533863,4.600000000000001,19.0,5.999999999999995,6.99999999999999
26,2023-08-23 09:16:22,4.9,4.6,9.50000000000001,189.99999999999994,4.960000000000001,4.852140077821011,8.5,16399.99999999999,7.5,6.5000000000000036,4.572908366533863,4.600000000000001,19.0,5.999999999999995,6.99999999999999
27,2023-08-23 09:16:27,5.250000000000002,4.6,9.500000000000004,189.99999999999994,4.960000000000001,4.852140077821011,8.5,16399.99999999999,8.5,6.5000000000000036,4.572908366533863,4.600000000000001,18.833333333333343,5.999999999999995,6.99999999999999
28,2023-08-23 09:16:32,5.250000000000002,4.6,9.500000000000005,189.99999999999994,5.500000000000003,4.816393442622951,8.5,16399.99999999999,8.5,6.999999999999999,4.625531914893617,4.672727272727273,18.833333333333343,8.000000000000002,4.955555555555556
29,2023-08-23 09:16:37,5.250000000000002,,,220.0,5.500000000000003,4.816393442622951,9.0,24421.05263157895,8.5,6.999999999999999,4.625531914893617,4.672727272727273,18.833333333333343,8.000000000000002,4.955555555555556
30,2023-08-23 09:16:42,4.756521739130434,,,220.0,5.500000000000003,4.816393442622951,9.0,24421.05263157895,9.0,6.999999999999999,4.625531914893617,4.672727272727273,19.89999999999999,8.000000000000002,4.955555555555556
