"@timestamp","process.executable","process.args",message,"kubernetes.namespace","kubernetes.labels.version","kubernetes.labels.app","event.type","event.dataset","event.category","event.action","process.name"
"2023-06-30 07:11:58","/usr/bin/socat","/usr/bin/socat, -, TCP4:localhost:9090","Process socat (PID: 96180) by user root STARTED",default,v1,ratings,start,process,process,"process_started",socat
"2023-06-30 07:11:58","/usr/local/bin/memStress","memStress, --size, 256MB, --workers, 5, --time, 0s, --client, 1","Process memStress (PID: 85352) by user root STOPPED",default,v1,ratings,end,process,process,"process_stopped",memStress
"2023-06-30 07:11:58","/usr/local/bin/memStress","memStress, --size, 256MB, --workers, 5, --time, 0s, --client, 1","Process memStress (PID: 85426) by user root STOPPED",default,v1,ratings,end,process,process,"process_stopped",memStress
"2023-06-30 07:11:58","/usr/local/bin/memStress","memStress, --size, 256MB, --workers, 5, --time, 0s, --client, 1","Process memStress (PID: 85382) by user root STOPPED",default,v1,ratings,end,process,process,"process_stopped",memStress
"2023-06-30 07:11:58","/usr/local/bin/memStress","memStress, --size, 256MB, --workers, 5, --time, 0s, --client, 1","Process memStress (PID: 85267) by user root STOPPED",default,v1,ratings,end,process,process,"process_stopped",memStress
"2023-06-30 07:11:58","/usr/local/bin/memStress","memStress, --size, 256MB, --workers, 5, --time, 0s, --client, 1","Process memStress (PID: 85297) by user root STOPPED",default,v1,ratings,end,process,process,"process_stopped",memStress
"2023-06-30 07:11:58","/usr/local/bin/nsexec","/usr/local/bin/nsexec, -p, /proc/11228/ns/pid, --, memStress, --workers, 5, --size, 256MB","Process nsexec (PID: 85259) by user root STOPPED",default,v1,ratings,end,process,process,"process_stopped",nsexec
"2023-06-30 07:11:58","/usr/local/bin/memStress","memStress, --workers, 5, --size, 256MB","Process memStress (PID: 85262) by user root STOPPED",default,v1,ratings,end,process,process,"process_stopped",memStress
"2023-06-30 07:09:59","/usr/bin/containerd-shim-runc-v2","/usr/bin/containerd-shim-runc-v2, -namespace, moby, -id, 5c2e30f00d1e65ed49c483616b701c8654376d8cddd02046ee08bc3149ed4908, -address, /var/run/desktop-containerd/containerd.sock","Process containerd-shim (PID: 93790) by user root STOPPED",default,v3,reviews,end,process,process,"process_stopped","containerd-shim"
"2023-06-30 07:09:59","/kube-vpnkit-forwarder","/kube-vpnkit-forwarder, -path, /run/host-services/backend.sock","Process kube-vpnkit-for (PID: 93847) by user root STOPPED",default,v3,reviews,end,process,process,"process_stopped","kube-vpnkit-for"
"2023-06-30 07:08:52","/usr/local/bin/memStress","memStress, --size, 256MB, --workers, 5, --time, 0s, --client, 1","Process memStress (PID: 63810) by user root STARTED",default,v3,reviews,start,process,process,"process_started",memStress
