,timestamp,details-v1-7d4d9d5fcb-pkpvm_cpu,details-v1-7d4d9d5fcb-pkpvm_memory,productpage-v1-66756cddfd-psmzt_cpu,productpage-v1-66756cddfd-psmzt_memory,ratings-v1-85cc46b6d4-txdpr_cpu,ratings-v1-85cc46b6d4-txdpr_memory,reviews-v1-777df99c6d-lz7ht_cpu,reviews-v1-777df99c6d-lz7ht_memory,reviews-v2-cdd8fb88b-pd9dw_cpu,reviews-v2-cdd8fb88b-pd9dw_memory,reviews-v3-58b6479b-6btgp_cpu,reviews-v3-58b6479b-6btgp_memory
0,2023-06-28 03:42:53,15.829721502885494,58.679296,106.5440868821668,86.028288,7.072332204657761,59.731968,8.6054725328969,219.004928,10.76909905163274,212.762624,10.10824915824934,227.344384
1,2023-06-28 03:42:58,21.501524305750017,58.662912,144.54395089981088,86.028288,8.11981150709821,59.731968,11.192456737170266,219.004928,20.37872264879565,212.74624,11.639507605382798,227.344384
2,2023-06-28 03:43:03,21.501524305750017,58.662912,144.54395089981088,86.028288,10.644037412314521,58.85952,11.192456737170266,219.004928,20.37872264879565,212.74624,13.205670690945192,227.745792
3,2023-06-28 03:43:08,20.700516047576205,58.662912,144.54395089981088,86.028288,10.644037412314521,58.85952,11.192456737170266,219.004928,20.37872264879565,212.74624,13.205670690945192,227.745792
4,2023-06-28 03:43:13,23.27655278910489,58.662912,128.77260506579748,85.753856,12.31065874904618,58.646528,10.04421788299284,219.049984,26.87306371119703,212.74624,15.33359237384798,227.745792
5,2023-06-28 03:43:18,25.852589530633573,58.662912,186.13646544660102,85.753856,12.31065874904618,58.646528,11.04880123331677,219.049984,18.414722293930662,212.709376,15.33359237384798,227.745792
6,2023-06-28 03:43:23,25.729970181736807,58.662912,144.03808068460125,85.745664,12.31065874904618,58.646528,11.04880123331677,219.049984,18.414722293930662,212.709376,7.044468539434787,227.36896
7,2023-06-28 03:43:28,22.48506193344422,58.662912,144.03808068460125,85.745664,10.405618503905586,58.646528,8.933926798126517,218.99264,18.577687429837056,212.709376,7.897536976480342,227.36896
8,2023-06-28 03:43:33,22.48506193344422,58.662912,53.01817802225991,85.745664,8.974176578224208,58.662912,6.286331245950725,218.99264,14.806862560824383,212.750336,7.62091603955898,227.344384
9,2023-06-28 03:43:38,13.329758380091107,58.662912,64.71221444002634,85.745664,8.974176578224208,58.662912,6.72346556728854,218.984448,14.806862560824383,212.750336,8.988048087226636,227.344384
10,2023-06-28 03:43:43,13.329758380091107,58.662912,50.33909234444282,85.745664,8.974176578224208,58.662912,6.72346556728854,218.984448,5.658474945530589,212.750336,8.988048087226636,227.344384
11,2023-06-28 03:43:48,4.632258233413724,58.662912,44.94640780777395,85.745664,4.6709457227788045,58.65472,6.72346556728854,218.984448,5.783593999361308,213.000192,7.693120025859701,227.344384
12,2023-06-28 03:43:53,3.7709927539822967,58.662912,21.364521185146977,85.74976,4.6709457227788045,58.65472,5.975772279939737,218.984448,5.783593999361308,213.000192,5.442775540396959,227.336192
13,2023-06-28 03:43:58,3.4890009662128327,58.662912,21.364521185146977,85.74976,4.6709457227788045,58.65472,5.543385311871931,218.984448,5.159811992314912,213.000192,5.442775540396959,227.336192
14,2023-06-28 03:44:03,3.0971742990730506,58.662912,21.364521185146977,85.74976,4.284571966134948,58.6752,5.543385311871931,218.984448,6.908745573559288,212.742144,4.965830765980833,227.352576
15,2023-06-28 03:44:08,6.161423211786508,58.679296,21.364521185146977,85.74976,4.284571966134948,58.6752,6.5754659125770605,219.01312,6.908745573559288,212.742144,5.925832012679369,227.352576
16,2023-06-28 03:44:13,6.161423211786508,58.679296,21.78845159859371,85.74976,4.278045655327357,58.6752,7.4594059901830985,219.01312,6.908745573559288,212.742144,5.925832012679369,227.352576
17,2023-06-28 03:44:18,6.161423211786508,58.679296,109.02251087015343,85.762048,9.312054230520548,59.43296,7.4594059901830985,219.01312,7.111174260365658,212.742144,4.879609910196347,227.352576
