"@timestamp","process.args","kubernetes.labels.app","kubernetes.pod.name"
"2023-08-22 05:44:38","/usr/bin/containerd-shim-runc-v2, -namespace, moby, -id, ce28fddf31d74071c127cf5f8328c036042e09fc00aa39c3c69199c122b0d2ba, -address, /var/run/desktop-containerd/containerd.sock",adservice,"adservice-76b448fddf-p79hg"
"2023-08-22 05:44:38","runc, init",adservice,"adservice-76b448fddf-p79hg"
"2023-08-22 05:44:35","/usr/bin/containerd-shim-runc-v2, -namespace, moby, -id, e570364a3f32d99ce4b23ff8581644cf53c104c96d1fb8d8bbe659e0a2816ee6, -address, /var/run/desktop-containerd/containerd.sock",shippingservice,"shippingservice-7ccdfd8767-zlxq5"
"2023-08-22 05:44:35","/usr/bin/containerd-shim-runc-v2, -namespace, moby, -id, bbccd8a2aca464f15509135a3cb01d6a6c79c70ed9c9af59a7c2dd1c2766590b, -address, /var/run/desktop-containerd/containerd.sock",shippingservice,"shippingservice-7ccdfd8767-zlxq5"
"2023-08-22 05:44:33","/usr/bin/containerd-shim-runc-v2, -namespace, moby, -id, e601bf75b2c07997d1a9f989c825c74cfbbe41182ba50946b9f72a7afd094607, -address, /var/run/desktop-containerd/containerd.sock",currencyservice,"currencyservice-ccbc788bc-dzj7f"
"2023-08-22 05:44:33","/usr/bin/containerd-shim-runc-v2, -namespace, moby, -id, 99511e92201a18cd502283ce27befdeef9abffe6f162808423e91288f4ec6d90, -address, /var/run/desktop-containerd/containerd.sock",currencyservice,"currencyservice-ccbc788bc-dzj7f"
"2023-08-22 05:44:02","/usr/bin/containerd-shim-runc-v2, -namespace, moby, -id, 5f65576715940673a28d6d9689e4285b40c42a0409e31e24d34f7805b57905c5, -address, /var/run/desktop-containerd/containerd.sock",currencyservice,"currencyservice-ccbc788bc-dzj7f"
"2023-08-22 05:44:01","/usr/bin/containerd-shim-runc-v2, -namespace, moby, -id, 99511e92201a18cd502283ce27befdeef9abffe6f162808423e91288f4ec6d90, -address, /var/run/desktop-containerd/containerd.sock",frontend,"frontend-846c85c54c-9rg78"
"2023-08-22 05:44:01","/usr/bin/containerd-shim-runc-v2, -namespace, moby, -id, 876f5a8a06a20f30c7d66b26f1b90a40431722b6932ca7f832447eb829fce753, -address, /var/run/desktop-containerd/containerd.sock",frontend,"frontend-846c85c54c-9rg78"
"2023-08-22 05:43:58","runc, --root, /var/run/docker/runtime-runc/moby, --log, /var/run/desktop-containerd/daemon/io.containerd.runtime.v2.task/moby/ce28fddf31d74071c127cf5f8328c036042e09fc00aa39c3c69199c122b0d2ba/log.json, --log-format, json, create, --bundle, /var/run/desktop-containerd/daemon/io.containerd.runtime.v2.task/moby/ce28fddf31d74071c127cf5f8328c036042e09fc00aa39c3c69199c122b0d2ba, --pid-file, /var/run/desktop-containerd/daemon/io.containerd.runtime.v2.task/moby/ce28fddf31d74071c127cf5f8328c036042e09fc00aa39c3c69199c122b0d2ba/init.pid, ce28fddf31d74071c127cf5f8328c036042e09fc00aa39c3c69199c122b0d2ba",adservice,"adservice-76b448fddf-kkp8s"
