,timestamp,currencyservice
36,2023-08-23 05:44:32,1
37,2023-08-23 05:44:32,1
38,2023-08-23 05:44:32,1
39,2023-08-23 05:44:32,1
40,2023-08-23 05:44:32,1
41,2023-08-23 05:44:32,1
42,2023-08-23 05:44:32,1
43,2023-08-23 05:44:31,1
51,2023-08-23 05:43:23,1
52,2023-08-23 05:43:23,1
53,2023-08-23 05:43:23,1
54,2023-08-23 05:43:23,1
55,2023-08-23 05:43:23,1
56,2023-08-23 05:43:23,1
57,2023-08-23 05:43:23,1
58,2023-08-23 05:43:23,1
