,timestamp,front-end_carts&p90,unknown_carts&p90,front-end_catalogue&p90,unknown_catalogue&p90,unknown_front-end&p90,unknown_orders&p90,unknown_payment&p90,unknown_queue-master&p90,unknown_shipping&p90,unknown_user&p90
59,2023-08-25 06:59:46,,8.5,,8.500000000000002,425.0,8.5,205.0,9.25,20.5,42.5
60,2023-08-25 06:59:51,,8.5,,9.25,425.0,8.5,205.0,9.25,20.5,42.5
61,2023-08-25 06:59:56,,8.5,,9.25,425.0,8.500000000000002,205.0,9.25,20.5,42.50000000000001
62,2023-08-25 07:00:01,,85.00000000000001,,9.25,425.0,8.500000000000002,205.0,9.25,20.500000000000004,42.50000000000001
63,2023-08-25 07:00:06,,85.00000000000001,,20.5,425.0,8.500000000000002,205.0,9.25,20.500000000000004,42.50000000000001
64,2023-08-25 07:00:11,,85.00000000000001,,20.5,425.0,8.5,4.6,8.5,20.500000000000004,42.5
65,2023-08-25 07:00:16,,85.0,,20.5,425.0,8.5,4.6,8.5,20.500000000000004,42.5
66,2023-08-25 07:00:21,,85.0,,20.5,22.75,8.5,4.6,8.5,20.500000000000004,42.5
67,2023-08-25 07:00:26,,85.0,,20.5,22.75,4.6,4.6,8.5,20.500000000000004,4.6
68,2023-08-25 07:00:31,,85.0,,20.5,22.75,4.6,4.6,8.5,20.500000000000004,4.6
69,2023-08-25 07:00:36,,85.0,,20.5,20.5,4.6,4.6,8.5,20.500000000000004,4.6
70,2023-08-25 07:00:41,,85.0,,20.5,20.5,4.6,4.6,8.5,20.500000000000004,20.500000000000004
71,2023-08-25 07:00:46,,205.0,,20.5,20.5,4.6,4.6,8.5,22.75,20.500000000000004
72,2023-08-25 07:00:51,,205.0,,4.6,42.5,4.6,4.6,8.5,22.75,20.5
73,2023-08-25 07:00:56,,205.0,,4.6,42.5,4.6,4.6,8.5,22.75,20.5
74,2023-08-25 07:01:01,,205.00000000000006,,4.6,42.5,4.6,4.6,8.5,23.5,20.5
75,2023-08-25 07:01:06,,205.00000000000006,,4.6,42.5,4.6,4.6,8.5,23.5,20.5
76,2023-08-25 07:01:11,,205.00000000000006,,4.6,42.5,8.5,4.6,4.6,23.5,20.5
77,2023-08-25 07:01:16,,205.0,,4.6,42.5,8.5,4.6,4.6,22.75,20.5
78,2023-08-25 07:01:21,,205.0,,4.6,42.5,8.5,4.6,4.6,22.75,20.5
79,2023-08-25 07:01:26,,205.0,,4.6,42.5,8.5,4.6,4.6,22.75,8.5
80,2023-08-25 07:01:31,,4.6,,4.6,42.5,8.5,4.6,4.6,22.75,8.5
81,2023-08-25 07:01:36,,4.6,,4.6,22.75,8.5,4.6,4.6,22.75,8.5
82,2023-08-25 07:01:41,,4.6,,4.6,22.75,8.5,4.6,4.6,22.75,9.25
83,2023-08-25 07:01:46,,4.6,,4.6,22.75,8.5,4.6,4.6,20.5,9.25
84,2023-08-25 07:01:51,,4.6,,8.5,20.5,8.5,4.6,4.6,20.5,9.25
85,2023-08-25 07:01:56,,4.6,,8.5,20.5,4.6,4.6,4.6,20.5,8.500000000000002
86,2023-08-25 07:02:01,,4.6,,8.5,20.5,4.6,4.6,4.6,22.75,8.500000000000002
87,2023-08-25 07:02:06,,4.6,,9.25,22.75,4.6,4.6,4.6,22.75,8.500000000000002
88,2023-08-25 07:02:11,,4.6,,9.25,22.75,4.6,4.6,4.6,22.75,9.25
89,2023-08-25 07:02:16,,4.6,,9.25,22.75,4.6,4.6,4.6,22.75,9.25
90,2023-08-25 07:02:21,,4.6,,9.25,22.75,4.6,4.6,4.6,22.75,9.25
91,2023-08-25 07:02:26,,4.6,,9.25,22.75,4.6,4.6,4.6,22.75,8.5
92,2023-08-25 07:02:31,,8.5,,9.25,22.75,4.6,4.6,4.6,23.5,8.5
93,2023-08-25 07:02:36,,8.5,,8.5,23.5,4.6,4.6,4.6,23.5,8.5
94,2023-08-25 07:02:41,,8.5,,8.5,23.5,4.6,4.6,4.6,23.5,8.5
95,2023-08-25 07:02:46,,8.5,,8.5,23.5,4.6,4.6,4.6,23.5,8.5
96,2023-08-25 07:02:51,,8.5,,4.6,42.5,4.6,4.6,4.6,23.5,8.5
97,2023-08-25 07:02:56,,8.5,,4.6,42.5,4.6,4.6,4.6,23.5,4.6
98,2023-08-25 07:03:01,,8.500000000000002,,4.6,42.5,4.6,4.6,4.6,22.75,4.6
99,2023-08-25 07:03:06,,8.500000000000002,,4.6,42.5,4.6,4.6,4.6,22.75,4.6
100,2023-08-25 07:03:11,,8.500000000000002,,4.6,42.5,4.6,4.6,8.5,22.75,4.6
101,2023-08-25 07:03:16,,20.5,,4.6,42.5,4.6,4.6,8.5,20.5,4.6
102,2023-08-25 07:03:21,,20.5,,4.6,42.5,4.6,4.6,8.5,20.5,4.6
103,2023-08-25 07:03:26,,20.5,,4.6,42.5,4.6,4.6,8.5,20.5,4.6
104,2023-08-25 07:03:31,,20.500000000000004,,4.6,42.5,4.6,4.6,8.5,20.5,4.6
105,2023-08-25 07:03:36,,20.500000000000004,,4.6,23.5,4.6,4.6,8.5,20.5,4.6
106,2023-08-25 07:03:41,,20.500000000000004,,4.6,23.5,4.6,4.6,8.5,20.5,4.6
107,2023-08-25 07:03:46,,20.5,,4.6,23.5,4.6,4.6,8.5,20.5,4.6
108,2023-08-25 07:03:51,,20.5,,4.6,23.5,4.6,4.6,8.5,20.5,4.6
109,2023-08-25 07:03:56,,20.5,,4.6,23.5,4.6,4.6,8.5,20.5,4.6
110,2023-08-25 07:04:01,,4.6,,4.6,23.5,4.6,4.6,8.5,20.500000000000004,4.6
111,2023-08-25 07:04:06,,4.6,,4.6,23.5,4.6,4.6,8.5,20.500000000000004,4.6
112,2023-08-25 07:04:11,,4.6,,4.6,23.5,4.6,4.6,8.5,20.500000000000004,8.5
113,2023-08-25 07:04:16,,8.5,,4.6,23.5,4.6,4.6,8.5,9.25,8.5
114,2023-08-25 07:04:21,,8.5,,4.6,23.5,4.6,4.6,8.5,9.25,8.5
115,2023-08-25 07:04:26,,8.5,,4.6,23.5,4.6,4.6,8.5,9.25,8.5
116,2023-08-25 07:04:31,,8.500000000000002,,4.6,23.5,4.6,4.6,8.5,20.5,8.5
117,2023-08-25 07:04:36,,8.500000000000002,,4.6,23.5,4.6,4.6,8.5,20.5,8.5
118,2023-08-25 07:04:41,,8.500000000000002,,4.6,23.5,4.6,4.6,4.6,20.5,8.5
119,2023-08-25 07:04:46,,8.5,,4.6,23.5,4.6,4.6,4.6,22.75,8.5
120,2023-08-25 07:04:51,,8.5,,4.6,23.5,4.6,4.6,4.6,22.75,8.5
