,adservice-76b448fddf-h9ghr_cpu,adservice-76b448fddf-h9ghr_memory,cartservice-6969c94d94-4wphs_cpu,cartservice-6969c94d94-4wphs_memory,checkoutservice-6d6f4d7cc7-jkzgt_cpu,checkoutservice-6d6f4d7cc7-jkzgt_memory,currencyservice-ccbc788bc-dzj7f_cpu,currencyservice-ccbc788bc-dzj7f_memory,emailservice-9f8578d69-r6rx8_cpu,emailservice-9f8578d69-r6rx8_memory,frontend-846c85c54c-2dpvf_cpu,frontend-846c85c54c-2dpvf_memory,loadgenerator-7f8f5d8fb6-5mm4r_cpu,loadgenerator-7f8f5d8fb6-5mm4r_memory,paymentservice-78549bfd9c-4gfpc_cpu,paymentservice-78549bfd9c-4gfpc_memory,paymentservice-78549bfd9c-5xnvd_cpu,paymentservice-78549bfd9c-5xnvd_memory,paymentservice-78549bfd9c-9l6jt_cpu,paymentservice-78549bfd9c-9l6jt_memory,paymentservice-78549bfd9c-fsvsw_cpu,paymentservice-78549bfd9c-fsvsw_memory,paymentservice-78549bfd9c-gcpdm_cpu,paymentservice-78549bfd9c-gcpdm_memory,paymentservice-78549bfd9c-nbg4x_cpu,paymentservice-78549bfd9c-nbg4x_memory,productcatalogservice-6b5dd45849-52szd_cpu,productcatalogservice-6b5dd45849-52szd_memory,recommendationservice-cc746f6c7-5zvng_cpu,recommendationservice-cc746f6c7-5zvng_memory,redis-cart-6997b66668-xkfsv_cpu,redis-cart-6997b66668-xkfsv_memory,shippingservice-7ccdfd8767-zlxq5_cpu,shippingservice-7ccdfd8767-zlxq5_memory,frontend_adservice&p50,checkoutservice_cartservice&p50,frontend_cartservice&p50,frontend_checkoutservice&p50,checkoutservice_currencyservice&p50,frontend_currencyservice&p50,checkoutservice_emailservice&p50,loadgenerator_frontend&p50,checkoutservice_paymentservice&p50,checkoutservice_productcatalogservice&p50,frontend_productcatalogservice&p50,recommendationservice_productcatalogservice&p50,frontend_recommendationservice&p50,checkoutservice_shippingservice&p50,frontend_shippingservice&p50,frontend_adservice&p90,checkoutservice_cartservice&p90,frontend_cartservice&p90,frontend_checkoutservice&p90,checkoutservice_currencyservice&p90,frontend_currencyservice&p90,checkoutservice_emailservice&p90,loadgenerator_frontend&p90,checkoutservice_paymentservice&p90,checkoutservice_productcatalogservice&p90,frontend_productcatalogservice&p90,recommendationservice_productcatalogservice&p90,frontend_recommendationservice&p90,checkoutservice_shippingservice&p90,frontend_shippingservice&p90,frontend_adservice&p99,checkoutservice_cartservice&p99,frontend_cartservice&p99,frontend_checkoutservice&p99,checkoutservice_currencyservice&p99,frontend_currencyservice&p99,checkoutservice_emailservice&p99,loadgenerator_frontend&p99,checkoutservice_paymentservice&p99,checkoutservice_productcatalogservice&p99,frontend_productcatalogservice&p99,recommendationservice_productcatalogservice&p99,frontend_recommendationservice&p99,checkoutservice_shippingservice&p99,frontend_shippingservice&p99,shippingservice.csv,frontend.csv,emailservice.csv,productcatalogservice.csv,paymentservice.csv,adservice.csv,checkoutservice.csv,currencyservice.csv,cartservice.csv,recommendationservice.csv
10,12.726272261847058,149.962752,16.077765982620758,86.97856,11.542368238931337,67.52256,36.920508908488685,86.966272,8.854871365710219,137.314304,88.2877821393518,64.487424,23.975817494024128,95.186944,,59.55584,,58.59328,8.046381198255094,79.48288,,59.097088,,66.527232,,65.486848,42.54771000290418,61.0304,15.843410221560866,97.837056,10.936624053029565,49.381376,9.786696121747664,50.470912,6.250000000000001,21.25,19.0,375.0,3.7692307692307696,4.666666666666667,4.0,245.0,7.500000000000001,2.4000000000000004,3.60377358490566,4.0588235294117645,21.785714285714285,3.4,3.2857142857142856,20.714285714285715,159.99999999999997,160.0,850.0000000000002,8.200000000000003,23.333333333333343,8.5,931.2500000000005,20.5,4.800000000000001,14.384615384615389,21.0,120.00000000000004,6.999999999999999,5.999999999999996,24.571428571428577,240.99999999999997,460.0000000000002,985.0,9.82,98.33333333333329,9.849999999999998,2295.0000000000005,24.550000000000004,9.25,71.33333333333317,43.5,237.0,9.7,9.599999999999998,0,0,0,0,0,0,0,0,0,0
11,12.726272261847058,149.962752,18.211439846476736,86.97856,14.049003075091774,67.52256,36.920508908488685,86.966272,8.854871365710219,137.314304,88.02772168568886,64.434176,23.975817494024128,95.186944,,59.55584,,58.59328,8.046381198255094,79.48288,,59.097088,,66.527232,,65.486848,47.24982802109341,61.0304,17.780269275902377,97.837056,10.936624053029565,49.381376,8.848426968355705,50.929664,6.250000000000001,21.25,19.0,375.0,3.7692307692307696,4.666666666666667,4.0,182.5,7.500000000000001,2.4000000000000004,3.60377358490566,4.0588235294117645,21.785714285714285,3.4,3.2857142857142856,20.714285714285715,159.99999999999997,160.0,850.0000000000002,8.200000000000003,23.333333333333343,8.5,1149.999999999999,20.5,4.800000000000001,14.384615384615389,21.0,120.00000000000004,6.999999999999999,5.999999999999996,24.571428571428577,240.99999999999997,460.0000000000002,985.0,9.82,98.33333333333329,9.849999999999998,2365.0,24.550000000000004,9.25,71.33333333333317,43.5,237.0,9.7,9.599999999999998,0,0,0,0,0,0,0,0,0,0
12,13.471959633405554,149.93408,20.34511371033271,86.97856,10.787234323645151,67.52256,45.41043622014002,87.166976,9.065104651472028,137.330688,88.02772168568886,64.434176,21.750533592991808,95.162368,,59.55584,,58.59328,9.359640801871894,79.48288,,59.097088,,66.527232,,65.486848,43.65797622614864,61.288448,18.518832088982567,97.824768,10.178201788353954,49.389568,7.697386519944974,50.929664,4.538461538461538,21.25,19.0,,3.7692307692307696,4.666666666666667,,182.5,,,3.4521739130434783,3.933333333333333,23.33333333333333,3.0,3.2857142857142856,23.875,159.99999999999997,160.0,,8.200000000000003,23.333333333333343,,1149.999999999999,,,10.750000000000018,17.000000000000007,190.0,4.6,5.999999999999996,47.125000000000014,240.99999999999997,460.0000000000002,,9.82,98.33333333333329,,2365.0,,,39.18749999999999,43.49999999999997,244.0,4.960000000000001,9.599999999999998,0,0,0,0,0,0,0,0,0,0
13,13.471959633405554,149.93408,22.834067272556734,86.962176,11.04898630718609,67.559424,45.41043622014002,87.166976,9.065104651472028,137.330688,88.02772168568886,64.434176,25.90642845295452,95.162368,,59.55584,,58.59328,8.790361397456975,79.572992,,59.097088,,66.527232,,65.486848,43.65797622614864,61.288448,22.02437909492476,97.824768,10.178201788353954,49.389568,7.697386519944974,50.929664,4.538461538461538,,15.454545454545457,,,4.322033898305085,,182.5,,,3.4521739130434783,3.933333333333333,23.33333333333333,3.0,3.0,23.875,,64.99999999999999,,,16.5,,1149.999999999999,,,10.750000000000018,17.000000000000007,190.0,4.6,4.6,47.125000000000014,,96.5,,,102.99999999999967,,2365.0,,,39.18749999999999,43.49999999999997,244.0,4.960000000000001,4.959999999999999,0,0,0,0,0,0,0,0,0,0
14,13.471959633405554,149.93408,22.834067272556734,86.962176,12.442880953031494,67.559424,38.62347629797045,87.609344,9.065104651472028,137.330688,57.06598049775622,64.434176,25.90642845295452,95.162368,,59.55584,,58.59328,8.790361397456975,79.572992,,59.097088,,66.527232,,65.486848,46.06813980103369,61.288448,19.10761715678689,97.824768,10.317265867731887,49.389568,6.121853278705235,52.211712,4.538461538461538,,15.454545454545457,,,4.322033898305085,,132.14285714285717,,,3.4521739130434783,3.933333333333333,23.33333333333333,3.0,3.0,23.875,,64.99999999999999,,,16.5,,620.0,,,10.750000000000018,17.000000000000007,190.0,4.6,4.6,47.125000000000014,,96.5,,,102.99999999999967,,962.0000000000002,,,39.18749999999999,43.49999999999997,244.0,4.960000000000001,4.959999999999999,0,0,0,0,0,0,0,0,0,0
15,15.383030031124951,149.93408,22.834067272556734,86.962176,12.442880953031493,67.559424,38.62347629797045,87.609344,7.951700140626555,137.35936,63.67850580143862,64.892928,23.482342702985846,95.166464,,59.55584,,58.59328,9.249261377497154,79.572992,,,,66.527232,,65.486848,38.705281464896906,61.198336,19.280641809183237,97.83296,10.74828711256242,49.389568,6.121853278705235,52.211712,3.4285714285714284,,15.454545454545457,,,4.322033898305085,,132.14285714285717,,,2.25,2.272727272727273,9.72222222222222,17.5,3.0,8.250000000000004,,64.99999999999999,,,16.5,,620.0,,,4.800000000000001,4.454545454545455,28.750000000000018,23.5,4.6,22.44999999999999,,96.5,,,102.99999999999967,,962.0000000000002,,,9.271428571428572,4.945454545454545,47.875,24.85,4.959999999999999,0,0,0,0,0,0,0,0,0,0
16,12.913211883096048,149.93408,18.33110190936405,87.318528,12.442880953031493,67.559424,38.67024095258592,87.609344,6.70096671992173,137.35936,63.67850580143862,64.892928,20.080779488139918,95.166464,,59.55584,,58.59328,8.724685434610976,79.044608,,,,66.527232,,65.486848,38.705281464896906,61.198336,17.634909301859253,97.83296,10.74828711256242,49.389568,6.121853278705235,52.211712,3.4285714285714284,3.6666666666666665,8.333333333333332,,3.444444444444444,3.4201680672268906,,132.14285714285717,,,2.25,2.272727272727273,9.72222222222222,17.5,2.75,8.250000000000004,7.999999999999999,26.25,,9.500000000000002,7.789473684210525,,620.0,,,4.800000000000001,4.454545454545455,28.750000000000018,23.5,4.550000000000001,22.44999999999999,9.8,47.625000000000014,,23.349999999999994,21.399999999999977,,962.0000000000002,,,9.271428571428572,4.945454545454545,47.875,24.85,4.955,0,0,0,0,0,0,0,0,0,0
17,10.29022265246907,149.93408,18.33110190936405,87.318528,10.149606148050486,67.559424,38.67024095258592,87.609344,6.70096671992173,137.35936,63.67850580143861,64.892928,20.08077948813991,95.166464,,59.55584,,58.59328,7.636853188929074,79.044608,,,,66.527232,,65.486848,29.027993829148983,61.198336,17.515431990146272,97.828864,10.74828711256242,49.389568,6.174500840915958,52.658176,3.4285714285714284,3.6666666666666665,8.333333333333332,,3.444444444444444,3.4201680672268906,,92.30769230769232,,,2.25,2.272727272727273,9.72222222222222,17.5,2.75,8.250000000000004,7.999999999999999,26.25,,9.500000000000002,7.789473684210525,,232.00000000000003,,,4.800000000000001,4.454545454545455,28.750000000000018,23.5,4.550000000000001,22.44999999999999,9.8,47.625000000000014,,23.349999999999994,21.399999999999977,,452.50000000000034,,,9.271428571428572,4.945454545454545,47.875,24.85,4.955,0,0,0,0,0,0,0,0,0,0
18,10.29022265246907,149.93408,17.48411514448347,86.95808,7.596963816915892,67.559424,36.27217991853952,86.990848,6.571581769436834,137.351168,63.67850580143861,64.892928,17.14842788344126,95.166464,,59.55584,,58.59328,6.521920047555286,79.069184,,,,66.527232,,65.486848,24.09444437793654,61.198336,15.900778162357897,97.828864,7.6871798056973635,49.389568,6.174500840915958,52.658176,3.16,3.6666666666666665,8.333333333333332,100.0,3.444444444444444,3.4201680672268906,5.0,92.30769230769232,3.0,4.6,2.36,2.8260869565217392,9.333333333333332,3.0,2.75,4.888,7.999999999999999,26.25,220.0,9.500000000000002,7.789473684210525,9.0,232.00000000000003,4.6,11.50000000000001,4.685333333333333,6.166666666666671,23.63636363636364,4.6,4.550000000000001,20.94999999999999,9.8,47.625000000000014,247.0,23.349999999999994,21.399999999999977,9.9,452.50000000000034,4.959999999999999,23.65,20.575000000000003,41.749999999999936,84.99999999999993,4.960000000000001,4.955,0,0,0,0,0,0,0,0,0,0
19,10.29022265246907,149.93408,15.089994535247074,86.95808,7.234576371761818,67.571712,36.27217991853952,86.990848,6.571581769436834,137.351168,55.97839713454265,64.75776,17.527791078125958,95.145984,,59.55584,,58.59328,6.521920047555286,79.069184,,,,66.527232,,65.486848,30.80282684087405,61.263872,15.900778162357897,97.828864,8.095930067548789,49.508352,6.174500840915958,52.658176,3.16,,7.857142857142858,100.0,,3.3953488372093026,5.0,92.30769230769232,3.0,4.6,2.36,2.8260869565217392,9.333333333333332,3.0,2.333333333333333,4.888,,25.0,220.0,,7.392857142857148,9.0,232.00000000000003,4.6,11.50000000000001,4.685333333333333,6.166666666666671,23.63636363636364,4.6,4.466666666666667,20.94999999999999,,47.5,247.0,,37.125,9.9,452.50000000000034,4.959999999999999,23.65,20.575000000000003,41.749999999999936,84.99999999999993,4.960000000000001,4.946666666666667,0,0,0,0,0,0,0,0,0,0
20,9.40874086868908,149.93408,15.089994535247074,86.95808,6.890030386340587,67.571712,26.95463443432862,86.990848,6.045877629237699,137.355264,55.97839713454265,64.75776,17.527791078125958,95.145984,,59.55584,,58.59328,6.521920047555286,79.069184,,,,66.527232,,65.486848,30.802826840874044,61.263872,15.22686494937343,97.861632,8.095930067548789,49.508352,6.9736593159410605,52.924416,3.16,,7.857142857142858,100.0,,3.3953488372093026,5.0,88.33333333333334,3.0,4.6,2.36,2.8260869565217392,9.333333333333332,3.0,2.333333333333333,4.888,,25.0,220.0,,7.392857142857148,9.0,233.50000000000003,4.6,11.50000000000001,4.685333333333333,6.166666666666671,23.63636363636364,4.6,4.466666666666667,20.94999999999999,,47.5,247.0,,37.125,9.9,461.25000000000034,4.959999999999999,23.65,20.575000000000003,41.749999999999936,84.99999999999993,4.960000000000001,4.946666666666667,0,0,0,0,0,0,0,0,0,0
21,7.928497574165619,149.93408,16.25295003526672,86.95808,8.030170517763354,67.579904,26.56831721222012,87.023616,6.045877629237699,137.355264,55.97839713454265,64.75776,16.28139450539399,95.15008,,59.55584,,58.59328,4.807126520484557,79.38048,,,,66.527232,,65.486848,30.11826677995329,61.300736,14.21671658687282,97.861632,7.742675944232164,49.508352,6.9736593159410605,52.924416,3.7058823529411766,,7.857142857142858,100.0,,3.3953488372093026,3.0,88.33333333333334,3.0,3.0000000000000004,2.1515151515151514,3.2222222222222223,11.875000000000002,,2.333333333333333,15.250000000000002,,25.0,220.0,,7.392857142857148,4.6,233.50000000000003,4.6,19.000000000000004,4.818181818181818,7.399999999999999,27.50000000000004,,4.466666666666667,44.25000000000003,,47.5,247.0,,37.125,4.96,461.25000000000034,4.96,24.4,12.624999999999911,9.739999999999998,47.75,,4.946666666666667,0,0,0,0,0,0,0,0,0,0
22,7.928497574165619,149.93408,16.078603960902274,86.95808,8.030170517763354,67.579904,26.56831721222012,87.023616,6.045877629237699,137.355264,60.0124724728626,65.06496,16.28139450539399,95.15008,,59.55584,,58.59328,5.66779728157271,79.38048,,,,66.527232,,65.486848,30.11826677995329,61.300736,14.21671658687282,97.861632,7.742675944232164,49.508352,6.9736593159410605,52.924416,3.7058823529411766,8.75,5.416666666666667,100.0,3.769230769230769,3.233009708737864,3.0,88.33333333333334,3.0,3.0000000000000004,2.1515151515151514,3.2222222222222223,11.875000000000002,,2.333333333333333,15.250000000000002,30.000000000000007,22.681818181818187,220.0,11.49999999999999,5.249999999999998,4.6,233.50000000000003,4.6,19.000000000000004,4.818181818181818,7.399999999999999,27.50000000000004,,4.466666666666667,44.25000000000003,48.0,45.37499999999999,247.0,23.65,22.74999999999983,4.96,461.25000000000034,4.96,24.4,12.624999999999911,9.739999999999998,47.75,,4.946666666666666,0,0,0,0,0,0,0,0,0,0
