,timestamp,adservice-76b448fddf-h9ghr_cpu,adservice-76b448fddf-h9ghr_memory,cartservice-6969c94d94-4wphs_cpu,cartservice-6969c94d94-4wphs_memory,checkoutservice-6d6f4d7cc7-jkzgt_cpu,checkoutservice-6d6f4d7cc7-jkzgt_memory,currencyservice-ccbc788bc-dzj7f_cpu,currencyservice-ccbc788bc-dzj7f_memory,emailservice-9f8578d69-r6rx8_cpu,emailservice-9f8578d69-r6rx8_memory,frontend-846c85c54c-2dpvf_cpu,frontend-846c85c54c-2dpvf_memory,loadgenerator-7f8f5d8fb6-5mm4r_cpu,loadgenerator-7f8f5d8fb6-5mm4r_memory,paymentservice-78549bfd9c-4gfpc_cpu,paymentservice-78549bfd9c-4gfpc_memory,paymentservice-78549bfd9c-5xnvd_cpu,paymentservice-78549bfd9c-5xnvd_memory,paymentservice-78549bfd9c-9l6jt_cpu,paymentservice-78549bfd9c-9l6jt_memory,paymentservice-78549bfd9c-fsvsw_cpu,paymentservice-78549bfd9c-fsvsw_memory,paymentservice-78549bfd9c-gcpdm_cpu,paymentservice-78549bfd9c-gcpdm_memory,paymentservice-78549bfd9c-nbg4x_cpu,paymentservice-78549bfd9c-nbg4x_memory,productcatalogservice-6b5dd45849-52szd_cpu,productcatalogservice-6b5dd45849-52szd_memory,recommendationservice-cc746f6c7-5zvng_cpu,recommendationservice-cc746f6c7-5zvng_memory,redis-cart-6997b66668-xkfsv_cpu,redis-cart-6997b66668-xkfsv_memory,shippingservice-7ccdfd8767-zlxq5_cpu,shippingservice-7ccdfd8767-zlxq5_memory
10,2023-08-22 05:02:47,12.726272261847058,149.962752,16.077765982620758,86.97856,11.542368238931337,67.52256,36.920508908488685,86.966272,8.854871365710219,137.314304,88.2877821393518,64.487424,23.975817494024128,95.186944,,59.55584,,58.59328,8.046381198255094,79.48288,,59.097088,,66.527232,,65.486848,42.54771000290418,61.0304,15.843410221560866,97.837056,10.936624053029565,49.381376,9.786696121747664,50.470912
11,2023-08-22 05:02:52,12.726272261847058,149.962752,18.211439846476736,86.97856,14.049003075091774,67.52256,36.920508908488685,86.966272,8.854871365710219,137.314304,88.02772168568886,64.434176,23.975817494024128,95.186944,,59.55584,,58.59328,8.046381198255094,79.48288,,59.097088,,66.527232,,65.486848,47.24982802109341,61.0304,17.780269275902377,97.837056,10.936624053029565,49.381376,8.848426968355705,50.929664
12,2023-08-22 05:02:57,13.471959633405554,149.93408,20.34511371033271,86.97856,10.787234323645151,67.52256,45.41043622014002,87.166976,9.065104651472028,137.330688,88.02772168568886,64.434176,21.750533592991808,95.162368,,59.55584,,58.59328,9.359640801871894,79.48288,,59.097088,,66.527232,,65.486848,43.65797622614864,61.288448,18.518832088982567,97.824768,10.178201788353954,49.389568,7.697386519944974,50.929664
13,2023-08-22 05:03:02,13.471959633405554,149.93408,22.834067272556734,86.962176,11.04898630718609,67.559424,45.41043622014002,87.166976,9.065104651472028,137.330688,88.02772168568886,64.434176,25.906428452954522,95.162368,,59.55584,,58.59328,8.790361397456975,79.572992,,59.097088,,66.527232,,65.486848,43.65797622614864,61.288448,22.024379094924758,97.824768,10.178201788353954,49.389568,7.697386519944974,50.929664
14,2023-08-22 05:03:07,13.471959633405554,149.93408,22.834067272556734,86.962176,12.442880953031494,67.559424,38.62347629797045,87.609344,9.065104651472028,137.330688,57.06598049775622,64.434176,25.906428452954522,95.162368,,59.55584,,58.59328,8.790361397456975,79.572992,,59.097088,,66.527232,,65.486848,46.06813980103369,61.288448,19.10761715678689,97.824768,10.317265867731887,49.389568,6.121853278705235,52.211712
15,2023-08-22 05:03:12,15.383030031124953,149.93408,22.834067272556734,86.962176,12.442880953031493,67.559424,38.62347629797045,87.609344,7.951700140626555,137.35936,63.67850580143862,64.892928,23.482342702985846,95.166464,,59.55584,,58.59328,9.249261377497154,79.572992,,,,66.527232,,65.486848,38.705281464896906,61.198336,19.280641809183233,97.83296,10.748287112562421,49.389568,6.121853278705235,52.211712
16,2023-08-22 05:03:17,12.913211883096048,149.93408,18.331101909364055,87.318528,12.442880953031493,67.559424,38.670240952585914,87.609344,6.70096671992173,137.35936,63.67850580143862,64.892928,20.080779488139914,95.166464,,59.55584,,58.59328,8.724685434610976,79.044608,,,,66.527232,,65.486848,38.705281464896906,61.198336,17.634909301859253,97.83296,10.748287112562421,49.389568,6.121853278705235,52.211712
17,2023-08-22 05:03:22,10.29022265246907,149.93408,18.331101909364055,87.318528,10.149606148050486,67.559424,38.670240952585914,87.609344,6.70096671992173,137.35936,63.678505801438604,64.892928,20.08077948813991,95.166464,,59.55584,,58.59328,7.6368531889290745,79.044608,,,,66.527232,,65.486848,29.027993829148986,61.198336,17.515431990146272,97.828864,10.748287112562421,49.389568,6.174500840915958,52.658176
18,2023-08-22 05:03:27,10.29022265246907,149.93408,17.48411514448347,86.95808,7.596963816915892,67.559424,36.272179918539514,86.990848,6.571581769436834,137.351168,63.678505801438604,64.892928,17.14842788344126,95.166464,,59.55584,,58.59328,6.521920047555286,79.069184,,,,66.527232,,65.486848,24.09444437793654,61.198336,15.900778162357895,97.828864,7.6871798056973635,49.389568,6.174500840915958,52.658176
19,2023-08-22 05:03:32,10.29022265246907,149.93408,15.089994535247074,86.95808,7.234576371761818,67.571712,36.272179918539514,86.990848,6.571581769436834,137.351168,55.97839713454265,64.75776,17.527791078125958,95.145984,,59.55584,,58.59328,6.521920047555286,79.069184,,,,66.527232,,65.486848,30.80282684087405,61.263872,15.900778162357895,97.828864,8.095930067548789,49.508352,6.174500840915958,52.658176
20,2023-08-22 05:03:37,9.408740868689081,149.93408,15.089994535247074,86.95808,6.890030386340587,67.571712,26.95463443432862,86.990848,6.045877629237699,137.355264,55.97839713454265,64.75776,17.527791078125958,95.145984,,59.55584,,58.59328,6.521920047555286,79.069184,,,,66.527232,,65.486848,30.802826840874044,61.263872,15.22686494937343,97.861632,8.095930067548789,49.508352,6.9736593159410605,52.924416
21,2023-08-22 05:03:42,7.928497574165619,149.93408,16.25295003526672,86.95808,8.030170517763354,67.579904,26.56831721222012,87.023616,6.045877629237699,137.355264,55.97839713454265,64.75776,16.28139450539399,95.15008,,59.55584,,58.59328,4.807126520484557,79.38048,,,,66.527232,,65.486848,30.11826677995329,61.300736,14.216716586872819,97.861632,7.742675944232164,49.508352,6.9736593159410605,52.924416
22,2023-08-22 05:03:47,7.928497574165619,149.93408,16.078603960902274,86.95808,8.030170517763354,67.579904,26.56831721222012,87.023616,6.045877629237699,137.355264,60.0124724728626,65.06496,16.28139450539399,95.15008,,59.55584,,58.59328,5.66779728157271,79.38048,,,,66.527232,,65.486848,30.11826677995329,61.300736,14.216716586872819,97.861632,7.742675944232164,49.508352,6.9736593159410605,52.924416
23,2023-08-22 05:03:52,7.928497574165619,149.93408,16.078603960902274,86.95808,8.030170517763354,67.579904,26.56831721222012,87.023616,6.045877629237699,137.355264,65.45547872178396,65.06496,16.28139450539399,95.15008,,59.55584,,58.59328,5.547871643745923,79.511552,,,,66.527232,,65.486848,30.11826677995329,61.300736,11.837509575180245,97.861632,8.130231018502261,49.618944,8.314667392438363,53.190656
24,2023-08-22 05:03:57,8.627025366678321,149.942272,16.35054614137258,86.4256,8.030170517763354,67.579904,28.822146664989152,87.891968,6.559712230216114,137.363456,65.45547872178396,65.06496,16.24929991277492,95.162368,,59.55584,,58.59328,5.547871643745923,79.511552,,,,66.527232,,65.486848,33.77891626248749,61.300736,11.04598294469614,97.861632,7.30786136165853,49.618944,8.314667392438363,53.190656
25,2023-08-22 05:04:02,8.627025366678321,149.942272,17.142019218768525,86.4256,6.169112394102317,67.620864,28.82214666498915,87.891968,6.559712230216114,137.363456,62.990704804781515,65.16736,16.24929991277492,95.162368,,59.55584,,58.59328,4.811373273327895,79.511552,,,,66.527232,,65.486848,25.86353096379568,61.300736,17.46080078125045,97.85344,7.30786136165853,49.618944,8.314667392438363,53.190656
26,2023-08-22 05:04:07,8.627025366678321,149.942272,17.142019218768525,86.4256,6.945589725015133,67.620864,22.15310495087324,87.891968,6.559712230216114,137.363456,62.990704804781515,65.16736,16.24929991277492,95.162368,,59.55584,,58.59328,5.894776164610407,78.56128,,,,66.527232,,65.486848,35.15789770484393,61.05088,17.46080078125045,97.85344,6.6165933892465025,49.618944,9.453214931754639,53.633024
27,2023-08-22 05:04:12,8.675413114011963,149.942272,14.326014011605325,86.4256,7.722067055927948,67.620864,32.55336824197126,86.99904,5.556778742016171,137.363456,63.48246893413403,65.16736,13.826769309062957,95.215616,,59.55584,,58.59328,5.894776164610407,78.56128,,,,66.527232,,65.486848,35.8857332142796,61.05088,17.580698665442863,97.85344,8.298852378565995,49.635328,9.25963585712864,53.633024
28,2023-08-22 05:04:17,9.200184584239471,149.942272,17.507799892415047,86.355968,7.491608584113025,67.620864,32.55336824197126,86.99904,7.807485729932452,137.363456,61.38716597986313,65.216512,16.966112851839597,95.215616,,59.55584,,58.59328,5.7216429176794845,78.56128,,,,66.527232,,65.486848,35.8857332142796,61.05088,17.904070561604573,97.828864,10.149897675983096,49.635328,9.25963585712864,53.633024
29,2023-08-22 05:04:22,10.005152571006189,149.946368,17.507799892415047,86.355968,6.715131253200209,67.620864,32.946685170219766,87.359488,7.807485729932452,137.363456,61.38716597986311,65.216512,14.630680289692625,95.215616,,59.55584,,58.59328,5.164122820465035,78.56128,,,,66.527232,,65.486848,29.24821828463341,61.05088,19.530858711280246,97.828864,10.149897675983096,49.635328,9.528949229246212,53.837824
30,2023-08-22 05:04:27,10.005152571006189,149.946368,16.588487571477984,86.355968,5.9386539222873935,67.620864,35.45108335698796,87.359488,9.135005124129226,137.367552,64.41222294818269,65.609728,19.907921331528858,94.855168,,59.55584,,58.59328,4.990546351231937,78.56128,,,,66.527232,,65.486848,26.25774051677677,61.05088,19.530858711280246,97.828864,10.363201326349497,49.729536,10.359514780750448,53.837824
31,2023-08-22 05:04:32,10.005152571006189,149.946368,18.731681495204544,86.3232,12.069427669770517,67.1744,35.45108335698796,87.359488,9.135005124129226,137.367552,62.69787369089157,65.609728,20.350024810684772,94.855168,,59.55584,,58.59328,4.387881590432022,78.56128,,,,66.527232,,65.486848,37.70101954287782,59.936768,19.530858711280246,97.828864,11.117134028359253,49.729536,10.359514780750448,53.837824
32,2023-08-22 05:04:37,7.190949999998964,149.946368,18.731681495204544,86.3232,12.069427669770517,67.1744,33.85313043478243,87.625728,8.736434000344222,137.367552,62.69787369089157,65.609728,20.350024810684772,94.855168,,59.55584,,58.59328,3.7852168296321063,78.56128,,,,66.527232,,65.486848,37.70101954287782,59.936768,14.551710954890392,98.004992,11.117134028359253,49.729536,10.410600136535715,53.837824
33,2023-08-22 05:04:42,15.221321119421516,150.331392,19.665159922687636,86.3232,14.025138752856698,67.1744,35.91011885491948,87.625728,12.060548442979451,137.367552,64.56446421467548,65.163264,22.04644696515046,94.855168,,59.55584,,58.59328,4.168587804548053,78.56128,,,,66.527232,,65.486848,38.161330866174005,59.936768,16.209987798140734,98.004992,11.127965772073015,49.78688,10.688882082695251,53.895168
34,2023-08-22 05:04:47,15.221321119421516,150.331392,22.023235800345056,86.319104,14.025138752856698,67.1744,35.91011885491948,87.625728,12.060548442979448,137.367552,58.090940358043554,65.163264,24.846975520939726,94.879744,,59.55584,,58.59328,3.364182763340062,78.56128,,,,66.527232,,65.486848,39.884165879067254,59.969536,19.899322119004093,98.004992,11.127965772073015,49.78688,10.688882082695251,53.895168
35,2023-08-22 05:04:52,15.221321119421516,150.331392,22.023235800345056,86.319104,12.52536589913304,66.736128,35.91011885491948,87.625728,12.060548442979448,137.367552,58.81742205053201,65.163264,24.846975520939726,94.879744,,59.55584,,58.59328,,78.56128,,,,66.527232,,65.486848,39.884165879067254,59.969536,20.277073885012705,97.828864,10.95949919377737,49.78688,9.282415860736656,53.895168
36,2023-08-22 05:04:57,17.877774806098078,150.331392,25.199100326291642,86.319104,12.525365899133044,66.736128,35.653148586238224,86.900736,11.656786843056583,137.367552,75.46365849091897,65.3312,27.760511185590474,94.879744,,59.55584,,,,78.56128,,,,66.527232,,65.486848,39.884165879067254,59.969536,20.277073885012705,97.828864,11.034821955538513,49.82784,11.686529820261438,54.079488
37,2023-08-22 05:05:02,19.962822588325416,152.363008,25.58904777380649,86.36416,6.693921791528767,66.736128,35.653148586238224,86.900736,12.601146841983773,137.363456,81.66728221795364,65.3312,27.54807235102811,94.908416,,59.55584,,,,78.56128,,,,66.527232,,65.486848,39.884165879067254,59.969536,20.706525839306256,97.828864,11.034821955538513,49.82784,11.686529820261438,54.079488
38,2023-08-22 05:05:07,19.962822588325416,152.363008,25.58904777380649,86.36416,7.526540552602547,66.736128,35.653148586238224,86.900736,12.601146841983773,137.363456,81.66728221795364,65.3312,27.54807235102811,94.908416,,59.55584,,,,78.56128,,,,66.527232,,65.486848,29.01926593704155,60.366848,26.73802286332309,97.923072,11.034821955538513,49.82784,11.271762397431326,54.079488
39,2023-08-22 05:05:12,22.803350628566758,152.363008,25.58904777380649,86.36416,18.413541693887662,67.637248,33.85483560030223,88.047616,12.601146841983773,137.363456,67.65181546798247,65.3312,28.522831932024832,94.908416,,59.55584,,,,78.56128,,,,66.527232,,65.486848,32.29529914266146,60.366848,26.73802286332309,97.923072,9.010723163374312,49.82784,10.858002930134608,54.378496
40,2023-08-22 05:05:17,18.872269298151576,150.523904,26.41222994388238,86.36416,18.413541693887662,67.637248,33.85483560030223,88.047616,12.698920617570908,137.363456,78.37549983430884,65.51552,25.94349656985734,94.871552,,59.55584,,,,78.56128,,,,66.527232,,65.486848,39.31239846743906,60.366848,30.406996687957616,97.923072,10.090410149241817,49.844224,10.858002930134608,54.378496
41,2023-08-22 05:05:22,17.16475744043422,150.523904,23.02304352666185,86.331392,18.413541693887662,67.637248,36.00292425543193,88.047616,10.206492885526417,137.363456,78.37549983430884,65.51552,25.943496569857338,94.871552,,59.55584,,,,78.56128,,,,66.527232,,65.486848,39.361420377869806,60.346368,30.406996687957616,97.923072,10.090410149241817,49.844224,10.858002930134608,54.636544
42,2023-08-22 05:05:27,17.16475744043422,150.523904,23.02304352666185,86.331392,18.413541693887662,67.637248,34.430872857543044,87.474176,7.875593332641316,137.363456,77.77726852327686,65.716224,23.835670731705804,94.871552,,59.55584,,,,78.56128,,,,66.527232,,65.486848,39.361420377869806,60.346368,26.67406390903704,97.931264,9.547273736812974,49.819648,11.248386566848938,54.636544
43,2023-08-22 05:05:32,17.16475744043422,150.523904,21.437990960937118,86.331392,16.603815016667568,66.74432,34.430872857543044,87.474176,9.932808259707603,137.396224,77.77726852327686,65.716224,22.683821322929226,95.690752,,59.55584,,,,78.56128,,,,66.527232,,65.486848,37.61598237777959,60.346368,26.67406390903704,97.931264,9.547273736812974,49.819648,11.248386566848938,54.636544
44,2023-08-22 05:05:37,14.836345019814045,150.523904,21.52157750121068,86.294528,16.603815016667568,66.74432,25.10801870313906,87.474176,9.932808259707603,137.396224,77.77726852327686,65.716224,22.683821322929226,95.690752,,59.55584,,,,78.56128,,,,66.527232,,65.486848,37.58603229010483,60.321792,29.60187520398676,97.931264,9.547273736812974,49.819648,11.248386566848938,54.800384
45,2023-08-22 05:05:42,9.913265456690372,150.523904,21.52157750121068,86.294528,16.603815016667568,66.74432,30.682018735462574,88.018944,9.363584417330545,137.396224,74.9124281670819,66.179072,22.683821322929226,95.690752,,59.55584,,,,78.56128,,,,66.527232,,65.486848,37.58603229010483,60.321792,28.5711146185044,97.927168,7.312649240462469,49.819648,9.38470481098991,54.800384
46,2023-08-22 05:05:47,9.913265456690372,150.523904,18.87757217806323,86.294528,16.814953454189105,67.018752,30.682018735462574,88.018944,9.363584417330545,137.396224,74.9124281670819,66.179072,24.150498659988553,94.969856,,59.55584,,,,78.56128,,,,66.527232,,65.486848,38.389808726832285,60.321792,28.5711146185044,97.927168,10.037441994781771,49.819648,9.38470481098991,54.800384
47,2023-08-22 05:05:52,9.913265456690372,150.523904,25.258763192470347,86.388736,9.01001586901121,67.018752,34.02593115622152,88.670208,9.47427690097389,137.392128,74.9124281670819,66.179072,24.150498659988553,94.969856,,59.55584,,,,78.56128,,,,66.527232,,65.486848,38.389808726832285,60.321792,22.79987479132003,97.927168,10.037441994781771,49.819648,8.934502721852589,54.800384
48,2023-08-22 05:05:57,12.47234452653989,150.634496,25.258763192470347,86.388736,10.782905198776756,67.018752,35.78296825582648,88.670208,9.47427690097389,137.392128,78.57616096963206,66.179072,24.150498659988553,94.969856,,59.55584,,,,78.56128,,,,66.527232,,65.486848,41.8753730201239,60.141568,23.33496785891009,97.910784,10.994483289498673,49.819648,7.875250572012878,54.931456
49,2023-08-22 05:06:02,13.654143337066328,150.634496,24.566134927350067,86.388736,11.251384764432116,67.05152,35.78296825582648,88.670208,6.435272434584537,137.392128,84.15061744331176,64.319488,22.058385466202495,94.969856,,59.55584,,,,78.56128,,,,66.527232,,65.486848,41.8753730201239,60.141568,23.33496785891009,97.910784,10.475548944016117,48.869376,7.875250572012878,54.931456
50,2023-08-22 05:06:07,13.654143337066328,150.634496,25.374868889920915,86.388736,11.251384764432116,67.05152,30.27606883838883,88.670208,7.24040610921477,137.392128,84.15061744331176,64.319488,19.88128465035148,94.969856,,59.55584,,,,78.56128,,,,66.527232,,65.486848,42.75595434998207,59.961344,25.530757450068787,97.910784,10.475548944016117,48.869376,5.8127910770965,54.931456
51,2023-08-22 05:06:12,13.654143337066328,150.634496,22.787748088350703,86.388736,10.144623489270453,67.080192,34.04055203504598,88.408064,7.969893870478658,137.408512,80.05240700595297,64.364544,17.704183834500462,94.969856,,59.55584,,,,78.56128,,,,66.527232,,65.486848,42.75595434998207,59.961344,23.057722629740066,97.910784,10.475548944016117,48.869376,7.043315668005812,54.943744
52,2023-08-22 05:06:17,13.15544092360691,150.634496,23.962051339037956,86.372352,12.336430187027263,67.080192,34.04055203504598,88.408064,7.969893870478658,137.408512,82.939785045011,64.364544,21.769776000726765,94.838784,,59.55584,,,,78.56128,,,,66.527232,,65.486848,42.75595434998207,59.961344,23.057722629740066,97.910784,10.032774204055709,48.869376,7.043315668005812,54.943744
53,2023-08-22 05:06:22,13.155440923606909,150.634496,24.609263258940395,86.372352,12.336430187027263,67.080192,34.04055203504598,88.408064,7.399100641514808,137.4208,82.939785045011,64.364544,21.769776000726765,94.838784,,59.55584,,,,78.56128,,,,66.527232,,65.486848,46.03648971622929,59.961344,23.057722629740066,97.910784,10.032774204055709,48.869376,7.043315668005812,54.943744
54,2023-08-22 05:06:27,13.155440923606909,150.634496,24.609263258940395,86.372352,10.379632484333323,67.080192,29.75767900906141,88.408064,7.399100641514808,137.4208,73.3034739882965,64.303104,21.769776000726765,94.838784,,59.55584,,,,78.56128,,,,66.527232,,65.486848,36.126943486103784,59.961344,18.57312530747015,97.906688,6.791716484567546,48.869376,8.0438613715576,54.951936
55,2023-08-22 05:06:32,13.155440923606909,150.634496,24.609263258940395,86.372352,9.156232037847634,67.072,31.795276716581743,88.158208,6.111848279879678,137.4208,73.3034739882965,64.303104,16.65625854058184,94.838784,,59.55584,,,,78.56128,,,,66.527232,,65.486848,40.349442447028046,59.969536,18.57312530747015,97.906688,8.032570056783834,48.869376,8.0438613715576,54.951936
56,2023-08-22 05:06:37,9.754797933199212,150.634496,16.51149534486304,86.372352,9.156232037847634,67.072,31.795276716581743,88.158208,6.81775123558478,137.629696,75.16152958316731,64.528384,16.65625854058184,94.838784,,59.55584,,,,78.56128,,,,66.527232,,65.486848,36.30967006698219,59.969536,18.447330527249708,97.931264,8.032570056783833,48.869376,8.0438613715576,54.951936
57,2023-08-22 05:06:42,7.028169330904479,150.634496,16.51149534486304,86.372352,9.156232037847634,67.072,29.33008414728908,88.530944,6.81775123558478,137.629696,54.432143347042874,64.528384,16.65625854058184,94.838784,,,,,,78.56128,,,,66.527232,,65.486848,36.30967006698219,59.969536,16.118746171126222,97.931264,8.01530966023143,48.877568,8.019219569015728,54.976512
58,2023-08-22 05:06:47,9.86871104956056,150.65088,19.03466053575952,86.437888,9.292521326813576,66.834432,29.33008414728908,88.530944,6.81775123558478,137.629696,66.27716068380826,64.528384,21.400195959187915,94.629888,,,,,,78.56128,,,,66.527232,,65.486848,39.87716697549645,60.305408,16.118746171126222,97.931264,7.373836662135083,48.877568,8.019219569015728,54.976512
59,2023-08-22 05:06:52,9.86871104956056,150.65088,21.16968391266684,86.437888,9.292521326813576,66.834432,28.931141647921972,88.543232,7.0724900698531465,137.629696,53.43909055613048,64.528384,21.400195959187915,94.629888,,,,,,78.56128,,,,66.527232,,65.486848,39.87716697549645,60.305408,13.166687358474292,97.931264,7.373836662135083,48.877568,8.019219569015728,54.976512
60,2023-08-22 05:06:57,10.824668501375868,150.781952,21.16968391266684,86.437888,9.292521326813576,66.834432,35.595632893088506,88.543232,5.571589802195812,137.629696,76.48940170310021,64.53248,20.548856398379368,94.621696,,,,,,78.56128,,,,66.527232,,65.486848,39.11414846466277,60.305408,18.5259785205516,97.931264,5.85806260471475,48.877568,7.109357670247498,55.017472
61,2023-08-22 05:07:02,10.824668501375868,150.781952,21.16968391266684,86.437888,10.779449845056643,66.940928,35.595632893088506,88.543232,7.520044126995959,137.433088,79.98636598301071,64.53248,20.548856398379368,94.621696,,,,,,78.56128,,,,66.527232,,65.486848,38.540262717417505,60.080128,18.5259785205516,97.931264,7.372862311512333,48.852992,7.800553239255942,55.017472
