,timestamp,frontend_adservice&p50,checkoutservice_cartservice&p50,frontend_cartservice&p50,frontend_checkoutservice&p50,checkoutservice_currencyservice&p50,frontend_currencyservice&p50,checkoutservice_emailservice&p50,loadgenerator_frontend&p50,checkoutservice_paymentservice&p50,checkoutservice_productcatalogservice&p50,frontend_productcatalogservice&p50,recommendationservice_productcatalogservice&p50,frontend_recommendationservice&p50,checkoutservice_shippingservice&p50,frontend_shippingservice&p50,frontend_adservice&p90,checkoutservice_cartservice&p90,frontend_cartservice&p90,frontend_checkoutservice&p90,checkoutservice_currencyservice&p90,frontend_currencyservice&p90,checkoutservice_emailservice&p90,loadgenerator_frontend&p90,checkoutservice_paymentservice&p90,checkoutservice_productcatalogservice&p90,frontend_productcatalogservice&p90,recommendationservice_productcatalogservice&p90,frontend_recommendationservice&p90,checkoutservice_shippingservice&p90,frontend_shippingservice&p90,frontend_adservice&p99,checkoutservice_cartservice&p99,frontend_cartservice&p99,frontend_checkoutservice&p99,checkoutservice_currencyservice&p99,frontend_currencyservice&p99,checkoutservice_emailservice&p99,loadgenerator_frontend&p99,checkoutservice_paymentservice&p99,checkoutservice_productcatalogservice&p99,frontend_productcatalogservice&p99,recommendationservice_productcatalogservice&p99,frontend_recommendationservice&p99,checkoutservice_shippingservice&p99,frontend_shippingservice&p99
0,2023-08-22 05:01:57,3.526315789473684,5.0,7.321428571428571,175.0,3.4,3.4038461538461537,3.0,115.78947368421052,3.0,3.6666666666666665,2.252336448598131,2.5238095238095237,9.791666666666668,,3.444444444444444,18.000000000000007,22.0,23.6875,235.0,16.000000000000004,8.035714285714283,4.6,242.10526315789474,4.6,7.999999999999999,4.839252336448599,4.504761904761905,22.954545454545453,,7.250000000000002,43.99999999999997,24.699999999999996,46.91666666666664,248.50000000000003,24.099999999999994,22.321428571428584,4.96,466.66666666666686,4.959999999999999,9.799999999999999,16.35000000000002,4.9504761904761905,43.75000000000002,,9.725000000000001
1,2023-08-22 05:02:02,3.526315789473684,,12.25,175.0,,3.593220338983051,3.0,115.78947368421052,3.0,3.6666666666666665,2.252336448598131,2.5238095238095237,9.791666666666668,,3.444444444444444,18.000000000000007,,44.583333333333336,235.0,,8.648148148148149,4.6,242.10526315789474,4.6,7.999999999999999,4.839252336448599,4.504761904761905,22.954545454545453,,7.250000000000002,43.99999999999997,,91.75000000000003,248.50000000000003,,40.43750000000004,4.96,466.66666666666686,4.959999999999999,9.799999999999999,16.35000000000002,4.9504761904761905,43.75000000000002,,9.725000000000001
2,2023-08-22 05:02:07,3.526315789473684,,12.25,175.0,,3.593220338983051,3.0,144.11764705882354,3.0,3.6666666666666665,2.252336448598131,2.5238095238095237,9.791666666666668,,3.444444444444444,18.000000000000007,,44.583333333333336,235.0,,8.648148148148149,4.6,392.85714285714295,4.6,7.999999999999999,4.839252336448599,4.504761904761905,22.954545454545453,,7.250000000000002,43.99999999999997,,91.75000000000003,248.50000000000003,,40.43750000000004,4.96,800.0,4.959999999999999,9.799999999999999,16.35000000000002,4.9504761904761905,43.75000000000002,,9.725000000000001
3,2023-08-22 05:02:12,8.0,,12.25,,,3.593220338983051,,144.11764705882354,,,3.170212765957447,4.384615384615385,24.0625,3.6666666666666665,3.444444444444444,30.00000000000002,,44.583333333333336,,,8.648148148148149,,392.85714285714295,,,10.499999999999996,14.000000000000007,67.49999999999997,8.0,7.250000000000002,48.00000000000001,,91.75000000000003,,,40.43750000000004,,800.0,,,44.250000000000114,23.900000000000002,215.49999999999994,9.8,9.725000000000001
4,2023-08-22 05:02:17,8.0,,8.958333333333332,,,3.9696969696969697,,144.11764705882354,,,3.170212765957447,4.384615384615385,24.0625,3.6666666666666665,3.444444444444444,30.00000000000002,,40.625,,,10.375,,392.85714285714295,,,10.499999999999996,14.000000000000007,67.49999999999997,8.0,7.250000000000002,48.00000000000001,,91.24999999999994,,,37.74999999999998,,800.0,,,44.250000000000114,23.900000000000002,215.49999999999994,9.8,9.725000000000001
5,2023-08-22 05:02:22,8.0,,8.958333333333332,,,3.9696969696969697,,120.83333333333336,,,3.170212765957447,4.384615384615385,24.0625,3.6666666666666665,3.444444444444444,30.00000000000002,,40.625,,,10.375,,306.2500000000003,,,10.499999999999996,14.000000000000007,67.49999999999997,8.0,7.250000000000002,48.00000000000001,,91.24999999999994,,,37.74999999999998,,794.9999999999991,,,44.250000000000114,23.900000000000002,215.49999999999994,9.8,9.725000000000001
6,2023-08-22 05:02:27,4.0,,8.958333333333332,,,3.9696969696969697,,120.83333333333336,,,3.3969465648854964,4.066666666666667,17.5,,3.444444444444444,23.50000000000001,,40.625,,,10.375,,306.2500000000003,,,11.62500000000002,81.66666666666674,85.00000000000003,,7.250000000000002,89.49999999999994,,91.24999999999994,,,37.74999999999998,,794.9999999999991,,,90.29999999999988,226.7500000000001,427.5000000000001,,9.725000000000001
7,2023-08-22 05:02:32,4.0,,17.058823529411764,,,4.444444444444445,,120.83333333333336,,,3.3969465648854964,4.066666666666667,17.5,,3.9993886647326238,23.50000000000001,,48.749999999999986,,,22.700000000000003,,306.2500000000003,,,11.62500000000002,81.66666666666674,85.00000000000003,,9.198854992393304,89.49999999999994,,226.00000000000014,,,180.2499999999999,,794.9999999999991,,,90.29999999999988,226.7500000000001,427.5000000000001,,22.297576445453338
8,2023-08-22 05:02:37,4.0,,17.058823529411764,,,4.444444444444445,,245.0,,,3.3969465648854964,4.066666666666667,17.5,,5.833333333333333,23.50000000000001,,48.749999999999986,,,22.700000000000003,,931.2500000000005,,,11.62500000000002,81.66666666666674,85.00000000000003,,14.500000000000004,89.49999999999994,,226.00000000000014,,,180.2499999999999,,2295.0000000000005,,,90.29999999999988,226.7500000000001,427.5000000000001,,23.950000000000003
9,2023-08-22 05:02:42,6.250000000000001,,17.058823529411764,375.0,,4.444444444444445,4.0,245.0,7.500000000000001,2.4000000000000004,3.6037735849056602,4.0588235294117645,21.785714285714285,3.4,5.833333333333333,20.714285714285715,,48.749999999999986,850.0000000000002,,22.700000000000003,8.5,931.2500000000005,20.5,4.800000000000001,14.384615384615389,21.0,120.00000000000004,6.999999999999999,14.500000000000004,24.571428571428577,,226.00000000000014,984.9999999999999,,180.2499999999999,9.849999999999998,2295.0000000000005,24.550000000000004,9.25,71.33333333333317,43.5,236.99999999999997,9.700000000000001,23.950000000000003
