"@timestamp","process.args","kubernetes.labels.app","kubernetes.pod.name"
"2023-08-22 05:11:55","/usr/bin/containerd-shim-runc-v2, -namespace, moby, -id, e2dd3bdf32c6bd08e334beed3a6a9de855e52faab0e90f440594f7ba0b668776, -address, /var/run/desktop-containerd/containerd.sock",checkoutservice,"checkoutservice-6d6f4d7cc7-jkzgt"
"2023-08-22 05:11:55","/usr/bin/containerd-shim-runc-v2, -namespace, moby, -id, 9af0e9966d15307af1a435dad5c9ed6e5286f7ab693f5955355380b8524c06eb, -address, /var/run/desktop-containerd/containerd.sock",checkoutservice,"checkoutservice-6d6f4d7cc7-jkzgt"
"2023-08-22 05:11:54","/usr/bin/containerd-shim-runc-v2, -namespace, moby, -id, 9af0e9966d15307af1a435dad5c9ed6e5286f7ab693f5955355380b8524c06eb, -address, /var/run/desktop-containerd/containerd.sock",checkoutservice,"checkoutservice-6d6f4d7cc7-jkzgt"
"2023-08-22 05:11:54","runc, --root, /var/run/docker/runtime-runc/moby, --log, /var/run/desktop-containerd/daemon/io.containerd.runtime.v2.task/moby/96901df08ebbf3f57a12b48e7bdc7f12b697d2b01e6eaa82a59d1cf67d4dcee5/log.json, --log-format, json, create, --bundle, /var/run/desktop-containerd/daemon/io.containerd.runtime.v2.task/moby/96901df08ebbf3f57a12b48e7bdc7f12b697d2b01e6eaa82a59d1cf67d4dcee5, --pid-file, /var/run/desktop-containerd/daemon/io.containerd.runtime.v2.task/moby/96901df08ebbf3f57a12b48e7bdc7f12b697d2b01e6eaa82a59d1cf67d4dcee5/init.pid, 96901df08ebbf3f57a12b48e7bdc7f12b697d2b01e6eaa82a59d1cf67d4dcee5",checkoutservice,"checkoutservice-6d6f4d7cc7-jkzgt"
"2023-08-22 05:11:37","/usr/bin/containerd-shim-runc-v2, -namespace, moby, -id, c9a4c685df2789806e9cac5a53538913a005fd58d71df9ed7afaaef3062daa9f, -address, /var/run/desktop-containerd/containerd.sock",paymentservice,"paymentservice-78549bfd9c-zc8jm"
"2023-08-22 05:11:21","/usr/bin/containerd-shim-runc-v2, -namespace, moby, -id, 619eef3c9829f9db09012081bde982036e20968e05209438345c875ba61a3578, -address, /var/run/desktop-containerd/containerd.sock",shippingservice,"shippingservice-7ccdfd8767-zlxq5"
"2023-08-22 05:11:21","/usr/bin/containerd-shim-runc-v2, -namespace, moby, -id, 9a0139af5232f68a748391c5a3cdda395b3551ee5b531de085b6701864c10fb7, -address, /var/run/desktop-containerd/containerd.sock",shippingservice,"shippingservice-7ccdfd8767-zlxq5"
"2023-08-22 05:11:20","runc, init",adservice,"adservice-76b448fddf-h9ghr"
"2023-08-22 05:11:20","/usr/bin/containerd-shim-runc-v2, -namespace, moby, -id, dc907f94e5ba7392df9748e233a757bc2e4f83cc5eaced89e84087ab9fa17797, -address, /var/run/desktop-containerd/containerd.sock",adservice,"adservice-76b448fddf-h9ghr"
"2023-08-22 05:10:52","/usr/bin/containerd-shim-runc-v2, -namespace, moby, -id, 0499c550895f81884e07b5268675128c897f8c355bb537aa75ee5186e28c8a6a, -address, /var/run/desktop-containerd/containerd.sock",currencyservice,"currencyservice-ccbc788bc-dzj7f"
