,timestamp,currencyservice.csv
0,2023-08-23 06:15:28,0
1,2023-08-23 06:15:33,0
2,2023-08-23 06:15:38,0
3,2023-08-23 06:15:43,0
4,2023-08-23 06:15:48,0
5,2023-08-23 06:15:53,0
6,2023-08-23 06:15:58,0
7,2023-08-23 06:16:03,0
8,2023-08-23 06:16:08,0
9,2023-08-23 06:16:13,1
10,2023-08-23 06:16:18,0
11,2023-08-23 06:16:23,0
12,2023-08-23 06:16:28,0
13,2023-08-23 06:16:33,0
14,2023-08-23 06:16:38,0
15,2023-08-23 06:16:43,0
16,2023-08-23 06:16:48,0
17,2023-08-23 06:16:53,0
18,2023-08-23 06:16:58,0
19,2023-08-23 06:17:03,0
20,2023-08-23 06:17:08,0
21,2023-08-23 06:17:13,0
22,2023-08-23 06:17:18,0
23,2023-08-23 06:17:23,0
24,2023-08-23 06:17:28,0
25,2023-08-23 06:17:33,0
26,2023-08-23 06:17:38,0
27,2023-08-23 06:17:43,0
28,2023-08-23 06:17:48,0
29,2023-08-23 06:17:53,0
30,2023-08-23 06:17:58,0
31,2023-08-23 06:18:03,0
32,2023-08-23 06:18:08,0
33,2023-08-23 06:18:13,0
34,2023-08-23 06:18:18,0
35,2023-08-23 06:18:23,0
36,2023-08-23 06:18:28,1
37,2023-08-23 06:18:33,0
38,2023-08-23 06:18:38,0
39,2023-08-23 06:18:43,0
40,2023-08-23 06:18:48,0
41,2023-08-23 06:18:53,0
42,2023-08-23 06:18:58,0
43,2023-08-23 06:19:03,0
44,2023-08-23 06:19:08,0
45,2023-08-23 06:19:13,0
46,2023-08-23 06:19:18,0
47,2023-08-23 06:19:23,0
48,2023-08-23 06:19:28,0
49,2023-08-23 06:19:33,0
50,2023-08-23 06:19:38,0
51,2023-08-23 06:19:43,0
52,2023-08-23 06:19:48,0
53,2023-08-23 06:19:53,0
54,2023-08-23 06:19:58,0
55,2023-08-23 06:20:03,0
56,2023-08-23 06:20:08,0
57,2023-08-23 06:20:13,0
58,2023-08-23 06:20:18,0
59,2023-08-23 06:20:23,0
60,2023-08-23 06:20:28,0
61,2023-08-23 06:20:33,0
62,2023-08-23 06:20:38,0
63,2023-08-23 06:20:43,0
64,2023-08-23 06:20:48,0
65,2023-08-23 06:20:53,0
66,2023-08-23 06:20:58,0
67,2023-08-23 06:21:03,0
68,2023-08-23 06:21:08,0
69,2023-08-23 06:21:13,0
70,2023-08-23 06:21:18,0
71,2023-08-23 06:21:23,0
72,2023-08-23 06:21:28,0
73,2023-08-23 06:21:33,0
74,2023-08-23 06:21:38,0
75,2023-08-23 06:21:43,0
76,2023-08-23 06:21:48,0
77,2023-08-23 06:21:53,0
78,2023-08-23 06:21:58,0
79,2023-08-23 06:22:03,1
80,2023-08-23 06:22:08,0
81,2023-08-23 06:22:13,0
82,2023-08-23 06:22:18,0
83,2023-08-23 06:22:23,0
84,2023-08-23 06:22:28,0
85,2023-08-23 06:22:33,0
86,2023-08-23 06:22:38,0
87,2023-08-23 06:22:43,0
88,2023-08-23 06:22:48,0
89,2023-08-23 06:22:53,0
90,2023-08-23 06:22:58,0
91,2023-08-23 06:23:03,0
92,2023-08-23 06:23:08,0
93,2023-08-23 06:23:13,0
94,2023-08-23 06:23:18,0
95,2023-08-23 06:23:23,0
96,2023-08-23 06:23:28,0
97,2023-08-23 06:23:33,0
98,2023-08-23 06:23:38,0
99,2023-08-23 06:23:43,0
100,2023-08-23 06:23:48,0
101,2023-08-23 06:23:53,0
102,2023-08-23 06:23:58,0
103,2023-08-23 06:24:03,0
104,2023-08-23 06:24:08,0
105,2023-08-23 06:24:13,0
106,2023-08-23 06:24:18,0
107,2023-08-23 06:24:23,0
108,2023-08-23 06:24:28,0
109,2023-08-23 06:24:33,0
110,2023-08-23 06:24:38,0
111,2023-08-23 06:24:43,0
112,2023-08-23 06:24:48,0
113,2023-08-23 06:24:53,0
114,2023-08-23 06:24:58,0
115,2023-08-23 06:25:03,0
116,2023-08-23 06:25:08,0
117,2023-08-23 06:25:13,0
118,2023-08-23 06:25:18,0
119,2023-08-23 06:25:23,0
120,2023-08-23 06:25:28,0
