,timestamp,carts-7bbf9dc945-gw8gn_cpu,carts-7bbf9dc945-gw8gn_memory,carts-db-67f744dd5f-jsmnm_cpu,carts-db-67f744dd5f-jsmnm_memory,catalogue-6479dbb5bd-fgxd7_cpu,catalogue-6479dbb5bd-fgxd7_memory,catalogue-db-6b55d8cdb7-69crs_cpu,catalogue-db-6b55d8cdb7-69crs_memory,front-end-7f5c844b4c-c8gzm_cpu,front-end-7f5c844b4c-c8gzm_memory,orders-74f65597c5-hcj9n_cpu,orders-74f65597c5-hcj9n_memory,orders-db-b76d8c54c-b828w_cpu,orders-db-b76d8c54c-b828w_memory,payment-c7df5b49-zlcth_cpu,payment-c7df5b49-zlcth_memory,queue-master-9fc44d68d-8cx26_cpu,queue-master-9fc44d68d-8cx26_memory,rabbitmq-6576689cc9-hrqlj_cpu,rabbitmq-6576689cc9-hrqlj_memory,session-db-695f7fd48f-j5twv_cpu,session-db-695f7fd48f-j5twv_memory,shipping-79c568cddc-jtq95_cpu,shipping-79c568cddc-jtq95_memory,user-79dddf5cc9-rvpfd_cpu,user-79dddf5cc9-rvpfd_memory,user-db-b8dfb847c-fpzdr_cpu,user-db-b8dfb847c-fpzdr_memory
0,2023-08-24 07:55:51,6.743360588198304,0.0,16.06853184477771,0.0,7.010792889390382,0.0,8.28802698144986,-0.3003328107925801,10.118368479467252,0.0,16.649219052537624,0.0,18.84253997120685,0.0,5.795529497984954,0.0,6.043391039452273,-0.2944408945686901,33.43298147779348,0.0,6.166481618553941,0.0,12.01970423975546,0.0,7.7290591805782975,0.0,15.276892546547932,0.0
1,2023-08-24 07:55:56,6.743360588198304,0.0,11.684039087947511,0.0,7.010792889390382,0.0,8.28802698144986,-0.3383226927487353,11.457904828308553,-0.427491302667182,16.649219052537624,0.0,18.84253997120685,0.0,5.795529497984954,0.0,6.043391039452273,-0.4522433502481459,33.43298147779348,0.0,6.166481618553941,0.0,7.308035477188612,0.0,7.7290591805782975,0.0,11.161110364296281,0.0
2,2023-08-24 07:56:01,7.0115054429607175,0.0,11.684039087947511,0.0,7.010792889390382,0.0,5.519301032565322,-0.22113374233128835,11.457904828308553,0.0,16.649219052537624,0.0,13.188971624069548,0.0,7.328138847857826,0.0,6.043391039452273,-0.4522433502481459,26.357558977910553,0.0,6.166481618553941,0.0,7.308035477188612,0.0,11.186492096438686,0.0,11.161110364296281,0.0
3,2023-08-24 07:56:06,7.0115054429607175,0.0,11.684039087947511,0.0,7.010792889390382,0.0,5.519301032565322,-0.22113374233128835,11.457904828308553,0.0,7.1649777777767865,0.0,13.188971624069548,0.0,7.328138847857826,0.0,11.875036496350573,-0.3272436750998668,26.357558977910553,0.0,8.535189803269578,-0.899288116799113,7.308035477188612,0.0,11.186492096438686,0.0,11.161110364296281,0.0
4,2023-08-24 07:56:11,7.0115054429607175,0.0,11.684039087947511,0.0,7.010792889390382,0.0,5.519301032565322,-0.22113374233128835,7.062557550643954,0.17303349690633668,7.1649777777767865,0.0,13.188971624069548,0.0,6.232955600966051,0.0,11.875036496350573,-0.3272436750998668,23.73484468039074,-0.16014301253690885,8.535189803269578,-0.899288116799113,5.631366586749813,0.0,7.335716384291558,0.0,11.161110364296281,0.0
5,2023-08-24 07:56:16,6.941263719962885,0.0,11.684039087947511,0.0,7.010792889390382,0.0,4.54036341972018,-0.1517037037037037,7.062557550643954,0.17303349690633668,7.1649777777767865,0.0,14.367919373443462,0.0,6.232955600966051,0.0,6.085361582909064,0.0,23.73484468039074,-0.19628442809429303,8.535189803269578,-1.2850705118047854,5.631366586749813,0.0,7.335716384291558,0.0,9.967602135193026,0.0
6,2023-08-24 07:56:21,6.941263719962885,0.0,11.402342616768683,0.0,6.240180556491493,0.0,4.54036341972018,0.0,7.062557550643954,0.17303349690633668,10.49306378529251,0.0,14.367919373443462,0.0,6.232955600966051,0.0,6.085361582909064,0.0,23.73484468039074,-0.19628442809429303,8.535189803269578,-1.2850705118047854,5.631366586749813,0.0,7.335716384291558,0.0,9.967602135193026,0.0
7,2023-08-24 07:56:26,7.925417439704603,0.0,11.402342616768683,0.0,6.240180556491493,0.0,4.54036341972018,0.0,10.427405579805834,-1.0436295610845943,10.49306378529251,0.0,14.367919373443462,0.0,5.665986520744084,0.0,5.463212634824338,0.0,21.385561540315273,0.0,8.535189803269578,-1.2850705118047854,5.631366586749813,0.0,7.335716384291558,0.0,10.320784680057336,0.0
8,2023-08-24 07:56:31,7.925417439704603,0.0,11.402342616768683,0.0,6.240180556491493,0.0,4.732365145228602,0.0,10.427405579805834,-1.2354138316238448,5.541520251522261,0.0,11.43145641960642,0.0,5.665986520744084,0.0,5.463212634824338,0.0,21.385561540315273,0.0,8.535189803269578,-1.6960981014131338,5.538107160740452,0.0,7.011821511821597,0.0,10.320784680057336,0.0
9,2023-08-24 07:56:36,7.925417439704603,0.0,10.910532706024812,0.0,6.035104433858085,0.0,4.732365145228602,0.0,10.427405579805834,-1.0672259652686098,5.541520251522261,0.0,11.43145641960642,0.0,5.665986520744084,0.0,5.463212634824338,0.0,21.385561540315273,0.0,5.246767921831986,-0.9404263378621263,5.538107160740452,0.0,7.011821511821597,0.0,10.320784680057336,0.0
