"@timestamp","process.executable","process.args",message,"kubernetes.namespace","kubernetes.labels.version","kubernetes.labels.app","event.type","event.dataset","event.category","event.action","process.name"
"2023-06-30 09:15:37","/usr/local/bin/memStress","memStress, --size, 256MB, --workers, 5, --time, 0s, --client, 1","Process memStress (PID: 24268) by user root STARTED",default,v2,reviews,start,process,process,"process_started",memStress
"2023-06-30 09:15:37","/usr/local/bin/memStress","memStress, --size, 256MB, --workers, 5, --time, 0s, --client, 1","Process memStress (PID: 24275) by user root STARTED",default,v2,reviews,start,process,process,"process_started",memStress
"2023-06-30 09:15:37","/usr/local/bin/memStress","memStress, --size, 256MB, --workers, 5, --time, 0s, --client, 1","Process memStress (PID: 24282) by user root STARTED",default,v2,reviews,start,process,process,"process_started",memStress
"2023-06-30 09:13:37","/usr/local/bin/memStress","memStress, --size, 256MB, --workers, 5, --time, 0s, --client, 1","Process memStress (PID: 2586) by user root STARTED",default,v3,reviews,start,process,process,"process_started",memStress
"2023-06-30 09:13:37","/usr/local/bin/memStress","memStress, --size, 256MB, --workers, 5, --time, 0s, --client, 1","Process memStress (PID: 2572) by user root STARTED",default,v3,reviews,start,process,process,"process_started",memStress
"2023-06-30 09:13:37","/usr/local/bin/memStress","memStress, --size, 256MB, --workers, 5, --time, 0s, --client, 1","Process memStress (PID: 2579) by user root STARTED",default,v3,reviews,start,process,process,"process_started",memStress
"2023-06-30 09:13:36","/usr/local/bin/memStress","memStress, --size, 256MB, --workers, 5, --time, 0s, --client, 1","Process memStress (PID: 2524) by user root STARTED",default,v1,productpage,start,process,process,"process_started",memStress
"2023-06-30 09:13:36","/usr/local/bin/memStress","memStress, --size, 256MB, --workers, 5, --time, 0s, --client, 1","Process memStress (PID: 2511) by user root STARTED",default,v1,productpage,start,process,process,"process_started",memStress
"2023-06-30 09:13:36","/usr/local/bin/memStress","memStress, --size, 256MB, --workers, 5, --time, 0s, --client, 1","Process memStress (PID: 2517) by user root STARTED",default,v1,productpage,start,process,process,"process_started",memStress
"2023-06-30 09:13:35","/usr/local/bin/memStress","memStress, --size, 256MB, --workers, 5, --time, 0s, --client, 1","Process memStress (PID: 2484) by user root STARTED",default,v1,details,start,process,process,"process_started",memStress
"2023-06-30 09:13:35","/usr/local/bin/memStress","memStress, --size, 256MB, --workers, 5, --time, 0s, --client, 1","Process memStress (PID: 2496) by user root STARTED",default,v1,details,start,process,process,"process_started",memStress
"2023-06-30 09:13:35","/usr/local/bin/memStress","memStress, --size, 256MB, --workers, 5, --time, 0s, --client, 1","Process memStress (PID: 2489) by user root STARTED",default,v1,details,start,process,process,"process_started",memStress
"2023-06-30 09:13:34","/usr/local/bin/memStress","memStress, --size, 256MB, --workers, 5, --time, 0s, --client, 1","Process memStress (PID: 2439) by user root STARTED",default,v1,details,start,process,process,"process_started",memStress
"2023-06-30 09:13:34","/usr/local/bin/memStress","memStress, --size, 256MB, --workers, 5, --time, 0s, --client, 1","Process memStress (PID: 2434) by user root STARTED",default,v1,details,start,process,process,"process_started",memStress
"2023-06-30 09:13:34","/usr/local/bin/memStress","memStress, --size, 256MB, --workers, 5, --time, 0s, --client, 1","Process memStress (PID: 2446) by user root STARTED",default,v1,details,start,process,process,"process_started",memStress
"2023-06-30 09:11:35","/usr/local/bin/memStress","memStress, --size, 256MB, --workers, 5, --time, 0s, --client, 1","Process memStress (PID: 82378) by user root STARTED",default,v1,ratings,start,process,process,"process_started",memStress
"2023-06-30 09:11:35","/usr/local/bin/memStress","memStress, --size, 256MB, --workers, 5, --time, 0s, --client, 1","Process memStress (PID: 82384) by user root STARTED",default,v1,ratings,start,process,process,"process_started",memStress
"2023-06-30 09:11:35","/usr/local/bin/memStress","memStress, --size, 256MB, --workers, 5, --time, 0s, --client, 1","Process memStress (PID: 82391) by user root STARTED",default,v1,ratings,start,process,process,"process_started",memStress
"2023-06-30 09:11:34","/usr/local/bin/memStress","memStress, --workers, 5, --size, 256MB","Process memStress (PID: 82311) by user root STARTED",default,v1,details,start,process,process,"process_started",memStress
"2023-06-30 09:11:34","/usr/local/bin/nsexec","/usr/local/bin/nsexec, -p, /proc/11564/ns/pid, --, memStress, --workers, 5, --size, 256MB","Process nsexec (PID: 82333) by user root STARTED",default,v1,details,start,process,process,"process_started",nsexec
"2023-06-30 09:11:34","/usr/local/bin/nsexec","/usr/local/bin/nsexec, -p, /proc/8930/ns/pid, --, memStress, --workers, 5, --size, 256MB","Process nsexec (PID: 82303) by user root STARTED",default,v1,details,start,process,process,"process_started",nsexec
"2023-06-30 09:11:34","/usr/local/bin/memStress","memStress, --size, 256MB, --workers, 5, --time, 0s, --client, 1","Process memStress (PID: 82317) by user root STARTED",default,v1,details,start,process,process,"process_started",memStress
"2023-06-30 09:11:34","/usr/local/bin/nsexec","/usr/local/bin/nsexec, -p, /proc/11518/ns/pid, --, memStress, --workers, 5, --size, 256MB","Process nsexec (PID: 82294) by user root STARTED",default,v1,details,start,process,process,"process_started",nsexec
"2023-06-30 09:11:34","/usr/local/bin/memStress","memStress, --size, 256MB, --workers, 5, --time, 0s, --client, 1","Process memStress (PID: 82306) by user root STARTED",default,v1,details,start,process,process,"process_started",memStress
"2023-06-30 09:11:34","/usr/local/bin/memStress","memStress, --workers, 5, --size, 256MB","Process memStress (PID: 82296) by user root STARTED",default,v1,details,start,process,process,"process_started",memStress
"2023-06-30 09:11:34","/usr/local/bin/memStress","memStress, --size, 256MB, --workers, 5, --time, 0s, --client, 1","Process memStress (PID: 82348) by user root STARTED",default,v1,details,start,process,process,"process_started",memStress
"2023-06-30 09:11:34","/usr/local/bin/memStress","memStress, --workers, 5, --size, 256MB","Process memStress (PID: 82340) by user root STARTED",default,v1,details,start,process,process,"process_started",memStress
"2023-06-30 09:11:10","/kube-vpnkit-forwarder","/kube-vpnkit-forwarder, -path, /run/host-services/backend.sock","Process kube-vpnkit-for (PID: 95493) by user root STOPPED",default,v2,reviews,end,process,process,"process_stopped","kube-vpnkit-for"
"2023-06-30 09:11:10","/usr/bin/containerd-shim-runc-v2","/usr/bin/containerd-shim-runc-v2, -namespace, moby, -id, f6d5a0e7cdf55620136cd2880dcd754c7125b59f79f0e0afdc3c1cfc3a10cae3, -address, /var/run/desktop-containerd/containerd.sock","Process containerd-shim (PID: 95438) by user root STOPPED",default,v2,reviews,end,process,process,"process_stopped","containerd-shim"
"2023-06-30 09:09:00","(empty)","-","ERROR for PID 56501: failed to load process information for PID 56501: read /proc/56501/cmdline: no such process",default,v1,productpage,info,process,process,"process_error","(empty)"
"2023-06-30 09:06:53","/usr/bin/socat","/usr/bin/socat, -, TCP4:localhost:9090","Process socat (PID: 24436) by user root STOPPED",default,v2,reviews,end,process,process,"process_stopped",socat
