"@timestamp","process.args","kubernetes.labels.app","kubernetes.pod.name"
"2023-08-23 08:30:46","/usr/bin/containerd-shim-runc-v2, -namespace, moby, -id, ddffacdabafccd804faa68d0362d9b091886ef0b7eab2469c65aef98d2bfcd12, -address, /var/run/desktop-containerd/containerd.sock",paymentservice,"paymentservice-78549bfd9c-dmwzb"
"2023-08-23 08:30:26","runc, --version",emailservice,"emailservice-9f8578d69-blc6d"
"2023-08-23 08:30:17","/usr/bin/containerd-shim-runc-v2, -namespace, moby, -id, 3de2c56a92b40e8c6501c7c33c4b04f88b84d80cd02c1bb38d3edb356637a3e2, -address, /var/run/desktop-containerd/containerd.sock",checkoutservice,"checkoutservice-6d6f4d7cc7-6vtw5"
"2023-08-23 08:30:04","runc, --version",shippingservice,"shippingservice-7ccdfd8767-rk992"
"2023-08-23 08:27:06","/usr/bin/containerd-shim-runc-v2, -namespace, moby, -id, 7d57d941364a1da25153e3dd7fc97c51b8a068abf1521d9db8ccbfd9607ae6d7, -address, /var/run/desktop-containerd/containerd.sock",paymentservice,"paymentservice-78549bfd9c-dmwzb"
"2023-08-23 08:26:36","/usr/bin/containerd-shim-runc-v2, -namespace, moby, -id, 3ccb5970147b9b487d6388740b099772ba7fa93e406c5d5394f0134aff5b09f6, -address, /var/run/desktop-containerd/containerd.sock",shippingservice,"shippingservice-7ccdfd8767-rk992"
"2023-08-23 08:26:10","runc, --root, /var/run/docker/runtime-runc/moby, --log, /var/run/desktop-containerd/daemon/io.containerd.runtime.v2.task/moby/42f8cfbc2b7689ba201d715a1e922b3dc47766dd9c0f699d68a052b2ee3e9335/log.json, --log-format, json, exec, --process, /tmp/runc-process3845288169, --detach, --pid-file, /var/run/desktop-containerd/daemon/io.containerd.runtime.v2.task/moby/42f8cfbc2b7689ba201d715a1e922b3dc47766dd9c0f699d68a052b2ee3e9335/0c5950c2fe51ee1d3ec77280d01b8034e3ab1e9d32a342e64f5465122dbdd9aa.pid, 42f8cfbc2b7689ba201d715a1e922b3dc47766dd9c0f699d68a052b2ee3e9335","redis-cart","redis-cart-6997b66668-g888c"
"2023-08-23 08:24:46","/usr/bin/containerd-shim-runc-v2, -namespace, moby, -id, 7af391b387d9d45cd5e1b6e49febcebb1cb65d3c44793fc13cbc2c68d5ffb6aa, -address, /var/run/desktop-containerd/containerd.sock",productcatalogservice,"productcatalogservice-6b5dd45849-8cd8z"
"2023-08-23 08:24:46","/usr/bin/containerd-shim-runc-v2, -namespace, moby, -id, 7980ace7a030471f92bd5f7bd8509abe702cff8a324b7f8f2d674ed2414aa298, -address, /var/run/desktop-containerd/containerd.sock",productcatalogservice,"productcatalogservice-6b5dd45849-8cd8z"
"2023-08-23 08:23:27","/usr/bin/containerd-shim-runc-v2, -namespace, moby, -id, 7980ace7a030471f92bd5f7bd8509abe702cff8a324b7f8f2d674ed2414aa298, -address, /var/run/desktop-containerd/containerd.sock","redis-cart","redis-cart-6997b66668-g888c"
"2023-08-23 08:23:26","/usr/bin/containerd-shim-runc-v2, -namespace, moby, -id, d3219438ddd93103eac0a227a42d46ec44d0476d1f94e58e68e1c192ebffa5bb, -address, /var/run/desktop-containerd/containerd.sock",paymentservice,"paymentservice-78549bfd9c-dmwzb"
"2023-08-23 08:22:57","/usr/bin/containerd-shim-runc-v2, -namespace, moby, -id, d3219438ddd93103eac0a227a42d46ec44d0476d1f94e58e68e1c192ebffa5bb, -address, /var/run/desktop-containerd/containerd.sock",frontend,"frontend-846c85c54c-chcfv"
"2023-08-23 08:22:56","runc, --root, /var/run/docker/runtime-runc/moby, --log, /var/run/desktop-containerd/daemon/io.containerd.runtime.v2.task/moby/42f8cfbc2b7689ba201d715a1e922b3dc47766dd9c0f699d68a052b2ee3e9335/log.json, --log-format, json, exec, --process, /tmp/runc-process963709651, --detach, --pid-file, /var/run/desktop-containerd/daemon/io.containerd.runtime.v2.task/moby/42f8cfbc2b7689ba201d715a1e922b3dc47766dd9c0f699d68a052b2ee3e9335/41e44461d27ccdd54cdc63e3f6384c7a4ac0df7f249535ce80d9b5ef5a612091.pid, 42f8cfbc2b7689ba201d715a1e922b3dc47766dd9c0f699d68a052b2ee3e9335",recommendationservice,"recommendationservice-cc746f6c7-8bv54"
"2023-08-23 08:22:56","/usr/bin/containerd-shim-runc-v2, -namespace, moby, -id, f19602ac22bbacaaf95937f075f4e725cd1fed6642d7453a4797549d5b5063c9, -address, /var/run/desktop-containerd/containerd.sock",recommendationservice,"recommendationservice-cc746f6c7-8bv54"
"2023-08-23 08:22:40","runc, --root, /var/run/docker/runtime-runc/moby, --log, /var/run/desktop-containerd/daemon/io.containerd.runtime.v2.task/moby/42f8cfbc2b7689ba201d715a1e922b3dc47766dd9c0f699d68a052b2ee3e9335/log.json, --log-format, json, exec, --process, /tmp/runc-process3187627465, --detach, --pid-file, /var/run/desktop-containerd/daemon/io.containerd.runtime.v2.task/moby/42f8cfbc2b7689ba201d715a1e922b3dc47766dd9c0f699d68a052b2ee3e9335/b0f6a5d7bea616a92e4d347f5bf8334422ef140e239aca08b6fe03f7fcce5a3f.pid, 42f8cfbc2b7689ba201d715a1e922b3dc47766dd9c0f699d68a052b2ee3e9335",emailservice,"emailservice-9f8578d69-blc6d"
