,timestamp,details-v1-7d4d9d5fcb-pkpvm_cpu,details-v1-7d4d9d5fcb-pkpvm_memory,productpage-v1-66756cddfd-psmzt_cpu,productpage-v1-66756cddfd-psmzt_memory,ratings-v1-85cc46b6d4-txdpr_cpu,ratings-v1-85cc46b6d4-txdpr_memory,reviews-v1-777df99c6d-lz7ht_cpu,reviews-v1-777df99c6d-lz7ht_memory,reviews-v2-cdd8fb88b-pd9dw_cpu,reviews-v2-cdd8fb88b-pd9dw_memory,reviews-v3-58b6479b-6btgp_cpu,reviews-v3-58b6479b-6btgp_memory
0,2023-06-26 05:58:54,55.69814831420375,64.790528,296.6588388653259,131.825664,28.244681087570466,74.616832,16.660336075617266,269.08672,53.92947494246289,256.004096,29.528126029544545,250.417152
1,2023-06-26 05:58:59,55.69814831420375,64.790528,371.7881467592364,131.825664,28.244681087570466,74.616832,17.198531138581284,269.094912,59.215965332421256,256.004096,31.519753160440345,250.417152
2,2023-06-26 05:59:04,55.69814831420375,64.790528,371.7881467592364,131.825664,28.244681087570466,74.616832,17.198531138581288,269.094912,59.215965332421256,256.004096,49.499271994734784,250.458112
3,2023-06-26 05:59:09,41.446314624832695,64.782336,338.4244061978101,131.70688,24.773516824704167,73.785344,17.198531138581288,269.094912,50.94019480246824,255.995904,49.499271994734784,250.458112
4,2023-06-26 05:59:14,49.45123296027764,64.782336,338.4244061978101,131.70688,24.773516824704167,73.785344,17.46386785960108,269.094912,50.94019480246824,255.995904,49.7525895051173,250.458112
5,2023-06-26 05:59:19,49.45123296027764,64.782336,338.4244061978101,131.70688,24.773516824704167,73.785344,18.21730393524956,269.35296,33.066351212869435,255.995904,49.7525895051173,250.458112
6,2023-06-26 05:59:24,48.2539461305271,64.794624,241.56534225949912,131.70688,22.68012226184417,73.879552,17.572760707769252,269.35296,32.512211098905425,255.995904,42.73728929966091,250.42944
7,2023-06-26 05:59:29,47.18768368532558,64.794624,286.971792279173,132.698112,22.68012226184417,73.879552,17.868743683262224,269.234176,33.12979369307962,255.975424,19.316148192643098,250.42944
8,2023-06-26 05:59:34,47.18768368532558,64.794624,286.97179227917303,132.698112,22.68012226184417,73.879552,17.868743683262224,269.234176,33.12979369307962,255.975424,21.878515298745594,250.42944
9,2023-06-26 05:59:39,47.18768368532558,64.794624,286.97179227917303,132.698112,20.456106870228783,74.26048,17.868743683262224,269.234176,24.97899543379019,255.975424,26.145356790736184,250.580992
10,2023-06-26 05:59:44,48.76258190436366,64.802816,320.8812526960575,132.579328,20.456106870228783,74.26048,16.146606965657252,269.234176,30.818389823935707,256.012288,33.08683741953126,250.580992
11,2023-06-26 05:59:49,48.76258190436366,64.802816,329.4883529593263,132.579328,20.456106870228783,74.26048,17.942400390505664,269.225984,30.818389823935707,256.012288,33.08683741953126,250.580992
12,2023-06-26 05:59:54,51.99641597780237,64.802816,329.4883529593263,132.579328,18.52840881340404,74.26048,17.942400390505664,269.225984,32.079635949943764,256.012288,35.96550287002453,250.44992
13,2023-06-26 05:59:59,51.99641597780237,64.802816,329.4883529593263,132.579328,23.029401331302378,74.600448,14.326992444873943,269.225984,32.079635949943764,256.012288,35.96550287002453,250.44992
14,2023-06-26 06:00:04,52.47384467562227,64.811008,335.831572133386,132.784128,23.029401331302378,74.600448,13.970321371394038,269.225984,34.34179735682849,256.004096,38.85421633554031,250.44992
15,2023-06-26 06:00:09,55.355930049311176,64.811008,369.4279908627304,132.784128,24.995123118810557,74.600448,12.561667842642432,269.225984,40.20489068047724,256.004096,35.49119642527699,250.44992
16,2023-06-26 06:00:14,55.355930049311176,64.811008,369.4279908627304,132.784128,23.501579104181225,73.207808,11.153014313890829,269.225984,40.20489068047724,256.004096,35.49119642527699,250.44992
17,2023-06-26 06:00:19,55.355930049311176,64.811008,335.3377810444596,132.575232,23.501579104181225,73.207808,15.953362850516354,266.092544,40.20489068047724,256.004096,35.49119642527699,250.44992
18,2023-06-26 06:00:24,45.69183569979687,64.733184,335.3377810444596,132.575232,22.716205752212627,73.207808,15.953362850516354,266.092544,37.45872007816295,255.197184,32.93662861364682,250.093568
19,2023-06-26 06:00:29,45.69183569979687,64.733184,304.8215102295347,132.575232,22.162830913749165,73.91232,16.25671458535816,266.133504,35.30237500664108,255.197184,32.93662861364682,250.093568
20,2023-06-26 06:00:34,45.69183569979687,64.733184,304.8215102295347,132.575232,22.162830913749165,73.91232,16.256714585358157,266.133504,35.30237500664108,255.197184,32.93662861364682,250.093568
21,2023-06-26 06:00:39,48.35155803711266,64.749568,320.27489173431394,132.620288,17.878710259034147,73.396224,16.256714585358157,266.133504,32.845395788202566,255.20128,17.28280000000026,250.093568
22,2023-06-26 06:00:44,45.56017958901738,64.749568,305.14131767254884,132.620288,21.913839431455727,73.396224,16.256714585358157,266.133504,29.743079537356778,255.20128,18.665652848853348,250.093568
23,2023-06-26 06:00:49,45.56017958901737,64.749568,305.14131767254884,132.620288,22.48961552000605,73.592832,12.106298479987583,266.11712,29.743079537356778,255.20128,30.698285324955688,250.093568
24,2023-06-26 06:00:54,45.56017958901737,64.749568,305.14131767254884,132.620288,22.48961552000605,73.592832,13.53568947242373,266.11712,29.94816994373632,255.205376,31.836085836006994,250.093568
25,2023-06-26 06:00:59,49.00653544517909,64.745472,334.12283428409927,132.681728,19.968075945574416,73.592832,15.292266649976598,266.125312,29.94816994373632,255.205376,32.97176838553026,251.240448
26,2023-06-26 06:01:04,46.00114461013351,64.745472,364.813531353135,132.681728,19.352952126446635,73.592832,17.77912123235181,266.125312,28.997260611283888,255.205376,32.97176838553026,251.240448
