,timestamp,productpage-v1_details-v1&p90,istio-ingressgateway_productpage-v1&p90,reviews-v2_ratings-v1&p90,reviews-v3_ratings-v1&p90,productpage-v1_reviews-v1&p90,productpage-v1_reviews-v2&p90,productpage-v1_reviews-v3&p90
0,2023-06-26 05:58:54,36.9375,95.50632911392404,5.600000000000005,7.749999999999986,5.750000000000005,38.33333333333334,25.0
1,2023-06-26 05:58:59,36.9375,95.50632911392404,5.600000000000005,7.749999999999986,5.750000000000005,38.33333333333334,22.54545454545455
2,2023-06-26 05:59:04,40.2922077922078,95.50632911392404,4.7074626865671645,4.5052631578947375,5.750000000000005,16.375000000000007,22.54545454545455
3,2023-06-26 05:59:09,40.2922077922078,98.28767123287673,4.7074626865671645,4.5052631578947375,4.954098360655738,16.375000000000007,22.54545454545455
4,2023-06-26 05:59:14,40.2922077922078,98.28767123287673,4.7074626865671645,4.5052631578947375,4.954098360655738,16.375000000000007,47.00000000000002
5,2023-06-26 05:59:19,24.921052631578945,98.28767123287673,22.500000000000007,12.250000000000012,4.954098360655738,87.50000000000003,47.00000000000002
6,2023-06-26 05:59:24,24.921052631578945,201.87500000000006,22.500000000000007,12.250000000000012,12.499999999999991,87.50000000000003,47.00000000000002
7,2023-06-26 05:59:29,24.921052631578945,201.87500000000006,22.500000000000007,12.250000000000012,12.499999999999991,87.50000000000003,32.500000000000014
8,2023-06-26 05:59:34,35.39473684210526,201.87500000000006,5.3,4.793103448275863,12.499999999999991,21.735294117647058,32.500000000000014
9,2023-06-26 05:59:39,35.39473684210526,96.88311688311688,5.3,4.793103448275863,7.666666666666668,21.735294117647058,32.500000000000014
10,2023-06-26 05:59:44,35.39473684210526,96.88311688311688,5.3,4.793103448275863,7.666666666666668,21.735294117647058,21.086956521739133
11,2023-06-26 05:59:49,37.592592592592595,96.88311688311688,4.797260273972604,4.569620253164558,7.666666666666668,21.282608695652186,21.086956521739133
12,2023-06-26 05:59:54,37.592592592592595,91.875,4.797260273972604,4.569620253164558,6.1875,21.282608695652186,21.086956521739133
13,2023-06-26 05:59:59,37.592592592592595,91.875,4.797260273972604,4.569620253164558,6.1875,21.282608695652186,14.852941176470589
14,2023-06-26 06:00:04,38.611111111111114,91.875,4.541818181818182,4.630303030303031,6.1875,20.80000000000001,14.852941176470589
15,2023-06-26 06:00:09,38.611111111111114,86.97530864197533,4.541818181818182,4.630303030303031,4.79277108433735,20.80000000000001,14.852941176470589
16,2023-06-26 06:00:14,38.611111111111114,86.97530864197533,4.541818181818182,4.630303030303031,4.79277108433735,20.80000000000001,21.55000000000001
17,2023-06-26 06:00:19,37.77027027027026,86.97530864197533,5.6000000000000085,7.700000000000002,4.79277108433735,33.75000000000003,21.55000000000001
18,2023-06-26 06:00:24,37.77027027027026,227.82608695652186,5.6000000000000085,7.700000000000002,9.500000000000004,33.75000000000003,21.55000000000001
19,2023-06-26 06:00:29,37.77027027027026,227.82608695652186,5.6000000000000085,7.700000000000002,9.500000000000004,33.75000000000003,49.16666666666666
20,2023-06-26 06:00:34,36.96969696969697,227.82608695652186,4.980487804878049,14.200000000000015,9.500000000000004,40.00000000000002,49.16666666666666
21,2023-06-26 06:00:39,36.96969696969697,97.2289156626506,4.980487804878049,14.200000000000015,7.187500000000002,40.00000000000002,49.16666666666666
22,2023-06-26 06:00:44,36.96969696969697,97.2289156626506,4.980487804878049,14.200000000000015,7.187500000000002,40.00000000000002,18.343750000000007
23,2023-06-26 06:00:49,38.365384615384635,97.2289156626506,4.6,4.83661971830986,7.187500000000002,21.500000000000007,18.343750000000007
24,2023-06-26 06:00:54,38.365384615384635,92.70588235294117,4.6,4.83661971830986,4.994444444444445,21.500000000000007,18.343750000000007
25,2023-06-26 06:00:59,38.365384615384635,92.70588235294117,4.6,4.83661971830986,4.994444444444445,21.500000000000007,20.559999999999995
26,2023-06-26 06:01:04,38.04545454545454,92.70588235294117,4.764705882352941,4.665000000000001,4.994444444444445,19.409090909090907,20.559999999999995
27,2023-06-26 06:01:09,38.04545454545454,93.5,4.764705882352941,4.665000000000001,6.499999999999992,19.409090909090907,20.559999999999995
28,2023-06-26 06:01:14,38.04545454545454,93.5,4.764705882352941,4.665000000000001,6.499999999999992,19.409090909090907,22.240000000000002
