,timestamp,reviews.csv
0,2023-06-28 06:10:05,0
1,2023-06-28 06:10:10,0
2,2023-06-28 06:10:15,0
3,2023-06-28 06:10:20,0
4,2023-06-28 06:10:25,0
5,2023-06-28 06:10:30,0
6,2023-06-28 06:10:35,0
7,2023-06-28 06:10:40,0
8,2023-06-28 06:10:45,0
9,2023-06-28 06:10:50,0
10,2023-06-28 06:10:55,0
11,2023-06-28 06:11:00,0
12,2023-06-28 06:11:05,0
13,2023-06-28 06:11:10,0
14,2023-06-28 06:11:15,0
15,2023-06-28 06:11:20,0
16,2023-06-28 06:11:25,0
17,2023-06-28 06:11:30,0
18,2023-06-28 06:11:35,0
19,2023-06-28 06:11:40,0
20,2023-06-28 06:11:45,0
21,2023-06-28 06:11:50,0
22,2023-06-28 06:11:55,0
23,2023-06-28 06:12:00,0
24,2023-06-28 06:12:05,0
25,2023-06-28 06:12:10,0
26,2023-06-28 06:12:15,0
27,2023-06-28 06:12:20,0
28,2023-06-28 06:12:25,0
29,2023-06-28 06:12:30,0
30,2023-06-28 06:12:35,0
31,2023-06-28 06:12:40,0
32,2023-06-28 06:12:45,0
33,2023-06-28 06:12:50,0
34,2023-06-28 06:12:55,0
35,2023-06-28 06:13:00,0
36,2023-06-28 06:13:05,0
37,2023-06-28 06:13:10,0
38,2023-06-28 06:13:15,0
39,2023-06-28 06:13:20,0
40,2023-06-28 06:13:25,0
41,2023-06-28 06:13:30,0
42,2023-06-28 06:13:35,0
43,2023-06-28 06:13:40,0
44,2023-06-28 06:13:45,0
45,2023-06-28 06:13:50,0
46,2023-06-28 06:13:55,0
47,2023-06-28 06:14:00,0
48,2023-06-28 06:14:05,0
49,2023-06-28 06:14:10,0
50,2023-06-28 06:14:15,0
51,2023-06-28 06:14:20,0
52,2023-06-28 06:14:25,0
53,2023-06-28 06:14:30,0
54,2023-06-28 06:14:35,0
55,2023-06-28 06:14:40,0
56,2023-06-28 06:14:45,0
57,2023-06-28 06:14:50,0
58,2023-06-28 06:14:55,0
59,2023-06-28 06:15:00,0
60,2023-06-28 06:15:05,0
61,2023-06-28 06:15:10,0
62,2023-06-28 06:15:15,0
63,2023-06-28 06:15:20,0
64,2023-06-28 06:15:25,0
65,2023-06-28 06:15:30,0
66,2023-06-28 06:15:35,0
67,2023-06-28 06:15:40,0
68,2023-06-28 06:15:45,0
69,2023-06-28 06:15:50,0
70,2023-06-28 06:15:55,0
71,2023-06-28 06:16:00,0
72,2023-06-28 06:16:05,0
73,2023-06-28 06:16:10,0
74,2023-06-28 06:16:15,0
75,2023-06-28 06:16:20,0
76,2023-06-28 06:16:25,0
77,2023-06-28 06:16:30,0
78,2023-06-28 06:16:35,0
79,2023-06-28 06:16:40,0
80,2023-06-28 06:16:45,0
81,2023-06-28 06:16:50,0
82,2023-06-28 06:16:55,0
83,2023-06-28 06:17:00,0
84,2023-06-28 06:17:05,0
85,2023-06-28 06:17:10,0
86,2023-06-28 06:17:15,0
87,2023-06-28 06:17:20,0
88,2023-06-28 06:17:25,0
89,2023-06-28 06:17:30,0
90,2023-06-28 06:17:35,0
91,2023-06-28 06:17:40,0
92,2023-06-28 06:17:45,0
93,2023-06-28 06:17:50,0
94,2023-06-28 06:17:55,0
95,2023-06-28 06:18:00,0
96,2023-06-28 06:18:05,0
97,2023-06-28 06:18:10,0
98,2023-06-28 06:18:15,0
99,2023-06-28 06:18:20,0
100,2023-06-28 06:18:25,0
101,2023-06-28 06:18:30,0
102,2023-06-28 06:18:35,0
103,2023-06-28 06:18:40,0
104,2023-06-28 06:18:45,0
105,2023-06-28 06:18:50,0
106,2023-06-28 06:18:55,0
107,2023-06-28 06:19:00,0
108,2023-06-28 06:19:05,0
109,2023-06-28 06:19:10,0
110,2023-06-28 06:19:15,0
111,2023-06-28 06:19:20,0
112,2023-06-28 06:19:25,0
113,2023-06-28 06:19:30,0
114,2023-06-28 06:19:35,0
115,2023-06-28 06:19:40,0
116,2023-06-28 06:19:45,0
117,2023-06-28 06:19:50,0
118,2023-06-28 06:19:55,0
119,2023-06-28 06:20:00,0
120,2023-06-28 06:20:05,0
