"@timestamp","process.args","kubernetes.labels.app","kubernetes.pod.name"
"2023-08-23 09:55:48","/usr/bin/containerd-shim-runc-v2, -namespace, moby, -id, fcc77112fa8b0322a5745346b70b251176f93646334cd8630114638e327a6d2c, -address, /var/run/desktop-containerd/containerd.sock",cartservice,"cartservice-6969c94d94-bm86p"
"2023-08-23 09:55:48","/usr/bin/containerd-shim-runc-v2, -namespace, moby, -id, 15b959dbd1bb5c48b1a632e0afd6de0f44e5f088be2588a10a7659632dfb6440, -address, /var/run/desktop-containerd/containerd.sock",cartservice,"cartservice-6969c94d94-bm86p"
"2023-08-23 09:54:05","runc, --version",paymentservice,"paymentservice-78549bfd9c-dmwzb"
"2023-08-23 09:54:04","runc, --version",paymentservice,"paymentservice-78549bfd9c-dmwzb"
"2023-08-23 09:53:52","runc, --root, /var/run/docker/runtime-runc/moby, --log, /var/run/desktop-containerd/daemon/io.containerd.runtime.v2.task/moby/42f8cfbc2b7689ba201d715a1e922b3dc47766dd9c0f699d68a052b2ee3e9335/log.json, --log-format, json, exec, --process, /tmp/runc-process1995857060, --detach, --pid-file, /var/run/desktop-containerd/daemon/io.containerd.runtime.v2.task/moby/42f8cfbc2b7689ba201d715a1e922b3dc47766dd9c0f699d68a052b2ee3e9335/de5516b9c56d52e89775cdeba08dc984d87e1e11aa9c671c09b4f75802b1ccb3.pid, 42f8cfbc2b7689ba201d715a1e922b3dc47766dd9c0f699d68a052b2ee3e9335",cartservice,"cartservice-6969c94d94-bm86p"
"2023-08-23 09:53:51","runc, --root, /var/run/docker/runtime-runc/moby, --log, /var/run/desktop-containerd/daemon/io.containerd.runtime.v2.task/moby/42f8cfbc2b7689ba201d715a1e922b3dc47766dd9c0f699d68a052b2ee3e9335/log.json, --log-format, json, exec, --process, /tmp/runc-process1995857060, --detach, --pid-file, /var/run/desktop-containerd/daemon/io.containerd.runtime.v2.task/moby/42f8cfbc2b7689ba201d715a1e922b3dc47766dd9c0f699d68a052b2ee3e9335/de5516b9c56d52e89775cdeba08dc984d87e1e11aa9c671c09b4f75802b1ccb3.pid, 42f8cfbc2b7689ba201d715a1e922b3dc47766dd9c0f699d68a052b2ee3e9335",cartservice,"cartservice-6969c94d94-bm86p"
"2023-08-23 09:53:33","runc, --version",loadgenerator,"loadgenerator-7f8f5d8fb6-gxnfl"
"2023-08-23 09:52:52","runc, --root, /var/run/docker/runtime-runc/moby, --log, /var/run/desktop-containerd/daemon/io.containerd.runtime.v2.task/moby/42f8cfbc2b7689ba201d715a1e922b3dc47766dd9c0f699d68a052b2ee3e9335/log.json, --log-format, json, exec, --process, /tmp/runc-process1519457746, --detach, --pid-file, /var/run/desktop-containerd/daemon/io.containerd.runtime.v2.task/moby/42f8cfbc2b7689ba201d715a1e922b3dc47766dd9c0f699d68a052b2ee3e9335/7b28ecb4f7f0ad21105d0d214558d27a27b9fcfde0289b0fce16228a4b6b0bb2.pid, 42f8cfbc2b7689ba201d715a1e922b3dc47766dd9c0f699d68a052b2ee3e9335",currencyservice,"currencyservice-ccbc788bc-75kbw"
"2023-08-23 09:52:51","runc, --root, /var/run/docker/runtime-runc/moby, --log, /var/run/desktop-containerd/daemon/io.containerd.runtime.v2.task/moby/42f8cfbc2b7689ba201d715a1e922b3dc47766dd9c0f699d68a052b2ee3e9335/log.json, --log-format, json, exec, --process, /tmp/runc-process1519457746, --detach, --pid-file, /var/run/desktop-containerd/daemon/io.containerd.runtime.v2.task/moby/42f8cfbc2b7689ba201d715a1e922b3dc47766dd9c0f699d68a052b2ee3e9335/7b28ecb4f7f0ad21105d0d214558d27a27b9fcfde0289b0fce16228a4b6b0bb2.pid, 42f8cfbc2b7689ba201d715a1e922b3dc47766dd9c0f699d68a052b2ee3e9335",checkoutservice,"checkoutservice-6d6f4d7cc7-6vtw5"
"2023-08-23 09:52:48","runc, --version",recommendationservice,"recommendationservice-cc746f6c7-8bv54"
