,timestamp,frontend_adservice&p90,checkoutservice_cartservice&p90,frontend_cartservice&p90,frontend_checkoutservice&p90,checkoutservice_currencyservice&p90,frontend_currencyservice&p90,checkoutservice_emailservice&p90,loadgenerator_frontend&p90,checkoutservice_paymentservice&p90,checkoutservice_productcatalogservice&p90,frontend_productcatalogservice&p90,recommendationservice_productcatalogservice&p90,frontend_recommendationservice&p90,checkoutservice_shippingservice&p90,frontend_shippingservice&p90
0,2023-08-23 09:46:10,21.100000000000026,22.0,23.400000000000006,235.0,8.833333333333332,8.06,9.5,235.5555555555555,9.5,16.000000000000007,6.264705882352947,4.936842105263157,43.46153846153848,4.6,5.0
1,2023-08-23 09:46:15,21.100000000000012,22.0,23.400000000000006,235.0,8.857142857142858,8.60294117647059,9.5,235.5555555555555,9.5,9.785714285714288,6.474358974358961,7.000000000000003,43.46153846153848,16.0,7.999999999999998
2,2023-08-23 09:46:20,21.100000000000012,22.0,30.68181818181816,400.0,8.857142857142858,8.60294117647059,17.5,311.11111111111086,9.5,9.785714285714288,6.474358974358961,7.000000000000003,43.46153846153848,16.0,7.999999999999998
3,2023-08-23 09:46:25,18.454545454545453,22.0,30.68181818181816,400.0,8.857142857142858,8.60294117647059,17.5,311.11111111111086,37.5,9.785714285714288,6.474358974358961,7.000000000000003,42.04545454545456,16.0,7.999999999999998
4,2023-08-23 09:46:30,18.454545454545453,22.0,30.68181818181816,400.0,8.700000000000003,7.392857142857137,17.5,311.1111111111114,37.5,7.875000000000002,6.212121212121213,6.0000000000000036,42.04545454545456,8.999999999999996,6.499999999999995
5,2023-08-23 09:46:35,18.454545454545453,19.750000000000004,21.605263157894736,349.9999999999999,8.700000000000003,7.392857142857137,14.500000000000014,222.1428571428571,37.5,7.875000000000002,6.212121212121213,6.0000000000000036,42.04545454545456,8.999999999999996,6.499999999999995
6,2023-08-23 09:46:40,10.750000000000014,19.750000000000004,21.605263157894736,349.9999999999999,8.700000000000003,7.392857142857137,14.500000000000014,222.1428571428571,32.50000000000004,7.875000000000002,6.212121212121213,6.0000000000000036,27.500000000000025,8.999999999999996,6.499999999999995
7,2023-08-23 09:46:45,10.750000000000014,19.750000000000004,21.605263157894736,349.9999999999999,8.5,4.944444444444445,14.500000000000014,222.1428571428571,32.50000000000004,7.750000000000001,4.639080459770115,4.855737704918033,27.500000000000025,8.000000000000005,6.750000000000001
8,2023-08-23 09:46:50,10.750000000000014,19.750000000000004,20.499999999999993,324.99999999999983,8.5,4.944444444444445,14.500000000000018,198.25000000000006,32.50000000000004,7.750000000000001,4.639080459770115,4.855737704918033,27.500000000000025,8.000000000000005,6.750000000000001
9,2023-08-23 09:46:55,9.428571428571432,19.750000000000004,20.499999999999993,324.99999999999983,8.5,4.944444444444445,14.500000000000018,198.25000000000006,32.499999999999986,7.750000000000001,4.639080459770115,4.855737704918033,18.062500000000007,8.000000000000005,6.750000000000001
10,2023-08-23 09:47:00,9.428571428571432,19.750000000000004,20.499999999999993,324.99999999999983,9.500000000000007,4.853211009174312,14.500000000000018,198.25000000000006,32.499999999999986,4.333333333333334,4.428196721311475,4.6848484848484855,18.062500000000007,4.6,4.5826086956521745
11,2023-08-23 09:47:05,9.428571428571432,9.666666666666666,13.299999999999983,95.0,9.500000000000007,4.853211009174312,4.6,147.5000000000001,32.499999999999986,4.333333333333333,4.428196721311475,4.684848484848485,18.062500000000007,4.6,4.5826086956521745
12,2023-08-23 09:47:10,12.999999999999982,9.666666666666666,13.300000000000006,95.0,9.500000000000007,4.853211009174312,4.6,147.5000000000001,4.6,4.333333333333333,4.428196721311475,4.684848484848485,20.799999999999997,4.6,4.5826086956521745
13,2023-08-23 09:47:15,12.999999999999982,9.666666666666666,13.300000000000006,95.0,4.9,4.928421052631579,4.6,147.5000000000001,4.6,4.550000000000001,4.5329113924050635,4.6869565217391305,20.799999999999997,4.6,4.723076923076923
14,2023-08-23 09:47:20,12.999999999999982,8.666666666666666,17.199999999999992,93.75,4.9,4.928421052631579,4.6,161.50000000000006,4.6,4.550000000000001,4.5329113924050635,4.6869565217391305,20.800000000000004,4.6,4.723076923076923
15,2023-08-23 09:47:25,14.285714285714292,8.666666666666666,17.199999999999992,93.75,4.9,4.928421052631579,4.6,161.50000000000006,7.5,4.550000000000001,4.5329113924050635,4.6869565217391305,20.815789473684216,4.6,4.723076923076923
16,2023-08-23 09:47:30,14.285714285714292,8.666666666666666,17.199999999999992,93.75,4.7894736842105265,4.917288135593219,4.6,161.50000000000006,7.5,4.866666666666667,4.6000000000000005,4.576811594202899,20.815789473684216,4.6,4.703703703703703
17,2023-08-23 09:47:35,14.285714285714292,9.666666666666666,15.181818181818166,159.99999999999994,4.7894736842105265,4.917288135593219,4.6,176.36363636363626,7.5,4.866666666666667,4.6000000000000005,4.576811594202899,20.815789473684216,4.6,4.703703703703703
18,2023-08-23 09:47:40,9.807692307692307,9.666666666666666,15.181818181818166,160.0,4.7894736842105265,4.917288135593219,4.6,176.36363636363626,6.5000000000000036,4.866666666666667,4.6000000000000005,4.576811594202899,22.214285714285708,4.6,4.703703703703703
19,2023-08-23 09:47:45,9.807692307692307,9.666666666666666,15.181818181818166,159.99999999999994,4.6,4.837931034482758,4.6,176.36363636363626,6.5000000000000036,4.92,4.694736842105263,4.612698412698413,22.214285714285708,4.6,4.716666666666667
20,2023-08-23 09:47:50,9.807692307692307,10.0,11.049999999999969,160.0,4.6,4.837931034482758,4.6,156.05263157894748,6.5000000000000036,4.92,4.694736842105263,4.612698412698413,22.214285714285708,4.6,4.716666666666667
21,2023-08-23 09:47:55,8.958333333333332,10.0,11.049999999999969,160.0,4.6,4.837931034482758,4.6,156.05263157894748,8.5,4.92,4.694736842105263,4.612698412698413,20.58823529411765,4.6,4.716666666666667
22,2023-08-23 09:48:00,8.958333333333332,10.0,11.049999999999969,160.0,4.6,4.83448275862069,4.6,156.05263157894743,8.5,4.7714285714285705,4.596026490066225,4.564912280701753,20.58823529411765,4.6,4.585714285714285
23,2023-08-23 09:48:05,8.958333333333332,10.0,12.062500000000007,175.0,4.6,4.834482758620689,4.6,182.9411764705882,8.5,4.7714285714285705,4.596026490066225,4.564912280701755,20.58823529411765,4.6,4.585714285714285
24,2023-08-23 09:48:10,9.083333333333332,10.0,12.062500000000007,175.0,4.6,4.834482758620689,4.6,182.9411764705882,7.999999999999998,4.7714285714285705,4.596026490066225,4.564912280701755,22.937500000000007,4.6,4.585714285714285
25,2023-08-23 09:48:15,9.083333333333332,10.0,12.062500000000007,175.0,4.6,4.792,4.6,182.9411764705882,7.999999999999998,3.933333333333333,4.658964143426294,4.764102564102565,22.937500000000007,4.6,4.960000000000001
26,2023-08-23 09:48:20,9.083333333333332,6.999999999999998,14.666666666666673,92.5,4.6,4.792,4.6,10499.999999999996,7.999999999999998,3.933333333333333,4.658964143426294,4.764102564102565,22.937500000000007,4.6,4.960000000000001
