,timestamp,adservice-76b448fddf-mt4pz_cpu,adservice-76b448fddf-mt4pz_memory,cartservice-6969c94d94-bm86p_cpu,cartservice-6969c94d94-bm86p_memory,checkoutservice-6d6f4d7cc7-6vtw5_cpu,checkoutservice-6d6f4d7cc7-6vtw5_memory,currencyservice-ccbc788bc-75kbw_cpu,currencyservice-ccbc788bc-75kbw_memory,emailservice-9f8578d69-blc6d_cpu,emailservice-9f8578d69-blc6d_memory,frontend-846c85c54c-chcfv_cpu,frontend-846c85c54c-chcfv_memory,loadgenerator-7f8f5d8fb6-gxnfl_cpu,loadgenerator-7f8f5d8fb6-gxnfl_memory,paymentservice-78549bfd9c-dmwzb_cpu,paymentservice-78549bfd9c-dmwzb_memory,productcatalogservice-6b5dd45849-8cd8z_cpu,productcatalogservice-6b5dd45849-8cd8z_memory,recommendationservice-cc746f6c7-8bv54_cpu,recommendationservice-cc746f6c7-8bv54_memory,redis-cart-6997b66668-g888c_cpu,redis-cart-6997b66668-g888c_memory,shippingservice-7ccdfd8767-rk992_cpu,shippingservice-7ccdfd8767-rk992_memory
0,2023-08-23 09:03:32,11.344180854033066,0.0,19.79893979553191,0.31760020363807245,15.144478163346042,0.4710096698318669,37.54436703961781,-0.2025949888836152,12.275293460033815,0.0,59.323835194455,0.4854868025247971,18.96054436700903,0.1502200488997555,6.226828422876816,-0.49497985921796805,32.56318996732311,0.0,18.995737659837566,0.0,9.789732252517677,0.0,9.404269250916515,-0.3111960400598595
1,2023-08-23 09:03:37,11.344180854033066,0.0,19.79893979553191,0.31760020363807245,9.814831935547787,0.0,37.54436703961781,-0.2025949888836152,12.275293460033815,0.0,82.94257206208337,0.3495189976798144,18.96054436700903,0.1502200488997555,6.226828422876816,-0.608256,32.56318996732311,0.0,18.995737659837566,0.0,9.789732252517677,0.0,9.404269250916515,-0.31119604005985957
2,2023-08-23 09:03:42,14.232485875706033,-1.4389496303597833,19.79893979553191,0.4507979211250382,9.814831935547787,0.0,34.15313374973013,0.27678036960565155,7.417613354088635,0.3644570273003034,82.94257206208337,0.4276566125290024,18.96054436700903,0.1898426966292135,6.226828422876816,-0.6919904430157803,38.61039439734677,0.18633199076334367,13.608246844319837,0.0,6.493440386230084,0.0,9.404269250916515,0.0
3,2023-08-23 09:03:47,14.232485875706033,-1.438949630359783,13.149814174035633,0.47163510186674934,6.787118977384454,-0.16002389147784835,34.15313374973013,0.9630714846109265,7.417613354088635,0.3644570273003033,66.08251399183322,0.31710967741935486,18.96054436700903,0.1898426966292135,6.226828422876816,-0.6179284909409702,38.61039439734677,0.2086266401002837,13.608246844319837,0.0,6.493440386230084,0.0,9.404269250916515,0.0
4,2023-08-23 09:03:52,8.844319775595757,-1.506547503560445,13.149814174035633,0.47163510186674934,6.787118977384454,-0.20039237972869464,34.15313374973013,1.2369337766525332,7.417613354088635,0.3644570273003033,66.08251399183322,0.31710967741935486,14.416889728651554,0.1657452330833214,6.226828422876816,-0.5438665388661601,38.61039439734677,0.2675357920432803,13.608246844319837,0.0,6.493440386230084,0.0,5.866937052058534,0.0
5,2023-08-23 09:03:57,8.844319775595757,-1.506547503560445,13.149814174035633,0.7136432698794474,6.787118977384454,-0.20039237972869464,34.15313374973013,1.2369337766525332,5.425302530253139,0.3353143282409609,66.08251399183322,0.20409391750761255,14.416889728651554,0.1657452330833214,21.17830774458626,23.916382596803146,30.247768832303002,0.17502384703368798,15.395891171571211,0.0,6.493440386230084,0.0,5.866937052058534,0.0
6,2023-08-23 09:04:02,8.844319775595757,-1.506547503560445,14.45360895074355,0.6654288117166827,6.787118977384454,-0.17049439331867264,26.78363576012437,1.2756963369315164,5.425302530253139,0.3353143282409609,69.47974452554729,0.0,14.416889728651554,0.43513681725507025,21.17830774458626,23.916382596803146,30.247768832303002,0.17502384703368798,15.395891171571211,0.0,6.75442732605963,0.0,5.866937052058534,0.0
7,2023-08-23 09:04:07,9.995253049003159,-1.6503656137653473,14.45360895074355,0.6654288117166827,4.811414700939978,-0.19599033349444175,26.78363576012437,1.2756963369315164,5.425302530253139,0.3353143282409609,69.47974452554729,-0.18776810520466752,14.416889728651554,0.43513681725507025,21.17830774458626,23.916382596803146,34.51715997820971,0.1414113093058534,15.395891171571211,0.0,6.75442732605963,0.0,5.866937052058534,0.0
8,2023-08-23 09:04:12,9.995253049003159,-1.6503656137653473,14.45360895074355,0.44195791276764473,4.811414700939978,-0.19599033349444175,26.78363576012437,1.3277799607072691,5.425302530253139,0.0,69.47974452554729,-0.18776810520466752,14.921085372356002,0.4492704274766872,12.440533416033373,21.319214473480745,34.51715997820971,0.17619883549144,15.395891171571211,0.0,6.75442732605963,0.0,5.950587756348177,0.0
9,2023-08-23 09:04:17,11.86825462012351,-1.2941158114960463,15.96974221942769,0.7546366427840329,4.811414700939978,-0.19599033349444175,26.78363576012437,1.3277799607072691,5.9801619848267675,0.0,65.73701615933813,-0.1435488610014691,14.921085372356002,0.22570633418679725,12.440533416033373,21.319214473480745,31.333911034084476,0.0,15.547970479704727,0.0,6.525420349571369,0.0,5.950587756348177,0.0
