,timestamp,adservice-76b448fddf-qfsdp_cpu,adservice-76b448fddf-qfsdp_memory,cartservice-6969c94d94-l66mx_cpu,cartservice-6969c94d94-l66mx_memory,checkoutservice-6d6f4d7cc7-jkzgt_cpu,checkoutservice-6d6f4d7cc7-jkzgt_memory,currencyservice-ccbc788bc-dzj7f_cpu,currencyservice-ccbc788bc-dzj7f_memory,emailservice-9f8578d69-r6rx8_cpu,emailservice-9f8578d69-r6rx8_memory,frontend-846c85c54c-9rg78_cpu,frontend-846c85c54c-9rg78_memory,loadgenerator-7f8f5d8fb6-5mm4r_cpu,loadgenerator-7f8f5d8fb6-5mm4r_memory,paymentservice-78549bfd9c-h8tg5_cpu,paymentservice-78549bfd9c-h8tg5_memory,productcatalogservice-6b5dd45849-52szd_cpu,productcatalogservice-6b5dd45849-52szd_memory,recommendationservice-cc746f6c7-48z89_cpu,recommendationservice-cc746f6c7-48z89_memory,recommendationservice-cc746f6c7-5zvng_cpu,recommendationservice-cc746f6c7-5zvng_memory,recommendationservice-cc746f6c7-qglgj_cpu,recommendationservice-cc746f6c7-qglgj_memory,redis-cart-6997b66668-xkfsv_cpu,redis-cart-6997b66668-xkfsv_memory,shippingservice-7ccdfd8767-zlxq5_cpu,shippingservice-7ccdfd8767-zlxq5_memory
10,2023-08-22 05:47:29,23.940653594771216,121.024512,22.067579023858524,81.354752,10.188788690056791,69.61152,30.915788080638592,90.263552,9.663907031608296,135.450624,81.69380377629096,71.995392,23.7800593878495,96.354304,7.364845129367633,66.711552,41.86605409602792,61.423616,,85.266432,23.32514287460432,98.619392,,83.771392,9.365862647937705,50.458624,10.949290227291309,62.373888
11,2023-08-22 05:47:34,23.940653594771216,121.024512,18.851903668267987,81.354752,10.188788690056791,69.61152,30.915788080638592,90.263552,9.663907031608296,135.450624,76.46768530308302,72.192,23.7800593878495,96.354304,7.364845129367633,66.711552,41.86605409602792,61.423616,,85.266432,21.47344140178467,98.197504,,83.771392,9.658394441064681,50.458624,8.476803627841091,62.373888
12,2023-08-22 05:47:39,20.226349492738166,121.20064,14.21942499999993,81.354752,11.067204939444348,69.697536,30.101326954323525,90.86976,9.663907031608296,135.450624,76.46768530308302,72.192,22.58897111913412,96.33792,7.364845129367633,66.711552,40.08971676717425,61.6448,,85.266432,21.47344140178467,98.197504,,83.771392,8.897639011474777,50.458624,7.069666666666663,62.373888
13,2023-08-22 05:47:44,23.49321100014758,121.20064,20.622194615290628,81.539072,11.067204939444348,69.697536,30.101326954323525,90.86976,9.39729198821392,135.450624,77.46542050724213,72.192,23.67412587412522,96.33792,6.669547811846051,66.80576,39.6998637219086,61.6448,,85.266432,23.44417331662533,98.197504,,83.771392,8.897639011474777,50.458624,9.760023557126027,62.3616
14,2023-08-22 05:47:49,23.49321100014758,121.20064,20.622194615290628,81.539072,11.067204939444348,69.697536,30.101326954323525,90.86976,9.397291988213919,135.450624,71.79639076648371,72.310784,23.67412587412522,96.33792,6.669547811846051,66.80576,39.6998637219086,61.6448,,85.266432,20.37737524042997,98.22208,,83.771392,8.897639011474777,50.458624,9.760023557126027,62.3616
15,2023-08-22 05:47:54,18.6178476462614,121.20064,18.373010970284398,81.584128,10.627612004471606,69.824512,31.136290150377214,90.86976,9.397291988213919,135.450624,71.79639076648371,72.310784,21.064830347962847,96.370688,6.669547811846051,66.80576,35.85131795716765,61.6448,,85.266432,20.37737524042997,98.22208,,83.771392,8.912386295018633,50.479104,8.928741827982478,62.38208
16,2023-08-22 05:47:59,13.778056683149343,121.20064,18.373010970284398,81.584128,10.627612004471606,69.824512,29.864145140251072,90.84928,6.968373375344591,135.450624,62.372087681301736,72.310784,16.353928281304512,96.370688,5.04713728847932,66.281472,27.751907708677525,61.6448,,85.266432,16.00958182625825,98.22208,,83.771392,8.912386295018633,50.479104,8.928741827982478,62.38208
17,2023-08-22 05:48:04,18.335185732584502,122.18368,18.373010970284398,81.584128,9.767366205268916,69.824512,27.71109779841111,90.84928,6.968373375344591,135.450624,62.29623643500347,72.036352,16.353928281304512,96.370688,5.04713728847932,66.281472,32.36090003543437,61.566976,,85.266432,13.333713637181065,98.22208,,83.771392,7.130895357405821,50.479104,6.519825646794197,62.38208
18,2023-08-22 05:48:09,17.74183110545302,122.18368,17.60619867088431,81.584128,8.779146520916619,69.840896,27.71109779841111,90.84928,6.778844664705124,135.450624,62.29623643500347,72.036352,13.965936759184139,96.370688,5.04713728847932,66.281472,32.36090003543437,61.566976,,85.266432,15.70491607430968,98.197504,,83.771392,7.130895357405821,50.479104,6.519825646794197,62.38208
19,2023-08-22 05:48:14,18.037696480734468,122.494976,16.802409145070026,81.559552,8.779146520916619,69.840896,26.110187274813107,91.570176,6.4861184754713355,135.450624,62.296236435003465,72.036352,12.157957652127033,96.370688,4.984329225761443,66.494464,29.167283010659645,61.566976,,85.266432,15.70491607430968,98.197504,,83.771392,7.173445689034751,50.638848,4.121748098944358,62.40256
20,2023-08-22 05:48:19,18.037696480734468,122.494976,11.352546894269086,81.559552,5.836900116939599,69.840896,26.110187274813107,91.570176,6.4861184754713355,135.450624,59.83133543133069,72.21248,15.885882546742273,96.33792,4.984329225761443,66.494464,23.755658239069383,61.566976,,85.266432,15.05362846735921,98.197504,,83.771392,7.173445689034751,50.638848,4.643934536589732,62.40256
21,2023-08-22 05:48:24,17.686581178238026,122.494976,12.652298095756203,81.559552,7.38831249067943,71.204864,25.399809614468634,91.570176,6.4861184754713355,135.450624,59.83133543133069,72.21248,15.885882546742273,96.33792,5.150455675227845,66.752512,21.32505132151441,61.566976,,85.266432,15.511859513194047,98.197504,,83.771392,7.157881032286711,50.638848,5.166120974235108,62.40256
22,2023-08-22 05:48:29,17.618564515188613,122.806272,13.111890120602045,81.559552,7.38831249067943,71.204864,26.836638129801365,91.766784,6.431271021419525,135.471104,59.83133543133069,72.21248,15.943301316553637,96.342016,5.411276555386935,66.752512,31.36206488278191,61.431808,,85.266432,15.511859513194047,98.197504,,83.771392,7.081884874730512,50.642944,6.551530119188288,62.414848
23,2023-08-22 05:48:34,17.618564515188616,122.806272,16.202354352863274,81.752064,7.38831249067943,71.204864,26.836638129801365,91.766784,6.431271021419525,135.471104,64.64537788881961,73.015296,15.943301316553637,96.342016,5.411276555386935,66.752512,31.36206488278191,61.431808,,85.266432,15.786454331064116,98.197504,,83.771392,7.081884874730512,50.642944,6.551530119188288,62.414848
24,2023-08-22 05:48:39,13.986835288849065,122.806272,16.202354352863274,81.752064,8.240373212807425,70.090752,25.855194820053743,91.172864,6.431271021419525,135.471104,64.64537788881961,73.015296,16.721764759503838,96.342016,5.399057197801264,67.571712,34.12142414006679,61.431808,,85.266432,15.786454331064116,98.197504,,83.771392,7.089113229888199,50.642944,6.551530119188289,62.414848
25,2023-08-22 05:48:44,19.645191012828686,123.31008,16.24575050417747,81.752064,8.240373212807425,70.090752,25.855194820053743,91.172864,6.12820451615964,135.462912,64.64537788881961,73.015296,16.721764759503838,96.342016,5.395323911363689,67.571712,34.12142414006679,61.431808,,85.266432,16.555107290088678,98.22208,,83.771392,6.980818952558673,50.704384,6.589592599553132,62.427136
26,2023-08-22 05:48:49,19.645191012828686,123.31008,16.56856693973739,81.620992,8.692975234959171,70.47168,25.855194820053743,91.172864,6.12820451615964,135.462912,53.36895496592661,73.015296,12.596157023235085,96.342016,5.395323911363689,67.571712,35.76062610801319,62.287872,,85.266432,17.22529363848874,98.22208,,83.771392,6.980818952558673,50.704384,6.589592599553132,62.427136
27,2023-08-22 05:48:54,19.645191012828686,123.31008,17.246543711454727,81.620992,9.395894706832587,70.47168,25.855194820053743,91.172864,6.066826969317969,135.671808,47.853382499276826,73.015296,6.968166666668671,96.342016,4.560802185373511,67.571712,35.76062610801319,62.287872,,85.266432,17.22529363848874,98.22208,,83.771392,6.8481630479801465,50.704384,6.679112537414812,62.427136
28,2023-08-22 05:48:59,16.309273868925263,123.31008,17.246543711454727,81.620992,9.395894706832587,70.47168,27.43094033925843,91.963392,6.153524958918171,135.671808,42.33781003262705,73.015296,16.062583858276785,96.407552,5.137958601616185,67.878912,35.76062610801319,62.287872,,85.266432,17.22529363848874,98.22208,,,6.8481630479801465,50.704384,6.679112537414812,62.427136
29,2023-08-22 05:49:04,20.236922557928676,123.293696,17.246543711454727,81.620992,8.027591440442574,70.47168,27.43094033925843,91.963392,5.320218027606449,135.671808,64.63993721269186,72.179712,16.062583858276785,96.407552,5.137958601616185,67.878912,28.108186541962787,62.287872,,85.266432,13.88595515049722,98.22208,,,5.443319466712419,50.704384,5.117730833616236,62.427136
30,2023-08-22 05:49:09,20.236922557928676,123.293696,16.619839007857035,81.645568,8.562567177012893,70.606848,28.85773446586553,92.319744,6.408301640351926,135.471104,64.63993721269186,72.179712,16.062583858276785,96.407552,5.137958601616185,67.878912,28.56332754504315,62.107648,,85.266432,13.067476745693245,98.22208,,,4.8726392127140725,50.704384,4.561138122165003,62.427136
31,2023-08-22 05:49:14,21.429507999518826,123.293696,16.319848484848446,81.645568,8.562567177012893,70.606848,28.32468416850324,92.319744,6.36542264273741,135.471104,64.37566128141644,72.269824,16.062583858276785,96.407552,5.317294023718185,67.416064,28.56332754504315,62.107648,,85.266432,11.560809378120725,98.22208,,,7.070304529964756,50.753536,6.5068747513152445,62.509056
32,2023-08-22 05:49:19,20.887581104605154,123.645952,15.744336074177763,81.760256,8.309806200846374,70.61504,28.32468416850324,92.319744,6.36542264273741,135.471104,62.09547369452343,72.269824,16.376281816957004,96.415744,5.317294023718185,67.416064,28.56332754504315,62.107648,,85.266432,10.054142010548198,98.22208,,,7.070304529964756,50.753536,6.5068747513152445,62.509056
33,2023-08-22 05:49:24,20.887581104605154,123.645952,15.744336074177763,81.760256,7.773520842414315,70.61504,26.06259382091246,92.291072,7.252116123330028,135.4752,62.09547369452343,72.269824,16.376281816957004,96.415744,5.293114358030349,67.416064,26.128173155663053,62.255104,,85.266432,,98.22208,,,7.095257939608226,50.745344,6.5068747513152445,62.509056
34,2023-08-22 05:49:29,20.28505753690641,123.645952,15.744336074177763,81.760256,7.773520842414315,70.61504,26.479630950260002,92.291072,7.656131162472954,135.4752,59.175114711786556,72.511488,12.214404335330757,96.415744,4.959879783445506,67.2768,20.27419708429089,62.255104,,85.266432,,98.22208,,,7.233790711700827,50.745344,6.609328797176554,62.509056
35,2023-08-22 05:49:34,20.28505753690641,123.645952,12.52627405301168,81.760256,7.82420905052276,70.627328,26.479630950260002,92.291072,7.656131162472954,135.4752,38.49439059474411,72.511488,13.737169549429739,96.415744,4.959879783445506,67.2768,20.27419708429089,62.255104,,85.266432,,98.22208,,,7.233790711700827,50.745344,6.609328797176554,62.509056
36,2023-08-22 05:49:39,15.732160893820835,123.645952,11.282471427339654,81.760256,7.121002062036611,70.627328,22.106251407680404,92.438528,7.656131162472954,135.4752,43.20255103734439,72.511488,17.63879444771145,96.579584,4.35986887981583,67.2768,20.27419708429089,62.255104,,,,98.22208,,,7.233790711700827,50.745344,6.609328797176554,62.509056
37,2023-08-22 05:49:44,17.07970176989146,123.98592,16.02764433499246,82.710528,7.121002062036611,70.627328,27.22258502690341,92.438528,7.880880919153388,135.479296,37.44399999999999,72.511488,17.63879444771145,96.579584,5.639245595093172,67.526656,22.984039344020523,62.27968,,,,98.22208,,,4.825989896897359,50.774016,7.880080246273,62.582784
38,2023-08-22 05:49:49,17.079701769891454,123.98592,16.301782406248453,82.710528,6.614412631935294,70.627328,23.73779167029281,92.438528,7.880880919153388,135.479296,60.628954257065715,72.04864,17.63879444771145,96.579584,5.639245595093172,67.526656,24.757019469226183,62.27968,,,,98.22208,,,5.433338235293702,50.774016,7.880080246273,62.582784
39,2023-08-22 05:49:54,17.079701769891454,123.98592,16.301782406248453,82.710528,8.250679332817805,70.238208,26.904314915781626,92.61056,8.216575679725807,135.479296,60.628954257065715,72.04864,16.805366540084762,96.595968,5.639245595093172,67.526656,24.757019469226183,62.27968,,,,98.22208,,,6.0406865736900475,50.774016,7.880080246273,62.582784
40,2023-08-22 05:49:59,17.079701769891454,123.98592,15.95458258772274,81.739776,8.250679332817805,70.238208,24.790792244574586,92.61056,7.715114694084246,135.483392,60.628954257065715,72.04864,13.058343756727599,96.595968,5.2483305009693835,67.780608,27.187541285507617,62.726144,,,,98.22208,,,5.918245148669345,50.774016,7.691395793499063,62.599168
41,2023-08-22 05:50:04,15.29582137398892,123.98592,15.95458258772274,81.739776,8.250679332817805,70.238208,24.790792244574586,92.61056,7.715114694084246,135.483392,60.989003854737184,72.527872,15.930880679194935,96.595968,5.2483305009693835,67.780608,27.187541285507617,62.726144,,,,98.22208,,,7.157748549954415,50.786304,7.691395793499062,62.599168
42,2023-08-22 05:50:09,15.29582137398892,123.98592,16.514708923585967,81.739776,7.03252165978171,70.238208,27.299046445841288,92.004352,6.893412583536254,135.483392,60.989003854737184,72.527872,16.087174204183004,96.579584,5.2483305009693835,67.780608,31.28133736391237,62.34112,,,,98.22208,,,7.157748549954415,50.786304,7.691395793499062,62.599168
43,2023-08-22 05:50:14,14.60787755388613,124.157952,16.102157999809826,81.743872,6.319497497661684,70.238208,27.299046445841288,92.004352,6.822412688240868,135.483392,65.25327739905622,72.527872,16.087174204183004,96.579584,5.750408348457337,68.15744,31.28133736391237,62.34112,,,,98.22208,,,7.146271765836899,50.786304,4.855388652348649,62.590976
44,2023-08-22 05:50:19,13.995654337369375,124.157952,10.24905229407204,81.743872,9.61225038496314,70.303744,27.299046445841288,92.004352,6.822412688240868,135.483392,65.25327739905622,72.527872,12.487964555540865,96.579584,5.750408348457337,68.15744,31.28133736391237,62.34112,,,,98.22208,,,7.146271765836899,50.786304,5.482169432482858,62.590976
45,2023-08-22 05:50:24,13.995654337369375,124.157952,12.299461665671284,81.768448,9.61225038496314,70.303744,27.981042040034325,92.07808,5.443914212982064,135.483392,63.60161912830663,72.54016,16.67997635181299,96.616448,6.152555507497118,67.293184,26.320662723700195,62.373888,,,,98.22208,,,5.397795352403196,50.786304,6.108950212617066,62.590976
46,2023-08-22 05:50:29,14.052017712042344,124.592128,13.620573345562077,81.768448,9.61225038496314,70.303744,27.981042040034325,92.07808,6.412682302583796,135.483392,62.02935131849359,72.54016,16.67997635181299,96.616448,6.014165717539855,67.293184,31.567959023627633,62.373888,,,,98.22208,,,4.81706253917395,50.786304,7.3866157444160665,62.472192
47,2023-08-22 05:50:34,14.052017712042344,124.592128,15.853340158689514,81.768448,10.02248343128685,70.438912,27.981042040034325,92.07808,6.412682302583796,135.483392,62.02935131849359,72.54016,16.446779212418075,96.636928,6.014165717539857,67.293184,31.567959023627633,62.373888,,,,98.22208,,,7.499653936975317,49.99168,7.3866157444160665,62.472192
48,2023-08-22 05:50:39,14.052017712042344,124.592128,15.612575001456326,81.846272,10.02248343128685,70.438912,24.104113700542715,92.07808,6.398638030382449,135.487488,60.702059693887485,72.282112,17.09617701575628,96.636928,5.854046321279181,67.448832,30.921154374716842,62.451712,,,,98.22208,,,7.499653936975317,49.99168,7.3866157444160665,62.472192
49,2023-08-22 05:50:44,9.23097354618905,124.854272,15.861064621687074,81.846272,10.02248343128685,70.438912,26.75726915520389,92.635136,6.406525679758173,135.487488,60.70205969388746,72.282112,17.09617701575628,96.636928,6.129584472523971,67.448832,30.172422479155433,62.451712,,,,98.22208,,,7.864082669595969,49.99168,7.195222441376276,62.476288
50,2023-08-22 05:50:49,10.46310071635804,124.854272,15.861064621687074,81.846272,10.02248343128685,70.438912,26.75726915520389,92.635136,6.329032872796554,135.430144,59.339136352037244,72.282112,17.09617701575628,96.636928,6.129584472523971,67.448832,30.172422479155433,62.451712,,,,98.22208,,,7.864082669595969,49.99168,7.195222441376276,62.476288
51,2023-08-22 05:50:54,11.695227886527029,124.854272,16.050686025138756,81.788928,5.252166666666843,70.438912,28.672161875296435,92.524544,6.329032872796554,135.430144,59.667261442978955,72.413184,17.36371462628567,96.333824,5.91289678684355,67.710976,24.120588840398828,62.451712,,,,98.22208,,,7.864082669595969,49.99168,7.195222441376274,62.476288
52,2023-08-22 05:50:59,12.517795985331848,124.854272,16.432240300375476,81.788928,8.72271198763976,70.520832,28.672161875296435,92.524544,5.266103359040492,135.430144,59.667261442978955,72.413184,17.36371462628567,96.333824,6.015259636040411,67.710976,25.216894057144717,61.1328,,,,98.22208,,,7.513505370245506,50.01216,6.868381103432697,62.550016
53,2023-08-22 05:51:04,14.43474441562787,125.014016,14.226851071617304,81.788928,8.72271198763976,70.520832,28.672161875296435,92.524544,6.192326796606514,135.426048,59.14155808489188,72.413184,16.625374999999764,96.3584,5.833424315682761,67.940352,25.216894057144717,61.1328,,,,98.22208,,,7.1393712903935125,50.01216,6.868381103432697,62.550016
54,2023-08-22 05:51:09,14.43474441562787,125.014016,12.857497713252682,81.788928,8.72271198763976,70.520832,26.735640043761645,92.954624,6.192326796606514,135.426048,56.40855421196194,72.216576,15.736974954663095,96.3584,5.833424315682761,67.940352,24.87047796768196,61.140992,,,,98.22208,,,7.1393712903935125,50.01216,6.618103937658082,62.578688
55,2023-08-22 05:51:14,14.53817542832041,125.014016,14.312704482685348,81.77664,8.72271198763976,70.520832,26.735640043761645,92.954624,6.2271867028716015,135.426048,56.40855421196194,72.216576,15.736974954663095,96.3584,5.297688296058558,67.940352,24.87047796768196,61.140992,,,,98.22208,,,6.7995201535513115,50.036736,5.472262150618207,62.578688
56,2023-08-22 05:51:19,14.538175428320406,125.014016,14.312704482685344,81.77664,7.221506894832999,70.844416,26.735640043761645,92.954624,5.278111556131446,135.426048,56.40855421196194,72.216576,15.153535652783729,96.37888,4.382188895296349,67.940352,24.87047796768196,61.140992,,,,98.22208,,,6.7995201535513115,50.036736,6.34782056815014,62.578688
57,2023-08-22 05:51:24,15.31512464135337,125.108224,14.406854345165252,81.813504,7.221506894832999,70.844416,17.82645000000116,92.954624,6.650425001365088,135.438336,56.77507258304196,72.56064,15.030261249909154,96.37888,3.930790542187377,67.940352,23.16527390900279,61.140992,,,,98.22208,,,6.7995201535513115,50.036736,6.283390925480778,62.582784
58,2023-08-22 05:51:29,15.307560449835085,125.108224,14.406854345165252,81.813504,7.221506894832999,70.844416,26.03274308228896,93.323264,6.7208872458410776,135.438336,56.77507258304196,72.56064,15.030261249909154,96.37888,4.942295155251714,68.214784,22.99265650816692,60.90752,,,,98.22208,,,6.812058017030132,50.01216,6.212248159628016,62.582784
59,2023-08-22 05:51:34,14.042305967675892,125.161472,13.993788497473878,81.77664,4.635532049555376,70.844416,26.03274308228896,93.323264,6.720887245841078,135.438336,56.77507258304196,72.56064,11.313625553320554,96.39936,4.942295155251714,68.214784,22.99265650816692,60.90752,,,,98.22208,,,4.777454306158106,50.01216,6.212248159628016,62.582784
60,2023-08-22 05:51:39,14.042305967675892,125.161472,13.174240356623004,81.77664,6.199164959415001,70.701056,27.699015821601915,93.425664,6.832732172470975,135.233536,43.216192020011,72.56064,13.919227638137453,96.39936,4.763291307232896,68.214784,16.039749999998776,60.90752,,,,98.22208,,,5.504985735914317,50.020352,5.173939904725745,62.582784
61,2023-08-22 05:51:44,14.124911043039685,125.161472,13.174240356623004,81.77664,6.199164959415001,70.701056,26.092077839448052,93.425664,6.832732172470975,135.233536,53.651204947750294,72.638464,13.919227638137453,96.39936,4.763291307232896,68.214784,26.075470307971504,60.911616,,,,98.22208,,,6.79457771178393,50.020352,6.327879421114635,62.836736
62,2023-08-22 05:51:49,14.124911043039685,125.161472,13.174240356623004,81.77664,6.199164959415001,70.701056,26.092077839448052,93.425664,7.084449709894174,135.233536,53.651204947750294,72.638464,11.284395175280466,96.39936,5.227555957154408,67.334144,26.075470307971504,60.911616,,,,98.22208,,,6.79457771178393,50.020352,6.327879421114635,62.836736
63,2023-08-22 05:51:54,13.921012872424006,125.304832,12.406474164680521,82.14528,7.090241283833497,70.709248,26.35793092670554,93.425664,7.084449709894174,135.233536,57.340910620918756,72.0896,10.37985088226504,96.39936,5.247046872046867,67.334144,26.075470307971504,60.911616,,,,98.22208,,,7.0801083934050055,50.077696,6.453466861147629,63.135744
64,2023-08-22 05:51:59,13.921012872424006,125.304832,14.721611080554105,82.14528,6.222899747127161,70.709248,25.477215694085476,94.773248,7.001918063314923,135.2704,57.340910620918756,72.0896,9.20681406530153,96.39936,5.2204054244950004,67.465216,25.656730948485976,61.0304,,,,98.22208,,,7.3965062388597005,50.077696,6.660508739519624,63.135744
65,2023-08-22 05:52:04,10.201605724738746,125.304832,14.769606840784512,82.16576,7.632182188173377,70.709248,25.477215694085476,94.773248,6.748225339315345,135.2704,57.340910620918756,72.0896,16.52637239422689,96.4608,4.096904673109269,67.465216,25.656730948485972,61.0304,,,,98.22208,,,7.3965062388597005,50.077696,6.660508739519624,63.135744
66,2023-08-22 05:52:09,12.897733848753505,125.3376,14.76960684078451,82.16576,7.411602870813415,70.79936,27.86227762714217,94.773248,6.76200525431759,135.151616,53.80485104026893,72.474624,16.52637239422689,96.4608,4.578083944817956,67.465216,27.10946355810381,61.0304,,,,98.22208,,,6.332827004159686,50.077696,7.428509569585191,64.528384
67,2023-08-22 05:52:14,12.897733848753505,125.3376,14.625318958184893,82.16576,7.411602870813415,70.79936,27.360684729621596,94.195712,6.76200525431759,135.151616,53.80485104026893,72.474624,15.710204828091898,96.432128,6.473328911838561,70.283264,23.285931542177305,61.063168,,,,98.22208,,,7.437970643109295,50.085888,7.428509569585191,64.528384
68,2023-08-22 05:52:19,12.897733848753505,125.3376,14.625318958184893,82.16576,6.7033144915372125,70.79936,27.360684729621596,94.195712,6.76200525431759,135.151616,55.536329150860745,72.384512,16.107076468642514,96.432128,6.473328911838561,70.283264,23.285931542177305,61.063168,,,,98.22208,,,7.437970643109295,50.085888,7.428509569585191,64.528384
69,2023-08-22 05:52:24,13.468419213614785,125.804544,14.987231039055489,82.18624,8.12531176056794,70.79936,27.360684729621596,94.195712,6.848067247898425,135.151616,49.017438469585386,72.384512,16.38366960907935,96.456704,6.206756830750725,70.303744,26.675923481690717,61.087744,,,,98.22208,,,7.437970643109295,50.085888,7.929823313174465,64.360448
70,2023-08-22 05:52:29,13.468419213614785,125.804544,14.98723103905549,82.18624,8.447835552206355,70.094848,25.118706931071024,94.14656,6.496734644817459,135.155712,57.17745550088859,72.384512,16.38366960907935,96.456704,5.249732554852369,70.303744,26.21309632039999,61.087744,,,,98.22208,,,7.173044514777378,50.085888,7.929823313174465,64.360448
