"@timestamp","process.args","kubernetes.labels.app","kubernetes.pod.name"
"2023-08-22 05:56:38","runc, --root, /var/run/docker/runtime-runc/moby, --log, /var/run/desktop-containerd/daemon/io.containerd.runtime.v2.task/moby/ea305bbaeaed3ec7f10ea820e81dd76f06f6f1af7336c8457e92153a3958cd38/log.json, --log-format, json, create, --bundle, /var/run/desktop-containerd/daemon/io.containerd.runtime.v2.task/moby/ea305bbaeaed3ec7f10ea820e81dd76f06f6f1af7336c8457e92153a3958cd38, --pid-file, /var/run/desktop-containerd/daemon/io.containerd.runtime.v2.task/moby/ea305bbaeaed3ec7f10ea820e81dd76f06f6f1af7336c8457e92153a3958cd38/init.pid, ea305bbaeaed3ec7f10ea820e81dd76f06f6f1af7336c8457e92153a3958cd38",shippingservice,"shippingservice-7ccdfd8767-zlxq5"
"2023-08-22 05:56:37","runc, --root, /var/run/docker/runtime-runc/moby, --log, /var/run/desktop-containerd/daemon/io.containerd.runtime.v2.task/moby/ea305bbaeaed3ec7f10ea820e81dd76f06f6f1af7336c8457e92153a3958cd38/log.json, --log-format, json, create, --bundle, /var/run/desktop-containerd/daemon/io.containerd.runtime.v2.task/moby/ea305bbaeaed3ec7f10ea820e81dd76f06f6f1af7336c8457e92153a3958cd38, --pid-file, /var/run/desktop-containerd/daemon/io.containerd.runtime.v2.task/moby/ea305bbaeaed3ec7f10ea820e81dd76f06f6f1af7336c8457e92153a3958cd38/init.pid, ea305bbaeaed3ec7f10ea820e81dd76f06f6f1af7336c8457e92153a3958cd38",currencyservice,"currencyservice-ccbc788bc-dzj7f"
"2023-08-22 05:56:37","/usr/bin/containerd-shim-runc-v2, -namespace, moby, -id, ea305bbaeaed3ec7f10ea820e81dd76f06f6f1af7336c8457e92153a3958cd38, -address, /var/run/desktop-containerd/containerd.sock",currencyservice,"currencyservice-ccbc788bc-dzj7f"
"2023-08-22 05:56:37","runc, init",currencyservice,"currencyservice-ccbc788bc-dzj7f"
"2023-08-22 05:56:04","/usr/bin/containerd-shim-runc-v2, -namespace, moby, -id, a7c3e3a504af4197ef723cfcb117681d937adac9002cec815cb741d2d6e6bd37, -address, /var/run/desktop-containerd/containerd.sock",checkoutservice,"checkoutservice-6d6f4d7cc7-jkzgt"
"2023-08-22 05:56:04","/usr/bin/containerd-shim-runc-v2, -namespace, moby, -id, 4a4e57d1ece16b3710af7bda8c2886e06872c846bcd03e4674938a83a9b1db58, -address, /var/run/desktop-containerd/containerd.sock",checkoutservice,"checkoutservice-6d6f4d7cc7-jkzgt"
"2023-08-22 05:56:04","/usr/bin/containerd-shim-runc-v2, -namespace, moby, -id, d7244e5fe41201ee1f24039fc602c53150650eeabbb8b9f3b3869a34c9f86a07, -address, /var/run/desktop-containerd/containerd.sock",checkoutservice,"checkoutservice-6d6f4d7cc7-jkzgt"
"2023-08-22 05:56:03","/usr/bin/containerd-shim-runc-v2, -namespace, moby, -id, d7244e5fe41201ee1f24039fc602c53150650eeabbb8b9f3b3869a34c9f86a07, -address, /var/run/desktop-containerd/containerd.sock",checkoutservice,"checkoutservice-6d6f4d7cc7-jkzgt"
"2023-08-22 05:56:03","runc, --root, /var/run/docker/runtime-runc/moby, --log, /var/run/desktop-containerd/daemon/io.containerd.runtime.v2.task/moby/359f57d7d6d88881c57ae5f366c74ca3268f4b68d616fcadd5e36a36a1e23bb1/log.json, --log-format, json, create, --bundle, /var/run/desktop-containerd/daemon/io.containerd.runtime.v2.task/moby/359f57d7d6d88881c57ae5f366c74ca3268f4b68d616fcadd5e36a36a1e23bb1, --pid-file, /var/run/desktop-containerd/daemon/io.containerd.runtime.v2.task/moby/359f57d7d6d88881c57ae5f366c74ca3268f4b68d616fcadd5e36a36a1e23bb1/init.pid, 359f57d7d6d88881c57ae5f366c74ca3268f4b68d616fcadd5e36a36a1e23bb1",checkoutservice,"checkoutservice-6d6f4d7cc7-jkzgt"
"2023-08-22 05:55:29","runc, --root, /var/run/docker/runtime-runc/moby, --log, /var/run/desktop-containerd/daemon/io.containerd.runtime.v2.task/moby/535b74cc05a9baa98c463c0be316264d2f6c421eface67b2d106b77f2804a685/log.json, --log-format, json, create, --bundle, /var/run/desktop-containerd/daemon/io.containerd.runtime.v2.task/moby/535b74cc05a9baa98c463c0be316264d2f6c421eface67b2d106b77f2804a685, --pid-file, /var/run/desktop-containerd/daemon/io.containerd.runtime.v2.task/moby/535b74cc05a9baa98c463c0be316264d2f6c421eface67b2d106b77f2804a685/init.pid, 535b74cc05a9baa98c463c0be316264d2f6c421eface67b2d106b77f2804a685",adservice,"adservice-76b448fddf-qfsdp"
