,adservice-76b448fddf-qfsdp_cpu,adservice-76b448fddf-qfsdp_memory,cartservice-6969c94d94-l66mx_cpu,cartservice-6969c94d94-l66mx_memory,checkoutservice-6d6f4d7cc7-jkzgt_cpu,checkoutservice-6d6f4d7cc7-jkzgt_memory,currencyservice-ccbc788bc-dzj7f_cpu,currencyservice-ccbc788bc-dzj7f_memory,emailservice-9f8578d69-r6rx8_cpu,emailservice-9f8578d69-r6rx8_memory,frontend-846c85c54c-9rg78_cpu,frontend-846c85c54c-9rg78_memory,loadgenerator-7f8f5d8fb6-5mm4r_cpu,loadgenerator-7f8f5d8fb6-5mm4r_memory,paymentservice-78549bfd9c-h8tg5_cpu,paymentservice-78549bfd9c-h8tg5_memory,productcatalogservice-6b5dd45849-52szd_cpu,productcatalogservice-6b5dd45849-52szd_memory,recommendationservice-cc746f6c7-48z89_cpu,recommendationservice-cc746f6c7-48z89_memory,recommendationservice-cc746f6c7-5zvng_cpu,recommendationservice-cc746f6c7-5zvng_memory,recommendationservice-cc746f6c7-qglgj_cpu,recommendationservice-cc746f6c7-qglgj_memory,redis-cart-6997b66668-xkfsv_cpu,redis-cart-6997b66668-xkfsv_memory,shippingservice-7ccdfd8767-zlxq5_cpu,shippingservice-7ccdfd8767-zlxq5_memory,frontend_adservice&p50,checkoutservice_cartservice&p50,frontend_cartservice&p50,frontend_checkoutservice&p50,checkoutservice_currencyservice&p50,frontend_currencyservice&p50,checkoutservice_emailservice&p50,loadgenerator_frontend&p50,checkoutservice_paymentservice&p50,checkoutservice_productcatalogservice&p50,frontend_productcatalogservice&p50,recommendationservice_productcatalogservice&p50,frontend_recommendationservice&p50,checkoutservice_shippingservice&p50,frontend_shippingservice&p50,frontend_adservice&p90,checkoutservice_cartservice&p90,frontend_cartservice&p90,frontend_checkoutservice&p90,checkoutservice_currencyservice&p90,frontend_currencyservice&p90,checkoutservice_emailservice&p90,loadgenerator_frontend&p90,checkoutservice_paymentservice&p90,checkoutservice_productcatalogservice&p90,frontend_productcatalogservice&p90,recommendationservice_productcatalogservice&p90,frontend_recommendationservice&p90,checkoutservice_shippingservice&p90,frontend_shippingservice&p90,frontend_adservice&p99,checkoutservice_cartservice&p99,frontend_cartservice&p99,frontend_checkoutservice&p99,checkoutservice_currencyservice&p99,frontend_currencyservice&p99,checkoutservice_emailservice&p99,loadgenerator_frontend&p99,checkoutservice_paymentservice&p99,checkoutservice_productcatalogservice&p99,frontend_productcatalogservice&p99,recommendationservice_productcatalogservice&p99,frontend_recommendationservice&p99,checkoutservice_shippingservice&p99,frontend_shippingservice&p99,shippingservice.csv,frontend.csv,emailservice.csv,redis-cart.csv,productcatalogservice.csv,paymentservice.csv,adservice.csv,checkoutservice.csv,currencyservice.csv,cartservice.csv,recommendationservice.csv,loadgenerator.csv
0,26.62178289162596,117.895168,15.818968916932526,81.317888,7.006154811141391,69.791744,27.47235836110452,90.382336,6.22750036608576,135.430144,65.62351363826198,71.442432,14.216150599486406,96.178176,4.715697358900131,66.772992,23.502923506518677,61.210624,8.1870641959659,0.0,15.976317189994292,98.107392,7.87184164746543,0.0,7.631293037490017,49.872896,6.237789177023975,62.148608,6.136363636363637,,4.157894736842105,175.0,3.0,3.211538461538461,,74.03846153846155,3.0,,1.52,2.3684210526315788,8.421052631578947,3.0,3.0,16.900000000000006,,15.0,235.0,4.6,4.980769230769231,,201.66666666666669,4.6,,4.816,4.978947368421053,21.25,4.6,4.6,24.19,,42.49999999999999,248.5,4.96,19.25,,438.7500000000001,4.96,,18.82,20.349999999999973,84.99999999999993,4.96,4.96,0,0,0,0,0,0,0,0,0,0,0,0
1,26.62178289162596,117.895168,16.93529348642559,81.317888,7.006154811141391,69.791744,27.47235836110452,90.382336,6.32768009311225,135.430144,65.19083433386945,71.524352,15.82417716446209,96.1536,4.956160193024407,65.867776,32.29367854619203,61.66528,9.57849916188407,0.0,15.955957307778052,98.107392,9.165956470814123,0.0,7.631293037490017,49.872896,6.237789177023975,62.148608,6.136363636363637,,4.157894736842105,175.0,3.0,3.179310344827586,,74.03846153846155,7.5,,1.52,2.3684210526315788,8.421052631578947,5.0,3.571428571428572,16.900000000000006,,15.0,235.0,4.6,4.922758620689654,,201.66666666666669,9.5,,4.816,4.978947368421053,21.25,9.0,9.750000000000002,24.19,,42.49999999999999,248.5,4.96,17.100000000000023,,438.7500000000001,9.95,,18.82,20.349999999999973,84.99999999999993,9.9,23.35,0,0,0,0,0,0,0,0,0,0,0,0
2,26.62178289162596,117.895168,16.93529348642559,81.317888,4.510425000000051,69.791744,28.612931319260944,90.382336,6.32768009311225,135.430144,65.19083433386945,71.524352,17.23017635532081,96.1536,4.956160193024407,65.867776,35.59263428361572,61.66528,10.969934127802237,84.508672,15.955957307778052,98.107392,10.46007129416282,0.0,6.292764238714268,49.872896,6.524669332513049,62.148608,7.0,3.6666666666666665,5.147058823529412,175.0,3.0,3.179310344827586,,76.25,7.5,,1.52,2.3684210526315788,8.421052631578947,5.0,3.571428571428572,12.999999999999996,8.0,13.749999999999991,235.0,4.6,4.922758620689654,,205.00000000000009,9.5,,4.816,4.978947368421053,21.25,9.0,9.750000000000002,23.799999999999997,9.8,23.875,248.5,4.96,17.100000000000023,,392.50000000000045,9.95,,18.82,20.349999999999973,84.99999999999993,9.9,23.35,0,0,0,0,0,0,0,0,0,0,0,0
3,18.730400000000017,117.895168,18.108420289046407,81.424384,6.611499437170067,69.931008,29.15836081592793,89.903104,5.186852287629443,135.430144,65.19083433386945,71.524352,17.230176355320815,96.1536,4.956160193024407,65.867776,36.872192565271256,61.41952,12.361369093720402,84.508672,15.955957307778052,98.107392,11.754186117511509,0.0,7.846883828748663,50.458624,5.315158754998442,62.148608,7.0,3.6666666666666665,5.147058823529412,50.0,3.0,3.179310344827586,3.0,76.25,7.5,2.1428571428571432,2.272727272727273,2.2727272727272725,7.916666666666667,5.0,3.571428571428572,12.999999999999996,8.0,13.749999999999991,90.0,4.6,4.922758620689654,4.6,205.00000000000009,9.5,4.428571428571429,4.745454545454546,4.454545454545455,22.250000000000004,9.0,9.750000000000002,23.799999999999997,9.8,23.875,99.0,4.96,17.100000000000023,4.96,392.50000000000045,9.95,4.942857142857143,9.150000000000002,4.945454545454545,46.125000000000014,9.9,23.35,0,0,0,0,0,0,0,0,0,0,0,0
4,25.21316074308056,120.209408,18.108420289046407,81.424384,7.307625052205152,69.931008,29.15836081592793,89.903104,6.973258189819779,135.450624,70.92534240638001,72.138752,18.0753588516742,96.39936,5.293186316087094,66.101248,36.872192565271256,61.41952,12.933248864712766,84.508672,17.04702101568756,98.197504,12.366043605990772,83.406848,7.846883828748663,50.458624,4.771436310622355,62.148608,7.0,3.6666666666666665,5.147058823529412,50.0,3.0,3.2413793103448274,3.0,76.25,3.0,2.1428571428571432,2.272727272727273,2.2727272727272725,7.916666666666667,3.0,2.75,12.999999999999996,8.0,13.749999999999991,90.0,4.6,5.454545454545455,4.6,205.00000000000009,4.6,4.428571428571429,4.745454545454546,4.454545454545455,22.250000000000004,4.6,4.550000000000001,23.799999999999997,9.8,23.875,99.0,4.96,18.49999999999996,4.96,392.50000000000045,4.96,4.942857142857143,9.150000000000002,4.945454545454545,46.125000000000014,4.960000000000001,4.955,0,0,0,0,0,0,0,0,0,0,0,0
5,25.21316074308056,120.209408,18.314146485528664,81.424384,8.403691433980132,69.603328,28.74262599409056,90.456064,6.973258189819779,135.450624,70.92534240638001,72.138752,18.0753588516742,96.39936,5.293186316087094,66.101248,37.01709127966164,61.41952,11.541813898794604,84.508672,17.047021015687555,98.197504,11.07192878264208,83.406848,7.448738653450063,50.479104,7.694568552511153,62.3616,4.066666666666666,3.6666666666666665,4.727272727272728,50.0,3.0,3.2413793103448274,3.0,72.22222222222223,3.0,2.1428571428571432,2.272727272727273,2.2727272727272725,7.916666666666667,3.0,2.75,9.071428571428571,8.0,16.214285714285722,90.0,4.6,5.454545454545455,4.6,155.71428571428572,4.6,4.428571428571429,4.745454545454546,4.454545454545455,22.250000000000004,4.6,4.550000000000001,21.55,9.8,24.121428571428574,99.0,4.96,18.49999999999996,4.96,240.57142857142856,4.96,4.942857142857143,9.150000000000002,4.945454545454545,46.125000000000014,4.960000000000001,4.955,0,0,0,0,0,0,0,0,0,0,0,0
6,24.5793316028553,120.614912,20.208459672528782,81.432576,8.403691433980132,69.603328,28.742625994090552,90.456064,8.82271265711793,135.585792,70.92534240638003,72.138752,18.0753588516742,96.39936,5.293186316087094,66.101248,37.01709127966164,61.41952,10.150378932876436,85.266432,17.047021015687555,98.197504,9.777813959293386,83.406848,7.138528539658931,50.479104,7.694568552511153,62.3616,4.066666666666666,3.6666666666666665,4.727272727272728,75.0,3.0,3.2413793103448274,3.0,72.22222222222223,3.0,3.0,1.935483870967742,2.238095238095238,8.90625,3.0,2.75,9.071428571428571,8.0,16.214285714285722,95.0,4.6,5.454545454545455,4.6,155.71428571428572,4.6,4.6,4.464516129032258,4.447619047619048,42.5,4.6,4.550000000000001,21.55,9.8,24.121428571428574,99.5,4.96,18.49999999999996,4.96,240.57142857142856,4.96,4.96,7.599999999999968,4.944761904761905,228.24999999999983,4.960000000000001,4.955,0,0,0,0,0,0,0,0,0,0,0,0
7,24.5793316028553,120.614912,20.208459672528782,81.432576,8.97224441958335,69.603328,28.742625994090552,90.456064,9.677284076309778,135.585792,68.98692479221586,72.138752,17.829325979721542,96.403456,7.232033879900118,66.392064,40.08851432792984,61.288448,8.758943966958267,85.266432,16.55979191573307,98.197504,8.483699135944692,83.406848,7.138528539658932,50.479104,10.081465735398304,62.373888,4.066666666666666,3.6666666666666665,4.727272727272728,75.0,3.0,3.421052631578948,3.0,72.22222222222223,5.0,3.0,1.935483870967742,2.238095238095238,8.90625,3.0,3.25,9.071428571428571,8.0,16.214285714285722,95.0,4.6,8.269230769230766,4.6,155.71428571428572,9.0,4.6,4.464516129032258,4.447619047619048,42.5,4.6,5.499999999999998,21.55,9.8,24.121428571428574,99.5,4.959999999999999,163.74999999999957,4.96,240.57142857142856,9.9,4.96,7.599999999999968,4.944761904761905,228.24999999999983,4.96,9.549999999999995,0,0,0,0,0,0,0,0,0,0,0,0
8,24.5793316028553,120.614912,20.2682328071192,81.354752,9.960230722525765,69.61152,28.742625994090552,90.456064,9.677284076309778,135.585792,76.2157461555124,71.995392,20.13482239523368,96.403456,7.232033879900118,66.392064,33.14865865338586,61.288448,,85.266432,20.79485259509644,98.619392,,83.771392,6.500256303145556,50.479104,10.081465735398304,62.373888,7.5,25.0,8.88888888888889,75.0,3.0,3.421052631578948,3.0,154.54545454545453,5.0,3.0,1.935483870967742,2.238095238095238,8.90625,3.0,3.25,32.499999999999986,90.0,25.00000000000008,95.0,4.6,8.269230769230766,4.6,1074.9999999999998,9.0,4.6,4.464516129032258,4.447619047619048,42.5,4.6,5.499999999999998,87.99999999999993,99.0,92.50000000000004,99.5,4.959999999999999,163.74999999999957,4.96,2357.500000000001,9.9,4.96,7.599999999999968,4.944761904761905,228.24999999999983,4.96,9.549999999999995,0,0,0,0,0,0,0,0,0,0,0,0
9,23.940653594771216,121.024512,22.067579023858524,81.354752,9.960230722525765,69.61152,30.915788080638592,90.263552,8.031903851235208,135.585792,76.21574615551239,71.995392,22.44031881074581,96.403456,7.232033879900118,66.392064,36.86040275700379,61.288448,,85.266432,20.79485259509644,98.619392,,83.771392,9.365862647937703,50.458624,10.949290227291309,62.373888,7.5,25.0,8.88888888888889,175.0,3.0,3.421052631578948,3.0,154.54545454545453,5.0,4.333333333333334,2.9000000000000004,3.1739130434782603,13.75,3.0,3.25,32.499999999999986,90.0,25.00000000000008,235.0,4.6,8.269230769230766,4.6,1074.9999999999998,9.0,8.75,7.30000000000001,6.9,40.0,4.6,5.499999999999998,87.99999999999993,99.0,92.50000000000004,248.5,4.959999999999999,163.74999999999957,4.96,2357.500000000001,9.9,9.875,24.984999999999975,9.69,84.99999999999989,4.96,9.549999999999995,0,0,0,0,0,0,0,0,0,0,0,0
10,23.940653594771216,121.024512,22.067579023858524,81.354752,10.188788690056793,69.61152,30.915788080638592,90.263552,9.663907031608296,135.450624,81.69380377629096,71.995392,23.7800593878495,96.354304,7.364845129367633,66.711552,41.86605409602792,61.423616,,85.266432,23.32514287460432,98.619392,,83.771392,9.365862647937703,50.458624,10.949290227291309,62.373888,7.5,25.0,8.88888888888889,175.0,4.666666666666666,4.688888888888889,3.0,154.54545454545453,3.0,4.333333333333334,2.9000000000000004,3.1739130434782603,13.75,3.0,3.6666666666666665,32.499999999999986,90.0,25.00000000000008,235.0,19.5,16.699999999999992,4.6,1074.9999999999998,4.6,8.75,7.30000000000001,6.9,40.0,4.6,19.0,87.99999999999993,99.0,92.50000000000004,248.5,24.450000000000003,24.17,4.96,2357.500000000001,4.96,9.875,24.984999999999975,9.69,84.99999999999989,4.96,24.4,0,0,0,0,0,0,0,0,0,0,0,0
11,23.940653594771216,121.024512,18.851903668267987,81.354752,10.188788690056793,69.61152,30.915788080638592,90.263552,9.663907031608296,135.450624,76.46768530308302,72.192,23.7800593878495,96.354304,7.364845129367633,66.711552,41.86605409602792,61.423616,,85.266432,21.47344140178467,98.197504,,83.771392,9.65839444106468,50.458624,8.476803627841091,62.373888,4.666666666666666,5.0,5.5769230769230775,175.0,4.666666666666666,4.688888888888889,3.0,80.43478260869564,3.0,4.333333333333334,2.9000000000000004,3.1739130434782603,13.75,3.0,3.6666666666666665,9.875,19.0,18.785714285714292,235.0,19.5,16.699999999999992,4.6,230.00000000000003,4.6,8.75,7.30000000000001,6.9,40.0,4.6,19.0,23.35000000000001,24.4,40.249999999999936,248.5,24.450000000000003,24.17,4.96,464.9999999999999,4.96,9.875,24.984999999999975,9.69,84.99999999999989,4.96,24.4,0,0,0,0,0,0,0,0,0,0,0,0
12,20.22634949273817,121.20064,14.21942499999993,81.354752,11.067204939444348,69.697536,30.101326954323525,90.86976,9.663907031608296,135.450624,76.46768530308302,72.192,22.58897111913412,96.33792,7.364845129367633,66.711552,40.08971676717425,61.6448,,85.266432,21.47344140178467,98.197504,,83.771392,8.897639011474777,50.458624,7.069666666666663,62.373888,4.666666666666666,5.0,5.5769230769230775,50.0,4.666666666666666,4.688888888888889,3.6666666666666665,80.43478260869564,3.0,2.6000000000000005,2.507692307692308,2.6153846153846154,8.409090909090908,3.0,3.6666666666666665,9.875,19.0,18.785714285714292,90.0,19.5,16.699999999999992,8.0,230.00000000000003,4.6,4.52,4.9446153846153855,4.523076923076923,22.5,4.6,19.0,23.35000000000001,24.4,40.249999999999936,99.0,24.450000000000003,24.17,9.799999999999995,464.9999999999999,4.96,4.952,15.10000000000008,4.952307692307692,84.99999999999997,4.96,24.4,0,0,0,0,0,0,0,0,0,0,0,0
13,23.49321100014758,121.20064,20.622194615290628,81.539072,11.067204939444348,69.697536,30.101326954323525,90.86976,9.39729198821392,135.450624,77.46542050724213,72.192,23.67412587412522,96.33792,6.669547811846051,66.80576,39.6998637219086,61.6448,,85.266432,23.44417331662533,98.197504,,83.771392,8.897639011474777,50.458624,9.760023557126027,62.3616,4.666666666666666,5.0,5.5769230769230775,50.0,3.0,3.425531914893617,3.6666666666666665,80.43478260869564,,2.6000000000000005,2.507692307692308,2.6153846153846154,8.409090909090908,3.0,3.0,9.875,19.0,18.785714285714292,90.0,4.6,8.307692307692312,8.0,230.00000000000003,,4.52,4.9446153846153855,4.523076923076923,22.5,4.6,4.6000000000000005,23.35000000000001,24.4,40.249999999999936,99.0,4.960000000000001,22.55714285714285,9.799999999999995,464.9999999999999,,4.952,15.10000000000008,4.952307692307692,84.99999999999997,4.959999999999999,4.96,0,0,0,0,0,0,0,0,0,0,0,0
14,23.49321100014758,121.20064,20.622194615290628,81.539072,11.067204939444348,69.697536,30.101326954323525,90.86976,9.39729198821392,135.450624,71.79639076648371,72.310784,23.67412587412522,96.33792,6.669547811846051,66.80576,39.6998637219086,61.6448,,85.266432,20.37737524042997,98.22208,,83.771392,8.897639011474777,50.458624,9.760023557126027,62.3616,4.333333333333333,3.0,4.142857142857143,50.0,3.0,3.425531914893617,3.6666666666666665,60.9375,,2.6000000000000005,2.507692307692308,2.6153846153846154,8.409090909090908,3.0,3.0,21.249999999999982,4.6,12.624999999999996,90.0,4.6,8.307692307692312,8.0,99.6875,,4.52,4.9446153846153855,4.523076923076923,22.5,4.6,4.6000000000000005,45.0,4.959999999999999,23.76249999999999,99.0,4.960000000000001,22.55714285714285,9.799999999999995,422.49999999999966,,4.952,15.10000000000008,4.952307692307692,84.99999999999997,4.959999999999999,4.96,0,0,0,0,0,0,0,0,0,0,0,0
15,18.6178476462614,121.20064,18.3730109702844,81.584128,10.627612004471606,69.824512,31.136290150377214,90.86976,9.39729198821392,135.450624,71.79639076648371,72.310784,21.064830347962847,96.370688,6.669547811846051,66.80576,35.85131795716765,61.6448,,85.266432,20.37737524042997,98.22208,,83.771392,8.912386295018633,50.479104,8.928741827982478,62.38208,4.333333333333333,3.0,4.142857142857143,75.0,3.0,3.425531914893617,3.0,60.9375,,3.0,1.7326732673267324,1.9411764705882355,7.833333333333333,3.0,3.0,21.249999999999982,4.6,12.624999999999996,95.0,4.6,8.307692307692312,4.6,99.6875,,4.6,4.409900990099009,4.388235294117648,30.833333333333357,4.6,4.6000000000000005,45.0,4.959999999999999,23.76249999999999,99.5,4.960000000000001,22.55714285714285,4.960000000000001,422.49999999999966,,4.96,6.549999999999834,4.938823529411764,48.08333333333333,4.959999999999999,4.96,0,0,0,0,0,0,0,0,0,0,0,0
16,13.778056683149345,121.20064,18.3730109702844,81.584128,10.627612004471606,69.824512,29.864145140251072,90.84928,6.968373375344591,135.450624,62.372087681301736,72.310784,16.353928281304512,96.370688,5.04713728847932,66.281472,27.751907708677525,61.6448,,85.266432,16.00958182625825,98.22208,,83.771392,8.912386295018633,50.479104,8.928741827982478,62.38208,4.333333333333333,3.0,4.142857142857143,75.0,3.0,3.1839080459770117,3.0,60.9375,3.0,3.0,1.7326732673267324,1.9411764705882355,7.833333333333333,3.0,2.666666666666667,21.249999999999982,4.6,12.624999999999996,95.0,4.6,4.931034482758621,4.6,99.6875,4.6,4.6,4.409900990099009,4.388235294117648,30.833333333333357,4.6,4.533333333333333,45.0,4.959999999999999,23.76249999999999,99.5,4.96,107.5000000000006,4.960000000000001,422.49999999999966,4.96,4.96,6.549999999999834,4.938823529411764,48.08333333333333,4.960000000000001,4.953333333333333,0,0,0,0,0,0,0,0,0,0,0,0
