,timestamp,front-end_carts&p90,orders_carts&p90,unknown_carts&p90,front-end_catalogue&p90,unknown_catalogue&p90,unknown_front-end&p90,front-end_orders&p90,unknown_orders&p90,unknown_payment&p90,unknown_queue-master&p90,unknown_shipping&p90,front-end_user&p90,orders_user&p90,unknown_user&p90
0,2023-08-24 14:57:18,,,4.6,,8.500000000000002,22.75,,23.5,8.5,9.25,8.5,,,4.6
1,2023-08-24 14:57:23,,,4.6,,8.500000000000002,23.5,,23.5,8.5,9.25,9.25,,,4.6
2,2023-08-24 14:57:28,,,4.6,,8.5,23.5,,23.5,8.5,9.5,9.25,,,4.6
3,2023-08-24 14:57:33,,,4.6,,8.5,23.5,,42.5,8.5,9.5,9.25,,,4.6
4,2023-08-24 14:57:38,,,4.6,,8.5,22.75,,42.5,4.6,9.5,9.25,,,4.6
5,2023-08-24 14:57:43,,,4.6,,8.500000000000002,22.75,,42.5,4.6,9.25,9.25,,,4.6
6,2023-08-24 14:57:48,,,4.6,,8.500000000000002,22.75,,42.5,4.6,9.25,9.25,,,4.6
7,2023-08-24 14:57:53,,,4.6,,8.500000000000002,22.75,,42.5,42.5,9.25,20.5,,,4.6
8,2023-08-24 14:57:58,,,4.6,,8.5,22.75,,42.5,42.5,8.5,20.5,,,4.6
9,2023-08-24 14:58:03,,,4.6,,8.5,22.75,,40.0,42.5,8.5,20.5,,,4.6
10,2023-08-24 14:58:08,,,4.6,,8.5,20.5,,40.0,42.5,8.5,204.99999999999997,,,4.6
11,2023-08-24 14:58:13,,,4.6,,20.5,20.5,,40.0,42.5,4.6,204.99999999999997,,,4.6
12,2023-08-24 14:58:18,,,4.6,,20.5,20.5,,9.5,42.5,4.6,204.99999999999997,,,4.6
13,2023-08-24 14:58:23,,,4.6,,20.5,22.75,,9.5,42.5,4.6,205.0,,,4.6
14,2023-08-24 14:58:28,,,4.6,,20.5,22.75,,9.5,42.5,4.6,205.0,,,4.6
15,2023-08-24 14:58:33,,,4.6,,20.5,22.75,,20.500000000000004,42.5,4.6,205.0,,,4.6
16,2023-08-24 14:58:38,,,4.6,,20.5,20.500000000000004,,20.500000000000004,20.500000000000004,4.6,205.0,,,4.6
17,2023-08-24 14:58:43,,,4.6,,20.500000000000004,20.500000000000004,,20.500000000000004,20.500000000000004,4.6,205.0,,,4.6
18,2023-08-24 14:58:48,,,4.6,,20.500000000000004,20.500000000000004,,22.75,20.500000000000004,4.6,205.0,,,4.6
