,adservice-76b448fddf-h9ghr_cpu,adservice-76b448fddf-h9ghr_memory,cartservice-6969c94d94-4wphs_cpu,cartservice-6969c94d94-4wphs_memory,cartservice-6969c94d94-bhm5s_cpu,cartservice-6969c94d94-bhm5s_memory,cartservice-6969c94d94-sk8qw_cpu,cartservice-6969c94d94-sk8qw_memory,checkoutservice-6d6f4d7cc7-jkzgt_cpu,checkoutservice-6d6f4d7cc7-jkzgt_memory,currencyservice-ccbc788bc-dzj7f_cpu,currencyservice-ccbc788bc-dzj7f_memory,emailservice-9f8578d69-r6rx8_cpu,emailservice-9f8578d69-r6rx8_memory,frontend-846c85c54c-9rg78_cpu,frontend-846c85c54c-9rg78_memory,loadgenerator-7f8f5d8fb6-5mm4r_cpu,loadgenerator-7f8f5d8fb6-5mm4r_memory,paymentservice-78549bfd9c-h8tg5_cpu,paymentservice-78549bfd9c-h8tg5_memory,productcatalogservice-6b5dd45849-52szd_cpu,productcatalogservice-6b5dd45849-52szd_memory,recommendationservice-cc746f6c7-5zvng_cpu,recommendationservice-cc746f6c7-5zvng_memory,redis-cart-6997b66668-xkfsv_cpu,redis-cart-6997b66668-xkfsv_memory,shippingservice-7ccdfd8767-zlxq5_cpu,shippingservice-7ccdfd8767-zlxq5_memory,frontend_adservice&p50,checkoutservice_cartservice&p50,frontend_cartservice&p50,frontend_checkoutservice&p50,checkoutservice_currencyservice&p50,frontend_currencyservice&p50,checkoutservice_emailservice&p50,loadgenerator_frontend&p50,checkoutservice_paymentservice&p50,checkoutservice_productcatalogservice&p50,frontend_productcatalogservice&p50,recommendationservice_productcatalogservice&p50,frontend_recommendationservice&p50,checkoutservice_shippingservice&p50,frontend_shippingservice&p50,frontend_adservice&p90,checkoutservice_cartservice&p90,frontend_cartservice&p90,frontend_checkoutservice&p90,checkoutservice_currencyservice&p90,frontend_currencyservice&p90,checkoutservice_emailservice&p90,loadgenerator_frontend&p90,checkoutservice_paymentservice&p90,checkoutservice_productcatalogservice&p90,frontend_productcatalogservice&p90,recommendationservice_productcatalogservice&p90,frontend_recommendationservice&p90,checkoutservice_shippingservice&p90,frontend_shippingservice&p90,frontend_adservice&p99,checkoutservice_cartservice&p99,frontend_cartservice&p99,frontend_checkoutservice&p99,checkoutservice_currencyservice&p99,frontend_currencyservice&p99,checkoutservice_emailservice&p99,loadgenerator_frontend&p99,checkoutservice_paymentservice&p99,checkoutservice_productcatalogservice&p99,frontend_productcatalogservice&p99,recommendationservice_productcatalogservice&p99,frontend_recommendationservice&p99,checkoutservice_shippingservice&p99,frontend_shippingservice&p99,shippingservice.csv,frontend.csv,emailservice.csv,redis-cart.csv,productcatalogservice.csv,paymentservice.csv,adservice.csv,checkoutservice.csv,cartservice.csv,recommendationservice.csv,loadgenerator.csv
83,6.128861888734258,150.634496,,85.970944,,,,,6.309021905036907,69.234688,13.304359079436969,87.79776,4.4476856878982325,138.145792,24.97391536346096,58.51136,27.391253961495675,96.395264,5.140841891434369,64.626688,14.18827838828073,61.39904,6.066465983692518,97.898496,5.83590980002869,49.078272,7.2008687508717415,58.884096,,,,3.0,,3.307692307692308,,15.833333333333336,,,2.0,,,,,,,,4.6,,10.000000000000016,,70.00000000000009,,,7.5,,,,,,,,4.959999999999999,,23.5,,217.0,,,23.249999999999982,,,,,0,0,0,0,0,0,0,0,0,0,0
84,6.128861888734258,150.634496,,85.970944,,,,,6.309021905036907,69.234688,13.706884011467196,88.031232,6.357203422492901,138.07616,28.237551478846825,58.51136,27.391253961495675,96.395264,5.140841891434369,64.626688,11.938400583880217,61.718528,8.131323007254418,97.878016,5.83590980002869,49.078272,7.658911508101338,58.85952,,,,3.0,,3.307692307692308,,9.642857142857142,,,2.0,,,,,,,,4.6,,10.000000000000016,,45.0,,,7.5,,,,,,,,4.959999999999999,,23.5,,94.33333333333334,,,23.249999999999982,,,,,0,0,0,0,1,0,0,0,0,0,0
85,6.276632167171356,150.614016,,,,,,,5.424602184487407,69.234688,13.706884011467196,88.031232,6.357203422492901,138.07616,28.237551478846825,58.51136,23.388935236821798,96.395264,5.000221243017025,64.663552,11.938400583880217,61.718528,8.131323007254418,97.878016,5.6313330825184185,49.078272,7.658911508101338,58.85952,3.0,,,3.0,,3.307692307692308,,9.642857142857142,,,2.7142857142857144,,7.916666666666667,,,4.6,,,4.6,,10.000000000000016,,45.0,,,4.847619047619048,,14.500000000000004,,,4.96,,,4.960000000000001,,23.5,,94.33333333333334,,,9.3,,23.950000000000003,,,0,0,0,0,0,1,0,0,0,0,0
86,6.276632167171356,150.614016,,,,,,,5.428500413460609,69.234688,13.706884011467196,88.031232,6.357203422492901,138.07616,29.39389941957217,58.44992,27.12624872689236,96.559104,5.112083241333636,64.663552,9.512805116043552,61.718528,8.131323007254418,97.878016,6.920646157807206,49.098752,7.658911508101338,58.85952,3.0,,,3.0,,3.3636363636363638,,9.642857142857142,,,2.7142857142857144,,7.916666666666667,,3.0,4.6,,,4.6,,7.099999999999999,,45.0,,,4.847619047619048,,14.500000000000004,,4.6,4.96,,,4.960000000000001,,19.149999999999952,,94.33333333333334,,,9.3,,23.950000000000003,,4.959999999999999,0,0,0,0,0,0,0,0,0,0,0
87,4.162339416074765,150.614016,,,,,,,6.732948562170924,69.353472,11.359310124559038,88.031232,6.609989814011294,138.104832,29.39389941957217,58.44992,27.12624872689236,96.559104,5.112083241333636,64.663552,9.512805116043552,61.718528,8.967859254348188,97.898496,6.920646157807206,49.098752,6.285318268685568,58.986496,3.0,,,3.0,,3.3636363636363638,,20.657894736842103,,,2.7142857142857144,,7.916666666666667,,3.0,4.6,,,4.6,,7.099999999999999,,154.99999999999997,,,4.847619047619048,,14.500000000000004,,4.6,4.96,,,4.960000000000001,,19.149999999999952,,2207.499999999999,,,9.3,,23.950000000000003,,4.959999999999999,0,0,0,0,0,0,0,0,0,0,0
88,4.443073340834588,150.614016,,,,,,,6.732948562170924,69.353472,10.981573904018024,88.51456,6.518182459274433,138.104832,24.198403753708885,58.400768,25.243556430997668,96.628736,4.891284850848111,64.729088,11.228490750879784,62.111744,7.800362489092164,97.898496,6.920646157807206,49.098752,6.285318268685568,58.986496,,,,5.0,,3.3636363636363638,,20.657894736842103,,,2.3617021276595747,3.0,,,3.0,,,,9.0,,7.099999999999999,,154.99999999999997,,,4.744680851063832,4.6,,,4.6,,,,9.9,,19.149999999999952,,2207.499999999999,,,14.49999999999992,4.96,,,4.959999999999999,0,0,0,0,0,0,0,0,0,0,0
89,5.610216560508906,150.614016,,,,,,,6.080217417273979,69.353472,10.981573904018024,88.51456,6.518182459274433,138.104832,24.198403753708885,58.400768,25.243556430997668,96.628736,4.891284850848111,64.729088,11.179372451288245,62.111744,7.800362489092164,97.898496,7.112089971884394,49.098752,6.285318268685568,58.986496,,,,5.0,,3.0,,20.657894736842103,,,2.3617021276595747,3.0,,,,,,,9.0,,4.6,,154.99999999999997,,,4.744680851063832,4.6,,,,,,,9.9,,4.96,,2207.499999999999,,,14.49999999999992,4.96,,,,0,0,0,0,0,0,0,0,0,0,0
90,5.610216560508906,150.614016,,,,,,,6.080217417273979,69.353472,9.96110203340681,88.35072,4.313451125520823,138.104832,23.009561938124417,58.466304,25.243556430997668,96.628736,4.568221427938436,64.729088,11.179372451288245,62.111744,7.808732834346174,97.898496,6.412050133179122,49.098752,4.163775000000003,58.986496,,,,5.0,,3.0,,11.607142857142856,,,2.3617021276595747,3.0,,,,,,,9.0,,4.6,,32.499999999999986,,,4.744680851063832,4.6,,,,,,,9.9,,4.96,,48.25,,,14.49999999999992,4.96,,,,0,0,0,0,0,0,0,0,0,0,0
91,5.321764671781109,150.614016,,,,,,,5.525649180573208,69.357568,9.96110203340681,88.35072,4.824978089709478,138.104832,23.757361459741237,58.466304,15.706810361619151,96.628736,4.545434230573891,64.761856,11.179372451288245,62.111744,6.509096801009656,97.898496,6.412050133179122,49.098752,5.332689293918131,58.998784,,,,3.0,,3.0,,11.607142857142856,,,1.875,,,,,,,,4.6,,4.6,,32.499999999999986,,,4.375,,,,,,,,4.96,,4.96,,48.25,,,4.9375,,,,,0,0,0,0,0,0,0,0,1,0,0
92,5.419620100983825,150.614016,,,,,,,5.825619961220541,69.357568,9.96110203340681,88.35072,6.138323570263846,138.104832,23.757361459741237,58.466304,15.660899722161195,96.935936,4.545434230573891,64.761856,10.930085801270994,61.636608,8.079979477823095,97.898496,7.253476347987936,49.098752,5.332689293918131,58.998784,,,,3.0,,3.181818181818182,,11.607142857142856,,,1.875,,,,,,,,4.6,,4.927272727272728,,32.499999999999986,,,4.375,,,,,,,,4.96,,9.399999999999997,,48.25,,,4.9375,,,,,0,0,0,0,0,0,0,0,0,0,0
