"@timestamp","process.args","kubernetes.labels.app","kubernetes.pod.name"
"2023-08-22 05:34:01","runc, init",adservice,"adservice-76b448fddf-h9ghr"
"2023-08-22 05:34:01","/usr/bin/containerd-shim-runc-v2, -namespace, moby, -id, 0a8de9542cda91d2e8f1cfcfca217f8400a7860921f4ce03bfb965661b956df2, -address, /var/run/desktop-containerd/containerd.sock",adservice,"adservice-76b448fddf-h9ghr"
"2023-08-22 05:34:01","runc, --root, /var/run/docker/runtime-runc/moby, --log, /var/run/desktop-containerd/daemon/io.containerd.runtime.v2.task/moby/0a8de9542cda91d2e8f1cfcfca217f8400a7860921f4ce03bfb965661b956df2/log.json, --log-format, json, create, --bundle, /var/run/desktop-containerd/daemon/io.containerd.runtime.v2.task/moby/0a8de9542cda91d2e8f1cfcfca217f8400a7860921f4ce03bfb965661b956df2, --pid-file, /var/run/desktop-containerd/daemon/io.containerd.runtime.v2.task/moby/0a8de9542cda91d2e8f1cfcfca217f8400a7860921f4ce03bfb965661b956df2/init.pid, 0a8de9542cda91d2e8f1cfcfca217f8400a7860921f4ce03bfb965661b956df2",adservice,"adservice-76b448fddf-h9ghr"
"2023-08-22 05:34:01","/usr/bin/containerd-shim-runc-v2, -namespace, moby, -id, 7ccaa9f629df632176481c7cf96a1fc16cd4b318e8945e5e20ef793d11d658e2, -address, /var/run/desktop-containerd/containerd.sock",adservice,"adservice-76b448fddf-h9ghr"
"2023-08-22 05:33:28","/usr/bin/containerd-shim-runc-v2, -namespace, moby, -id, a932f8553747dba475c8ec32a5d75cf24b48c72634e646b4adca7c15e5d9212e, -address, /var/run/desktop-containerd/containerd.sock",recommendationservice,"recommendationservice-cc746f6c7-5zvng"
"2023-08-22 05:33:27","/usr/bin/containerd-shim-runc-v2, -namespace, moby, -id, a932f8553747dba475c8ec32a5d75cf24b48c72634e646b4adca7c15e5d9212e, -address, /var/run/desktop-containerd/containerd.sock",emailservice,"emailservice-9f8578d69-r6rx8"
"2023-08-22 05:33:27","/usr/bin/containerd-shim-runc-v2, -namespace, moby, -id, e9c60de5b6a56b47773d5cc78dce1e5bee92853d67170734e9742d1c17ced21e, -address, /var/run/desktop-containerd/containerd.sock",emailservice,"emailservice-9f8578d69-r6rx8"
"2023-08-22 05:33:27","/usr/bin/containerd-shim-runc-v2, -namespace, moby, -id, a50ece433466096d845160bbe987f630f6c16e695eb7acfd36349e3a873e0eea, -address, /var/run/desktop-containerd/containerd.sock",emailservice,"emailservice-9f8578d69-r6rx8"
"2023-08-22 05:32:56","/usr/bin/containerd-shim-runc-v2, -namespace, moby, -id, 1f9ddf5d430b629bcb021c02ece28e0bf2e2dc6eb09acf82a02af9d9bb984663, -address, /var/run/desktop-containerd/containerd.sock",recommendationservice,"recommendationservice-cc746f6c7-5zvng"
"2023-08-22 05:32:56","runc, init",recommendationservice,"recommendationservice-cc746f6c7-5zvng"
