,timestamp,adservice-76b448fddf-h9ghr_cpu,adservice-76b448fddf-h9ghr_memory,cartservice-6969c94d94-4wphs_cpu,cartservice-6969c94d94-4wphs_memory,cartservice-6969c94d94-bhm5s_cpu,cartservice-6969c94d94-bhm5s_memory,cartservice-6969c94d94-sk8qw_cpu,cartservice-6969c94d94-sk8qw_memory,checkoutservice-6d6f4d7cc7-jkzgt_cpu,checkoutservice-6d6f4d7cc7-jkzgt_memory,currencyservice-ccbc788bc-dzj7f_cpu,currencyservice-ccbc788bc-dzj7f_memory,emailservice-9f8578d69-r6rx8_cpu,emailservice-9f8578d69-r6rx8_memory,frontend-846c85c54c-9rg78_cpu,frontend-846c85c54c-9rg78_memory,loadgenerator-7f8f5d8fb6-5mm4r_cpu,loadgenerator-7f8f5d8fb6-5mm4r_memory,paymentservice-78549bfd9c-h8tg5_cpu,paymentservice-78549bfd9c-h8tg5_memory,productcatalogservice-6b5dd45849-52szd_cpu,productcatalogservice-6b5dd45849-52szd_memory,recommendationservice-cc746f6c7-5zvng_cpu,recommendationservice-cc746f6c7-5zvng_memory,redis-cart-6997b66668-xkfsv_cpu,redis-cart-6997b66668-xkfsv_memory,shippingservice-7ccdfd8767-zlxq5_cpu,shippingservice-7ccdfd8767-zlxq5_memory
0,2023-08-22 05:24:05,8.236547391423315,150.720512,11.649906015037434,86.728704,29.67878912588875,56.07424,31.931248238118506,0.0,4.136725000000041,69.46816,19.563569417367198,90.497024,7.483715632992281,137.764864,29.801399999999997,54.796288,17.177877019652822,95.342592,5.3451491226015015,64.405504,17.084912059690694,60.43648,12.95916796865995,98.103296,7.1895351505736445,49.278976,6.6689351315571646,58.630144
1,2023-08-22 05:24:10,8.236547391423315,150.720512,13.428239030876258,86.740992,34.54719717121022,56.07424,39.09489705539281,0.0,5.320267275051362,69.464064,19.563569417367198,90.497024,7.483715632992281,137.764864,29.801399999999997,54.796288,17.177877019652822,95.342592,5.3451491226015015,64.405504,18.66642240204758,60.534784,12.95916796865995,98.103296,7.709381657363277,49.332224,6.6689351315571646,58.630144
2,2023-08-22 05:24:15,5.549707265125429,150.740992,14.78287727180078,86.740992,39.41560521653168,56.07424,35.21076666666668,55.525376,6.5290034464346265,69.464064,18.67324136090717,90.845184,7.3599198396795265,137.764864,35.245428055384615,54.796288,17.23000431406293,95.342592,5.3451491226015015,64.405504,22.811840806358642,60.534784,12.95916796865995,98.103296,7.709381657363279,49.332224,7.300301623343624,58.630144
3,2023-08-22 05:24:20,6.271836456964995,150.740992,14.78287727180078,86.740992,44.284013261853154,56.07424,35.21076666666668,55.525376,6.5290034464346265,69.464064,21.13676216736994,90.845184,7.3599198396795265,137.764864,61.7389720935244,56.725504,17.23000431406293,95.342592,3.956003250868789,63.905792,19.857200492139505,60.534784,14.948337079382846,98.103296,7.709381657363279,49.332224,6.855590226920548,58.621952
4,2023-08-22 05:24:25,6.993965648804559,150.740992,11.961400890285693,86.740992,43.41354190334969,62.291968,35.21076666666668,55.525376,5.554440865330151,69.464064,23.600282973832712,90.845184,7.3599198396795265,137.764864,61.7389720935244,56.725504,17.23000431406293,95.342592,4.436932436762937,63.905792,25.773267032806874,60.49792,14.948337079382846,98.103296,7.435975212609502,49.328128,6.855590226920548,58.621952
5,2023-08-22 05:24:30,8.665550302074784,150.740992,16.181482210413282,86.77376,38.54513385802822,62.291968,35.21076666666668,61.710336,5.719147792443283,69.464064,29.562249677553268,90.845184,7.214165976223097,137.76896,60.28378972708963,56.979456,11.062924999998815,95.342592,4.917861622657085,63.905792,29.898422303873257,60.49792,14.87221925609426,98.111488,7.2343195266262095,49.328128,6.184731260942805,58.621952
6,2023-08-22 05:24:35,9.470902036857181,150.87616,16.181482210413282,86.77376,33.67672581270675,62.291968,35.21076666666668,61.710336,8.003254149040037,68.980736,31.408463269731595,91.81184,7.214165976223097,137.76896,60.28378972708963,56.979456,18.86406091589473,95.506432,4.593234422178535,63.905792,29.898422303873257,60.49792,14.87221925609426,98.111488,7.23431952662621,49.328128,5.051250408807101,58.621952
7,2023-08-22 05:24:40,9.470902036857181,150.87616,16.310689634828975,86.77376,28.808317767385272,62.291968,39.09776251491972,61.710336,7.566431068357524,68.980736,31.408463269731588,91.81184,5.011161964224547,137.76896,60.28378972708963,56.979456,18.86406091589473,95.506432,4.112305236284386,63.905792,31.379370378718594,60.3136,14.87221925609426,98.111488,7.23431952662621,49.328128,4.535856137061866,58.621952
8,2023-08-22 05:24:45,9.81998756697539,150.87616,16.910250778692507,86.863872,,62.291968,31.934113697645415,61.710336,7.566431068357523,68.980736,31.069054708411606,91.81184,4.325925000000196,137.76896,60.28378972708963,56.979456,19.798106862624245,95.506432,3.6313760503902386,63.905792,31.379370378718594,60.3136,21.236706568519203,98.14016,7.540084314069032,49.37728,4.020461865316632,58.621952
9,2023-08-22 05:24:50,11.84384520135873,150.87616,16.910250778692507,86.863872,,62.291968,,61.710336,7.566431068357523,68.980736,31.069054708411606,91.81184,4.82332016608113,137.76896,49.47904027221945,58.167296,16.25787538713932,95.506432,7.638322270491987,64.290816,31.379370378718594,60.3136,21.236706568519203,98.14016,7.5014327367780655,49.37728,6.743369008841331,58.63424
10,2023-08-22 05:24:55,11.843845201358734,150.87616,16.53245122093756,86.863872,,62.291968,,61.710336,6.945947068992315,68.980736,30.25533615329428,92.143616,4.272464453050582,137.76896,55.36530284795175,58.167296,19.760784084716576,95.551488,7.638322270491987,64.290816,34.99288053538585,60.60032,21.13657437337245,98.14016,7.5014327367780655,49.37728,6.743369008841332,58.63424
11,2023-08-22 05:25:00,13.388605142653933,150.87616,17.07575727401113,86.859776,,62.291968,,61.710336,6.197896681395409,68.980736,30.25533615329428,92.143616,8.596284649827506,138.018816,70.63515090878774,58.167296,20.857014319134965,95.551488,8.215399149740202,64.290816,34.992880535385844,60.60032,18.22192265013162,98.14016,7.5014327367780655,49.37728,7.118985038414902,58.63424
12,2023-08-22 05:25:05,12.230211710851618,150.87616,17.07575727401113,86.859776,,62.291968,,61.710336,7.848759476894914,68.988928,31.580495396871203,92.143616,8.998079508354191,138.018816,68.41463307872448,57.73312,20.857014319134965,95.551488,7.043353045925214,64.507904,34.992880535385844,60.60032,17.30095296115126,98.115584,7.5014327367780655,49.37728,6.371388438681795,58.642432
13,2023-08-22 05:25:10,12.23021171085162,150.87616,18.202929195558514,86.859776,,62.291968,,61.710336,7.0352913549598854,68.988928,30.000346420322824,92.319744,8.821544224474282,138.0352,68.41463307872448,57.73312,19.90763390974373,95.555584,7.043353045925214,64.507904,35.31458915122112,60.522496,19.2690801157698,98.115584,7.986900129701001,49.37728,6.371388438681795,58.642432
14,2023-08-22 05:25:15,12.96813052255209,150.87616,17.57004444257144,86.847488,,62.291968,,61.710336,7.0352913549598854,68.988928,22.515363486412312,92.319744,9.676665962490615,138.0352,68.41463307872448,57.73312,18.733763255948517,95.555584,7.043353045925214,64.507904,35.31458915122112,60.522496,23.617525855422496,98.115584,5.505237144400739,49.37728,6.371388438681795,58.642432
15,2023-08-22 05:25:20,11.22089191105958,150.888448,17.57004444257144,86.847488,,62.291968,,61.710336,7.32563917438203,69.001216,27.435037223940313,92.319744,9.676665962490615,138.0352,62.76182382907031,57.73312,18.733763255948517,95.555584,3.4950725352662646,63.971328,34.72007691907689,60.637184,20.152769208193533,98.115584,7.549698599647407,49.332224,3.540108779143299,58.642432
16,2023-08-22 05:25:25,11.22089191105958,150.888448,17.57004444257144,86.847488,,62.291968,,61.710336,7.32563917438203,69.001216,22.365842533541844,92.319744,9.676665962490615,138.0352,73.8550360477028,57.942016,18.733763255948514,95.555584,3.897190951823106,63.971328,32.542122435019365,60.637184,21.878473529633577,98.115584,7.221211629040304,49.332224,5.067678568845745,58.703872
17,2023-08-22 05:25:30,11.22089191105958,150.888448,15.620651622437967,86.851584,,62.291968,,61.710336,7.32563917438203,69.001216,25.9597933556488,91.930624,4.233006947408856,138.039296,67.14201965630208,57.942016,17.45158028277723,95.6416,4.8254209986820875,63.971328,37.81964358869001,60.637184,17.496148875677964,98.115584,7.221211629040304,49.332224,6.381729945760768,58.703872
18,2023-08-22 05:25:35,8.658993645444275,150.888448,15.620651622437967,86.851584,,62.291968,,61.710336,5.138824985841462,69.009408,24.458565014415996,91.930624,4.798093512095189,138.039296,67.14201965630208,57.942016,16.220049526085198,95.6416,4.8254209986820875,63.971328,31.79833611110846,60.637184,15.128433928663299,98.115584,6.832650155333278,49.33632,6.381729945760768,58.703872
19,2023-08-22 05:25:40,8.558803433403273,150.888448,15.323416638136713,86.89664,,62.291968,,61.710336,5.739800916262179,69.009408,24.458565014415996,91.930624,5.363180076781522,138.039296,65.22445802583027,57.925632,16.220049526085198,95.6416,4.673919081566522,64.200704,31.754450805613157,60.928,13.6704215223568,98.115584,6.832650155333278,49.33632,6.381729945760768,58.703872
20,2023-08-22 05:25:45,8.558803433403273,150.888448,14.22552599957694,86.89664,,62.291968,,61.710336,7.211711165048596,69.009408,25.068004080242904,92.430336,5.6181471347679945,138.039296,65.22445802583027,57.925632,15.681703172205845,95.617024,4.673919081566522,64.200704,31.754450805613157,60.928,11.31742624605922,98.115584,3.796408009663842,49.33632,6.045116482554969,58.744832
21,2023-08-22 05:25:50,8.300726679519135,150.888448,14.22552599957694,86.89664,,62.291968,,61.710336,7.211711165048596,69.009408,25.068004080242904,92.430336,6.475148896904409,138.080256,65.6780542861862,57.925632,15.681703172205845,95.617024,4.600115316070866,64.200704,29.950296694504733,60.74368,15.784724620994023,98.115584,4.316051034337914,49.33632,6.483441804542747,58.744832
22,2023-08-22 05:25:55,8.144731672821232,150.87616,13.932811622556939,86.888448,,62.291968,,,6.264909264565464,69.070848,24.80643187002506,92.430336,6.475148896904409,138.080256,62.07445835198847,57.847808,14.901060922681172,95.617024,4.600115316070866,64.200704,28.5758012422329,60.74368,16.29693396808256,98.115584,4.8356940590119875,49.33632,6.192061331518479,58.744832
23,2023-08-22 05:26:00,8.144731672821232,150.87616,13.046207847562059,86.888448,,62.291968,,,6.264909264565464,69.070848,23.71284712808102,92.532736,6.052488107328054,138.080256,62.07445835198847,57.847808,14.901060922681172,95.617024,4.642084579844571,64.401408,28.575801242232895,60.74368,16.29693396808256,98.115584,6.444423984348677,48.648192,6.192061331518479,58.744832
24,2023-08-22 05:26:05,8.092637796459673,150.87616,13.046207847562057,86.888448,,62.291968,,,5.495308979952737,69.070848,23.71284712808102,92.532736,6.052488107328054,138.080256,57.6336627528734,57.847808,14.89671574590099,95.735808,4.565126325435263,64.401408,24.023358595442502,60.74368,15.453430785207457,98.115584,6.444423984348677,48.648192,5.372030323215018,58.744832
25,2023-08-22 05:26:10,8.092637796459673,150.87616,13.254061629816427,85.970944,,62.291968,,,6.011242910775624,69.074944,24.997425455228903,91.287552,6.078946670556063,138.088448,57.6336627528734,57.847808,14.753892417515752,95.735808,4.565126325435263,64.401408,27.986936384973458,60.833792,15.453430785207457,98.115584,6.444423984348677,48.648192,5.446356746686987,58.744832
26,2023-08-22 05:26:15,6.209042630009531,150.87616,13.705292492970116,85.970944,,62.291968,,,6.011242910775624,69.074944,24.997425455228903,91.287552,6.078946670556063,138.088448,59.53778969546064,57.7536,14.753892417515752,95.735808,4.951649353016214,64.032768,27.986936384973458,60.833792,15.331887919154385,98.115584,6.669180214459311,48.70144,5.446356746686988,58.744832
27,2023-08-22 05:26:20,8.17779160961188,150.87616,13.705292492970116,85.970944,,62.291968,,,5.772987586848392,69.074944,24.997425455228903,91.287552,6.078946670556063,138.088448,59.53778969546064,57.7536,14.753892417515752,95.735808,5.256955155669795,64.032768,26.95087250944395,60.833792,15.331887919154385,98.115584,6.892055002012522,48.70144,5.446356746686988,58.744832
28,2023-08-22 05:26:25,8.17779160961188,150.87616,11.072772296869031,85.970944,,62.291968,,,5.772987586848392,69.074944,20.96242436299737,91.287552,6.078946670556063,138.088448,58.6435555809698,57.7536,14.84214799978367,95.744,5.256955155669795,64.032768,30.000336443569807,60.686336,15.228332255757753,98.115584,6.892055002012522,48.70144,4.77767081169626,58.761216
29,2023-08-22 05:26:30,8.17779160961188,150.87616,9.742050277655041,85.970944,,62.291968,,,7.090203795863533,69.066752,23.014469174367818,91.045888,6.686928713519825,138.09664,58.6435555809698,57.7536,14.947143009149313,95.744,5.256955155669795,64.032768,30.000336443569807,60.686336,14.912985179955562,98.11968,6.891013489887191,48.705536,5.66415887732097,58.761216
30,2023-08-22 05:26:35,8.930634250197015,150.429696,8.62362420823824,85.970944,,62.291968,,,8.50124039812296,69.066752,23.014469174367818,91.045888,6.686928713519825,138.09664,53.837979486794154,57.950208,14.947143009149313,95.744,4.192027465009986,64.032768,30.000336443569807,60.686336,14.912985179955562,98.11968,7.02977338476308,48.705536,6.216505114746539,58.785792
31,2023-08-22 05:26:40,9.387926624277787,150.429696,7.826203040024003,85.970944,,62.291968,,,8.50124039812296,69.066752,23.014469174367818,91.045888,6.686928713519825,138.09664,54.02092225509965,57.950208,14.947143009149313,95.744,4.127781535232373,64.032768,27.67945142762288,60.125184,14.912985179955562,98.11968,8.090487238978914,48.766976,6.216505114746539,58.785792
32,2023-08-22 05:26:45,9.387926624277787,150.429696,6.673527913356157,85.970944,,62.291968,,,8.637947857310062,69.206016,20.16866562603,91.045888,7.438046799055828,138.100736,47.66912890385792,58.228736,17.999632420511716,95.526912,5.880766485714903,64.503808,27.67945142762288,60.125184,13.565566378066212,98.123776,7.479482983235956,48.766976,6.498802557835215,58.785792
33,2023-08-22 05:26:50,9.387926624277787,150.429696,5.520852786688312,85.970944,,62.291968,,,8.637947857310062,69.206016,19.347889577918767,91.590656,8.041091378917372,138.100736,47.66912890385792,58.228736,17.999632420511716,95.526912,5.880766485714903,64.503808,18.63104484678636,60.227584,8.116037500480795,98.123776,8.59082559037276,48.766976,6.131516675293947,58.785792
34,2023-08-22 05:26:55,6.389233333330442,150.429696,,85.970944,,62.291968,,,9.226659307299553,69.206016,19.347889577918767,91.590656,8.041091378917372,138.100736,38.449713843774155,58.228736,17.999632420511716,95.526912,5.880766485714903,64.503808,22.386654956319603,60.227584,7.795717141160533,98.11968,6.850205008741148,48.766976,6.350928845001437,58.785792
35,2023-08-22 05:27:00,7.724284706256462,150.429696,,85.970944,,62.291968,,,9.226659307299553,69.206016,16.85346625298957,91.590656,7.408535096451911,138.104832,38.449713843774155,58.228736,17.999632420511716,95.526912,5.715818194538391,63.434752,22.386654956319603,60.227584,8.636141156838438,98.11968,7.932640368433507,48.766976,6.350928845001437,58.785792
36,2023-08-22 05:27:05,7.724284706256462,150.429696,,85.970944,,62.291968,,,8.161645257093783,69.214208,15.376749958929704,91.152384,7.408535096451911,138.104832,33.95782484590248,58.191872,19.128934036130232,94.998528,5.715818194538391,63.434752,19.1168352593385,60.227584,10.085088188134858,98.11968,7.932640368433507,48.766976,5.907933929054976,58.789888
37,2023-08-22 05:27:10,7.724284706256462,150.429696,,85.970944,,62.291968,,,7.479463761149324,69.214208,11.949156894630491,91.152384,7.578724613878059,138.104832,33.95782484590248,58.191872,19.128934036130232,94.998528,5.715818194538391,63.434752,11.829103585745797,60.227584,8.154410111051861,98.11968,7.932640368433507,48.766976,5.836179837518458,58.789888
38,2023-08-22 05:27:15,7.724284706256462,150.429696,,85.970944,,62.291968,,,7.479463761149324,69.214208,11.949156894630493,91.152384,7.121754468991317,138.108928,27.48042408933795,58.191872,18.445633270321384,95.019008,3.178283305521403,63.557632,11.94194903120719,60.260352,5.678228097434596,98.11968,8.300002908415044,48.766976,5.836179837518458,58.789888
39,2023-08-22 05:27:20,5.566969171835169,150.429696,,85.970944,,62.291968,,,6.659167800894406,69.206016,11.443435365023893,91.234304,7.121754468991317,138.108928,25.728399521369063,58.32704,18.445633270321384,95.019008,3.591463234088649,63.557632,11.941949031207193,60.260352,7.591465740075729,97.869824,7.5409737527551295,48.766976,4.960396206456174,58.789888
40,2023-08-22 05:27:25,5.566969171835169,150.429696,,85.970944,,62.291968,,,6.659167800894406,69.206016,11.443435365023893,91.234304,6.887143759651712,138.121216,25.728399521369063,58.32704,13.293778351704848,95.019008,4.004643162655896,63.557632,9.015269916362511,60.239872,7.591465740075729,97.869824,7.5409737527551295,48.766976,5.00435115426454,58.712064
41,2023-08-22 05:27:30,5.566969171835169,150.429696,,85.970944,,62.291968,,,5.477038314062432,69.206016,9.049612297331382,91.234304,5.054651498716557,138.121216,24.436571367269202,58.548224,16.77051593686648,95.019008,4.80984673809847,63.73376,9.015269916362511,60.239872,6.852226470950891,97.869824,6.250025767882698,48.766976,5.004351154264539,58.712064
42,2023-08-22 05:27:35,3.9620996999980025,150.429696,,85.970944,,62.291968,,,5.477038314062432,69.206016,8.848773823401041,91.234304,5.871830949883544,138.121216,22.424155558740626,58.548224,15.555869990427416,95.04768,4.80984673809847,63.73376,9.015269916362513,60.239872,6.852226470950891,97.869824,6.93680744302738,49.168384,4.992122708235089,58.712064
43,2023-08-22 05:27:40,5.603316740613278,150.458368,,85.970944,,62.291968,,,5.230986078662349,69.2224,11.579763027343951,91.365376,4.939074292853017,138.121216,22.424155558740626,58.548224,15.555869990427416,95.04768,4.941761260935584,63.881216,8.062861561374252,60.239872,6.85222647095089,97.869824,5.862522535907527,49.168384,5.054923653842161,58.712064
44,2023-08-22 05:27:45,5.603316740613278,150.458368,,85.970944,,62.291968,,,3.811213300344442,69.2224,11.579763027343951,91.365376,6.304748804906524,138.121216,19.97361005877696,58.626048,14.874674748216467,95.04768,4.829782168789422,63.881216,9.642444667438339,60.329984,6.9881153588202425,97.869824,7.228052176461434,49.168384,5.054923653842161,58.712064
45,2023-08-22 05:27:50,5.7282668014151294,150.458368,,85.970944,,62.291968,,,4.638958048051823,69.2224,11.5601644805975,91.365376,6.304748804906524,138.121216,23.61536113936924,58.626048,15.920179876334334,95.06816,4.829782168789422,63.881216,8.07391169838533,60.329984,7.705713024282261,97.869824,6.98341642289089,49.160192,5.13457908040826,58.712064
