,timestamp,adservice-76b448fddf-qfsdp_cpu,adservice-76b448fddf-qfsdp_memory,cartservice-6969c94d94-l66mx_cpu,cartservice-6969c94d94-l66mx_memory,checkoutservice-6d6f4d7cc7-jkzgt_cpu,checkoutservice-6d6f4d7cc7-jkzgt_memory,currencyservice-ccbc788bc-7lbhx_cpu,currencyservice-ccbc788bc-7lbhx_memory,emailservice-9f8578d69-r6rx8_cpu,emailservice-9f8578d69-r6rx8_memory,frontend-846c85c54c-9rg78_cpu,frontend-846c85c54c-9rg78_memory,loadgenerator-7f8f5d8fb6-5mm4r_cpu,loadgenerator-7f8f5d8fb6-5mm4r_memory,paymentservice-78549bfd9c-h8tg5_cpu,paymentservice-78549bfd9c-h8tg5_memory,productcatalogservice-6b5dd45849-52szd_cpu,productcatalogservice-6b5dd45849-52szd_memory,recommendationservice-cc746f6c7-9r7zm_cpu,recommendationservice-cc746f6c7-9r7zm_memory,redis-cart-6997b66668-xkfsv_cpu,redis-cart-6997b66668-xkfsv_memory,shippingservice-7ccdfd8767-zlxq5_cpu,shippingservice-7ccdfd8767-zlxq5_memory
0,2023-08-22 09:16:25,7.194275535235851,0.0,16.28645712965087,0.0,5.139464528673938,0.0,23.019069886388145,0.0,6.213952322172514,0.0,49.506283152581936,0.0,11.226950000002489,0.0,5.173902062579217,0.6827624526448716,31.650323275869898,0.0,16.07628439193464,0.0,7.320278088616804,0.0,6.062937719446272,0.0
1,2023-08-22 09:16:30,6.427336082622893,0.0,16.28645712965087,0.0,5.745758674338182,0.0,26.574673018260278,0.1694471605866867,6.275587119269327,0.0,61.82191958016096,-0.2997294700273487,12.884065737133609,0.0,4.997167570865158,0.7068069808484213,32.145201505052086,0.1838270093839249,16.07628439193464,0.0,5.960485357817069,0.0,6.062937719446272,0.0
2,2023-08-22 09:16:35,10.215712323523329,0.0,16.7228523036681,0.0,7.275529747970916,0.0,26.574673018260278,0.1694471605866867,6.215708683914812,0.0,65.91606485579881,-0.37786329963192467,11.425016001601037,0.0,4.997167570865158,0.7068069808484213,32.145201505052086,0.1838270093839249,15.78518964479222,0.0,5.326586735283907,0.0,6.316256242465706,0.0
3,2023-08-22 09:16:40,10.215712323523329,0.0,16.7228523036681,0.0,7.275529747970916,0.0,22.11578904664403,-0.47603403678633444,6.215708683914812,0.0,65.91606485579881,-0.37786329963192467,16.41363930785703,0.0,4.904739199291598,0.5524295420874273,32.145201505052086,0.1838270093839249,15.78518964479222,0.0,7.011817145226309,0.0,6.316256242465706,0.0
4,2023-08-22 09:16:45,9.772210065645629,0.0,15.909215484754865,0.0,7.432876232031234,-0.789871050683704,26.387914540816983,-0.36944606413994163,6.314972786267462,0.0,61.18037103046046,-0.16425145819831494,16.729655837889187,0.0,3.423749814021254,0.36101914372433497,30.23281686700759,0.22006566629582394,12.566960216879496,0.0,7.011817145226309,0.0,5.0515838363180094,0.0
5,2023-08-22 09:16:50,9.289091088912983,0.0,15.62757396176796,0.0,7.432876232031234,-0.789871050683704,26.387914540816983,-0.36944606413994163,6.350278603268643,0.0,61.18037103046047,-0.16425145819831496,15.749078932675044,0.0,3.8051921159911344,0.4012405327620068,30.23281686700759,0.22006566629582394,14.771471498407651,0.0,6.530637776165308,0.0,5.198212168687199,0.0
6,2023-08-22 09:16:55,9.289091088912983,0.0,15.627573961767963,0.0,7.6662682086072556,-1.1272767708217502,24.81504313410817,0.14791588393003702,4.433690948701042,0.0,61.18037103046047,-0.16425145819831496,14.404564530330367,0.0,3.809006539010833,0.40164274665238353,28.998419522055737,0.170904033379694,14.771471498407651,0.0,6.530637776165308,0.0,6.458970578527244,0.0
7,2023-08-22 09:17:00,9.028132850598299,0.0,13.312305469404366,0.0,7.6662682086072556,-1.1272767708217502,23.882314162310006,0.7374476017276653,4.955065496547141,0.0,58.06433341283065,0.0,14.799493283051282,0.0,4.68694478577046,-0.32673609572346557,28.998419522055737,0.170904033379694,14.771471498407651,0.0,6.530637776165308,0.0,6.458970578527244,0.0
8,2023-08-22 09:17:05,5.043131138323566,0.0,14.144009004399893,0.0,6.91076178135478,-0.6913728432108026,23.88231416231001,0.7374476017276654,6.087078924376183,0.0,58.06433341283065,0.0,14.799493283051282,0.0,4.68694478577046,-0.32673609572346557,28.998419522055737,0.170904033379694,13.670894638930815,0.0,6.623040943837189,0.0,5.9540286165063865,0.0
9,2023-08-22 09:17:10,5.7177749480053235,0.0,14.144009004399893,0.0,6.609945288754106,-0.9860279635258359,15.175525000000789,0.608256,6.087078924376183,0.0,54.86978173993107,0.4986215800799262,9.22630791314944,0.0,4.033678727014452,-0.5377613536102236,18.039199999998345,0.0,13.670894638930815,0.0,4.568367341712566,0.0,5.9540286165063865,0.0
10,2023-08-22 09:17:15,7.0036236577293725,0.0,11.752127284989394,0.0,6.609945288754106,-0.9860279635258359,16.669963317927618,0.6681551516609049,6.087078924376183,0.0,54.86978173993107,0.4986215800799262,7.8924499999970985,0.0,4.907543682209591,-0.2828472779269696,27.39248696112134,0.3569498910675381,13.670894638930815,0.0,5.121760032587721,0.0,5.839789117676045,0.0
11,2023-08-22 09:17:20,8.782738018923883,0.0,13.926865335776453,0.0,6.701056051990196,-0.748659626320065,14.769125976377339,0.591966965880054,6.00604163474366,0.0,52.9494468561831,-0.16224378338367976,12.348341046022448,0.0,5.021769603262326,-0.5167411434882339,27.39248696112134,0.3569498910675381,13.61568769084282,0.0,5.675152723462874,0.0,5.839789117676045,0.0
12,2023-08-22 09:17:25,8.782738018923883,0.0,13.58367371217833,0.3216116112146568,6.178252470673445,0.0,22.440730306642326,0.4393802145411204,6.00604163474366,0.0,52.9494468561831,-0.16224378338367976,14.630832142681564,0.0,5.021769603262326,-0.5167411434882339,26.785940666079924,0.1404561749883099,10.790943083281343,0.0,6.540023227766081,0.0,3.8650459472341345,0.0
13,2023-08-22 09:17:30,8.520843074488628,0.0,13.58367371217833,0.3216116112146568,6.159970922152488,0.0,21.10668480862672,0.6130531408269712,6.00604163474366,0.0,56.24280592734267,-0.19383556405353727,14.211587606557355,0.0,4.917454190955715,-0.48405865149314603,26.59132051470202,0.19839718185821226,9.656302442377774,0.0,6.540023227766081,0.0,3.4497249999994035,0.0
