,timestamp,frontend_adservice&p50,checkoutservice_cartservice&p50,frontend_cartservice&p50,frontend_checkoutservice&p50,checkoutservice_currencyservice&p50,frontend_currencyservice&p50,checkoutservice_emailservice&p50,loadgenerator_frontend&p50,checkoutservice_paymentservice&p50,checkoutservice_productcatalogservice&p50,frontend_productcatalogservice&p50,recommendationservice_productcatalogservice&p50,frontend_recommendationservice&p50,checkoutservice_shippingservice&p50,frontend_shippingservice&p50,frontend_adservice&p90,checkoutservice_cartservice&p90,frontend_cartservice&p90,frontend_checkoutservice&p90,checkoutservice_currencyservice&p90,frontend_currencyservice&p90,checkoutservice_emailservice&p90,loadgenerator_frontend&p90,checkoutservice_paymentservice&p90,checkoutservice_productcatalogservice&p90,frontend_productcatalogservice&p90,recommendationservice_productcatalogservice&p90,frontend_recommendationservice&p90,checkoutservice_shippingservice&p90,frontend_shippingservice&p90,frontend_adservice&p99,checkoutservice_cartservice&p99,frontend_cartservice&p99,frontend_checkoutservice&p99,checkoutservice_currencyservice&p99,frontend_currencyservice&p99,checkoutservice_emailservice&p99,loadgenerator_frontend&p99,checkoutservice_paymentservice&p99,checkoutservice_productcatalogservice&p99,frontend_productcatalogservice&p99,recommendationservice_productcatalogservice&p99,frontend_recommendationservice&p99,checkoutservice_shippingservice&p99,frontend_shippingservice&p99
0,2023-08-22 04:51:54,3.6315789473684212,5.0,4.2631578947368425,,3.0,3.3404255319148937,3.0,137.5,5.0,2.666666666666667,2.4747474747474745,2.5999999999999996,10.0,3.9999999999999996,3.0,12.500000000000005,45.0,24.700000000000006,,4.6000000000000005,7.4999999999999964,4.6,262.49999999999994,9.0,4.533333333333333,7.305555555555559,8.5,43.0,20.5,6.5,23.750000000000007,49.5,47.416666666666686,,4.96,22.25,4.96,476.2499999999998,9.9,4.953333333333333,21.681249999999984,23.049999999999994,88.00000000000009,24.550000000000004,9.649999999999999
1,2023-08-22 04:51:59,3.6315789473684212,5.0,4.2631578947368425,175.0,5.0,3.4086021505376345,3.0,137.5,7.5,2.666666666666667,2.4747474747474745,2.5999999999999996,15.76923076923077,3.9999999999999996,3.0,12.500000000000005,45.0,24.700000000000006,425.00000000000006,22.0,8.000000000000004,4.6,262.49999999999994,9.5,4.533333333333333,7.305555555555559,8.5,40.000000000000014,20.5,6.5,23.750000000000007,49.5,47.416666666666686,492.5,24.700000000000003,24.64,4.96,476.2499999999998,9.95,4.953333333333333,21.681249999999984,23.049999999999994,87.00000000000006,24.550000000000004,9.649999999999999
2,2023-08-22 04:52:04,3.6315789473684212,37.5,6.666666666666666,175.0,5.0,3.4086021505376345,3.0,94.44444444444444,7.5,2.666666666666667,2.4747474747474745,2.5999999999999996,15.76923076923077,3.9999999999999996,3.0,12.500000000000005,47.5,22.0,425.00000000000006,22.0,8.000000000000004,4.6,226.92307692307688,9.5,4.533333333333333,7.305555555555559,8.5,40.000000000000014,20.5,6.5,23.750000000000007,49.75,42.0,492.5,24.700000000000003,24.64,4.96,424.9999999999993,9.95,4.953333333333333,21.681249999999984,23.049999999999994,87.00000000000006,24.550000000000004,9.649999999999999
3,2023-08-22 04:52:09,3.142857142857143,37.5,6.666666666666666,175.0,5.0,3.4086021505376345,3.0,94.44444444444444,7.5,,2.3111111111111113,3.533333333333333,15.76923076923077,,2.7142857142857144,4.857142857142858,47.5,22.0,425.00000000000006,22.0,8.000000000000004,4.6,226.92307692307688,9.5,,4.782222222222223,9.833333333333336,40.000000000000014,,4.542857142857143,22.74999999999999,49.75,42.0,492.5,24.700000000000003,24.64,4.959999999999999,424.9999999999993,9.95,,9.75625,23.425000000000008,87.00000000000006,,4.954285714285715
4,2023-08-22 04:52:14,3.142857142857143,37.5,6.666666666666666,,,3.313725490196078,3.0,94.44444444444444,,,2.3111111111111113,3.533333333333333,9.583333333333332,,2.7142857142857144,4.857142857142858,47.5,22.0,,,6.499999999999999,4.6,226.92307692307688,,,4.782222222222223,9.833333333333336,23.0,,4.542857142857143,22.74999999999999,49.75,42.0,,,16.15,4.959999999999999,424.9999999999993,,,9.75625,23.425000000000008,44.499999999999986,,4.954285714285715
5,2023-08-22 04:52:19,3.142857142857143,,4.411764705882353,,,3.313725490196078,3.0,80.95238095238095,,,2.3111111111111113,3.533333333333333,9.583333333333332,,2.7142857142857144,4.857142857142858,,14.124999999999998,,,6.499999999999999,4.6,220.0000000000001,,,4.782222222222223,9.833333333333336,23.0,,4.542857142857143,22.74999999999999,,23.912499999999994,,,16.15,4.959999999999999,452.4999999999999,,,9.75625,23.425000000000008,44.499999999999986,,4.954285714285715
6,2023-08-22 04:52:24,3.285714285714286,,4.411764705882353,,,3.313725490196078,,80.95238095238095,,,2.204081632653061,3.4210526315789473,9.583333333333332,,3.5000000000000004,7.333333333333336,,14.124999999999998,,,6.499999999999999,,220.0000000000001,,,4.963265306122449,12.5,23.0,,8.250000000000002,21.09999999999998,,23.912499999999994,,,16.15,,452.4999999999999,,,23.275,23.749999999999993,44.499999999999986,,9.825
7,2023-08-22 04:52:29,3.285714285714286,,4.411764705882353,,,4.060240963855422,,80.95238095238095,,,2.204081632653061,3.4210526315789473,9.642857142857142,,3.5000000000000004,7.333333333333336,,14.124999999999998,,,15.763157894736839,,220.0000000000001,,,4.963265306122449,12.5,34.999999999999986,,8.250000000000002,21.09999999999998,,23.912499999999994,,,24.786842105263148,,452.4999999999999,,,23.275,23.749999999999993,93.49999999999997,,9.825
8,2023-08-22 04:52:34,3.285714285714286,,9.75,,,4.060240963855422,,140.0,,,2.204081632653061,3.4210526315789473,9.642857142857142,,3.5000000000000004,7.333333333333336,,23.5,,,15.763157894736839,,333.3333333333333,,,4.963265306122449,12.5,34.999999999999986,,8.250000000000002,21.09999999999998,,82.49999999999986,,,24.786842105263148,,850.0,,,23.275,23.749999999999993,93.49999999999997,,9.825
9,2023-08-22 04:52:39,4.076923076923077,,9.75,,,4.060240963855422,,140.0,,3.0,3.4799999999999995,3.0000000000000004,9.642857142857142,3.0,3.4,21.25,,23.5,,,15.763157894736839,,333.3333333333333,,4.6,10.807692307692296,8.333333333333336,34.999999999999986,4.6,6.999999999999999,90.00000000000007,,82.49999999999986,,,24.786842105263148,,850.0,,4.960000000000001,24.61923076923076,90.00000000000007,93.49999999999997,4.959999999999999,9.700000000000001
10,2023-08-22 04:52:44,4.076923076923077,,9.75,75.0,5.0,3.635294117647059,,140.0,3.0,3.0,3.4799999999999995,3.0000000000000004,16.25,3.0,3.4,21.25,,23.5,95.0,9.0,9.937499999999996,,333.3333333333333,4.6,4.6,10.807692307692296,8.333333333333336,40.00000000000001,4.6,6.999999999999999,90.00000000000007,,82.49999999999986,99.5,9.9,23.47272727272727,,850.0,4.96,4.960000000000001,24.61923076923076,90.00000000000007,216.9999999999999,4.959999999999999,9.700000000000001
11,2023-08-22 04:52:49,4.076923076923077,7.5,8.61111111111111,75.0,5.0,3.635294117647059,,122.82608695652172,3.0,3.0,3.4799999999999995,3.0000000000000004,16.25,3.0,3.4,21.25,9.5,43.49999999999999,95.0,9.0,9.937499999999996,,256.24999999999994,4.6,4.6,10.807692307692296,8.333333333333336,40.00000000000001,4.6,6.999999999999999,90.00000000000007,9.95,91.75,99.5,9.9,23.47272727272727,,754.9999999999986,4.96,4.960000000000001,24.61923076923076,90.00000000000007,216.9999999999999,4.959999999999999,9.700000000000001
12,2023-08-22 04:52:54,3.769230769230769,7.5,8.61111111111111,75.0,5.0,3.635294117647059,17.5,122.82608695652172,3.0,3.0,2.6116504854368934,3.0,16.25,3.0,5.0,16.000000000000007,9.5,43.49999999999999,95.0,9.0,9.937499999999996,23.5,256.24999999999994,4.6,4.6,8.812500000000004,6.875,40.00000000000001,4.6,60.00000000000005,24.1,9.95,91.75,99.5,9.9,23.47272727272727,24.849999999999998,754.9999999999986,4.96,4.959999999999999,35.91666666666674,9.687499999999998,216.9999999999999,4.960000000000001,96.00000000000003
