"@timestamp","process.executable","process.args",message,"kubernetes.namespace","kubernetes.labels.version","kubernetes.labels.app","event.type","event.dataset","event.category","event.action","process.name"
"2023-06-30 08:52:20","/usr/sbin/xtables-legacy-multi","iptables-save, -c","Process iptables-save (PID: 83940) by user root STOPPED",default,v3,reviews,end,process,process,"process_stopped","iptables-save"
"2023-06-30 08:52:19","/usr/sbin/xtables-legacy-multi","iptables-save, -c","Process iptables-save (PID: 83940) by user root STARTED",default,v3,reviews,start,process,process,"process_started","iptables-save"
"2023-06-30 08:52:19","/usr/local/bin/nsexec","/usr/local/bin/nsexec, -n, /proc/8836/ns/net, --, iptables-save, -c","Process nsexec (PID: 83934) by user root STARTED",default,v3,reviews,start,process,process,"process_started",nsexec
"2023-06-30 08:52:19","/usr/local/bin/nsexec","/usr/local/bin/nsexec, -n, /proc/7812/ns/net, --, ipset, save, -o, xml","Process nsexec (PID: 83919) by user root STOPPED",default,v3,reviews,end,process,process,"process_stopped",nsexec
"2023-06-30 08:52:19","/usr/local/bin/nsexec","/usr/local/bin/nsexec, -n, /proc/8921/ns/net, --, ipset, save, -o, xml","Process nsexec (PID: 83907) by user root STOPPED",default,v3,reviews,end,process,process,"process_stopped",nsexec
"2023-06-30 08:52:19","/usr/local/bin/nsexec","/usr/local/bin/nsexec, -n, /proc/7812/ns/net, --, ipset, save, -o, xml","Process nsexec (PID: 83920) by user root STOPPED",default,v3,reviews,end,process,process,"process_stopped",nsexec
"2023-06-30 08:52:19","/sbin/ipset","ipset, save, -o, xml","Process ipset (PID: 83913) by user root STOPPED",default,v3,reviews,end,process,process,"process_stopped",ipset
"2023-06-30 08:52:18","/usr/local/bin/nsexec","/usr/local/bin/nsexec, -n, /proc/7812/ns/net, --, ipset, save, -o, xml","Process nsexec (PID: 83919) by user root STARTED",default,v3,reviews,start,process,process,"process_started",nsexec
"2023-06-30 08:52:18","/usr/local/bin/nsexec","/usr/local/bin/nsexec, -n, /proc/8921/ns/net, --, ipset, save, -o, xml","Process nsexec (PID: 83907) by user root STARTED",default,v3,reviews,start,process,process,"process_started",nsexec
"2023-06-30 08:52:18","/sbin/ipset","ipset, save, -o, xml","Process ipset (PID: 83913) by user root STARTED",default,v3,reviews,start,process,process,"process_started",ipset
"2023-06-30 08:52:18","/usr/local/bin/nsexec","/usr/local/bin/nsexec, -n, /proc/7812/ns/net, --, ipset, save, -o, xml","Process nsexec (PID: 83920) by user root STARTED",default,v3,reviews,start,process,process,"process_started",nsexec
"2023-06-30 08:52:11","/usr/local/bin/nsexec","/usr/local/bin/nsexec, -n, /proc/11280/ns/net, --, tc, qdisc","Process nsexec (PID: 82132) by user root STOPPED",default,v3,reviews,end,process,process,"process_stopped",nsexec
"2023-06-30 08:52:10","/usr/local/bin/nsexec","/usr/local/bin/nsexec, -n, /proc/11280/ns/net, --, tc, qdisc","Process nsexec (PID: 82132) by user root STARTED",default,v1,productpage,start,process,process,"process_started",nsexec
"2023-06-30 08:52:10","/usr/local/bin/nsexec","/usr/local/bin/nsexec, -n, /proc/11280/ns/net, --, iptables-save, -c","Process nsexec (PID: 82022) by user root STOPPED",default,v1,productpage,end,process,process,"process_stopped",nsexec
"2023-06-30 08:52:09","/usr/local/bin/nsexec","/usr/local/bin/nsexec, -n, /proc/11280/ns/net, --, iptables-save, -c","Process nsexec (PID: 82022) by user root STARTED",default,v1,details,start,process,process,"process_started",nsexec
"2023-06-30 08:52:09","/usr/local/bin/nsexec","/usr/local/bin/nsexec, -n, /proc/11407/ns/net, --, ipset, save, -o, xml","Process nsexec (PID: 82012) by user root STOPPED",default,v1,details,end,process,process,"process_stopped",nsexec
"2023-06-30 08:52:08","/sbin/ipset","ipset, save, -o, xml","ERROR for PID 82014: failed to get namespaces for /sbin/ipset PID 82014: stat /proc/82014/ns/mnt: no such file or directory",default,v1,details,info,process,process,"process_error",ipset
"2023-06-30 08:52:08","/usr/local/bin/nsexec","/usr/local/bin/nsexec, -n, /proc/11407/ns/net, --, ipset, save, -o, xml","Process nsexec (PID: 82012) by user root STARTED",default,v1,details,start,process,process,"process_started",nsexec
"2023-06-30 08:51:03","/usr/bin/stress-ng","stress-ng, --cpu-load-slice, 10, --cpu-method, sqrt, --cpu, 5, --cpu-load, 100","Process stress-ng-cpu (PID: 62180) by user root STOPPED",default,v1,productpage,end,process,process,"process_stopped","stress-ng-cpu"
"2023-06-30 08:51:03","/usr/bin/stress-ng","stress-ng, --cpu-load-slice, 10, --cpu-method, sqrt, --cpu, 5, --cpu-load, 100","Process stress-ng-cpu (PID: 62179) by user root STOPPED",default,v1,productpage,end,process,process,"process_stopped","stress-ng-cpu"
"2023-06-30 08:51:03","/usr/bin/stress-ng","stress-ng, --cpu-load-slice, 10, --cpu-method, sqrt, --cpu, 5, --cpu-load, 100","Process stress-ng-cpu (PID: 62181) by user root STOPPED",default,v1,productpage,end,process,process,"process_stopped","stress-ng-cpu"
"2023-06-30 08:51:03","/usr/local/bin/nsexec","/usr/local/bin/nsexec, -p, /proc/8930/ns/pid, --, stress-ng, --cpu-load-slice, 10, --cpu-method, sqrt, --cpu, 5, --cpu-load, 100","Process nsexec (PID: 62171) by user root STOPPED",default,v1,productpage,end,process,process,"process_stopped",nsexec
"2023-06-30 08:51:03","/usr/bin/stress-ng","stress-ng, --cpu-load-slice, 10, --cpu-method, sqrt, --cpu, 5, --cpu-load, 100","Process stress-ng (PID: 62175) by user root STOPPED",default,v1,productpage,end,process,process,"process_stopped","stress-ng"
"2023-06-30 08:51:03","/usr/bin/stress-ng","stress-ng, --cpu-load-slice, 10, --cpu-method, sqrt, --cpu, 5, --cpu-load, 100","Process stress-ng-cpu (PID: 62178) by user root STOPPED",default,v1,productpage,end,process,process,"process_stopped","stress-ng-cpu"
"2023-06-30 08:51:03","/usr/bin/stress-ng","stress-ng, --cpu-load-slice, 10, --cpu-method, sqrt, --cpu, 5, --cpu-load, 100","Process stress-ng-cpu (PID: 62177) by user root STOPPED",default,v1,productpage,end,process,process,"process_stopped","stress-ng-cpu"
"2023-06-30 08:51:02","/usr/bin/stress-ng","stress-ng, --cpu-load-slice, 10, --cpu-method, sqrt, --cpu, 5, --cpu-load, 100","Process stress-ng-cpu (PID: 62169) by user root STOPPED",default,v1,details,end,process,process,"process_stopped","stress-ng-cpu"
"2023-06-30 08:51:02","/usr/bin/stress-ng","stress-ng, --cpu-load-slice, 10, --cpu-method, sqrt, --cpu, 5, --cpu-load, 100","Process stress-ng-cpu (PID: 62165) by user root STOPPED",default,v1,details,end,process,process,"process_stopped","stress-ng-cpu"
"2023-06-30 08:51:02","/usr/local/bin/nsexec","/usr/local/bin/nsexec, -n, /proc/7927/ns/net, --, tc, qdisc","Process nsexec (PID: 70932) by user root STOPPED",default,v1,details,end,process,process,"process_stopped",nsexec
"2023-06-30 08:51:02","/usr/local/bin/nsexec","/usr/local/bin/nsexec, -p, /proc/11518/ns/pid, --, stress-ng, --cpu-load-slice, 10, --cpu-method, sqrt, --cpu, 5, --cpu-load, 100","Process nsexec (PID: 62157) by user root STOPPED",default,v1,details,end,process,process,"process_stopped",nsexec
"2023-06-30 08:51:02","/usr/bin/stress-ng","stress-ng, --cpu-load-slice, 10, --cpu-method, sqrt, --cpu, 5, --cpu-load, 100","Process stress-ng-cpu (PID: 62168) by user root STOPPED",default,v1,details,end,process,process,"process_stopped","stress-ng-cpu"
"2023-06-30 08:51:02","/usr/bin/stress-ng","stress-ng, --cpu-load-slice, 10, --cpu-method, sqrt, --cpu, 5, --cpu-load, 100","Process stress-ng-cpu (PID: 62150) by user root STOPPED",default,v1,details,end,process,process,"process_stopped","stress-ng-cpu"
"2023-06-30 08:51:02","/usr/bin/stress-ng","stress-ng, --cpu-load-slice, 10, --cpu-method, sqrt, --cpu, 5, --cpu-load, 100","Process stress-ng-cpu (PID: 62151) by user root STOPPED",default,v1,details,end,process,process,"process_stopped","stress-ng-cpu"
"2023-06-30 08:51:02","/usr/bin/stress-ng","stress-ng, --cpu-load-slice, 10, --cpu-method, sqrt, --cpu, 5, --cpu-load, 100","Process stress-ng (PID: 62164) by user root STOPPED",default,v1,details,end,process,process,"process_stopped","stress-ng"
"2023-06-30 08:51:02","/usr/bin/stress-ng","stress-ng, --cpu-load-slice, 10, --cpu-method, sqrt, --cpu, 5, --cpu-load, 100","Process stress-ng-cpu (PID: 62152) by user root STOPPED",default,v1,details,end,process,process,"process_stopped","stress-ng-cpu"
"2023-06-30 08:51:02","/usr/bin/stress-ng","stress-ng, --cpu-load-slice, 10, --cpu-method, sqrt, --cpu, 5, --cpu-load, 100","Process stress-ng (PID: 62149) by user root STOPPED",default,v1,details,end,process,process,"process_stopped","stress-ng"
"2023-06-30 08:51:02","/usr/bin/stress-ng","stress-ng, --cpu-load-slice, 10, --cpu-method, sqrt, --cpu, 5, --cpu-load, 100","Process stress-ng-cpu (PID: 62153) by user root STOPPED",default,v1,details,end,process,process,"process_stopped","stress-ng-cpu"
"2023-06-30 08:51:02","/usr/bin/stress-ng","stress-ng, --cpu-load-slice, 10, --cpu-method, sqrt, --cpu, 5, --cpu-load, 100","Process stress-ng-cpu (PID: 62167) by user root STOPPED",default,v1,details,end,process,process,"process_stopped","stress-ng-cpu"
"2023-06-30 08:51:02","/usr/local/bin/nsexec","/usr/local/bin/nsexec, -p, /proc/11564/ns/pid, --, stress-ng, --cpu-load-slice, 10, --cpu-method, sqrt, --cpu, 5, --cpu-load, 100","Process nsexec (PID: 62147) by user root STOPPED",default,v1,details,end,process,process,"process_stopped",nsexec
"2023-06-30 08:51:02","/usr/bin/stress-ng","stress-ng, --cpu-load-slice, 10, --cpu-method, sqrt, --cpu, 5, --cpu-load, 100","Process stress-ng-cpu (PID: 62154) by user root STOPPED",default,v1,details,end,process,process,"process_stopped","stress-ng-cpu"
"2023-06-30 08:51:02","/usr/bin/stress-ng","stress-ng, --cpu-load-slice, 10, --cpu-method, sqrt, --cpu, 5, --cpu-load, 100","Process stress-ng-cpu (PID: 62166) by user root STOPPED",default,v1,details,end,process,process,"process_stopped","stress-ng-cpu"
"2023-06-30 08:50:53","/usr/local/bin/nsexec","/usr/local/bin/nsexec, -n, /proc/9525/ns/net, --, iptables-save, -c","Process nsexec (PID: 68993) by user root STOPPED",default,v2,reviews,end,process,process,"process_stopped",nsexec
"2023-06-30 08:50:53","/usr/sbin/xtables-legacy-multi","iptables-save, -c","Process iptables-save (PID: 68999) by user root STOPPED",default,v2,reviews,end,process,process,"process_stopped","iptables-save"
"2023-06-30 08:50:35","/usr/local/bin/nsexec","/usr/local/bin/nsexec, -n, /proc/8930/ns/net, --, tc, qdisc","Process nsexec (PID: 66781) by user root STARTED",default,v1,ratings,start,process,process,"process_started",nsexec
"2023-06-30 08:50:35","/usr/local/bin/nsexec","/usr/local/bin/nsexec, -n, /proc/8930/ns/net, --, tc, qdisc","Process nsexec (PID: 66754) by user root STARTED",default,v1,ratings,start,process,process,"process_started",nsexec
"2023-06-30 08:50:35","/usr/local/bin/nsexec","/usr/local/bin/nsexec, -n, /proc/9298/ns/net, --, tc, qdisc","Process nsexec (PID: 66726) by user root STOPPED",default,v1,ratings,end,process,process,"process_stopped",nsexec
"2023-06-30 08:50:34","/usr/local/bin/nsexec","/usr/local/bin/nsexec, -n, /proc/9298/ns/net, --, tc, qdisc","Process nsexec (PID: 66726) by user root STARTED",default,v3,reviews,start,process,process,"process_started",nsexec
"2023-06-30 08:50:34","/usr/local/bin/nsexec","/usr/local/bin/nsexec, -n, /proc/7812/ns/net, --, iptables-save, -c","Process nsexec (PID: 66392) by user root STOPPED",default,v3,reviews,end,process,process,"process_stopped",nsexec
"2023-06-30 08:50:33","/usr/local/bin/nsexec","/usr/local/bin/nsexec, -n, /proc/7812/ns/net, --, iptables-save, -c","Process nsexec (PID: 66392) by user root STARTED",default,v1,productpage,start,process,process,"process_started",nsexec
"2023-06-30 08:50:32","/usr/local/bin/nsexec","/usr/local/bin/nsexec, -n, /proc/9607/ns/net, --, ipset, save, -o, xml","ERROR for PID 66123: failed to get namespaces for /usr/local/bin/nsexec PID 66123: stat /proc/66123/ns/mnt: no such file or directory",default,v1,productpage,info,process,process,"process_error",nsexec
"2023-06-30 08:50:31","/usr/local/bin/nsexec","/usr/local/bin/nsexec, -n, /proc/9543/ns/net, --, iptables-save, -c","Process nsexec (PID: 66074) by user root STOPPED",default,v1,details,end,process,process,"process_stopped",nsexec
"2023-06-30 08:49:02","/usr/sbin/xtables-legacy-multi","iptables-save, -c","Process iptables-save (PID: 51159) by user root STARTED",default,v1,ratings,start,process,process,"process_started","iptables-save"
"2023-06-30 08:49:02","/usr/local/bin/nsexec","/usr/local/bin/nsexec, -n, /proc/3249/ns/net, --, iptables-save, -c","Process nsexec (PID: 51153) by user root STARTED",default,v1,ratings,start,process,process,"process_started",nsexec
"2023-06-30 08:49:02","/usr/local/bin/nsexec","/usr/local/bin/nsexec, -n, /proc/11564/ns/net, --, iptables-save, -c","Process nsexec (PID: 51164) by user root STARTED",default,v1,ratings,start,process,process,"process_started",nsexec
"2023-06-30 08:49:02","/usr/local/bin/nsexec","/usr/local/bin/nsexec, -n, /proc/11670/ns/net, --, ipset, save, -o, xml","Process nsexec (PID: 51138) by user root STOPPED",default,v1,ratings,end,process,process,"process_stopped",nsexec
"2023-06-30 08:49:02","/usr/local/bin/nsexec","/usr/local/bin/nsexec, -n, /proc/11670/ns/net, --, ipset, save, -o, xml","Process nsexec (PID: 51141) by user root STOPPED",default,v1,ratings,end,process,process,"process_stopped",nsexec
"2023-06-30 08:49:01","/usr/local/bin/nsexec","/usr/local/bin/nsexec, -n, /proc/11670/ns/net, --, ipset, save, -o, xml","Process nsexec (PID: 51141) by user root STARTED",default,v3,reviews,start,process,process,"process_started",nsexec
"2023-06-30 08:49:01","/usr/local/bin/nsexec","/usr/local/bin/nsexec, -n, /proc/11670/ns/net, --, ipset, save, -o, xml","Process nsexec (PID: 51138) by user root STARTED",default,v3,reviews,start,process,process,"process_started",nsexec
"2023-06-30 08:49:01","/sbin/tc","tc, qdisc","Process tc (PID: 51122) by user root STOPPED",default,v3,reviews,end,process,process,"process_stopped",tc
"2023-06-30 08:49:01","/usr/local/bin/nsexec","/usr/local/bin/nsexec, -n, /proc/9543/ns/net, --, tc, qdisc","Process nsexec (PID: 51091) by user root STOPPED",default,v3,reviews,end,process,process,"process_stopped",nsexec
"2023-06-30 08:49:00","/usr/local/bin/nsexec","/usr/local/bin/nsexec, -n, /proc/9543/ns/net, --, tc, qdisc","Process nsexec (PID: 51091) by user root STARTED",default,v3,reviews,start,process,process,"process_started",nsexec
"2023-06-30 08:49:00","/sbin/tc","tc, qdisc","Process tc (PID: 51122) by user root STARTED",default,v3,reviews,start,process,process,"process_started",tc
"2023-06-30 08:49:00","/usr/local/bin/nsexec","/usr/local/bin/nsexec, -n, /proc/11678/ns/net, --, tc, qdisc","ERROR for PID 51093: failed to get namespaces for /usr/local/bin/nsexec PID 51093: stat /proc/51093/ns/mnt: no such file or directory",default,v3,reviews,info,process,process,"process_error",nsexec
"2023-06-30 08:49:00","/usr/local/bin/nsexec","/usr/local/bin/nsexec, -n, /proc/9543/ns/net, --, iptables-save, -c","Process nsexec (PID: 51064) by user root STOPPED",default,v3,reviews,end,process,process,"process_stopped",nsexec
"2023-06-30 08:49:00","/usr/local/bin/nsexec","/usr/local/bin/nsexec, -n, /proc/3241/ns/net, --, iptables-save, -c","Process nsexec (PID: 51070) by user root STOPPED",default,v3,reviews,end,process,process,"process_stopped",nsexec
"2023-06-30 08:49:00","/usr/local/bin/nsexec","/usr/local/bin/nsexec, -n, /proc/11678/ns/net, --, iptables-save, -c","Process nsexec (PID: 51069) by user root STOPPED",default,v3,reviews,end,process,process,"process_stopped",nsexec
"2023-06-30 08:48:59","/usr/local/bin/nsexec","/usr/local/bin/nsexec, -n, /proc/3241/ns/net, --, iptables-save, -c","Process nsexec (PID: 51070) by user root STARTED",default,v1,productpage,start,process,process,"process_started",nsexec
"2023-06-30 08:48:59","/usr/local/bin/nsexec","/usr/local/bin/nsexec, -n, /proc/9543/ns/net, --, iptables-save, -c","Process nsexec (PID: 51064) by user root STARTED",default,v1,productpage,start,process,process,"process_started",nsexec
"2023-06-30 08:48:59","/usr/local/bin/nsexec","/usr/local/bin/nsexec, -n, /proc/11678/ns/net, --, iptables-save, -c","Process nsexec (PID: 51069) by user root STARTED",default,v1,productpage,start,process,process,"process_started",nsexec
"2023-06-30 08:48:59","/usr/local/bin/nsexec","/usr/local/bin/nsexec, -n, /proc/9773/ns/net, --, ipset, save, -o, xml","Process nsexec (PID: 50714) by user root STOPPED",default,v1,productpage,end,process,process,"process_stopped",nsexec
"2023-06-30 08:48:59","/usr/local/bin/nsexec","/usr/local/bin/nsexec, -n, /proc/3341/ns/net, --, ipset, save, -o, xml","Process nsexec (PID: 50544) by user root STOPPED",default,v1,productpage,end,process,process,"process_stopped",nsexec
"2023-06-30 08:48:59","/usr/local/bin/nsexec","/usr/local/bin/nsexec, -n, /proc/14617/ns/net, --, ipset, save, -o, xml","Process nsexec (PID: 50516) by user root STOPPED",default,v1,productpage,end,process,process,"process_stopped",nsexec
"2023-06-30 08:48:58","/usr/local/bin/nsexec","/usr/local/bin/nsexec, -n, /proc/14617/ns/net, --, ipset, save, -o, xml","Process nsexec (PID: 50516) by user root STARTED",default,v1,details,start,process,process,"process_started",nsexec
"2023-06-30 08:48:58","/usr/local/bin/nsexec","/usr/local/bin/nsexec, -n, /proc/9773/ns/net, --, ipset, save, -o, xml","Process nsexec (PID: 50714) by user root STARTED",default,v1,details,start,process,process,"process_started",nsexec
"2023-06-30 08:48:58","/usr/local/bin/nsexec","/usr/local/bin/nsexec, -n, /proc/3341/ns/net, --, ipset, save, -o, xml","Process nsexec (PID: 50544) by user root STARTED",default,v1,details,start,process,process,"process_started",nsexec
"2023-06-30 08:48:58","/usr/sbin/xtables-legacy-multi","-","Process iptables-save (PID: 50173) by user root STOPPED",default,v1,details,end,process,process,"process_stopped","iptables-save"
"2023-06-30 08:48:58","/usr/local/bin/nsexec","-","Process nsexec (PID: 50372) by user root STOPPED",default,v1,details,end,process,process,"process_stopped",nsexec
"2023-06-30 08:48:58","/usr/local/bin/nsexec","/usr/local/bin/nsexec, -n, /proc/14617/ns/net, --, iptables-save, -c","Process nsexec (PID: 49969) by user root STOPPED",default,v1,details,end,process,process,"process_stopped",nsexec
"2023-06-30 08:48:57","/usr/local/bin/nsexec","-","Process nsexec (PID: 50372) by user root STARTED",default,v1,details,start,process,process,"process_started",nsexec
"2023-06-30 08:48:57","/usr/local/bin/nsexec","/usr/local/bin/nsexec, -n, /proc/14617/ns/net, --, iptables-save, -c","Process nsexec (PID: 49969) by user root STARTED",default,v1,details,start,process,process,"process_started",nsexec
"2023-06-30 08:48:57","/usr/sbin/xtables-legacy-multi","-","Process iptables-save (PID: 50173) by user root STARTED",default,v1,details,start,process,process,"process_started","iptables-save"
"2023-06-30 08:48:57","/usr/sbin/xtables-legacy-multi","iptables-save, -c","Process iptables-save (PID: 49431) by user root STOPPED",default,v1,details,end,process,process,"process_stopped","iptables-save"
"2023-06-30 08:48:57","/usr/local/bin/nsexec","/usr/local/bin/nsexec, -n, /proc/3341/ns/net, --, iptables-save, -c","Process nsexec (PID: 49382) by user root STOPPED",default,v1,details,end,process,process,"process_stopped",nsexec
"2023-06-30 08:48:28","/usr/local/bin/nsexec","/usr/local/bin/nsexec, -n, /proc/11518/ns/net, --, tc, qdisc","Process nsexec (PID: 45708) by user root STOPPED",default,v1,productpage,end,process,process,"process_stopped",nsexec
"2023-06-30 08:48:27","/usr/local/bin/nsexec","/usr/local/bin/nsexec, -n, /proc/11518/ns/net, --, tc, qdisc","Process nsexec (PID: 45708) by user root STARTED",default,v1,details,start,process,process,"process_started",nsexec
"2023-06-30 08:47:01","/usr/local/bin/nsexec","/usr/local/bin/nsexec, -n, /proc/9607/ns/net, --, ipset, save, -o, xml","Process nsexec (PID: 31069) by user root STARTED",default,v1,ratings,start,process,process,"process_started",nsexec
"2023-06-30 08:47:01","/usr/local/bin/nsexec","/usr/local/bin/nsexec, -n, /proc/9607/ns/net, --, iptables-save, -c","Process nsexec (PID: 31051) by user root STOPPED",default,v1,ratings,end,process,process,"process_stopped",nsexec
"2023-06-30 08:47:00","/usr/local/bin/nsexec","/usr/local/bin/nsexec, -n, /proc/9607/ns/net, --, iptables-save, -c","Process nsexec (PID: 31051) by user root STARTED",default,v3,reviews,start,process,process,"process_started",nsexec
"2023-06-30 08:47:00","/usr/sbin/xtables-legacy-multi","iptables-save, -c","Process iptables-save (PID: 30995) by user root STOPPED",default,v3,reviews,end,process,process,"process_stopped","iptables-save"
"2023-06-30 08:47:00","/usr/local/bin/nsexec","/usr/local/bin/nsexec, -n, /proc/5003/ns/net, --, iptables-save, -c","Process nsexec (PID: 30990) by user root STOPPED",default,v3,reviews,end,process,process,"process_stopped",nsexec
"2023-06-30 08:47:00","/usr/local/bin/nsexec","/usr/local/bin/nsexec, -n, /proc/9505/ns/net, --, ipset, save, -o, xml","Process nsexec (PID: 31004) by user root STOPPED",default,v3,reviews,end,process,process,"process_stopped",nsexec
"2023-06-30 08:47:00","/usr/local/bin/nsexec","/usr/local/bin/nsexec, -n, /proc/11678/ns/net, --, iptables-save, -c","Process nsexec (PID: 30992) by user root STOPPED",default,v3,reviews,end,process,process,"process_stopped",nsexec
"2023-06-30 08:47:00","/usr/local/bin/nsexec","/usr/local/bin/nsexec, -n, /proc/5003/ns/net, --, iptables-save, -c","Process nsexec (PID: 30996) by user root STOPPED",default,v3,reviews,end,process,process,"process_stopped",nsexec
"2023-06-30 08:46:59","/usr/sbin/xtables-legacy-multi","iptables-save, -c","Process iptables-save (PID: 30995) by user root STARTED",default,v1,productpage,start,process,process,"process_started","iptables-save"
"2023-06-30 08:46:59","/usr/local/bin/nsexec","/usr/local/bin/nsexec, -n, /proc/5003/ns/net, --, iptables-save, -c","Process nsexec (PID: 30996) by user root STARTED",default,v1,productpage,start,process,process,"process_started",nsexec
