,timestamp,productpage-v1_details-v1&p50,istio-ingressgateway_productpage-v1&p50,reviews-v2_ratings-v1&p50,reviews-v3_ratings-v1&p50,productpage-v1_reviews-v1&p50,productpage-v1_reviews-v2&p50,productpage-v1_reviews-v3&p50,productpage-v1_details-v1&p90,istio-ingressgateway_productpage-v1&p90,reviews-v2_ratings-v1&p90,reviews-v3_ratings-v1&p90,productpage-v1_reviews-v1&p90,productpage-v1_reviews-v2&p90,productpage-v1_reviews-v3&p90,productpage-v1_details-v1&p99,istio-ingressgateway_productpage-v1&p99,reviews-v2_ratings-v1&p99,reviews-v3_ratings-v1&p99,productpage-v1_reviews-v1&p99,productpage-v1_reviews-v2&p99,productpage-v1_reviews-v3&p99
0,2023-06-28 09:01:11,3.0,3750.0,0.5,3.0,7.5,3750.0,13.75,4.6,7500.000000000004,4.200000000000001,4.6,23.125,4750.0,3874.999999999999,4.960000000000001,9750.0,4.919999999999999,4.959999999999999,92.49999999999991,4975.0,4887.5
1,2023-06-28 09:01:16,3.0,3750.0,0.5,3.0,3.0,3750.0,13.75,4.6,7500.000000000004,4.200000000000001,4.6,4.6,4750.0,3874.999999999999,4.960000000000001,9750.0,4.919999999999999,4.959999999999999,4.959999999999999,4975.0,4887.5
2,2023-06-28 09:01:21,4.0,3750.0,0.5,3.0,3.0,3750.0,3750.0,16.00000000000001,7500.000000000004,4.200000000000001,4.6,4.6,4750.0,4750.0,24.1,9750.0,4.919999999999999,4.959999999999999,4.959999999999999,4975.0,4975.0
3,2023-06-28 09:01:26,4.0,3750.0000000000005,0.5,3.0,3.0,3750.0,3750.0,16.00000000000001,8500.0,4.2,4.6,4.6,4750.0,4750.0,24.1,9850.0,4.919999999999999,4.959999999999999,4.959999999999999,4975.0,4975.0
4,2023-06-28 09:01:31,4.0,3750.0000000000005,0.5,3.0,3.0,3750.0,3750.0,16.00000000000001,8500.0,4.2,4.6,4.6,4750.0,4750.0,24.1,9850.0,4.919999999999999,4.959999999999999,4.96,4975.0,4975.0
5,2023-06-28 09:01:36,3.4,3750.0000000000005,0.5,3.0,3.0,3750.0,3750.0,16.000000000000004,8500.0,4.2,4.6,4.6,4750.0,4750.0,24.099999999999994,9850.0,4.919999999999999,4.959999999999999,4.96,4975.0,4975.0
6,2023-06-28 09:01:41,3.4,3750.0,3.0,,3.0,3750.0,3750.0,16.000000000000004,7500.000000000004,4.6,,4.6,4750.0,4750.0,24.099999999999994,9750.0,4.96,,4.96,4975.0,4975.0
7,2023-06-28 09:01:46,3.4,3750.0,3.0,,5.0,3750.0,3750.0,16.000000000000004,7500.000000000004,4.6,,9.0,4750.0,4750.0,24.099999999999994,9750.0,4.96,,9.9,4975.0,4975.0
8,2023-06-28 09:01:51,3.8,3750.0,3.0,,5.0,3750.0,3750.0,8.25,7500.000000000004,4.6,,9.0,4750.0,4750.0,9.825,9750.0,4.96,,9.9,4975.0,4975.0
9,2023-06-28 09:01:56,3.8,36.95652173913044,4.0,,5.0,3750.0,3750.0,8.25,84.78260869565219,8.5,,9.0,4750.0,4750.0,9.825,5000.0,9.85,,9.9,4975.0,4975.0
10,2023-06-28 09:02:01,3.8,36.95652173913044,4.0,,2.1578947368421053,3750.0,3750.0,8.25,84.78260869565219,8.5,,4.768421052631579,4750.0,4750.0,9.825,5000.0,9.85,,9.225000000000001,4975.0,4975.0
11,2023-06-28 09:02:06,3.4568527918781724,36.95652173913044,4.0,,2.1578947368421053,7.830188679245283,7.819148936170214,31.093749999999993,84.78260869565219,8.5,,4.768421052631579,20.249999999999993,19.321428571428577,48.109375,5000.0,9.85,,9.225000000000001,3050.000000000007,40.875000000000036
12,2023-06-28 09:02:11,3.4568527918781724,32.33870967741935,2.3703703703703702,2.5058823529411764,2.1578947368421053,7.830188679245283,7.819148936170214,31.093749999999993,75.44776119402984,4.651851851851852,4.614117647058823,4.768421052631579,20.249999999999993,19.321428571428577,48.109375,99.55970149253733,134.49999999999994,8.133333333333331,9.225000000000001,3050.000000000007,40.875000000000036
13,2023-06-28 09:02:16,3.4568527918781724,32.33870967741935,2.3703703703703702,2.5058823529411764,2.7475728155339807,7.830188679245283,7.819148936170214,31.093749999999993,75.44776119402984,4.651851851851852,4.614117647058823,4.6737864077669915,20.249999999999993,19.321428571428577,48.109375,99.55970149253733,134.49999999999994,8.133333333333331,8.45000000000001,3050.000000000007,40.875000000000036
14,2023-06-28 09:02:21,3.388157894736842,32.33870967741935,2.3703703703703702,2.5058823529411764,2.7475728155339807,7.233333333333333,6.6911764705882355,30.271739130434796,75.44776119402984,4.651851851851852,4.614117647058823,4.6737864077669915,14.218750000000007,13.214285714285724,48.02717391304347,99.55970149253733,134.49999999999994,8.133333333333331,8.45000000000001,23.921874999999996,24.785714285714292
15,2023-06-28 09:02:26,3.388157894736842,35.227272727272734,2.4146341463414633,2.402298850574713,2.7475728155339807,7.233333333333333,6.6911764705882355,30.271739130434796,81.27906976744188,4.639024390243902,4.517241379310345,4.6737864077669915,14.218750000000007,13.214285714285724,48.02717391304347,128.5000000000005,8.575000000000006,4.993103448275862,8.45000000000001,23.921874999999996,24.785714285714292
16,2023-06-28 09:02:31,3.388157894736842,35.227272727272734,2.4146341463414633,2.402298850574713,2.8,7.233333333333333,6.6911764705882355,30.271739130434796,81.27906976744188,4.639024390243902,4.517241379310345,4.816000000000001,14.218750000000007,13.214285714285724,48.02717391304347,128.5000000000005,8.575000000000006,4.993103448275862,15.549999999999995,23.921874999999996,24.785714285714292
