,timestamp,front-end_carts&p90,orders_carts&p90,unknown_carts&p90,front-end_catalogue&p90,unknown_catalogue&p90,unknown_front-end&p90,front-end_orders&p90,unknown_orders&p90,unknown_payment&p90,unknown_queue-master&p90,unknown_shipping&p90,front-end_user&p90,orders_user&p90,unknown_user&p90
0,2023-08-24 15:09:31,,,9.25,,8.5,85.0,,20.5,42.5,4.6,9.25,,,8.5
1,2023-08-24 15:09:36,,,8.5,,8.5,85.0,,20.5,42.50000000000001,4.6,8.5,,,9.25
2,2023-08-24 15:09:41,,,8.5,,4.6,42.5,,20.5,42.50000000000001,4.6,8.5,,,9.25
3,2023-08-24 15:09:46,,,8.5,,4.6,42.5,,20.5,42.5,4.6,8.5,,,9.25
4,2023-08-24 15:09:51,,,8.5,,4.6,42.5,,20.5,9.25,4.6,9.25,,,8.5
5,2023-08-24 15:09:56,,,8.5,,4.6,23.5,,20.5,9.25,4.6,9.25,,,8.5
6,2023-08-24 15:10:01,,,8.5,,4.6,23.5,,9.25,9.25,4.6,9.25,,,8.5
7,2023-08-24 15:10:06,,,8.5,,4.6,23.5,,9.25,8.5,4.6,8.5,,,9.25
8,2023-08-24 15:10:11,,,8.5,,20.5,22.75,,9.25,8.5,4.6,8.5,,,9.25
9,2023-08-24 15:10:16,,,8.5,,20.5,22.75,,205.0,8.5,8.5,8.5,,,9.25
10,2023-08-24 15:10:21,,,42.5,,20.5,22.75,,205.0,9.25,8.5,850.0,,,42.5
11,2023-08-24 15:10:26,,,42.5,,22.75,20.500000000000004,,205.0,9.25,8.5,850.0,,,42.5
12,2023-08-24 15:10:31,,,42.5,,22.75,20.500000000000004,,205.0,9.25,8.5,850.0,,,42.5
13,2023-08-24 15:10:36,,,42.5,,22.75,20.500000000000004,,205.0,20.5,8.5,850.0,,,42.5
14,2023-08-24 15:10:41,,,42.5,,22.75,45.0,,205.0,20.5,8.5,850.0,,,42.5
15,2023-08-24 15:10:46,,,42.5,,22.75,45.0,,227.50000000000003,20.5,8.5,850.0,,,42.5
16,2023-08-24 15:10:51,,,42.5,,22.75,45.0,,227.50000000000003,20.5,8.5,850.0,,,42.5
17,2023-08-24 15:10:56,,,42.5,,20.5,45.0,,227.50000000000003,20.5,8.5,850.0,,,42.5
18,2023-08-24 15:11:01,,,42.5,,20.5,45.0,,205.00000000000006,20.5,4.6,850.0,,,42.5
19,2023-08-24 15:11:06,,,4.6,,20.5,45.0,,205.00000000000006,22.75,4.6,85.0,,,20.500000000000004
20,2023-08-24 15:11:11,,,4.6,,8.5,45.0,,205.00000000000006,22.75,4.6,85.0,,,20.500000000000004
21,2023-08-24 15:11:16,,,4.6,,8.5,45.0,,205.0,22.75,20.500000000000004,85.0,,,20.500000000000004
22,2023-08-24 15:11:21,,,42.5,,8.5,45.0,,205.0,20.5,20.5,85.0,,,20.5
23,2023-08-24 15:11:26,,,42.5,,9.25,20.5,,205.0,20.5,20.5,85.0,,,20.5
24,2023-08-24 15:11:31,,,42.5,,9.25,20.5,,8.5,20.5,20.5,85.0,,,20.5
25,2023-08-24 15:11:36,,,42.5,,9.25,20.5,,8.5,20.500000000000004,20.5,85.0,,,20.5
26,2023-08-24 15:11:41,,,42.5,,8.5,20.5,,8.5,20.500000000000004,20.5,85.0,,,20.5
27,2023-08-24 15:11:46,,,42.5,,8.5,20.5,,20.500000000000004,20.500000000000004,20.5,85.0,,,20.5
28,2023-08-24 15:11:51,,,42.5,,8.5,20.5,,20.500000000000004,4.6,20.5,9.5,,,8.5
29,2023-08-24 15:11:56,,,42.5,,8.5,9.5,,20.500000000000004,4.6,20.5,9.5,,,8.5
30,2023-08-24 15:12:01,,,42.5,,8.5,9.5,,22.75,4.6,4.6,9.5,,,8.5
31,2023-08-24 15:12:06,,,8.5,,8.5,9.5,,22.75,4.6,4.6,20.5,,,9.25
32,2023-08-24 15:12:11,,,8.5,,4.6,9.5,,22.75,4.6,4.6,20.5,,,9.25
33,2023-08-24 15:12:16,,,8.5,,4.6,9.5,,22.75,4.6,4.6,20.5,,,9.25
34,2023-08-24 15:12:21,,,9.25,,4.6,9.5,,22.75,8.5,4.6,20.500000000000004,,,8.5
35,2023-08-24 15:12:26,,,9.25,,4.6,42.5,,22.75,8.5,4.6,20.500000000000004,,,8.5
36,2023-08-24 15:12:31,,,9.25,,4.6,42.5,,20.5,8.5,20.5,20.500000000000004,,,8.5
37,2023-08-24 15:12:36,,,205.00000000000006,,4.6,42.5,,20.5,8.5,20.5,20.5,,,20.5
38,2023-08-24 15:12:41,,,205.00000000000006,,8.5,42.5,,20.5,8.5,20.5,20.5,,,20.5
39,2023-08-24 15:12:46,,,205.00000000000006,,8.5,42.5,,4.6,8.5,20.5,20.5,,,20.5
40,2023-08-24 15:12:51,,,205.0,,8.5,42.5,,4.6,8.5,20.5,8.5,,,20.5
41,2023-08-24 15:12:56,,,205.0,,8.5,42.5,,4.6,8.5,20.5,8.5,,,20.5
42,2023-08-24 15:13:01,,,205.0,,8.5,42.5,,4.6,8.5,20.5,8.5,,,20.5
43,2023-08-24 15:13:06,,,204.99999999999997,,8.5,42.5,,4.6,4.6,20.5,8.500000000000002,,,20.5
44,2023-08-24 15:13:11,,,204.99999999999997,,8.5,22.75,,4.6,4.6,20.5,8.500000000000002,,,20.5
45,2023-08-24 15:13:16,,,204.99999999999997,,8.5,22.75,,4.6,4.6,4.6,8.500000000000002,,,20.5
46,2023-08-24 15:13:21,,,4.6,,8.5,22.75,,4.6,20.500000000000004,4.6,9.25,,,4.6
47,2023-08-24 15:13:26,,,4.6,,42.5,42.5,,4.6,20.500000000000004,4.6,9.25,,,4.6
48,2023-08-24 15:13:31,,,4.6,,42.5,42.5,,4.6,20.500000000000004,42.5,9.25,,,4.6
49,2023-08-24 15:13:36,,,205.00000000000006,,42.5,42.5,,4.6,20.5,42.5,9.5,,,42.50000000000001
50,2023-08-24 15:13:41,,,205.00000000000006,,42.5,42.5,,4.6,20.5,42.5,9.5,,,42.50000000000001
51,2023-08-24 15:13:46,,,205.00000000000006,,42.5,42.5,,4.6,20.5,42.50000000000001,9.5,,,42.50000000000001
52,2023-08-24 15:13:51,,,205.0,,42.5,42.5,,4.6,22.75,42.50000000000001,9.25,,,42.5
53,2023-08-24 15:13:56,,,205.0,,42.5,42.5,,4.6,22.75,42.50000000000001,9.25,,,42.5
54,2023-08-24 15:14:01,,,205.0,,42.5,42.5,,8.5,22.75,42.5,9.25,,,42.5
55,2023-08-24 15:14:06,,,205.0,,42.5,42.5,,8.5,20.5,42.5,8.5,,,42.5
56,2023-08-24 15:14:11,,,205.0,,4.6,23.5,,8.5,20.5,42.5,8.5,,,42.5
57,2023-08-24 15:14:16,,,205.0,,4.6,23.5,,8.5,20.5,4.6,8.5,,,42.5
58,2023-08-24 15:14:21,,,4.6,,4.6,23.5,,8.5,42.5,4.6,4.6,,,20.5
59,2023-08-24 15:14:26,,,4.6,,4.6,23.5,,8.5,42.5,4.6,4.6,,,20.5
60,2023-08-24 15:14:31,,,4.6,,4.6,23.5,,20.500000000000004,42.5,4.6,4.6,,,20.5
61,2023-08-24 15:14:36,,,20.500000000000004,,4.6,23.5,,20.500000000000004,42.5,4.6,8.5,,,85.0
62,2023-08-24 15:14:41,,,20.500000000000004,,20.5,85.0,,20.500000000000004,42.5,4.6,8.5,,,85.0
63,2023-08-24 15:14:46,,,20.500000000000004,,20.5,85.0,,20.5,42.5,4.6,8.5,,,85.0
64,2023-08-24 15:14:51,,,22.750000000000004,,20.5,85.0,,20.5,42.5,4.6,9.25,,,85.0
65,2023-08-24 15:14:56,,,22.75,,22.75,92.5,,20.5,42.5,4.6,9.25,,,85.0
66,2023-08-24 15:15:01,,,22.75,,22.75,92.5,,20.5,42.5,4.6,9.25,,,85.0
67,2023-08-24 15:15:06,,,23.5,,22.75,92.5,,20.5,20.5,4.6,42.5,,,85.0
68,2023-08-24 15:15:11,,,23.5,,23.5,95.0,,20.5,20.5,8.0,42.5,,,85.0
69,2023-08-24 15:15:16,,,23.5,,23.5,95.0,,9.25,20.5,8.5,42.5,,,85.0
70,2023-08-24 15:15:21,,,22.75,,23.5,95.0,,9.25,20.500000000000004,8.5,42.5,,,42.5
71,2023-08-24 15:15:26,,,22.75,,23.5,92.5,,9.25,20.500000000000004,40.00000000000001,42.5,,,42.5
72,2023-08-24 15:15:31,,,22.75,,23.5,92.5,,8.5,20.500000000000004,42.5,42.5,,,42.5
73,2023-08-24 15:15:36,,,22.750000000000004,,23.5,92.5,,8.5,9.5,42.5,42.5,,,42.5
74,2023-08-24 15:15:41,,,22.750000000000004,,22.75,85.0,,8.5,9.5,42.5,42.5,,,42.5
75,2023-08-24 15:15:46,,,22.750000000000004,,22.75,85.0,,8.5,9.5,42.5,42.5,,,42.5
76,2023-08-24 15:15:51,,,20.5,,22.75,85.0,,8.5,20.5,42.5,8.5,,,4.6
77,2023-08-24 15:15:56,,,20.5,,22.75,42.5,,8.5,20.5,40.0,8.5,,,4.6
